iteration,median,low_q,high_q,mean,std,EF,top_percent,AF,AF_low,AF_high
213.0,1.0,1.0,1.0,1.0,0.0,2.3474178403755834,0.4240000000000006,8.338577721837634,8.338577721837634,8.338577721837634
214.0,1.0,1.0,1.0,1.0,0.0,2.3364485981308376,0.42600000000000066,8.377251632187525,8.377251632187525,8.377251632187525
215.0,1.0,1.0,1.0,1.0,0.0,2.3255813953488333,0.42800000000000066,8.415919458864243,8.415919458864243,8.415919458864243
216.0,1.0,1.0,1.0,1.0,0.0,2.314814814814811,0.4300000000000007,8.454581203303185,8.454581203303185,8.454581203303185
217.0,1.0,1.0,1.0,1.0,0.0,2.304147465437784,0.4320000000000007,8.493236866939288,8.493236866939288,8.493236866939288
218.0,1.0,1.0,1.0,1.0,0.0,2.293577981651372,0.4340000000000008,8.531886451207045,8.531886451207045,8.531886451207045
219.0,1.0,1.0,1.0,1.0,0.0,2.283105022831046,0.4360000000000008,8.570529957540494,8.570529957540494,8.570529957540494
220.0,1.0,1.0,1.0,1.0,0.0,2.2727272727272685,0.43800000000000083,8.60916738737322,8.60916738737322,8.60916738737322
221.0,1.0,1.0,1.0,1.0,0.0,2.2624434389140227,0.44000000000000083,8.647798742138365,8.647798742138365,8.647798742138365
222.0,1.0,1.0,1.0,1.0,0.0,2.252252252252248,0.4420000000000009,8.68642402326861,8.68642402326861,8.68642402326861
223.0,1.0,1.0,1.0,1.0,0.0,2.2421524663677084,0.4440000000000009,8.725043232196194,8.725043232196194,8.725043232196194
224.0,1.0,1.0,1.0,1.0,0.0,2.2321428571428523,0.44600000000000095,8.763656370352903,8.763656370352903,8.763656370352903
225.0,1.0,1.0,1.0,1.0,0.0,2.2222222222222174,0.44800000000000095,8.802263439170073,8.802263439170073,8.802263439170073
226.0,1.0,1.0,1.0,1.0,0.0,2.2123893805309685,0.450000000000001,8.840864440078585,8.840864440078585,8.840864440078585
227.0,1.0,1.0,1.0,1.0,0.0,2.2026431718061623,0.452000000000001,8.87945937450888,8.87945937450888,8.87945937450888
228.0,1.0,1.0,1.0,1.0,0.0,2.1929824561403457,0.45400000000000107,8.91804824389094,8.91804824389094,8.91804824389094
229.0,1.0,1.0,1.0,1.0,0.0,2.1834061135371123,0.45600000000000107,8.956631049654305,8.956631049654305,8.956631049654305
230.0,1.0,1.0,1.0,1.0,0.0,2.1739130434782554,0.45800000000000113,8.995207793228062,8.995207793228062,8.995207793228062
231.0,1.0,1.0,1.0,1.0,0.0,2.164502164502159,0.46000000000000113,9.033778476040847,9.033778476040847,9.033778476040847
232.0,1.0,1.0,1.0,1.0,0.0,2.155172413793098,0.4620000000000012,9.072343099520854,9.072343099520854,9.072343099520854
233.0,1.0,1.0,1.0,1.0,0.0,2.14592274678111,0.4640000000000012,9.11090166509582,9.11090166509582,9.11090166509582
234.0,1.0,1.0,1.0,1.0,0.0,2.136752136752131,0.46600000000000125,9.14945417419304,9.14945417419304,9.14945417419304
235.0,1.0,1.0,1.0,1.0,0.0,2.1276595744680793,0.46800000000000125,9.18800062823936,9.18800062823936,9.18800062823936
236.0,1.0,1.0,1.0,1.0,0.0,2.118644067796604,0.4700000000000013,9.226541028661169,9.226541028661169,9.226541028661169
237.0,1.0,1.0,1.0,1.0,0.0,2.109704641350205,0.4720000000000013,9.265075376884422,9.265075376884422,9.265075376884422
238.0,1.0,1.0,1.0,1.0,0.0,2.1008403361344477,0.4740000000000013,9.303603674334616,9.303603674334616,9.303603674334616
239.0,1.0,1.0,1.0,1.0,0.0,2.092050209205015,0.47600000000000137,9.342125922436802,9.342125922436802,9.342125922436802
240.0,1.0,1.0,1.0,1.0,0.0,2.0833333333333273,0.47800000000000137,9.380642122615589,9.380642122615589,9.380642122615589
241.0,1.0,1.0,1.0,1.0,0.0,2.074688796680492,0.4800000000000014,9.419152276295133,9.419152276295133,9.419152276295133
242.0,1.0,1.0,1.0,1.0,0.0,2.0661157024793324,0.4820000000000014,9.457656384899144,9.457656384899144,9.457656384899144
243.0,1.0,1.0,1.0,1.0,0.0,2.0576131687242736,0.4840000000000015,9.496154449850886,9.496154449850886,9.496154449850886
244.0,1.0,1.0,1.0,1.0,0.0,2.049180327868846,0.4860000000000015,9.534646472573177,9.534646472573177,9.534646472573177
245.0,1.0,1.0,1.0,1.0,0.0,2.0408163265306056,0.48800000000000154,9.573132454488386,9.573132454488386,9.573132454488386
246.0,1.0,1.0,1.0,1.0,0.0,2.0325203252032455,0.49000000000000155,9.611612397018439,9.611612397018439,9.611612397018439
247.0,1.0,1.0,1.0,1.0,0.0,2.024291497975702,0.4920000000000016,9.65008630158481,9.65008630158481,9.65008630158481
248.0,1.0,1.0,1.0,1.0,0.0,2.016129032258058,0.4940000000000016,9.688554169608533,9.688554169608533,9.688554169608533
249.0,1.0,1.0,1.0,1.0,0.0,2.0080321285140497,0.49600000000000166,9.727016002510197,9.727016002510197,9.727016002510197
250.0,1.0,1.0,1.0,1.0,0.0,1.9999999999999933,0.49800000000000166,9.765471801709937,9.765471801709937,9.765471801709937
251.0,1.0,1.0,1.0,1.0,0.0,1.992031872509953,0.5000000000000017,9.803921568627452,9.803921568627452,9.803921568627452
252.0,1.0,1.0,1.0,1.0,0.0,1.984126984126977,0.5020000000000018,9.842365304681985,9.842365304681985,9.842365304681985
253.0,1.0,1.0,1.0,1.0,0.0,1.9762845849802302,0.5040000000000018,9.880803011292345,9.880803011292345,9.880803011292345
254.0,1.0,1.0,1.0,1.0,0.0,1.9685039370078672,0.5060000000000018,9.919234689876891,9.919234689876891,9.919234689876891
255.0,1.0,1.0,1.0,1.0,0.0,1.9607843137254837,0.5080000000000018,9.957660341853535,9.957660341853535,9.957660341853535
256.0,1.0,1.0,1.0,1.0,0.0,1.9531249999999931,0.5100000000000017,9.996079968639748,9.996079968639748,9.996079968639748
257.0,1.0,1.0,1.0,1.0,0.0,1.945525291828787,0.5120000000000018,10.034493571652556,10.034493571652556,10.034493571652556
258.0,1.0,1.0,1.0,1.0,0.0,1.9379844961240247,0.5140000000000018,10.072901152308535,10.072901152308535,10.072901152308535
259.0,1.0,1.0,1.0,1.0,0.0,1.9305019305019242,0.5160000000000017,10.111302712023827,10.111302712023827,10.111302712023827
260.0,1.0,1.0,1.0,1.0,0.0,1.923076923076917,0.5180000000000017,10.149698252214122,10.149698252214122,10.149698252214122
261.0,1.0,1.0,1.0,1.0,0.0,1.9157088122605301,0.5200000000000017,10.188087774294669,10.188087774294669,10.188087774294669
262.0,1.0,1.0,1.0,1.0,0.0,1.9083969465648793,0.5220000000000017,10.226471279680275,10.226471279680275,10.226471279680275
263.0,1.0,1.0,1.0,1.0,0.0,1.9011406844106402,0.5240000000000017,10.2648487697853,10.2648487697853,10.2648487697853
264.0,1.0,1.0,1.0,1.0,0.0,1.8939393939393878,0.5260000000000017,10.303220246023661,10.303220246023661,10.303220246023661
265.0,1.0,1.0,1.0,1.0,0.0,1.8867924528301827,0.5280000000000017,10.341585709808836,10.341585709808836,10.341585709808836
266.0,1.0,1.0,1.0,1.0,0.0,1.8796992481202948,0.5300000000000017,10.379945162553858,10.379945162553858,10.379945162553858
267.0,1.0,1.0,1.0,1.0,0.0,1.872659176029957,0.5320000000000017,10.418298605671314,10.418298605671314,10.418298605671314
268.0,1.0,1.0,1.0,1.0,0.0,1.8656716417910388,0.5340000000000016,10.456646040573352,10.456646040573352,10.456646040573352
269.0,1.0,1.0,1.0,1.0,0.0,1.8587360594795481,0.5360000000000017,10.49498746867168,10.49498746867168,10.49498746867168
270.0,1.0,1.0,1.0,1.0,0.0,1.8518518518518463,0.5380000000000017,10.533322891377555,10.533322891377555,10.533322891377555
271.0,1.0,1.0,1.0,1.0,0.0,1.8450184501844964,0.5400000000000016,10.5716523101018,10.5716523101018,10.5716523101018
272.0,1.0,1.0,1.0,1.0,0.0,1.8382352941176416,0.5420000000000016,10.609975726254795,10.609975726254795,10.609975726254795
273.0,1.0,1.0,1.0,1.0,0.0,1.831501831501826,0.5440000000000016,10.648293141246477,10.648293141246477,10.648293141246477
274.0,1.0,1.0,1.0,1.0,0.0,1.8248175182481698,0.5460000000000016,10.686604556486337,10.686604556486337,10.686604556486337
275.0,1.0,1.0,1.0,1.0,0.0,1.8181818181818128,0.5480000000000016,10.724909973383435,10.724909973383435,10.724909973383435
276.0,1.0,1.0,1.0,1.0,0.0,1.8115942028985454,0.5500000000000016,10.76320939334638,10.76320939334638,10.76320939334638
277.0,1.0,1.0,1.0,1.0,0.0,1.8050541516245435,0.5520000000000016,10.801502817783343,10.801502817783343,10.801502817783343
278.0,1.0,1.0,1.0,1.0,0.0,1.7985611510791315,0.5540000000000016,10.839790248102057,10.839790248102057,10.839790248102057
279.0,1.0,1.0,1.0,1.0,0.0,1.792114695340497,0.5560000000000016,10.878071685709813,10.878071685709813,10.878071685709813
280.0,1.0,1.0,1.0,1.0,0.0,1.7857142857142805,0.5580000000000015,10.91634713201346,10.91634713201346,10.91634713201346
281.0,1.0,1.0,1.0,1.0,0.0,1.7793594306049771,0.5600000000000016,10.954616588419404,10.954616588419404,10.954616588419404
282.0,1.0,1.0,1.0,1.0,0.0,1.7730496453900662,0.5620000000000016,10.99288005633362,10.99288005633362,10.99288005633362
283.0,1.0,1.0,1.0,1.0,0.0,1.766784452296815,0.5640000000000015,11.031137537161634,11.031137537161634,11.031137537161634
284.0,1.0,1.0,1.0,1.0,0.0,1.7605633802816856,0.5660000000000015,11.069389032308534,11.069389032308534,11.069389032308534
285.0,1.0,1.0,1.0,1.0,0.0,1.7543859649122757,0.5680000000000015,11.107634543178973,11.107634543178973,11.107634543178973
286.0,1.0,1.0,1.0,1.0,0.0,1.7482517482517437,0.5700000000000016,11.145874071177161,11.145874071177161,11.145874071177161
287.0,1.0,1.0,1.0,1.0,0.0,1.74216027874564,0.5720000000000015,11.184107617706866,11.184107617706866,11.184107617706866
288.0,1.0,1.0,1.0,1.0,0.0,1.7361111111111065,0.5740000000000015,11.222335184171424,11.222335184171424,11.222335184171424
289.0,1.0,1.0,1.0,1.0,0.0,1.7301038062283691,0.5760000000000015,11.260556771973725,11.260556771973725,11.260556771973725
290.0,1.0,1.0,1.0,1.0,0.0,1.7241379310344782,0.5780000000000015,11.298772382516223,11.298772382516223,11.298772382516223
291.0,1.0,1.0,1.0,1.0,0.0,1.7182130584192399,0.5800000000000015,11.336982017200937,11.336982017200937,11.336982017200937
292.0,1.0,1.0,1.0,1.0,0.0,1.7123287671232832,0.5820000000000014,11.375185677429442,11.375185677429442,11.375185677429442
293.0,1.0,1.0,1.0,1.0,0.0,1.706484641638221,0.5840000000000015,11.413383364602876,11.413383364602876,11.413383364602876
294.0,1.0,1.0,1.0,1.0,0.0,1.7006802721088394,0.5860000000000015,11.451575080121941,11.451575080121941,11.451575080121941
295.0,1.0,1.0,1.0,1.0,0.0,1.694915254237284,0.5880000000000014,11.489760825386899,11.489760825386899,11.489760825386899
296.0,1.0,1.0,1.0,1.0,0.0,1.6891891891891853,0.5900000000000014,11.527940601797578,11.527940601797578,11.527940601797578
297.0,1.0,1.0,1.0,1.0,0.0,1.6835016835016792,0.5920000000000014,11.566114410753359,11.566114410753359,11.566114410753359
298.0,1.0,1.0,1.0,1.0,0.0,1.6778523489932846,0.5940000000000015,11.6042822536532,11.6042822536532,11.6042822536532
299.0,1.0,1.0,1.0,1.0,0.0,1.6722408026755813,0.5960000000000014,11.642444131895608,11.642444131895608,11.642444131895608
300.0,1.0,1.0,1.0,1.0,0.0,1.6666666666666627,0.5980000000000014,11.680600046878661,11.680600046878661,11.680600046878661
301.0,1.0,1.0,1.0,1.0,0.0,1.6611295681063083,0.6000000000000014,11.71875,11.71875,11.71875
302.0,1.0,1.0,1.0,1.0,0.0,1.6556291390728437,0.6020000000000014,11.756893992656824,11.756893992656824,11.756893992656824
303.0,1.0,1.0,1.0,1.0,0.0,1.6501650165016466,0.6040000000000014,11.795032026245897,11.795032026245897,11.795032026245897
304.0,1.0,1.0,1.0,1.0,0.0,1.6447368421052593,0.6060000000000013,11.833164102163554,11.833164102163554,11.833164102163554
305.0,1.0,1.0,1.0,1.0,0.0,1.639344262295078,0.6080000000000014,11.871290221805685,11.871290221805685,11.871290221805685
306.0,1.0,1.0,1.0,1.0,0.0,1.6339869281045714,0.6100000000000014,11.909410386567746,11.909410386567746,11.909410386567746
307.0,1.0,1.0,1.0,1.0,0.0,1.628664495114003,0.6120000000000014,11.94752459784476,11.94752459784476,11.94752459784476
308.0,1.0,1.0,1.0,1.0,0.0,1.6233766233766198,0.6140000000000013,11.98563285703131,11.98563285703131,11.98563285703131
309.0,1.0,1.0,1.0,1.0,0.0,1.6181229773462746,0.6160000000000013,12.023735165521549,12.023735165521549,12.023735165521549
310.0,1.0,1.0,1.0,1.0,0.0,1.6129032258064482,0.6180000000000014,12.061831524709188,12.061831524709188,12.061831524709188
311.0,1.0,1.0,1.0,1.0,0.0,1.6077170418006397,0.6200000000000013,12.09992193598751,12.09992193598751,12.09992193598751
312.0,1.0,1.0,1.0,1.0,0.0,1.602564102564099,0.6220000000000013,12.138006400749356,12.138006400749356,12.138006400749356
313.0,1.0,1.0,1.0,1.0,0.0,1.5974440894568656,0.6240000000000013,12.176084920387137,12.176084920387137,12.176084920387137
314.0,1.0,1.0,1.0,1.0,0.0,1.5923566878980857,0.6260000000000013,12.214157496292827,12.214157496292827,12.214157496292827
315.0,1.0,1.0,1.0,1.0,0.0,1.587301587301584,0.6280000000000013,12.252224129857968,12.252224129857968,12.252224129857968
316.0,1.0,1.0,1.0,1.0,0.0,1.582278481012655,0.6300000000000012,12.290284822473662,12.290284822473662,12.290284822473662
317.0,1.0,1.0,1.0,1.0,0.0,1.5772870662460534,0.6320000000000013,12.328339575530586,12.328339575530586,12.328339575530586
318.0,1.0,1.0,1.0,1.0,0.0,1.572327044025154,0.6340000000000013,12.366388390418974,12.366388390418974,12.366388390418974
319.0,1.0,1.0,1.0,1.0,0.0,1.5673981191222541,0.6360000000000013,12.404431268528631,12.404431268528631,12.404431268528631
320.0,1.0,1.0,1.0,1.0,0.0,1.562499999999997,0.6380000000000012,12.442468211248926,12.442468211248926,12.442468211248926
321.0,1.0,1.0,1.0,1.0,0.0,1.5576323987538907,0.6400000000000012,12.480499219968799,12.480499219968799,12.480499219968799
322.0,1.0,1.0,1.0,1.0,0.0,1.5527950310558973,0.6420000000000013,12.518524296076748,12.518524296076748,12.518524296076748
323.0,1.0,1.0,1.0,1.0,0.0,1.547987616099068,0.6440000000000013,12.556543440960848,12.556543440960848,12.556543440960848
324.0,1.0,1.0,1.0,1.0,0.0,1.5432098765432067,0.6460000000000014,12.594556656008734,12.594556656008734,12.594556656008734
325.0,1.0,1.0,1.0,1.0,0.0,1.538461538461535,0.6480000000000014,12.63256394260761,12.63256394260761,12.63256394260761
326.0,1.0,1.0,1.0,1.0,0.0,1.53374233128834,0.6500000000000015,12.670565302144249,12.670565302144249,12.670565302144249
327.0,1.0,1.0,1.0,1.0,0.0,1.5290519877675806,0.6520000000000015,12.708560736004989,12.708560736004989,12.708560736004989
328.0,1.0,1.0,1.0,1.0,0.0,1.5243902439024357,0.6540000000000015,12.746550245575738,12.746550245575738,12.746550245575738
329.0,1.0,1.0,1.0,1.0,0.0,1.5197568389057714,0.6560000000000015,12.78453383224197,12.78453383224197,12.78453383224197
330.0,1.0,1.0,1.0,1.0,0.0,1.5151515151515116,0.6580000000000016,12.822511497388728,12.822511497388728,12.822511497388728
331.0,1.0,1.0,1.0,1.0,0.0,1.5105740181268845,0.6600000000000016,12.860483242400624,12.860483242400624,12.860483242400624
332.0,1.0,1.0,1.0,1.0,0.0,1.5060240963855385,0.6620000000000016,12.898449068661833,12.898449068661833,12.898449068661833
333.0,1.0,1.0,1.0,1.0,0.0,1.5015015015014976,0.6640000000000016,12.936408977556109,12.936408977556109,12.936408977556109
334.0,1.0,1.0,1.0,1.0,0.0,1.4970059880239484,0.6660000000000017,12.974362970466766,12.974362970466766,12.974362970466766
335.0,1.0,1.0,1.0,1.0,0.0,1.492537313432832,0.6680000000000017,13.012311048776686,13.012311048776686,13.012311048776686
336.0,1.0,1.0,1.0,1.0,0.0,1.4880952380952344,0.6700000000000017,13.050253213868327,13.050253213868327,13.050253213868327
337.0,1.0,1.0,1.0,1.0,0.0,1.483679525222548,0.6720000000000017,13.088189467123714,13.088189467123714,13.088189467123714
338.0,1.0,1.0,1.0,1.0,0.0,1.4792899408283984,0.6740000000000017,13.126119809924436,13.126119809924436,13.126119809924436
339.0,1.0,1.0,1.0,1.0,0.0,1.4749262536873116,0.6760000000000018,13.164044243651658,13.164044243651658,13.164044243651658
340.0,1.0,1.0,1.0,1.0,0.0,1.4705882352941138,0.6780000000000018,13.201962769686112,13.201962769686112,13.201962769686112
341.0,1.0,1.0,1.0,1.0,0.0,1.466275659824043,0.6800000000000018,13.239875389408098,13.239875389408098,13.239875389408098
342.0,1.0,1.0,1.0,1.0,0.0,1.461988304093563,0.6820000000000018,13.277782104197492,13.277782104197492,13.277782104197492
343.0,1.0,1.0,1.0,1.0,0.0,1.4577259475218618,0.6840000000000019,13.315682915433733,13.315682915433733,13.315682915433733
344.0,1.0,1.0,1.0,1.0,0.0,1.4534883720930192,0.6860000000000019,13.353577824495833,13.353577824495833,13.353577824495833
345.0,1.0,1.0,1.0,1.0,0.0,1.4492753623188366,0.6880000000000019,13.391466832762378,13.391466832762378,13.391466832762378
346.0,1.0,1.0,1.0,1.0,0.0,1.4450867052023078,0.690000000000002,13.429349941611521,13.429349941611521,13.429349941611521
347.0,1.0,1.0,1.0,1.0,0.0,1.4409221902017249,0.6920000000000021,13.467227152420985,13.467227152420985,13.467227152420985
348.0,1.0,1.0,1.0,1.0,0.0,1.436781609195398,0.6940000000000021,13.50509846656807,13.50509846656807,13.50509846656807
349.0,1.0,1.0,1.0,1.0,0.0,1.4326647564469872,0.6960000000000021,13.542963885429637,13.542963885429637,13.542963885429637
350.0,1.0,1.0,1.0,1.0,0.0,1.4285714285714242,0.6980000000000021,13.58082341038213,13.58082341038213,13.58082341038213
351.0,1.0,1.0,1.0,1.0,0.0,1.42450142450142,0.7000000000000022,13.618677042801554,13.618677042801554,13.618677042801554
352.0,1.0,1.0,1.0,1.0,0.0,1.420454545454541,0.7020000000000022,13.656524784063496,13.656524784063496,13.656524784063496
353.0,1.0,1.0,1.0,1.0,0.0,1.4164305949008456,0.7040000000000022,13.694366635543107,13.694366635543107,13.694366635543107
354.0,1.0,1.0,1.0,1.0,0.0,1.4124293785310689,0.7060000000000022,13.732202598615107,13.732202598615107,13.732202598615107
355.0,1.0,1.0,1.0,1.0,0.0,1.4084507042253476,0.7080000000000023,13.770032674653804,13.770032674653804,13.770032674653804
356.0,1.0,1.0,1.0,1.0,0.0,1.4044943820224673,0.7100000000000023,13.807856865033061,13.807856865033061,13.807856865033061
357.0,1.0,1.0,1.0,1.0,0.0,1.4005602240896313,0.7120000000000023,13.84567517112632,13.84567517112632,13.84567517112632
358.0,1.0,1.0,1.0,1.0,0.0,1.3966480446927327,0.7140000000000023,13.883487594306603,13.883487594306603,13.883487594306603
359.0,1.0,1.0,1.0,1.0,0.0,1.3927576601671263,0.7160000000000024,13.921294135946491,13.921294135946491,13.921294135946491
360.0,1.0,1.0,1.0,1.0,0.0,1.3888888888888842,0.7180000000000024,13.95909479741815,13.95909479741815,13.95909479741815
361.0,1.0,1.0,1.0,1.0,0.0,1.3850415512465328,0.7200000000000024,13.996889580093312,13.996889580093312,13.996889580093312
362.0,1.0,1.0,1.0,1.0,0.0,1.381215469613255,0.7220000000000024,14.034678485343285,14.034678485343285,14.034678485343285
363.0,1.0,1.0,1.0,1.0,0.0,1.3774104683195545,0.7240000000000024,14.07246151453895,14.07246151453895,14.07246151453895
364.0,1.0,1.0,1.0,1.0,0.0,1.3736263736263687,0.7260000000000025,14.110238669050764,14.110238669050764,14.110238669050764
365.0,1.0,1.0,1.0,1.0,0.0,1.3698630136986254,0.7280000000000025,14.148009950248756,14.148009950248756,14.148009950248756
366.0,1.0,1.0,1.0,1.0,0.0,1.3661202185792303,0.7300000000000025,14.185775359502523,14.185775359502523,14.185775359502523
367.0,1.0,1.0,1.0,1.0,0.0,1.3623978201634828,0.7320000000000025,14.223534898181251,14.223534898181251,14.223534898181251
368.0,1.0,1.0,1.0,1.0,0.0,1.3586956521739082,0.7340000000000027,14.261288567653686,14.261288567653686,14.261288567653686
369.0,1.0,1.0,1.0,1.0,0.0,1.3550135501354965,0.7360000000000027,14.299036369288155,14.299036369288155,14.299036369288155
370.0,1.0,1.0,1.0,1.0,0.0,1.3513513513513464,0.7380000000000027,14.336778304452558,14.336778304452558,14.336778304452558
371.0,1.0,1.0,1.0,1.0,0.0,1.3477088948787013,0.7400000000000027,14.374514374514373,14.374514374514373,14.374514374514373
372.0,1.0,1.0,1.0,1.0,0.0,1.3440860215053714,0.7420000000000028,14.412244580840648,14.412244580840648,14.412244580840648
373.0,1.0,1.0,1.0,1.0,0.0,1.3404825737265367,0.7440000000000028,14.449968924798009,14.449968924798009,14.449968924798009
374.0,1.0,1.0,1.0,1.0,0.0,1.3368983957219203,0.7460000000000028,14.48768740775266,14.48768740775266,14.48768740775266
375.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333282,0.7480000000000028,14.525400031070374,14.525400031070374,14.525400031070374
376.0,1.0,1.0,1.0,1.0,0.0,1.329787234042548,0.7500000000000029,14.563106796116504,14.563106796116504,14.563106796116504
377.0,1.0,1.0,1.0,1.0,0.0,1.326259946949597,0.7520000000000029,14.60080770425598,14.60080770425598,14.60080770425598
378.0,1.0,1.0,1.0,1.0,0.0,1.3227513227513177,0.7540000000000029,14.638502756853304,14.638502756853304,14.638502756853304
379.0,1.0,1.0,1.0,1.0,0.0,1.3192612137203115,0.7560000000000029,14.676191955272555,14.676191955272555,14.676191955272555
380.0,1.0,1.0,1.0,1.0,0.0,1.3157894736842053,0.758000000000003,14.713875300877396,14.713875300877396,14.713875300877396
381.0,1.0,1.0,1.0,1.0,0.0,1.312335958005244,0.760000000000003,14.751552795031055,14.751552795031055,14.751552795031055
382.0,1.0,1.0,1.0,1.0,0.0,1.3089005235602043,0.762000000000003,14.78922443909634,14.78922443909634,14.78922443909634
383.0,1.0,1.0,1.0,1.0,0.0,1.3054830287206214,0.764000000000003,14.826890234435645,14.826890234435645,14.826890234435645
384.0,1.0,1.0,1.0,1.0,0.0,1.302083333333328,0.7660000000000031,14.864550182410929,14.864550182410929,14.864550182410929
385.0,1.0,1.0,1.0,1.0,0.0,1.2987012987012934,0.7680000000000031,14.90220428438373,14.90220428438373,14.90220428438373
386.0,1.0,1.0,1.0,1.0,0.0,1.2953367875647617,0.7700000000000031,14.93985254171517,14.93985254171517,14.93985254171517
387.0,1.0,1.0,1.0,1.0,0.0,1.291989664082682,0.7720000000000031,14.977494955765946,14.977494955765946,14.977494955765946
388.0,1.0,1.0,1.0,1.0,0.0,1.2886597938144275,0.7740000000000031,15.015131527896328,15.015131527896328,15.015131527896328
389.0,1.0,1.0,1.0,1.0,0.0,1.2853470437017942,0.7760000000000032,15.052762259466169,15.052762259466169,15.052762259466169
390.0,1.0,1.0,1.0,1.0,0.0,1.2820512820512766,0.7780000000000032,15.090387151834896,15.090387151834896,15.090387151834896
391.0,1.0,1.0,1.0,1.0,0.0,1.2787723785166187,0.7800000000000032,15.128006206361517,15.128006206361517,15.128006206361517
392.0,1.0,1.0,1.0,1.0,0.0,1.275510204081627,0.7820000000000032,15.165619424404621,15.165619424404621,15.165619424404621
393.0,1.0,1.0,1.0,1.0,0.0,1.2722646310432515,0.7840000000000034,15.20322680732237,15.20322680732237,15.20322680732237
394.0,1.0,1.0,1.0,1.0,0.0,1.2690355329949183,0.7860000000000034,15.240828356472502,15.240828356472502,15.240828356472502
395.0,1.0,1.0,1.0,1.0,0.0,1.2658227848101211,0.7880000000000034,15.278424073212344,15.278424073212344,15.278424073212344
396.0,1.0,1.0,1.0,1.0,0.0,1.262626262626257,0.7900000000000034,15.316013958898797,15.316013958898797,15.316013958898797
397.0,1.0,1.0,1.0,1.0,0.0,1.25944584382871,0.7920000000000035,15.353598014888334,15.353598014888334,15.353598014888334
398.0,1.0,1.0,1.0,1.0,0.0,1.2562814070351704,0.7940000000000035,15.391176242537021,15.391176242537021,15.391176242537021
399.0,1.0,1.0,1.0,1.0,0.0,1.253132832080195,0.7960000000000035,15.428748643200494,15.428748643200494,15.428748643200494
400.0,1.0,1.0,1.0,1.0,0.0,1.2499999999999944,0.7980000000000035,15.466315218233971,15.466315218233971,15.466315218233971
401.0,1.0,1.0,1.0,1.0,0.0,1.2468827930174509,0.8000000000000036,15.503875968992245,15.503875968992245,15.503875968992245
402.0,1.0,1.0,1.0,1.0,0.0,1.2437810945273575,0.8020000000000036,15.5414308968297,15.5414308968297,15.5414308968297
403.0,1.0,1.0,1.0,1.0,0.0,1.2406947890818802,0.8040000000000036,15.578980003100293,15.578980003100293,15.578980003100293
404.0,1.0,1.0,1.0,1.0,0.0,1.2376237623762318,0.8060000000000036,15.616523289157557,15.616523289157557,15.616523289157557
405.0,1.0,1.0,1.0,1.0,0.0,1.2345679012345623,0.8080000000000037,15.654060756354617,15.654060756354617,15.654060756354617
406.0,1.0,1.0,1.0,1.0,0.0,1.2315270935960534,0.8100000000000037,15.691592406044167,15.691592406044167,15.691592406044167
407.0,1.0,1.0,1.0,1.0,0.0,1.228501228501223,0.8120000000000037,15.729118239578488,15.729118239578488,15.729118239578488
408.0,1.0,1.0,1.0,1.0,0.0,1.2254901960784257,0.8140000000000037,15.766638258309442,15.766638258309442,15.766638258309442
409.0,1.0,1.0,1.0,1.0,0.0,1.2224938875305567,0.8160000000000038,15.804152463588471,15.804152463588471,15.804152463588471
410.0,1.0,1.0,1.0,1.0,0.0,1.2195121951219454,0.8180000000000038,15.841660856766595,15.841660856766595,15.841660856766595
411.0,1.0,1.0,1.0,1.0,0.0,1.2165450121654444,0.8200000000000038,15.879163439194421,15.879163439194421,15.879163439194421
412.0,1.0,1.0,1.0,1.0,0.0,1.2135922330097033,0.8220000000000038,15.916660212222135,15.916660212222135,15.916660212222135
413.0,1.0,1.0,1.0,1.0,0.0,1.210653753026629,0.8240000000000037,15.9541511771995,15.9541511771995,15.9541511771995
414.0,1.0,1.0,1.0,1.0,0.0,1.2077294685990285,0.8260000000000036,15.991636335475874,15.991636335475874,15.991636335475874
415.0,1.0,1.0,1.0,1.0,0.0,1.2048192771084283,0.8280000000000036,16.029115688400186,16.029115688400186,16.029115688400186
416.0,1.0,1.0,1.0,1.0,0.0,1.2019230769230718,0.8300000000000037,16.06658923732094,16.06658923732094,16.06658923732094
417.0,1.0,1.0,1.0,1.0,0.0,1.1990407673860861,0.8320000000000036,16.104056983586247,16.104056983586247,16.104056983586247
418.0,1.0,1.0,1.0,1.0,0.0,1.1961722488038227,0.8340000000000035,16.14151892854378,16.14151892854378,16.14151892854378
419.0,1.0,1.0,1.0,1.0,0.0,1.1933174224343626,0.8360000000000035,16.178975073540794,16.178975073540794,16.178975073540794
420.0,1.0,1.0,1.0,1.0,0.0,1.1904761904761856,0.8380000000000035,16.21642541992414,16.21642541992414,16.21642541992414
421.0,1.0,1.0,1.0,1.0,0.0,1.1876484560570024,0.8400000000000034,16.253869969040245,16.253869969040245,16.253869969040245
422.0,1.0,1.0,1.0,1.0,0.0,1.1848341232227442,0.8420000000000033,16.29130872223512,16.29130872223512,16.29130872223512
423.0,1.0,1.0,1.0,1.0,0.0,1.1820330969267094,0.8440000000000033,16.328741680854353,16.328741680854353,16.328741680854353
424.0,1.0,1.0,1.0,1.0,0.0,1.1792452830188636,0.8460000000000033,16.36616884624313,16.36616884624313,16.36616884624313
