True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,112.94602,177.63536,210.50208,-57.550545,3.258492021384882,-0.0194104,-0.0005982281,0.00012799457,9.1146e-05,1.0,39,0.010171777,4.8321504e-05,0,-2.086143286037946e-07,7.529819,0.08999147,5.681244,0.00012106358,3.1856376e-05,0.00022724191,0.00072020997,1.540157e-05,1.6428452e-05,14.173048,0.19291742,9.4850025,8.160244e-07,1.7569526e-07,1.0376773e-06,6.7143633e-06,1.5226657e-07,1.1274731e-07,1.0
1,1,4765894.0,166.21384,217.14253,273.4555,-52.5674,5.104495869105449,-0.01937636,-0.0010139823,0.00015379098,9.697221e-05,1.0,39,0.021995181,8.043422e-05,0,-6.414685457846443e-07,3.480216,0.08682026,1.5321729,0.0007556981,4.9675335e-05,1.15096545e-05,1.8542194e-05,0.00010142932,4.023422e-05,6.392115,0.11171755,3.7205405,5.0488015e-06,4.6995245e-07,1.297013e-07,2.0056665e-07,7.6018705e-07,2.6008877e-07,1.0
2,2,3244822.5,237.50214,254.17955,347.8714,-46.942677,5.7834836346737575,-0.019436007,-0.0009642263,0.00019296946,0.000103022554,1.0,39,0.02088184,6.002747e-05,0,-8.551949668645749e-07,3.749144,0.08329081,1.5520848,0.0007718196,0.0001302489,9.871836e-06,4.1541116e-06,5.392769e-06,6.827552e-06,7.7559276,0.1518694,4.163427,4.6074915e-06,6.347634e-07,1.3018709e-07,5.948565e-08,6.3360034e-08,1.2763431e-07,1.0
3,3,2209211.8,324.64246,276.99588,426.75455,-40.471928,6.597489753359696,-0.019445296,-0.0009394418,0.00026008152,0.00010957205,1.0,39,0.02120445,4.9687693e-05,0,-1.084650202421724e-06,1.7415441,0.035579395,1.5079213,0.00032166595,0.00017647173,3.9225833e-05,9.932391e-06,6.199698e-06,8.603147e-06,2.9698098,0.17628948,4.345468,1.171068e-06,8.220769e-07,3.124094e-07,1.1604326e-07,5.5654674e-08,8.564205e-08,1.0
4,4,1504119.6,418.7812,278.6081,502.9912,-33.635155,7.411485098680714,-0.019449381,-0.001026841,0.00037979044,0.000116522744,1.0,39,0.02077198,4.1296906e-05,0,-1.2637087183579247e-06,0.88042754,0.10154751,1.5158739,0.00015058227,8.175015e-05,5.8250327e-05,2.1310923e-05,1.4818835e-05,3.4779846e-06,1.3862665,0.14639153,4.3460517,4.060617e-07,3.6679822e-07,2.4621355e-07,1.5167493e-07,9.37345e-08,8.1464584e-08,1.0
5,5,1024068.44,507.41443,250.5478,565.9007,-26.27894,8.526479684951482,-0.019442983,-0.0001163849,0.0006202982,0.00012159096,1.0,40,0.01867409,3.2998883e-05,0,-1.3301113060467995e-06,0.65532726,0.05835747,1.6086795,0.00010499287,3.6448044e-05,4.360785e-05,2.2026492e-05,1.323356e-05,5.2908963e-06,1.1280087,0.03618976,1.5919107,2.2322084e-07,1.1688498e-07,1.7630991e-07,9.456485e-08,1.2202382e-07,7.527863e-08,1.0
6,6,697233.1,576.05817,210.84146,613.4306,-20.102991,9.340484043612378,-0.019440671,-0.00011506136,0.001082645,0.00012789902,1.0,40,0.020507755,3.3431254e-05,0,-1.3468369179076438e-06,0.47763404,0.06963977,1.4414774,8.656833e-05,3.1987118e-05,2.619707e-05,1.5046903e-05,8.801058e-06,6.7932697e-06,0.6316161,0.047383614,1.1265686,1.4819194e-07,7.544454e-08,9.1434984e-08,7.4746595e-08,4.8185598e-08,2.0516685e-08,1.0
7,7,474706.8,624.5473,166.73941,646.422,-14.947985,10.154482028941857,-0.019448785,-0.00011921771,0.0020107424,0.00013378293,1.0,40,0.020818748,3.2206124e-05,0,-1.3535731262013037e-06,0.30225474,0.03835996,1.4287143,5.3870557e-05,2.0826947e-05,1.8937306e-05,1.0042899e-05,7.841787e-06,6.8343397e-06,0.43097687,0.026441531,0.91667116,1.04177936e-07,6.531237e-08,4.9086935e-08,1.3764414e-08,3.1882056e-08,1.6665172e-08,1.0
8,8,323198.12,654.3729,126.64787,666.51605,-10.953645,10.968477054295363,-0.019449102,-0.000120410565,0.0038882429,0.00014038735,1.0,40,0.020767067,3.115764e-05,0,-1.4406520712364e-06,0.24126562,0.055988144,1.44316,4.294093e-05,1.8053935e-05,9.385935e-06,1.0133093e-05,9.525997e-06,7.412823e-06,0.24715327,0.06241243,0.8325502,5.7729856e-08,2.7478483e-08,1.422815e-08,1.17854e-08,1.9193145e-08,2.54644e-08,1.0
9,9,220049.0,672.5253,93.20779,678.9536,-7.89057,11.782494479586603,-0.019447312,-0.00011813661,0.007759765,0.00014624221,1.0,40,0.02088546,3.0761246e-05,0,-1.5106220203033318e-06,0.15261166,0.066101536,1.4445643,2.0810437e-05,1.8374127e-05,6.9976163e-06,7.5332155e-06,9.60009e-06,5.0954054e-06,0.15173538,0.06442047,0.7508239,3.404866e-08,2.0825897e-08,1.1887869e-08,1.3278531e-08,9.955252e-09,7.580944e-09,1.0
