True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,0.19051953,468.72888,468.7289,-89.976715,126.23648276922177,-0.6735911,2.5493797e-05,4.8506423e-05,4.8506416e-05,2.0,40,0.01725727,3.6817164e-05,0,1.8439834969531906e-08,3.2863207,0.1201029,3.861764,7.635508e-05,1.769336e-05,0.00023940134,0.00050757185,1.2957127e-05,1.0419838e-05,10.636094,0.38900015,17.175806,3.7734597e-07,8.541659e-08,7.0637793e-07,3.827373e-06,9.449428e-08,7.9912354e-08,2.0
43,43,4765894.0,92.57679,462.31516,471.49313,-78.67651,129.2795029671106,-0.67354584,-2.6825426e-05,7.223333e-05,6.944854e-05,2.0,40,0.019966831,4.2348085e-05,0,2.743701729886854e-09,1.7250636,0.12377675,2.1813068,0.00033894132,1.9090035e-05,6.9735356e-06,2.1316899e-05,5.1045816e-05,1.4868777e-05,2.6121156,0.14383473,7.486735,1.0278104e-06,1.1852847e-07,6.257923e-08,1.6615694e-07,3.253849e-07,7.951606e-08,2.0
44,44,3244822.5,134.2342,553.197,569.2502,-76.360695,131.42550688234041,-0.6735785,-2.2839526e-05,8.866441e-05,8.373416e-05,2.0,40,0.019790027,3.476508e-05,0,-1.3291991161047969e-08,6.4694138,0.07103437,1.9963348,0.0012768179,9.321761e-05,5.9353956e-06,5.8845294e-06,6.2440067e-06,6.1937285e-06,13.255008,0.12984186,5.756454,4.6020787e-06,1.5554994e-07,5.8423016e-08,7.0501486e-08,8.8699274e-08,8.415092e-08,2.0
45,45,2209211.8,203.57013,735.38043,763.0368,-74.526695,133.57148146428517,-0.6736014,-2.7570428e-05,9.796495e-05,9.099214e-05,2.0,40,0.020588215,2.6981943e-05,0,-2.81268042173666e-08,2.8480237,0.048311837,1.8507988,0.00048254713,0.0003251509,7.0983704e-05,5.5845103e-06,7.76619e-06,7.744053e-06,4.730609,0.103526816,4.9574184,1.0312775e-06,6.904465e-07,2.3310002e-07,1.0261661e-07,1.0387979e-07,6.149516e-08,2.0
46,46,1504119.6,337.1727,986.5963,1042.6206,-71.13196,135.71848385958583,-0.6735962,-2.4441313e-05,0.00010725024,9.603392e-05,2.0,40,0.021216817,2.034951e-05,0,-3.8462680352046794e-08,1.4316235,0.09281906,1.689078,0.0002237844,0.00012646882,0.0001540978,4.299774e-05,1.9470997e-05,7.86059e-06,2.8824825,0.0850551,3.8541923,3.885949e-07,3.209087e-07,3.1231318e-07,1.5402523e-07,5.8143822e-08,7.479359e-08,2.0
47,47,1024068.44,557.7815,1291.0977,1406.4329,-66.634636,137.86450036152382,-0.67360145,-1.831348e-05,0.00012037382,0.000101440695,2.0,40,0.02078871,1.4781162e-05,0,-6.296580209386902e-08,0.70996106,0.050772104,1.7182888,0.00012056191,4.7943682e-05,5.3938915e-05,1.8056511e-05,3.8084174e-05,9.21574e-06,1.9523252,0.08630913,3.6072092,1.6555794e-07,9.7453416e-08,1.6092521e-07,4.826057e-08,1.4256497e-07,6.777333e-08,2.0
48,48,697233.1,884.455,1633.5162,1857.5887,-61.567005,140.0114984368265,-0.6736049,-2.4236439e-05,0.00013973932,0.00010806036,2.0,40,0.021280574,1.145602e-05,0,-8.224751861998432e-08,0.444957,0.067816146,1.6597626,8.096428e-05,2.9106583e-05,3.0799565e-05,1.0556493e-05,1.8771092e-05,9.891541e-06,1.2979767,0.1201883,3.6322062,8.910672e-08,3.068686e-08,5.4967956e-08,4.960116e-08,5.6255303e-08,5.7843028e-08,2.0
49,49,474706.8,1321.1084,1992.8136,2390.9482,-56.45816,142.15748363206512,-0.67359865,-2.561473e-05,0.00016823952,0.000116874835,2.0,40,0.02141565,8.956969e-06,0,-1.0171113980141575e-07,0.29102913,0.03253349,1.6343942,5.4013097e-05,1.8761304e-05,2.0316584e-05,6.3953867e-06,6.642206e-06,3.1395693e-06,0.94044405,0.09430291,3.5689898,4.6805894e-08,1.28610225e-08,2.606881e-08,2.06863e-08,2.60083e-08,4.46281e-08,2.0
50,50,323198.12,1879.4247,2358.9243,3016.0837,-51.45463,144.30350112068118,-0.6735992,-2.3379664e-05,0.0002087552,0.00012769636,2.0,40,0.021668904,7.18445e-06,0,-1.2274507543599434e-07,0.2107536,0.057501994,1.6437645,3.7703136e-05,1.3455115e-05,1.3909251e-05,9.4701145e-06,1.0210943e-05,4.31733e-06,0.61881393,0.0925696,3.474719,2.649732e-08,1.2378142e-08,1.8581373e-08,1.5115708e-08,1.0441128e-08,2.5794563e-08,2.0
51,51,220049.0,2595.2512,2706.6401,3749.8306,-46.203568,146.4494844225992,-0.67360973,-2.4310959e-05,0.00026722078,0.00013922203,2.0,40,0.021443943,5.718643e-06,0,-1.3885770125595955e-07,0.15035833,0.05712955,1.6370671,2.2824594e-05,1.3822363e-05,1.0176321e-05,7.875747e-06,7.362834e-06,6.2063386e-06,0.46507126,0.12966315,3.863953,1.2358984e-08,1.0022851e-08,1.2114818e-08,1.28936835e-08,7.9558315e-09,1.1257754e-08,2.0
52,52,149820.0,3480.3298,2946.088,4559.839,-40.247807,148.59548489787267,-0.6736155,-4.0906423e-05,0.0003605825,0.00015052098,2.0,40,0.021289045,4.668815e-06,0,-1.6411720527680827e-07,0.1305345,0.06630225,1.6790035,1.4077098e-05,9.797242e-06,1.2794448e-05,1.0092055e-05,6.371576e-06,9.051035e-06,0.40878522,0.1152635,4.5997233,7.501726e-09,5.711765e-09,7.181157e-09,6.0941194e-09,8.781074e-09,1.0650946e-08,2.0
53,53,101998.59,5973.39,2958.796,6666.023,-26.350569,151.04248290744727,-0.6736232,-9.765482e-06,0.00052736455,0.00010389804,2.0,41,0.019319754,2.8982429e-06,0,-1.6969387017224512e-07,0.13210878,0.05587341,1.9687914,1.2294672e-05,1.0929604e-05,9.912565e-06,8.285945e-06,8.3261475e-06,6.0883176e-06,0.38366112,0.048420005,2.2725449,2.5451827e-09,3.020071e-09,3.942943e-09,4.564438e-09,2.700992e-09,6.066743e-09,2.0
54,54,69449.59,6659.8335,2287.628,7041.777,-18.957405,153.18948698273744,-0.67361754,-4.753361e-06,0.0010017632,0.00010572345,2.0,41,0.02039355,2.89608e-06,0,-1.755753686308847e-07,0.11642162,0.07171075,1.9933974,8.995952e-06,1.0643031e-05,7.986413e-06,7.8466865e-06,8.272075e-06,1.0797234e-05,0.3355102,0.07168358,2.0076566,1.8388339e-09,2.0441218e-09,2.2364237e-09,3.1720597e-09,5.541702e-09,4.8926796e-09,2.0
