True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,41.450577,957.466,958.3628,-87.5211,2.766484318039147,-0.19411449,-1.5292051e-05,2.374639e-05,2.3701969e-05,1.0,40,0.012312151,1.28470665e-05,0,-4.893574642614516e-09,7.104434,0.17080516,4.933295,0.00029490647,5.934873e-05,0.00039780219,0.00071833155,1.6919526e-05,6.734388e-06,32.714466,0.56433505,25.56627,1.0304435e-06,1.8490466e-07,7.8697167e-07,3.991131e-06,1.1535821e-07,6.743323e-08,1.0
1,1,4765894.0,102.13706,1436.867,1440.4924,-85.934074,4.071499606681755,-0.19408645,-8.445773e-06,2.3241233e-05,2.3124392e-05,1.0,40,0.021276677,1.47704195e-05,0,-6.111524446497343e-10,3.3633819,0.11004903,1.6902757,0.0007065615,7.873343e-05,7.937968e-06,2.3741028e-05,7.1152994e-05,3.0913812e-05,14.598913,0.3669858,12.307702,2.1096644e-06,2.3437083e-07,8.808732e-08,1.0156026e-07,2.9703932e-07,1.9110318e-07,1.0
2,2,3244822.5,125.89008,2168.2256,2171.8772,-86.67706,4.884476818639087,-0.19412903,-5.710976e-06,2.262167e-05,2.2545668e-05,1.0,40,0.020420015,9.4020115e-06,0,-4.838236027050395e-09,4.0502205,0.083896995,1.6718825,0.0007965782,0.00022124994,1.6228036e-05,6.194137e-06,7.0750975e-06,1.14109425e-05,20.694693,0.18790469,13.513825,1.923089e-06,2.4448568e-07,1.2261474e-07,5.1510387e-08,8.0530356e-08,4.4683212e-08,1.0
3,3,2209211.8,172.80768,3143.56,3148.3062,-86.85351,5.698483790649334,-0.19413708,-8.687626e-06,2.2917171e-05,2.2848128e-05,1.0,40,0.021835063,6.9354955e-06,0,-6.8510894026682456e-09,2.3972979,0.03270625,1.5510381,0.00040962588,0.00030403098,0.00011198075,3.2415348e-05,9.960904e-06,6.3701864e-06,8.360998,0.2560987,12.528932,3.089867e-07,2.434415e-07,3.8885358e-07,1.4459069e-07,7.558403e-08,5.239643e-08,1.0
4,4,1504119.6,192.97374,4564.244,4568.322,-87.57901,6.512484442646382,-0.19413805,-1.1645687e-05,2.318296e-05,2.3141594e-05,1.0,40,0.020961307,4.5884044e-06,0,-1.134094277404074e-08,1.3383278,0.11279644,1.5663986,0.00020401496,0.00014101138,0.000119146855,3.7270474e-05,3.9365907e-05,5.370303e-06,3.6102011,0.28474224,7.9614005,1.04504146e-07,1.5441728e-07,8.239792e-08,1.1984787e-07,7.0124436e-08,1.0028691e-07,1.0
5,5,1024068.44,216.05013,6944.2056,6947.5654,-88.21797,7.492489689175272,-0.19415683,1.0558936e-06,2.2380438e-05,2.2358796e-05,1.0,41,0.01987031,2.860039e-06,0,-1.7823044651732307e-08,0.92123556,0.044854183,1.6410809,0.0001412483,8.0892074e-05,6.573336e-05,2.9499939e-05,4.11717e-05,8.524015e-06,3.5065885,0.124873914,7.808627,4.497791e-08,3.0579027e-08,3.895901e-08,3.23001e-08,6.3870495e-08,4.391807e-08,1.0
6,6,697233.1,332.28967,10087.916,10093.388,-88.113396,8.306488127826015,-0.19415885,-1.0148074e-06,2.2627712e-05,2.2603186e-05,1.0,41,0.021182673,2.0986683e-06,0,-1.8862464904780533e-08,0.574036,0.06449003,1.5370626,9.571896e-05,5.0680777e-05,4.2957534e-05,1.9031131e-05,2.8038165e-05,5.883603e-06,2.60638,0.15399674,7.9558525,1.6824385e-08,8.801206e-09,2.0440245e-08,1.2280024e-08,2.456813e-08,3.7062673e-08,1.0
7,7,474706.8,497.4772,14753.289,14761.674,-88.06873,9.12049909986672,-0.19415423,-9.552186e-07,2.2725102e-05,2.2699292e-05,1.0,41,0.021282526,1.441742e-06,0,-1.9211326816995704e-08,0.36800635,0.06979999,1.5380101,6.0848804e-05,3.219446e-05,2.7743898e-05,1.3029262e-05,1.7024666e-05,8.708832e-06,2.2156186,0.22240236,8.023718,5.122474e-09,7.652821e-09,1.635886e-08,1.7810688e-08,1.6333958e-08,6.632478e-09,1.0
8,8,323198.12,750.41156,21386.35,21399.512,-87.99041,9.934491485153558,-0.19415253,-3.2953656e-07,2.3025794e-05,2.299748e-05,1.0,41,0.021458937,1.0027769e-06,0,-1.9748167347280007e-08,0.29724196,0.05603947,1.5303946,5.0022823e-05,2.9161634e-05,1.6159984e-05,9.401565e-06,1.5587504e-05,9.087123e-06,1.5547521,0.15123014,6.2349677,5.9635763e-09,5.5466063e-09,9.948131e-09,6.989159e-09,9.726559e-09,8.214385e-09,1.0
9,9,220049.0,1090.638,31251.12,31270.145,-88.001236,10.74849256381276,-0.1941535,-1.2494387e-06,2.3143826e-05,2.3115672e-05,1.0,41,0.02121314,6.783832e-07,0,-2.0495505855750354e-08,0.17597835,0.042144775,1.5377626,2.9238296e-05,1.3274689e-05,1.0663416e-05,5.5985815e-06,1.19258175e-05,4.7973554e-06,1.6868503,0.20386024,5.771611,1.2628926e-09,4.3997117e-09,9.50233e-09,2.5559945e-09,4.884083e-09,1.1171655e-08,1.0
10,10,149820.0,1550.662,45404.527,45431.0,-88.04398,11.562483455840265,-0.19414198,-1.1768158e-06,2.3396517e-05,2.3369257e-05,1.0,41,0.021184651,4.6630387e-07,0,-1.9920630891568356e-08,0.16507474,0.072254986,1.5690782,2.6795267e-05,1.2217948e-05,1.6984313e-05,2.257094e-06,7.13914e-06,1.9541685e-06,1.5199744,0.19072631,5.2378907,2.4258626e-09,2.0477815e-09,2.908321e-09,4.114052e-09,4.791324e-09,8.253914e-09,1.0
11,11,101998.59,2798.2454,66806.48,66865.055,-87.60152,12.542479742347496,-0.19415203,-1.3420865e-07,2.3356479e-05,2.3315573e-05,1.0,42,0.019001547,2.8417753e-07,0,-1.97121450920916e-08,0.15960641,0.055138752,1.7412382,1.2698056e-05,1.11722675e-05,1.2793085e-05,1.7138742e-05,8.727778e-06,8.291861e-06,2.897878,0.18451749,9.425139,9.545267e-10,1.4314362e-09,1.7077043e-09,6.7911516e-09,4.1019366e-09,1.3587774e-09,1.0
12,12,69449.59,4333.402,97097.9,97194.55,-87.44463,13.221502041298663,-0.19414735,-3.8340712e-08,2.3601555e-05,2.355464e-05,1.0,42,0.021858482,2.2489412e-07,0,-1.9685054565502785e-08,0.13924867,0.035333715,1.519381,1.39943395e-05,2.070503e-05,1.2817509e-05,7.386746e-06,6.0124644e-06,4.5078823e-06,1.9517264,0.2322215,7.92627,5.213642e-10,1.654554e-09,9.280102e-10,6.584961e-10,1.6151923e-09,3.6419234e-09,1.0
13,13,47283.254,7054.808,141171.66,141347.83,-87.13912,14.03549173331703,-0.19414602,-4.4297515e-08,2.384324e-05,2.3783843e-05,1.0,42,0.020342328,1.4391681e-07,0,-1.966382020148395e-08,0.12824652,0.037727892,1.621071,9.121288e-06,1.5118898e-05,5.5691644e-06,1.5581802e-05,6.6174084e-06,3.4680736e-06,1.8678354,0.17826544,9.065564,6.063063e-10,5.2482535e-10,9.491378e-10,1.855594e-09,1.1539385e-09,8.8653807e-10,1.0
14,14,32196.41,10965.5205,204943.97,205237.11,-86.93731,14.714487605524482,-0.19413991,-3.9271423e-08,2.4120012e-05,2.405116e-05,1.0,42,0.021130975,1.0295884e-07,0,-1.9663850842654146e-08,0.13711877,0.08551769,1.5480467,6.4609126e-06,2.0684645e-05,8.456792e-06,1.4584833e-05,6.485188e-06,5.485394e-06,1.6321305,0.19597255,7.365497,2.8381966e-10,9.182515e-10,8.420342e-10,6.01329e-10,5.13639e-10,1.2183756e-09,1.0
15,15,21915.822,18503.17,299125.97,299697.7,-86.46034,15.393500037811464,-0.19414753,-6.4029585e-08,2.427774e-05,2.4185201e-05,1.0,42,0.021263614,7.0950215e-08,0,-1.9661731376412126e-08,0.13982038,0.097027145,1.5308998,6.307306e-06,1.710099e-05,1.2361362e-05,1.5103734e-05,8.0683385e-06,5.7848506e-06,1.5367032,0.29215208,6.5837603,3.4105643e-10,4.74313e-10,5.2990434e-10,3.0011763e-10,6.6841466e-10,9.307476e-10,1.0
16,16,14919.832,31258.31,435004.5,436126.12,-85.88994,16.07249049670645,-0.1941534,-6.328523e-08,2.452237e-05,2.43964e-05,1.0,42,0.020820068,4.773864e-08,0,-1.969750843262198e-08,0.14465797,0.04142947,1.5613824,4.353889e-06,1.882232e-05,1.3694242e-05,1.502034e-05,9.228906e-06,1.1865607e-06,2.1396618,0.22972319,9.874505,1.1785098e-10,1.9574016e-10,3.883049e-10,1.6302178e-10,8.118454e-10,2.8474423e-10,1.0
