True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,123.37031,176.86761,215.64412,-55.103104,6.083473702281481,-0.10465105,0.0013433947,0.00012855016,8.647569e-05,1.0,39,0.018173674,8.427623e-05,0,1.0396124384203884e-06,1.9376374,0.10406527,2.2995977,2.2420692,0.20752624,6.3352666,4.5008506e-05,7.328268e-06,0.00032456734,0.00012827938,2.080907e-06,9.826073e-06,2.0121144e-07,1.286021e-07,1.2998788e-06,1.3418285e-06,8.1185355e-08,8.715886e-08,1.0
1,1,4765894.0,120.00763,218.08197,248.92082,-61.17659,7.372497710137395,-0.10463743,0.0013771722,0.00015312848,0.00011753658,1.0,39,0.020815952,8.362479e-05,0,1.4865124923079647e-06,1.6698725,0.1162903,1.8879232,1.9599771,0.16357768,4.476529,0.0003448201,1.8785895e-05,5.8367677e-06,1.9509076e-05,3.0621566e-05,1.134349e-05,1.6027324e-06,1.4013199e-07,6.903631e-08,1.8860895e-07,1.9641631e-07,1.05096795e-07,1.0
2,2,3244822.5,141.98643,290.47623,323.32117,-63.95035,8.441478214255767,-0.10466312,0.0013497401,0.0001688568,0.00013629235,1.0,39,0.019787937,6.120211e-05,0,1.9192142910283617e-06,3.2357519,0.066360064,1.9840033,6.243688,0.17741302,5.1928596,0.0006396461,2.2718914e-05,8.924356e-06,9.191403e-06,5.203215e-06,7.957116e-06,3.8144328e-06,5.765834e-08,1.4425663e-07,6.1386714e-08,9.670518e-08,9.994767e-08,1.0
3,3,2209211.8,192.75108,385.82285,431.29138,-63.454002,9.647496831516037,-0.10467655,0.0013579509,0.00018672172,0.00014942703,1.0,39,0.021444855,4.972243e-05,0,2.333577849000196e-06,0.77150506,0.054231655,1.7908905,1.340679,0.106386125,5.520043,0.00016090983,3.437761e-05,7.209379e-06,8.031926e-06,8.445993e-06,5.48663e-06,6.015606e-07,1.3503913e-07,9.012046e-08,1.20302e-07,1.305645e-07,1.14558134e-07,1.0
4,4,1504119.6,385.30093,660.83405,764.9565,-59.75557,11.156500609853538,-0.104676515,0.00013386113,0.00016011992,0.00011949692,1.0,40,0.019833427,2.5927524e-05,0,2.4766684351925504e-06,0.36079073,0.08464435,3.4768028,1.0354613,0.15460795,6.476062,6.0912305e-05,2.6919364e-05,1.238078e-05,1.3799056e-05,1.4340464e-05,7.0189176e-06,1.1160384e-07,6.078637e-08,1.2671966e-07,1.3718734e-07,1.0124845e-07,5.1802136e-08,1.0
5,5,1024068.44,579.7779,796.0778,984.82605,-53.93441,12.362492133834166,-0.1046784,0.00013201566,0.00019522509,0.00012756385,1.0,40,0.020559162,2.0875932e-05,0,2.516952748257811e-06,0.21561876,0.43035367,3.3277662,1.0936021,0.63902426,5.7023025,3.2296615e-05,1.4456297e-05,1.0110594e-05,1.5757498e-05,1.0291348e-05,1.484416e-05,4.5191786e-08,5.7037e-08,2.5684047e-08,5.3376056e-08,6.283314e-08,1.9563231e-07,1.0
6,6,697233.1,830.79895,906.5032,1229.6239,-47.49513,13.567500964418286,-0.10468753,0.00013594904,0.0002518099,0.00013685695,1.0,40,0.021251716,1.7283102e-05,0,2.580639232199246e-06,0.17711551,0.07221311,3.2368834,0.6399654,0.08532372,5.214928,2.3662264e-05,1.6634107e-05,1.4693021e-05,1.1443371e-05,1.0469957e-05,7.753052e-06,2.6716803e-08,2.559411e-08,3.3162017e-08,2.6216613e-08,5.371402e-08,7.113327e-08,1.0
7,7,474706.8,1121.7509,973.25885,1485.112,-40.945717,14.773481448326493,-0.104687355,0.0001360609,0.00034448184,0.00014794647,1.0,40,0.021124475,1.42241615e-05,0,2.633003659526013e-06,0.15853335,0.03961312,3.2292333,0.61208594,0.089082696,4.9030447,2.1789978e-05,1.3829404e-05,1.168326e-05,9.678359e-06,7.160465e-06,8.269433e-06,2.346408e-08,3.953429e-08,2.8034925e-08,3.045257e-08,3.555494e-08,3.961616e-08,1.0
8,8,323198.12,1431.2848,985.01086,1737.476,-34.535767,15.979488038952695,-0.10469825,0.00012953638,0.0004999312,0.00016067737,1.0,40,0.021194251,1.2198299e-05,0,2.6671261013866315e-06,0.1498791,0.048402566,3.238452,0.5299131,0.09618417,4.820088,1.710648e-05,2.0303449e-05,6.3602765e-06,1.0632299e-05,1.0640219e-05,2.1369221e-06,9.2003205e-09,9.66377e-09,1.552113e-08,2.081704e-08,5.2611e-08,2.2714515e-08,1.0
9,9,220049.0,1741.0995,937.09686,1977.2653,-28.290085,17.185503162880195,-0.104686774,0.00012916353,0.0007718204,0.00017336257,1.0,40,0.021352088,1.0798798e-05,0,2.693025280296499e-06,0.14380944,0.06574541,3.201282,0.45517036,0.12598181,4.8392515,1.4119504e-05,7.050709e-06,6.1106166e-06,1.9235253e-05,1.15535595e-05,7.5123785e-06,7.0222197e-09,8.5761656e-09,1.1228629e-08,2.4976984e-08,2.397286e-08,2.7108614e-08,1.0
10,10,149820.0,2017.8907,823.29065,2179.3784,-22.195246,18.391483566869283,-0.10468943,0.00013389843,0.0012903193,0.0001841358,1.0,40,0.021075623,9.670474e-06,0,2.725750998203845e-06,0.12353711,0.09464886,3.282466,0.29148853,0.08998698,5.1900687,1.0375814e-05,9.119351e-06,4.8420725e-06,1.2485867e-05,1.4618123e-05,7.072838e-06,6.63105e-09,7.9714875e-09,9.720392e-09,9.304146e-09,2.0333099e-08,7.390606e-09,1.0
11,11,101998.59,2230.5876,670.31586,2329.1296,-16.726095,19.59748693081201,-0.10469275,0.00013261217,0.0023278042,0.00019280492,1.0,40,0.020965196,9.001301e-06,0,2.78019864479135e-06,0.110378176,0.06901446,3.2794697,0.20731062,0.049458474,5.435384,8.401299e-06,7.3533324e-06,5.784634e-06,6.892365e-06,1.1140117e-05,1.2305857e-05,6.526811e-09,8.532458e-09,6.987838e-09,7.951574e-09,5.5901204e-09,4.2442254e-09,1.0
12,12,69449.59,2366.5598,518.4552,2422.6848,-12.356882,20.803479708061786,-0.10468372,0.00012554703,0.0044201724,0.00020242672,1.0,40,0.02061116,8.50757e-06,0,2.835516918388496e-06,0.1346695,0.17311186,3.3157296,0.22578652,0.22093116,5.680143,7.1348745e-06,1.0442789e-05,1.0890449e-05,9.651003e-06,1.2354372e-05,9.389623e-06,6.5911387e-09,4.751562e-09,5.158494e-09,8.737258e-09,1.05496305e-08,6.638995e-09,1.0
