True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,7.6027393,0.21041128,7.6056504,-1.5852972,120.49749486995279,1.1601454,-0.030724736,0.10805676,8.270224e-05,2.0,38,0.0011430846,0.00015029413,0,-0.0004990959362058363,11.264902,1.340817,36.67657,2.0147076e-05,1.0705575e-05,4.1497886e-05,0.000119004864,5.198663e-06,8.291486e-06,16.733265,1.6232291,45.80141,1.450772e-06,1.5467941e-06,7.5413604e-06,2.3764922e-05,1.4669534e-06,1.0340052e-06,2.0
43,43,4765894.0,7.4416203,-0.0263056,7.441667,0.20253566,122.59449606286944,1.1601887,-0.029018007,-1.269485,-1.5862932e-05,2.0,38,0.0033480404,0.00044990462,0,-0.0005158927772630575,4.0891914,0.36702076,14.13141,0.00011132629,1.5494468e-05,6.248169e-06,5.5026926e-06,1.3972213e-05,7.595084e-05,4.539509,0.3692819,13.254001,1.1959485e-05,2.142049e-06,1.2015669e-06,1.1460213e-06,3.334361e-06,1.5907768e-05,2.0
44,44,3244822.5,7.736515,0.15539809,7.7380757,-1.1507064,124.74049672481488,1.1602521,-0.027974576,0.31563377,0.00012729428,2.0,38,0.0099135935,0.0012811446,0,-0.0005325570267201789,4.995428,0.13121524,4.5832095,0.00048736285,8.401432e-05,1.9974574e-05,8.664588e-06,5.7107136e-06,9.037806e-06,4.8563867,0.09768246,3.9571247,6.1208804e-05,1.01998585e-05,3.2864264e-06,1.5062745e-06,9.089547e-07,1.5925128e-06,2.0
45,45,2209211.8,7.9434147,0.3261672,7.9501085,-2.3513203,127.1564885195985,1.1601837,-0.029532205,0.22087292,0.00037177224,2.0,38,0.019948438,0.0025092033,0,-0.0005556913519075994,3.576881,0.04825686,1.6304944,0.0006815681,0.00020784386,3.242216e-05,1.3187924e-05,7.824765e-06,5.131289e-06,3.7341745,0.030272856,1.1971178,8.953429e-05,2.7349488e-05,3.49055e-06,9.631051e-07,8.273851e-07,6.1116003e-07,2.0
46,46,1504119.6,8.10203,0.4380808,8.113865,-3.0949974,129.30250043483102,1.1601292,-0.02926576,0.24153695,0.0007041034,2.0,38,0.021686072,0.002672718,0,-0.0005727725063743225,0.6685316,0.120832525,1.2394632,0.00013249427,4.24492e-05,3.865239e-05,7.0844794e-06,6.971937e-06,4.966787e-06,0.7030719,0.10910496,0.7918617,1.7145592e-05,6.048574e-06,4.451932e-06,1.3875093e-06,7.585502e-07,8.1476384e-07,2.0
47,47,1024068.44,8.239092,0.5020508,8.254374,-3.4870193,131.44749584337114,1.1601254,-0.027560905,0.30955902,0.0011451716,2.0,38,0.021596773,0.0026164036,0,-0.0005826303332023057,0.4425776,0.03195163,1.2272397,8.818836e-05,2.8889282e-05,1.8559676e-05,6.0357047e-06,9.170282e-06,3.925318e-06,0.43859845,0.027222808,0.7586719,1.062878e-05,3.1575594e-06,2.4320234e-06,6.9993166e-07,1.2318133e-06,6.358023e-07,2.0
48,48,697233.1,8.378729,0.54607004,8.396504,-3.728886,133.59250554526807,1.1601263,-0.028030442,0.41801682,0.0017680455,2.0,38,0.021656446,0.0025792217,0,-0.0005969801869543993,0.32944223,0.07010465,1.2054571,6.454777e-05,1.8896575e-05,1.9335122e-05,6.48763e-06,7.5222883e-06,5.315517e-06,0.34190884,0.04198033,0.7509415,8.051716e-06,2.396399e-06,2.4437886e-06,4.7082756e-07,6.579747e-07,5.388491e-07,2.0
49,49,474706.8,8.517836,0.5778779,8.5374155,-3.8811862,135.73750300714164,1.1601286,-0.028496243,0.58017445,0.0026581404,2.0,38,0.021383578,0.0025046899,0,-0.0006150651740184726,0.2686727,0.034166522,1.2339296,5.1779873e-05,1.640216e-05,1.4995453e-05,4.1679473e-06,6.106815e-06,5.1138154e-06,0.2508416,0.024205469,0.768349,5.6560652e-06,1.7703942e-06,1.6495304e-06,7.271348e-07,7.031788e-07,6.2786035e-07,2.0
50,50,323198.12,8.650012,0.613623,8.67175,-4.0577064,137.8814943356847,1.1601375,-0.026932988,0.80250853,0.0040182727,2.0,38,0.021356352,0.0024627498,0,-0.0006316217870518837,0.20809345,0.054066516,1.2200482,3.9142476e-05,1.208618e-05,1.2452478e-05,5.983953e-06,5.5123996e-06,4.8508323e-06,0.18637024,0.038258456,0.7792106,3.9415877e-06,1.6215057e-06,1.222237e-06,8.1805905e-07,4.953773e-07,4.5098218e-07,2.0
51,51,220049.0,8.779422,0.66534936,8.804598,-4.333882,140.02749590427266,1.1601286,-0.027812438,1.0870537,0.00620771,2.0,38,0.021261027,0.0024147641,0,-0.0006479977249309498,0.15767424,0.059025794,1.2282419,2.7077474e-05,1.0318498e-05,1.0853125e-05,6.1814767e-06,6.3389766e-06,6.372796e-06,0.13426316,0.04894325,0.7934665,2.7662809e-06,1.1126897e-06,7.468656e-07,4.479357e-07,5.93007e-07,4.0107705e-07,2.0
