True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,-117.2108,111.729294,161.93149,-136.37157,123.27849358870299,0.07621047,-0.0010907098,0.00020349507,9.687805e-05,2.0,39,0.0026753854,1.6521712e-05,0,-1.780994301258109e-06,12.302327,0.65555555,20.777403,4.2043186e-05,1.069994e-05,0.00010838737,0.00030707935,1.2403448e-05,1.12025555e-05,18.62169,0.8865546,27.440075,9.065045e-07,9.365664e-08,2.8257324e-07,2.9193604e-06,9.901697e-08,1.0636941e-07,2.0
43,43,4765894.0,-149.86273,196.5447,247.1612,-127.32504,125.37549395501264,0.07627311,-0.0018699741,0.00016990822,0.000107442596,2.0,39,0.009207146,3.7251586e-05,0,-2.872711333512825e-06,3.4725099,0.25533247,6.66649,0.00024043412,3.7348895e-05,1.2868512e-05,7.310635e-06,3.1748845e-05,0.00020415406,5.580958,0.26285213,8.38699,1.1791205e-06,8.701714e-07,1.3633161e-07,9.4049845e-08,3.216352e-07,1.4216033e-06,2.0
44,44,3244822.5,-187.45226,345.01773,392.65198,-118.51576,128.60149530819035,0.07626436,-0.0017946748,0.00014216338,0.000109762754,2.0,39,0.02195984,5.592698e-05,0,-4.7108251577143016e-06,3.1850603,0.43320656,1.5596553,0.00069593283,6.717235e-05,1.4719076e-05,5.8510523e-06,7.4989634e-06,3.8663807e-06,8.480595,0.24113034,4.524448,4.7044227e-06,3.9671124e-07,4.1937392e-07,6.3567086e-08,6.1504394e-08,1.0521716e-07,2.0
45,45,2209211.8,-388.64688,692.9615,794.5074,-119.28585,131.04850425108452,0.07619244,-0.00017214155,0.00010396178,7.9085345e-05,2.0,40,0.019819519,2.494567e-05,0,-4.973332971171089e-06,1.4625143,0.40608546,2.2495255,0.00027243135,9.687777e-05,1.3161265e-05,7.73535e-06,8.113039e-06,7.758795e-06,4.022871,0.286281,6.9672065,7.8229056e-07,5.6320357e-07,1.15270204e-07,1.06402155e-07,9.141649e-08,1.16806625e-07,2.0
46,46,1504119.6,-345.4891,1244.0297,1291.1129,-105.52092,133.19448747302522,0.07617915,-0.00017698955,8.50564e-05,7.896598e-05,2.0,40,0.022009728,1.7047098e-05,0,-5.079331417522225e-06,0.73286927,0.2992266,2.0255566,0.00014349242,5.4955734e-05,4.5728066e-05,7.313632e-06,9.519406e-06,6.8778863e-06,2.2170494,0.1915596,5.8639636,2.574663e-07,2.3020114e-07,2.1388952e-07,8.96008e-08,9.6173295e-08,1.1240521e-07,2.0
47,47,1024068.44,-105.51584,1927.2167,1930.103,-93.133835,135.34049605499604,0.076196335,-0.00018549222,8.064187e-05,8.040086e-05,2.0,40,0.022158684,1.1480571e-05,0,-5.201000421098065e-06,0.5237391,0.24364766,1.9258487,0.00010239371,3.6783422e-05,3.1203326e-05,1.17822665e-05,1.2722147e-05,8.0736645e-06,2.1864965,0.20386422,6.002,1.3685187e-07,6.465536e-08,1.4369179e-07,8.3789224e-08,1.4831107e-07,9.329133e-08,2.0
48,48,697233.1,351.18747,2698.9119,2721.6646,-82.58622,137.48748511695885,0.07619727,-0.00018532442,8.457722e-05,8.316903e-05,2.0,40,0.021782957,8.0035425e-06,0,-5.306951208803235e-06,0.3962668,0.19831197,1.9911801,7.567383e-05,2.4675726e-05,2.5972107e-05,1.1126117e-05,8.877756e-06,1.0156708e-05,1.8989123,0.19386385,7.8106136,7.459938e-08,4.011382e-08,4.3918206e-08,4.3938076e-08,5.8698095e-08,7.992093e-08,2.0
49,49,474706.8,1039.2169,3540.327,3689.7,-73.64108,139.6345067122311,0.07618593,-0.00018679748,9.470029e-05,8.7187844e-05,2.0,40,0.021784583,5.9041613e-06,0,-5.413698992279554e-06,0.3009559,0.10998862,1.9103248,5.7474394e-05,1.963478e-05,1.8495099e-05,6.442207e-06,1.0090962e-05,5.675434e-06,1.2363135,0.15023082,7.986664,2.51525e-08,2.9169092e-08,3.1101322e-08,2.4703622e-08,2.535551e-08,2.9494869e-08,2.0
50,50,323198.12,1969.8018,4463.28,4878.6255,-66.186455,141.78048900087015,0.076189294,-0.00017766087,0.000110330904,9.234437e-05,2.0,40,0.021818526,4.472269e-06,0,-5.512861516297474e-06,0.20769596,0.101165146,2.0441825,3.8460847e-05,1.4819336e-05,1.1064715e-05,7.1621976e-06,7.095477e-06,7.86415e-06,0.8954521,0.18450072,7.494608,1.2960888e-08,2.246925e-08,1.8321419e-08,1.3568663e-08,1.3616492e-08,2.6914655e-08,2.0
51,51,220049.0,4480.845,7357.2305,8614.338,-58.656925,144.2275028504373,0.076173946,-2.4501078e-05,9.830744e-05,7.170861e-05,2.0,41,0.019483507,2.2617533e-06,0,-5.533388629767867e-06,0.22906862,0.10149659,3.2917056,2.7416792e-05,1.2622982e-05,1.7709332e-05,9.67669e-06,1.7683438e-05,9.201346e-06,2.0561512,0.31328508,10.970666,6.7826758e-09,1.0527894e-08,1.5349753e-08,2.0572768e-08,2.8487717e-08,1.4985181e-08,2.0
52,52,149820.0,7403.002,7880.7183,10812.5,-46.790287,146.37348529903102,0.07617719,-1.8459223e-05,0.00013479833,7.160839e-05,2.0,41,0.020705465,1.9149563e-06,0,-5.542466770458443e-06,0.18852194,0.10179955,3.0349503,1.6077214e-05,1.8886612e-05,1.6856271e-05,1.2166341e-05,1.4527315e-05,9.367052e-06,1.7868086,0.2203834,10.4267235,7.981807e-09,8.330749e-09,1.2117543e-08,1.6793106e-08,1.5194846e-08,1.4856443e-08,2.0
53,53,101998.59,10371.979,7200.549,12626.395,-34.76958,148.51950009426218,0.07616863,-1.9516221e-05,0.00021670073,7.0474634e-05,2.0,41,0.0208132,1.6483882e-06,0,-5.5518094124366825e-06,0.17077915,0.0853335,3.018688,9.602785e-06,1.2845913e-05,1.7661969e-05,1.195498e-05,1.1750438e-05,1.5328344e-05,1.5179889,0.21796955,9.115954,4.148859e-09,4.7673536e-09,5.8100436e-09,1.13593055e-08,6.1146683e-09,1.6174535e-08,2.0
54,54,69449.59,12508.408,5700.1934,13745.999,-24.499178,150.6654866761819,0.07619041,-1.933912e-05,0.0004020322,6.913332e-05,2.0,41,0.02049851,1.4912347e-06,0,-5.5604633062469085e-06,0.20806931,0.1424583,3.4197953,1.5356294e-05,1.5697653e-05,2.2494822e-05,1.75769e-05,6.7536603e-06,1.565133e-05,1.2000506,0.2627463,8.614266,2.452541e-09,3.0189746e-09,5.5865748e-09,6.6645494e-09,5.8022387e-09,1.0984969e-08,2.0
55,55,47283.254,13658.293,4117.6,14265.469,-16.776617,152.81148939146078,0.07618907,-1.7072261e-05,0.00081746397,6.810592e-05,2.0,41,0.02029552,1.4227026e-06,0,-5.571811162316111e-06,0.1658163,0.12947999,3.2140987,1.24356375e-05,1.33365575e-05,1.1394956e-05,1.2720872e-05,1.3091747e-05,1.4107122e-05,0.95630264,0.2826617,7.744686,1.8273366e-09,3.2799363e-09,2.9788731e-09,6.6748744e-09,6.5433023e-09,7.207737e-09,2.0
56,56,32196.41,14176.29,2869.9353,14463.877,-11.444632,154.82249442031025,0.07616617,-1.6533506e-05,0.0017224259,6.781337e-05,2.0,41,0.0216332,1.495671e-06,0,-5.58144732306366e-06,0.20889668,0.11324729,3.1381245,1.9910494e-05,1.89354e-05,1.096915e-05,2.1214464e-05,1.4104519e-05,1.47096025e-05,0.64798486,0.21992326,7.08276,2.6999212e-09,4.1098493e-09,3.4570737e-09,3.9627235e-09,4.4193524e-09,2.9223808e-09,2.0
57,57,21915.822,14387.75,2057.3538,14534.1,-8.137754,156.96848942889483,0.07616453,-1.9163885e-05,0.0035298269,7.07286e-05,2.0,41,0.020181965,1.3885941e-06,0,-5.591925051720952e-06,0.19891402,0.098973945,3.309122,2.0715548e-05,1.6355589e-05,1.0106666e-05,1.8148632e-05,1.1479805e-05,8.192087e-06,0.49756238,0.1504545,7.140495,3.0730511e-09,2.5953542e-09,1.9855273e-09,2.2786313e-09,2.5671343e-09,2.626094e-09,2.0
58,58,14919.832,14504.601,1562.3286,14588.499,-6.1477766,158.97949621776934,0.076153636,-1.8181454e-05,0.006827847,7.830822e-05,2.0,41,0.019989096,1.3701955e-06,0,-5.601491050649909e-06,0.23021051,0.086830966,3.626409,1.2556061e-05,2.5212175e-05,2.0229472e-05,1.21121275e-05,1.3168348e-05,1.2774657e-05,0.37785673,0.14941141,7.21202,1.3415757e-09,2.2801583e-09,1.8054247e-09,1.4844171e-09,2.3687265e-09,2.2560016e-09,2.0
