True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,65.359604,600.4946,604.04114,-83.788216,4.3464782864029985,-0.09166791,0.00013402871,3.786272e-05,3.741942e-05,1.0,40,0.017178439,2.8439186e-05,0,9.464842334496855e-08,0.94427896,0.11576117,5.200844,2.3515704,0.3627665,38.479286,3.8711394e-05,1.8698527e-05,0.00013916029,6.875264e-05,8.756196e-06,1.2421896e-05,1.9287057e-07,2.059549e-07,3.0866525e-07,4.858214e-07,6.197534e-08,1.4971633e-07,1.0
1,1,4765894.0,111.55956,669.44836,678.68005,-80.53894,5.499496794509469,-0.091626085,0.00013930432,4.98837e-05,4.853585e-05,1.0,40,0.020569215,3.0307674e-05,0,1.406117951124644e-07,2.43276,0.10141638,4.345875,4.7090626,0.22505078,21.15626,0.00049752265,1.7672948e-05,1.1913636e-05,3.7480673e-05,2.5785232e-05,1.7646275e-05,1.3877815e-06,1.2498096e-07,2.9010282e-08,2.088462e-07,1.6662433e-07,7.2691506e-08,1.0
2,2,3244822.5,160.44162,836.1882,851.4412,-79.13851,6.705490825144807,-0.091664776,0.00013667587,5.865772e-05,5.6574907e-05,1.0,40,0.019461557,2.2857193e-05,0,1.8532534607730768e-07,4.0455265,0.09873184,4.5986896,10.567047,0.24862601,19.899277,0.00078582624,3.8419344e-05,2.3085413e-05,8.633819e-06,1.2669687e-05,5.68945e-06,2.3960743e-06,8.790809e-08,2.0793016e-07,8.045111e-08,1.0402142e-07,1.07819886e-07,1.0
3,3,2209211.8,234.34389,1144.9142,1168.6511,-78.432335,7.911492269107839,-0.09168375,0.00013596752,6.292306e-05,6.039291e-05,1.0,40,0.020909393,1.7891904e-05,0,2.2472562824744577e-07,0.8554678,0.06498092,4.2627106,2.0027068,0.27785453,17.602777,0.0001699486,5.2951156e-05,8.514013e-06,8.845114e-06,9.102791e-06,5.807107e-06,2.5657693e-07,9.92539e-08,1.3582621e-07,8.1322945e-08,8.821065e-08,1.1639815e-07,1.0
4,4,1504119.6,402.9221,1588.3896,1638.697,-75.76618,9.117493926343741,-0.091687426,0.0001289024,6.661633e-05,6.258892e-05,1.0,40,0.020670958,1.2614265e-05,0,2.6494292181764143e-07,0.3253726,0.07008316,4.302016,1.4522587,0.17973095,15.149996,5.5810797e-05,2.7649563e-05,7.785704e-06,2.0100098e-05,9.507714e-06,4.801508e-06,6.139109e-08,6.5298266e-08,7.0652895e-08,8.4400284e-08,8.536664e-08,8.5769635e-08,1.0
5,5,1024068.44,714.40155,2161.2861,2276.2969,-71.70898,10.323485023662215,-0.091704145,0.00012819402,7.1908275e-05,6.482546e-05,1.0,40,0.021331022,9.370931e-06,0,3.084013458513937e-07,0.20516591,0.4027961,4.126084,1.6029792,1.5159655,14.331033,3.0798732e-05,1.8769972e-05,1.0162884e-05,1.7300135e-05,8.895111e-06,9.200362e-06,2.6772172e-08,3.81354e-08,4.9987886e-08,3.6482064e-08,4.0873896e-08,1.4166463e-07,1.0
6,6,697233.1,1224.804,2850.0889,3102.1204,-66.74475,11.52949889426236,-0.091698624,0.00013102753,8.0091e-05,6.760569e-05,1.0,40,0.021499539,6.9305947e-06,0,3.5521288694858474e-07,0.17356382,0.08114419,4.1481876,1.5643718,0.16557586,16.46777,2.3649707e-05,1.83959e-05,7.851194e-06,1.1100292e-05,1.2903011e-05,7.2055113e-06,2.6094815e-08,4.182039e-08,3.1683022e-08,3.2153032e-08,6.2900426e-08,3.8670652e-08,1.0
7,7,474706.8,1965.1094,3594.6763,4096.749,-61.335804,12.735492231528042,-0.09170183,0.00013594885,9.3268485e-05,7.1808485e-05,1.0,40,0.021496626,5.24724e-06,0,3.933249764796377e-07,0.19395581,0.0734976,4.0906787,2.1757128,0.12727621,16.853424,1.2106096e-05,8.558893e-06,2.9245131e-05,1.5939804e-05,1.2316067e-05,1.1993751e-05,1.8999161e-08,1.2661748e-08,8.6653834e-08,3.3781628e-08,4.145396e-08,3.9970413e-08,1.0
8,8,323198.12,3639.9512,5923.873,6952.806,-58.43116,14.244498783227755,-0.091697834,1.2950893e-05,8.3127656e-05,6.0344373e-05,1.0,41,0.019723652,2.8367901e-06,0,4.0664243761054626e-07,0.13547511,0.08464501,5.955881,1.9140804,0.07264228,18.403526,1.0291234e-05,1.0018968e-05,8.53517e-06,9.552748e-06,9.073017e-06,1.296983e-05,5.2894884e-09,7.145576e-09,1.4530813e-08,8.940185e-09,4.040737e-08,2.5392447e-08,1.0
9,9,220049.0,6055.9854,6665.2876,9005.61,-47.74216,15.450485987152206,-0.09168125,1.30554e-05,0.00010851301,5.9441987e-05,1.0,41,0.020852372,2.3154869e-06,0,4.096360309932076e-07,0.2707406,0.07684955,5.679573,3.2783887,0.12472495,16.132284,1.2027399e-05,1.4580352e-05,9.578393e-06,4.7812933e-05,1.6472775e-05,9.592689e-06,4.8785718e-09,1.1432294e-08,2.9672318e-09,6.855186e-08,1.4533067e-08,9.1914085e-09,1.0
