True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,89.14411,219.40262,236.82098,-67.88791,131.90649079854484,-0.1046609,-0.004395996,0.00010362848,8.894518e-05,2.0,39,0.017623778,7.4418145e-05,0,-1.7353445628842263e-05,2.2432775,0.0883285,2.5974083,4.702683,0.18794782,6.268332,5.7939018e-05,1.0953671e-05,0.00014295815,0.00036355664,7.6162028e-06,9.023814e-06,2.112303e-07,9.942986e-08,4.6914008e-07,3.4534958e-06,1.2148878e-07,1.1594329e-07,2.0
43,43,4765894.0,95.086075,281.03833,296.68823,-71.30734,134.39048888985417,-0.10466311,-0.003417314,0.00011882565,0.000106620486,2.0,39,0.019252026,6.4889755e-05,0,-1.9615342432532997e-05,2.033157,0.10975601,1.75189,3.377241,0.19980824,4.7640877,0.0003905338,1.1662203e-05,5.9003073e-06,1.2903794e-05,1.6576267e-05,4.682138e-06,2.1705262e-06,1.2647305e-07,1.0982544e-07,1.3414117e-07,1.3886802e-07,1.2438932e-07,2.0
44,44,3244822.5,121.18727,382.55228,401.28867,-72.422516,136.51850024427404,-0.10466526,-0.0033576267,0.00012821486,0.00011652153,2.0,39,0.019134726,4.7683196e-05,0,-2.1623046635116124e-05,2.817524,0.079910085,1.7314565,6.4390945,0.15407175,5.311852,0.0005367921,4.7097827e-05,8.42044e-06,7.534832e-06,5.2477594e-06,9.180962e-06,3.0630563e-06,9.2377256e-08,8.1211475e-08,9.136013e-08,6.1135594e-08,9.1340446e-08,2.0
45,45,2209211.8,221.74252,651.9771,688.6537,-71.21643,139.08549559282255,-0.10467366,-0.00034209815,0.000110496985,9.9040626e-05,2.0,40,0.019118432,2.776204e-05,0,-2.2130155698044708e-05,1.1185519,0.061217133,1.8962774,2.1299236,0.08741896,4.0810947,0.00018791581,0.00010048354,1.2097736e-05,6.6204652e-06,6.7327896e-06,6.3370194e-06,4.2839216e-07,3.7481416e-07,7.875459e-08,6.3523686e-08,8.519194e-08,5.3098805e-08,2.0
46,46,1504119.6,363.19128,874.13153,946.5801,-67.4377,141.35049348711618,-0.104687065,-0.00035324963,0.00012104893,0.00010322855,2.0,40,0.021074975,2.2264334e-05,0,-2.2340274379361997e-05,0.4456954,0.081536785,1.7114594,1.1719736,0.09940276,3.3118017,8.365737e-05,3.165289e-05,1.6174195e-05,1.6893064e-05,1.1137366e-05,8.034212e-06,1.3359876e-07,1.2085002e-07,8.0934505e-08,1.0999441e-07,8.6721606e-08,8.704897e-08,2.0
47,47,1024068.44,603.0192,1128.766,1279.744,-61.887585,143.61450551464804,-0.10468455,-0.0003430119,0.00013768519,0.00010711464,2.0,40,0.021264596,1.6616288e-05,0,-2.256030696639583e-05,0.30581453,0.04382648,1.6939883,0.99389285,0.100865394,3.163391,4.9535814e-05,1.7764016e-05,1.3028398e-05,1.8487994e-05,1.6816692e-05,2.2723078e-05,6.132836e-08,4.573252e-08,2.5491131e-08,4.5276412e-08,7.675949e-08,1.0921439e-07,2.0
48,48,697233.1,962.2997,1372.2799,1676.0587,-54.960266,145.87950090222876,-0.10468322,-0.0003532683,0.00016634104,0.00011150809,2.0,40,0.02101946,1.2541005e-05,0,-2.2788723802178487e-05,0.17258528,0.05617638,1.7066472,0.75583655,0.08306124,3.185315,2.93535e-05,1.0060537e-05,8.777041e-06,7.581562e-06,5.4423404e-06,1.1393119e-05,2.372002e-08,3.315351e-08,3.0379933e-08,2.8870295e-08,4.7456627e-08,4.269819e-08,2.0
49,49,474706.8,1438.6575,1549.708,2114.552,-47.128185,148.1434991163842,-0.10469224,-0.00034797227,0.00021634398,0.000116200456,2.0,40,0.021510735,1.01727155e-05,0,-2.299869143753166e-05,0.14915594,0.05325455,1.6516209,0.5959438,0.07757113,3.1035914,2.3571403e-05,1.1108742e-05,7.879615e-06,8.786719e-06,6.751857e-06,8.143093e-06,1.6629352e-08,2.2079428e-08,2.343562e-08,2.6067896e-08,1.731572e-08,3.2852093e-08,2.0
50,50,323198.12,1981.7452,1599.1381,2546.4792,-38.901245,150.40748357059783,-0.104679346,-0.00034802823,0.00030793945,0.00012143866,2.0,40,0.021623658,8.49159e-06,0,-2.3240182755185945e-05,0.13529468,0.059709013,1.6479286,0.4730969,0.12693168,3.0354664,1.6205622e-05,1.41077135e-05,6.602127e-06,9.416947e-06,1.1017761e-05,8.443627e-06,5.4694973e-09,1.199032e-08,1.2006821e-08,2.1907807e-08,1.4224022e-08,1.8768446e-08,2.0
51,51,220049.0,2518.2712,1497.2705,2929.7627,-30.734144,152.67250074484036,-0.104690604,-0.00035134752,0.00048305932,0.00012616419,2.0,40,0.021211902,7.240143e-06,0,-2.3448409449026157e-05,0.11719842,0.05149458,1.6689789,0.4258636,0.11618258,3.2578728,1.3120235e-05,1.1543071e-05,6.583394e-06,7.8180565e-06,6.5012105e-06,1.0062613e-05,4.031497e-09,1.4207928e-08,1.0382596e-08,1.6715806e-08,1.2856117e-08,9.703342e-09,2.0
