True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
84,84,7000018.5,74.16592,600.0404,604.60657,-82.95389,134.0614926875278,-0.09167185,0.00013009536,3.7891383e-05,3.732121e-05,3.0,40,0.017763386,2.9380075e-05,0,1.093432143400965e-06,0.97900164,0.11827521,5.0441556,2.3458593,0.35721096,36.771824,3.8339047e-05,1.13513315e-05,0.0001469438,8.236951e-05,9.807314e-06,7.0703823e-06,1.9177129e-07,1.5832218e-07,3.1628036e-07,5.3473565e-07,8.273625e-08,1.2086186e-07,3.0
85,85,4765894.0,120.68186,668.42505,679.23206,-79.76569,135.21450154230115,-0.09163799,0.00012403696,4.9960065e-05,4.8382924e-05,3.0,40,0.020617578,3.0354247e-05,0,1.131571719705922e-06,2.4659364,0.11177556,4.276081,5.061382,0.3329974,21.109434,0.0005065651,1.3828206e-05,7.177578e-06,2.4980865e-05,2.383578e-05,1.5117854e-05,1.4904202e-06,4.690165e-08,1.3458387e-07,2.670726e-07,1.5897382e-07,9.869229e-08,3.0
86,86,3244822.5,165.32147,830.2404,846.5402,-78.73829,136.41949111953727,-0.09165989,0.00013190365,5.907794e-05,5.682479e-05,3.0,40,0.019737497,2.3315486e-05,0,1.1737117922418053e-06,4.215569,0.09535968,4.501485,10.733759,0.22366343,19.393646,0.00083003734,4.6256242e-05,2.7699236e-05,8.922954e-06,9.252437e-06,1.2111213e-05,2.4708024e-06,8.3273385e-08,2.990377e-07,4.785281e-08,1.0513042e-07,1.4673941e-07,3.0
87,87,2209211.8,235.83081,1137.0137,1161.2133,-78.28229,137.62549856348778,-0.091687016,0.0001285855,6.336028e-05,6.0746952e-05,3.0,40,0.020650895,1.7783896e-05,0,1.2095396378136596e-06,0.8682012,0.079124264,4.313574,2.044761,0.14578035,17.742205,0.00016989371,4.9225044e-05,9.774478e-06,1.5653983e-05,1.053057e-05,1.7731934e-05,2.2015142e-07,9.3211476e-08,1.251089e-07,1.02184934e-07,8.142394e-08,1.5561412e-07,3.0
88,88,1504119.6,395.33508,1575.8259,1624.659,-75.91659,138.83149766080896,-0.0916814,0.00012798895,6.714745e-05,6.317155e-05,3.0,40,0.020689124,1.273444e-05,0,1.244750540350986e-06,0.2978534,0.08314014,4.260539,1.3441092,0.09853976,14.87426,5.1164705e-05,2.2326842e-05,1.1230837e-05,1.7795834e-05,9.730412e-06,8.694998e-06,3.5816957e-08,5.3721056e-08,6.3474516e-08,1.1517843e-07,8.5048775e-08,8.245618e-08,3.0
89,89,1024068.44,690.3134,2158.8943,2266.574,-72.26816,140.03748603808344,-0.0916842,0.00012616211,7.1987946e-05,6.531046e-05,3.0,40,0.021334143,9.412507e-06,0,1.2893814433854673e-06,0.2259795,0.4369954,4.13303,1.209551,1.645424,14.091375,3.3302633e-05,2.2618078e-05,9.663246e-06,1.2788846e-05,1.2716741e-05,1.2914541e-05,5.018084e-08,1.7272054e-08,3.5349682e-08,3.5748148e-08,6.48934e-08,7.5195764e-08,3.0
90,90,697233.1,1177.2267,2850.7205,3084.2292,-67.561455,141.24350780199165,-0.091683805,0.00012851093,8.007325e-05,6.8407455e-05,3.0,40,0.021439375,6.951291e-06,0,1.337466122575702e-06,0.1813028,0.07265566,4.147152,1.6103815,0.25172186,16.362972,2.0402824e-05,1.6722115e-05,6.108607e-06,1.0745363e-05,1.5918764e-05,1.1488738e-05,1.6177127e-08,2.3255952e-08,1.7757657e-08,3.6852015e-08,6.226274e-08,7.579723e-08,3.0
91,91,474706.8,1909.0841,3661.2012,4129.043,-62.460815,142.44948649927392,-0.091686174,0.00012437251,9.157378e-05,7.199784e-05,3.0,40,0.021622842,5.2367686e-06,0,1.3791940078309703e-06,0.12372595,0.0694422,4.1247616,1.212438,0.28586423,17.089285,1.337361e-05,1.104e-05,9.71866e-06,1.0370954e-05,9.8962355e-06,6.006814e-06,1.4688212e-08,1.5937758e-08,2.717279e-08,3.448615e-08,1.628057e-08,3.3553526e-08,3.0
92,92,323198.12,3529.7441,6096.4624,7044.569,-59.929916,143.95848931765067,-0.09169616,1.26747e-05,8.0774334e-05,6.049512e-05,3.0,41,0.019773994,2.8069842e-06,0,1.3976130811623714e-06,0.14663959,0.072757035,6.0246906,1.0573946,0.11069589,18.610907,1.4124421e-05,1.7474318e-05,1.1891315e-05,6.865636e-06,8.950628e-06,4.3133805e-06,1.5501019e-09,3.9236365e-09,6.9657506e-09,1.1085011e-08,2.2317954e-08,1.0902458e-08,3.0
93,93,220049.0,5972.964,7024.084,9220.307,-49.623665,145.16450684159645,-0.09169946,1.3092724e-05,0.00010297007,5.9758502e-05,3.0,41,0.020850195,2.2613342e-06,0,1.401127322254581e-06,0.1750099,0.08739355,5.7231755,1.7159995,0.16085178,16.426638,1.1216723e-05,9.272537e-06,6.0947623e-06,2.9771598e-05,6.6115936e-06,7.954501e-06,2.679948e-09,4.9703615e-09,4.437348e-09,2.9781447e-08,1.6981678e-08,9.279586e-09,3.0
