True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,202.87466,865.3865,888.84863,-76.80627,2.7664940246904735,0.120829165,0.00018111765,2.6273072e-05,2.4904364e-05,1.0,40,0.012017153,1.351991e-05,0,7.88843310712966e-08,6.9090996,0.12992373,4.752309,0.00027028925,5.4427495e-05,0.00037608584,0.00068656576,9.998595e-06,1.3937441e-05,29.791515,0.59305537,25.468948,9.167271e-07,1.6014715e-07,9.3737896e-07,3.8023686e-06,1.0041202e-07,7.8025145e-08,1.0
1,1,4765894.0,406.73355,1211.1426,1277.6144,-71.43659,4.207480386510724,0.12086969,7.682054e-05,2.7572774e-05,2.4778295e-05,1.0,40,0.018871497,1.4770887e-05,0,1.1096503471437952e-07,2.9634395,0.1143913,1.8289336,0.0005539055,5.021551e-05,9.6850235e-06,2.116136e-05,4.7012152e-05,2.5396426e-05,12.360112,0.21061955,13.267952,1.7900896e-06,1.4577336e-07,6.2480574e-08,7.1554055e-08,2.625301e-07,1.602407e-07,1.0
2,2,3244822.5,622.00604,1648.016,1761.4904,-69.32213,4.8864754320529755,0.12083088,7.5367316e-05,2.9762386e-05,2.6051339e-05,1.0,40,0.020209573,1.1472996e-05,0,1.2216226327086587e-07,4.1004443,0.08937662,1.6800258,0.0008035016,0.00020178824,1.33564645e-05,7.1609065e-06,9.392015e-06,1.9653496e-06,17.318995,0.25687677,11.536397,1.9634813e-06,2.3639785e-07,7.532958e-08,6.9682436e-08,6.1979264e-08,1.08661446e-07,1.0
3,3,2209211.8,987.33826,2174.8926,2388.513,-65.58333,5.700477924052393,0.12081658,7.7845274e-05,3.3124168e-05,2.74641e-05,1.0,40,0.02104274,8.809975e-06,0,1.393966227882528e-07,2.4149399,0.053383913,1.5845248,0.00041648332,0.0002784435,8.059714e-05,2.5106865e-05,6.6776856e-06,7.0634037e-06,5.418453,0.25273728,10.230674,3.188546e-07,2.1045858e-07,2.500228e-07,1.1561047e-07,5.0993215e-08,4.5626788e-08,1.0
4,4,1504119.6,1513.7351,2808.7996,3190.7285,-61.678616,6.5144834027451,0.12081042,6.918174e-05,3.7671856e-05,2.9193006e-05,1.0,40,0.020860061,6.537711e-06,0,1.5596632675562382e-07,1.3917884,0.0691102,1.5809762,0.00021414405,0.00014445929,0.00012250188,3.7383183e-05,3.092781e-05,7.388727e-06,3.5710554,0.21720526,7.8292375,1.1824103e-07,1.886614e-07,8.86508e-08,1.1603939e-07,6.4832165e-08,4.6978347e-08,1.0
5,5,1024068.44,2271.7446,3491.208,4165.256,-56.94777,7.328490401414456,0.12081087,7.40445e-05,4.4515924e-05,3.1274005e-05,1.0,40,0.021927537,5.2643913e-06,0,1.7566598754216203e-07,0.9718458,0.06290267,1.5065762,0.00014613506,0.000102837985,8.6648826e-05,4.0502124e-05,6.400572e-05,1.4248868e-05,3.8435986,0.24721794,6.8254037,8.323562e-08,8.121261e-08,1.10726475e-07,1.0479871e-07,1.03411374e-07,8.841877e-08,1.0
6,6,697233.1,3463.081,4217.965,5457.4863,-50.612934,8.308496581244981,0.12080915,-1.8576276e-06,5.4117678e-05,3.232658e-05,1.0,41,0.01927366,3.5316002e-06,0,1.8107150951041402e-07,0.585473,0.07592087,1.6516104,7.987411e-05,5.4938624e-05,4.663042e-05,1.9167634e-05,2.6326245e-05,7.867694e-06,1.5457444,0.12793395,4.669978,3.343728e-08,1.790683e-08,2.0784494e-08,1.9297719e-08,2.0157081e-08,1.3280293e-08,1.0
7,7,474706.8,4818.1323,4713.187,6740.069,-44.369164,9.122487313259626,0.12080041,8.299847e-06,7.1134455e-05,3.4784094e-05,1.0,41,0.020903962,3.1014463e-06,0,1.8382512365193155e-07,0.44954208,0.10471748,1.5249013,6.831774e-05,4.5161505e-05,3.20527e-05,1.8563607e-05,2.6184485e-05,5.9229988e-06,1.1338947,0.07127995,3.691675,1.4937612e-08,1.5192509e-08,7.163041e-09,6.8672263e-09,1.6844428e-08,1.6082888e-08,1.0
8,8,323198.12,6338.6484,4953.15,8044.3867,-38.0048,9.936476125236368,0.120799534,8.044283e-06,9.94191e-05,3.76918e-05,1.0,41,0.021367282,2.656173e-06,0,1.869119729067279e-07,0.29520807,0.051770415,1.5056463,4.721723e-05,3.0001003e-05,2.3371185e-05,1.1922412e-05,1.0858516e-05,5.818717e-06,1.2162269,0.112962745,3.305962,9.630144e-09,8.308438e-09,6.244999e-09,7.996845e-09,1.6596658e-08,1.6834328e-08,1.0
9,9,220049.0,7929.987,4871.2715,9306.663,-31.561779,10.750493843952427,0.12078854,7.324208e-06,0.00014847673,4.067758e-05,1.0,41,0.020997822,2.2562137e-06,0,1.8715276516442397e-07,0.24606806,0.06476555,1.5184059,3.2142274e-05,3.2724707e-05,1.4669577e-05,5.7857533e-06,1.5476215e-05,6.7912974e-06,0.8292454,0.080118164,2.823046,4.9269295e-09,6.1926664e-09,4.6130824e-09,5.849937e-09,1.0133632e-08,4.3010417e-09,1.0
