True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,86.02562,358.35535,368.53625,-76.50119,5.300489985063905,-0.052396685,0.00031382253,6.3446416e-05,5.9989387e-05,1.0,40,0.017089615,4.63716e-05,0,3.1213709711578807e-07,1.7619222,0.102763735,3.4377341,8.331954,0.26651192,15.200092,4.013164e-05,2.3664381e-05,0.00015402606,0.00025261965,1.0546552e-05,7.270342e-06,3.1401783e-07,1.9898123e-07,5.9562524e-07,3.7906439e-06,1.3235899e-07,1.3696123e-07,1.0
1,1,4765894.0,125.5868,397.4045,416.77618,-72.46255,7.512491503468482,-0.052379087,0.0003118281,8.4031664e-05,7.640165e-05,1.0,40,0.020781271,4.9861945e-05,0,4.979176594702039e-07,2.320246,0.115927815,3.1084483,4.3633075,0.14982092,9.344053,0.00047409197,1.31850275e-05,4.925416e-06,8.1388884e-05,2.3966995e-05,8.490301e-06,1.8526222e-06,1.0636171e-07,8.315331e-08,1.0986325e-06,1.8706648e-07,1.3842109e-07,1.0
2,2,3244822.5,173.84747,489.6782,519.6226,-70.45392,9.640493444545427,-0.052419614,0.00030323458,0.000100165555,8.895366e-05,1.0,40,0.018129157,3.4889083e-05,0,6.743387805539227e-07,4.2344785,0.0792207,3.513644,8.856054,0.19365181,9.564276,0.00076660165,3.4510376e-05,1.2591762e-05,9.744172e-06,8.175945e-06,6.4109554e-06,3.0814265e-06,1.0332699e-07,1.1187756e-07,9.431897e-08,6.110214e-08,7.701429e-08,1.0
3,3,2209211.8,263.0477,641.2837,693.13696,-67.69708,11.905478298809612,-0.05243367,0.0003030109,0.00011233952,9.616009e-05,1.0,40,0.020233676,2.9191455e-05,0,8.666415184537881e-07,0.9176825,0.07317752,3.125755,1.7491488,0.10466297,7.5751033,0.00017891692,4.307681e-05,1.6861166e-05,9.129769e-06,5.945881e-06,5.7739376e-06,3.8704198e-07,1.5468038e-07,1.9139485e-07,9.666116e-08,8.995019e-08,1.0443051e-07,1.0
4,4,1504119.6,423.07986,832.6988,934.0149,-63.065662,14.16948360632523,-0.052443888,0.00031089605,0.000127072,0.00010099924,1.0,40,0.021310002,2.2815484e-05,0,1.0516446049903404e-06,0.34477043,0.07782571,2.9170742,1.0813504,0.12752062,6.503316,6.020068e-05,2.9106059e-05,1.2938796e-05,1.8615494e-05,1.3587304e-05,5.934249e-06,1.12209754e-07,9.044846e-08,1.0366642e-07,9.173943e-08,9.804925e-08,9.017228e-08,1.0
5,5,1024068.44,675.8442,1032.7307,1234.2196,-56.798286,16.434502033895114,-0.052437678,0.00030681372,0.00015048876,0.00010536426,1.0,40,0.020833878,1.6880203e-05,0,1.248562653444973e-06,0.19272846,0.078137614,3.031563,0.8637844,0.122358456,6.365841,3.134949e-05,1.8208739e-05,7.028019e-06,9.132174e-06,5.71316e-06,8.6704e-06,3.9326643e-08,5.4102287e-08,3.8834017e-08,8.22828e-08,5.826934e-08,6.363711e-08,1.0
6,6,697233.1,1027.7502,1192.2023,1574.0447,-49.23668,18.698484994791215,-0.052452985,0.00030092316,0.00019146621,0.00010983935,1.0,40,0.021290166,1.352577e-05,0,1.447510716204508e-06,0.15052159,0.074909,2.9580674,0.8198588,0.084534466,5.808026,1.9156667e-05,1.6512322e-05,7.83512e-06,7.335662e-06,7.400354e-06,9.404763e-06,3.569323e-08,2.4506766e-08,2.9723358e-08,4.7236195e-08,3.6383994e-08,6.853427e-08,1.0
7,7,474706.8,1452.8756,1261.2926,1923.9819,-40.9624,20.963497502350947,-0.052463442,0.00029436153,0.0002658146,0.00011423747,1.0,40,0.021103797,1.0968813e-05,0,1.6354016775872474e-06,0.10841022,0.06634001,2.9428973,0.65712434,0.1057141,5.745797,1.2649714e-05,1.1449407e-05,5.5592027e-06,3.7736252e-06,6.9177127e-06,8.464739e-06,1.129028e-08,1.5877925e-08,2.0986247e-08,3.4291894e-08,2.8975412e-08,4.170828e-08,1.0
8,8,323198.12,1880.6841,1208.9841,2235.7583,-32.734642,23.22749376986758,-0.05245576,0.00029033507,0.0004073153,0.00011910286,1.0,40,0.021273611,9.515165e-06,0,1.8419395090344702e-06,0.10858429,0.056830127,3.010361,0.5279276,0.0855266,5.566921,1.0334345e-05,8.988929e-06,7.0704787e-06,8.739252e-06,1.0963489e-05,6.075739e-06,7.932661e-09,1.1854993e-08,1.6273974e-08,2.1005215e-08,2.4171479e-08,2.6289369e-08,1.0
9,9,220049.0,2250.9768,1061.8593,2488.8635,-25.254784,25.491497717419406,-0.05245656,0.0002881727,0.0006811359,0.00012398396,1.0,40,0.021488918,8.634028e-06,0,2.0253991093683604e-06,0.1373419,0.058665417,2.9474394,0.48999947,0.11357131,5.622045,1.3410202e-05,1.3412701e-05,7.0736346e-06,1.4554017e-05,9.497731e-06,9.245001e-06,5.9511165e-09,1.2485792e-08,9.8093045e-09,2.2532562e-08,1.5573361e-08,2.3608292e-08,1.0
10,10,149820.0,2525.8677,867.57416,2670.7102,-18.95635,27.755488064925885,-0.052456956,0.00027499348,0.0012244575,0.00012921217,1.0,40,0.020923609,7.834474e-06,0,2.1871677042406897e-06,0.09772363,0.067330725,3.0199397,0.3052135,0.14338835,5.722814,6.462887e-06,7.1320396e-06,8.283168e-06,8.930678e-06,6.776842e-06,8.004759e-06,6.5899184e-09,5.0895355e-09,8.172833e-09,8.277884e-09,6.5527206e-09,1.6897225e-08,1.0
11,11,101998.59,2710.828,673.8304,2793.3198,-13.959102,30.020491399191087,-0.052446403,0.00028017568,0.002315663,0.000134752,1.0,40,0.020982662,7.511729e-06,0,2.358622679837026e-06,0.42914099,0.044742234,2.9120104,0.9838786,0.08437024,5.6178403,5.9088693e-06,8.7600434e-05,9.094965e-06,9.036682e-06,9.227568e-06,5.440879e-06,6.7079706e-09,7.17518e-08,6.715963e-09,6.9408297e-09,8.302022e-09,8.990477e-09,1.0
