True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,29.620918,1094.7578,1095.1584,-88.45013,2.6124755907512736,-0.2156845,-4.1591422e-05,2.0768393e-05,2.0753201e-05,1.0,40,0.011924588,1.0888459e-05,0,-2.0432441019686897e-08,6.645096,0.14627713,5.2884235,0.00027091155,4.2340238e-05,0.0002892785,0.0006842344,9.365417e-06,2.3885668e-05,36.030136,1.0530925,29.900742,9.457186e-07,1.3424699e-07,6.2984054e-07,3.7436928e-06,1.6448915e-07,1.7852958e-07,1.0
1,1,4765894.0,115.64869,1588.5353,1592.7395,-85.83609,4.053483792493353,-0.21565573,-4.982759e-05,2.1022233e-05,2.09114e-05,1.0,40,0.020947525,1.3151885e-05,0,-4.7166529250009464e-08,2.8524585,0.090920866,1.6878755,0.0005870271,8.5256754e-05,6.6125244e-06,2.0010222e-05,5.3577278e-05,4.271228e-05,13.787293,0.50217974,13.945804,1.732191e-06,3.9317823e-07,4.1329244e-08,7.0030055e-08,2.8939618e-07,2.055568e-07,1.0
2,2,3244822.5,118.0911,2368.4497,2371.3918,-87.14559,4.732498918107012,-0.21569844,-5.2510895e-05,2.070928e-05,2.0657924e-05,1.0,40,0.021809515,9.196926e-06,0,-5.878092420306934e-08,3.8386474,0.07975263,1.5740124,0.0008156437,0.00018760392,1.1048127e-05,3.8644635e-06,1.3470867e-05,8.305895e-06,20.699987,0.4158337,13.887852,1.8768494e-06,2.849595e-07,3.1198145e-08,1.0335287e-07,4.5348745e-08,6.557446e-08,1.0
3,3,2209211.8,164.56505,3424.234,3428.186,-87.24854,5.546479036769597,-0.2157318,-5.375938e-05,2.1038722e-05,2.0990241e-05,1.0,40,0.021703575,6.3309208e-06,0,-6.912310218002758e-08,2.1700544,0.03915584,1.5449927,0.00040513204,0.00022615437,7.787899e-05,1.8562409e-05,4.9034534e-06,9.553228e-06,7.324982,0.45616135,14.107592,2.47257e-07,2.1987684e-07,2.6556583e-07,1.1518385e-07,7.953215e-08,1.1143653e-07,1.0
4,4,1504119.6,190.66539,4991.887,4995.5273,-87.812645,6.360486062098062,-0.2157326,-5.413206e-05,2.119693e-05,2.1166052e-05,1.0,40,0.021008132,4.2053884e-06,0,-8.09310359376746e-08,1.1835412,0.06677464,1.6024253,0.00020108541,0.00010764718,9.1400485e-05,3.1821546e-05,1.9096346e-05,4.0771315e-06,3.58727,0.17657007,8.270008,1.0335585e-07,1.9153357e-07,7.650714e-08,8.0826e-08,5.8279696e-08,3.5364135e-08,1.0
5,5,1024068.44,213.41035,7568.2373,7571.2456,-88.384796,7.340476348617813,-0.21573812,-6.4878086e-06,2.053508e-05,2.0518764e-05,1.0,41,0.019857308,2.6227267e-06,0,-8.273755941317833e-08,0.7726593,0.04516815,1.6510624,0.00012858276,4.94327e-05,5.4627504e-05,2.155569e-05,2.9826e-05,1.0681592e-05,3.288805,0.21202524,8.329858,3.3583856e-08,2.029597e-08,3.696464e-08,4.2638916e-08,5.870086e-08,1.8049075e-08,1.0
6,6,697233.1,319.1698,11032.946,11037.562,-88.342964,8.154501773969969,-0.21574794,-5.730685e-06,2.068953e-05,2.067223e-05,1.0,41,0.021140376,1.9153122e-06,0,-8.394009702340731e-08,0.5039027,0.05519241,1.5586493,9.108639e-05,2.8500248e-05,3.2090087e-05,1.1950851e-05,2.9989067e-05,9.527559e-06,2.4302921,0.18945108,8.697109,2.1937044e-08,1.1324994e-08,1.9316461e-08,1.7637252e-08,2.2737416e-08,1.8085512e-08,1.0
7,7,474706.8,533.256,16095.305,16104.136,-88.10242,8.968490799277788,-0.21573909,-5.135799e-06,2.0830297e-05,2.0807458e-05,1.0,41,0.021339286,1.3250811e-06,0,-8.50684084101824e-08,0.3663516,0.06975345,1.5377802,6.326683e-05,2.3918237e-05,3.0385418e-05,1.3101944e-05,1.7977889e-05,8.562798e-06,2.4749186,0.34798723,8.496446,1.4155312e-08,5.1543902e-09,1.8112184e-08,1.0640179e-08,1.5036214e-08,8.560927e-09,1.0
8,8,323198.12,698.1499,23372.068,23382.494,-88.28902,9.782480197929544,-0.2157404,-5.622524e-06,2.1069496e-05,2.1050711e-05,1.0,41,0.021353537,9.1322755e-07,0,-8.593596817145669e-08,0.25153702,0.09807525,1.5169021,4.316883e-05,1.7315557e-05,1.7707689e-05,1.5047206e-05,6.685256e-06,7.945318e-06,2.233143,0.12939434,6.6998754,2.966925e-09,5.2900577e-09,6.3116876e-09,1.1836652e-08,1.3898788e-08,1.4447172e-08,1.0
9,9,220049.0,1116.6971,34188.08,34206.312,-88.129196,10.596491143252933,-0.21575229,-4.9399882e-06,2.1155634e-05,2.1133086e-05,1.0,41,0.021143377,6.181133e-07,0,-8.610153574355668e-08,0.178828,0.07185574,1.5210515,2.9241237e-05,1.0131039e-05,1.2049967e-05,1.0002004e-05,6.9500543e-06,1.06193165e-05,1.4670249,0.1505268,6.1652827,1.3921395e-09,5.179839e-09,1.9929822e-09,7.638418e-09,8.033936e-09,4.5328323e-09,1.0
