True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,104.19146,1097.6313,1102.5654,-84.57751,2.4644955303811003,0.004775032,-3.7515158e-05,2.0714024e-05,2.0529043e-05,1.0,40,0.0101135075,9.172705e-06,0,3.6705330210477565e-09,1.0
1,1,6057573.0,246.23349,1299.0197,1322.1509,-79.26674,3.0164935565844644,0.004709393,-5.3279514e-06,2.0225803e-05,1.9524286e-05,1.0,40,0.0142859,1.0805045e-05,0,4.830118523904679e-09,1.0
2,2,5242039.0,234.49501,1447.7543,1466.6221,-80.799614,3.432486029661959,0.0047550406,-1.4239897e-05,2.0971285e-05,2.0435173e-05,1.0,40,0.019808624,1.350629e-05,0,2.1354648023235415e-09,1.0
3,3,4536288.0,215.21468,1649.0934,1663.0774,-82.564644,4.664490968192695,0.0046660365,-3.2255066e-06,2.1275231e-05,2.0918947e-05,1.0,40,0.020976285,1.26129335e-05,0,-8.688609138545978e-09,1.0
4,4,3925558.5,282.62732,1879.3403,1900.4731,-81.44758,5.0804858146293554,0.0047738585,-2.2165788e-05,2.1573132e-05,2.1096024e-05,1.0,40,0.019685285,1.0358097e-05,0,-1.124325112131904e-08,1.0
5,5,3397055.0,345.63354,2120.8083,2148.788,-80.74374,5.496479887719033,0.0047050887,-1.727258e-05,2.2091037e-05,2.1519481e-05,1.0,40,0.02074774,9.655554e-06,0,-1.395384947166652e-08,1.0
6,6,2939708.2,384.22968,2440.311,2470.3745,-81.05218,6.048499673925107,0.0047553945,-2.7282287e-05,2.2185575e-05,2.1648882e-05,1.0,40,0.0208371,8.434794e-06,0,-1.793918065143569e-08,1.0
7,7,2543924.5,410.38135,2802.258,2832.1482,-81.66845,6.6004882867855486,0.0046385364,-2.406872e-06,2.232584e-05,2.1857077e-05,1.0,40,0.020209238,7.135657e-06,0,-1.637585898745581e-08,1.0
8,8,2201436.2,519.26556,3234.6328,3276.0474,-80.879944,7.152487646351801,0.004707958,-2.0491321e-05,2.2350592e-05,2.1789068e-05,1.0,40,0.020987302,6.406288e-06,0,-1.3098758762933156e-08,1.0
9,9,1905053.1,580.1539,3716.2996,3761.311,-81.12714,7.704502899228828,0.00468383,-3.5152352e-05,2.248031e-05,2.1945489e-05,1.0,40,0.020678394,5.497656e-06,0,-1.3121418334321788e-08,1.0
10,10,1648567.4,743.2659,4147.6895,4213.76,-79.84043,8.256493325490737,0.0046237055,1.1230868e-05,2.327594e-05,2.2551743e-05,1.0,40,0.019940827,4.7323124e-06,0,-1.7093099683885764e-08,1.0
11,11,1426616.2,912.9075,4779.1304,4865.541,-79.18566,8.80847940503736,0.004677085,-7.876857e-06,2.3343398e-05,2.2521617e-05,1.0,40,0.020517426,4.216885e-06,0,-2.0164238064833425e-08,1.0
12,12,1234551.2,864.64703,5693.9224,5759.198,-81.36535,9.526493012468563,0.0047182613,-4.298584e-06,2.2641201e-05,2.213087e-05,1.0,41,0.019744325,3.4283114e-06,0,-2.267048197741259e-08,1.0
13,13,1068345.5,1126.5269,6408.5938,6506.853,-80.03019,10.078479171992512,0.004697338,-5.6654058e-06,2.3245864e-05,2.2549099e-05,1.0,41,0.02035382,3.128059e-06,0,-2.377237556904927e-08,1.0
14,14,924510.06,1340.8337,7262.488,7385.226,-79.53958,10.630482478212798,0.0046913945,-5.16448e-06,2.3704079e-05,2.292273e-05,1.0,41,0.020057922,2.7159524e-06,0,-2.4827202458336866e-08,1.0
15,15,800039.0,2438.6597,9583.048,9888.472,-75.72262,11.18248602442327,0.0046273386,1.5132932e-06,2.0758946e-05,1.9496392e-05,1.0,41,0.02100865,2.1245598e-06,0,-2.3744311166486417e-08,1.0
16,16,692334.1,2447.1702,9442.226,9754.192,-75.47018,11.734483570646262,0.004612191,5.980664e-06,2.4346135e-05,2.2813721e-05,1.0,41,0.020241456,2.0751545e-06,0,-2.4675589690079708e-08,1.0
17,17,599122.25,2943.8357,10825.987,11219.099,-74.78778,12.286478236870607,0.004597379,5.9974245e-06,2.4537887e-05,2.2848426e-05,1.0,41,0.020806152,1.8545298e-06,0,-2.4486924074656357e-08,1.0
18,18,518454.94,3441.84,12216.159,12691.762,-74.26509,12.838494023104431,0.0047206464,-5.6862e-07,2.5128955e-05,2.328091e-05,1.0,41,0.020579753,1.6215049e-06,0,-2.4150960790532534e-08,1.0
19,19,448662.03,4632.666,13865.289,14618.749,-71.52451,13.390478955960134,0.0045788027,3.1818092e-06,2.5584202e-05,2.301491e-05,1.0,41,0.020312492,1.3894822e-06,0,-2.533851466808004e-08,1.0
20,20,388258.97,5710.5723,15436.538,16458.959,-69.698616,13.942493835551431,0.0046843146,4.8537095e-07,2.6555148e-05,2.335844e-05,1.0,41,0.020885184,1.268925e-06,0,-2.4266267976375705e-08,1.0
21,21,335983.9,6662.104,17575.832,18796.104,-69.24083,14.49448100841255,0.004675278,7.3304096e-07,2.6951675e-05,2.3565783e-05,1.0,41,0.020153474,1.0722156e-06,0,-2.3567478847071913e-08,1.0
22,22,290751.2,8819.535,18929.76,20883.486,-65.01879,15.046491834655171,0.0046701357,-7.4180394e-07,2.8917018e-05,2.3759523e-05,1.0,41,0.020451412,9.793102e-07,0,-2.2955651035797725e-08,1.0
23,23,251605.19,11177.875,20527.768,23373.791,-61.43062,15.598492900870042,0.004668291,-8.628476e-07,3.081476e-05,2.3767525e-05,1.0,41,0.02014482,8.618551e-07,0,-2.177046882292662e-08,1.0
24,24,217729.38,13262.148,22481.387,26101.674,-59.46293,16.15048338039196,0.00481319,-7.4195814e-06,3.251472e-05,2.4120676e-05,1.0,41,0.020290216,7.773531e-07,0,-2.2332865153125503e-08,1.0
25,25,188418.58,16039.114,24104.39,28952.977,-56.36012,16.702488686627476,0.004683867,3.4965146e-06,3.5042918e-05,2.4288804e-05,1.0,41,0.020238718,6.990203e-07,0,-2.321247688171684e-08,1.0
26,26,163051.14,18970.227,25245.875,31578.85,-53.07811,17.254503699514316,0.0047147586,-2.5537033e-06,3.866392e-05,2.4711217e-05,1.0,41,0.020575218,6.515506e-07,0,-2.1916713449977956e-08,1.0
27,27,141098.2,22718.93,26555.824,34947.984,-49.452484,17.806502099061618,0.0047226585,1.2172083e-06,4.2475534e-05,2.452529e-05,1.0,41,0.020185212,5.775787e-07,0,-2.1604884212564457e-08,1.0
28,28,122105.11,26453.727,27113.23,37880.43,-45.705376,18.35849865860655,0.0046538515,-4.941351e-07,4.8073423e-05,2.462849e-05,1.0,41,0.020360002,5.374808e-07,0,-2.1467150850355667e-08,1.0
29,29,105663.59,29408.295,27787.666,40459.883,-43.376976,18.77448435840779,0.004716063,-4.4944346e-07,5.4205415e-05,2.5568048e-05,1.0,41,0.021831661,5.3958786e-07,0,-2.1103726406102572e-08,1.0
30,30,91439.65,33357.715,26756.133,42762.457,-38.733006,19.326484357909067,0.0046353503,3.6231422e-06,6.505224e-05,2.5467343e-05,1.0,41,0.02029255,4.7454128e-07,0,-1.9910432044415277e-08,1.0
31,31,79127.08,36655.1,26046.09,44966.6,-35.396538,19.742497871018713,0.004639598,7.3530873e-06,7.722403e-05,2.5909403e-05,1.0,41,0.02134343,4.7465073e-07,0,-1.9278899864445974e-08,1.0
