True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,93.78901,332.9739,345.93063,-74.26903,5.1414770175179,-0.045729227,0.00015764749,6.8282716e-05,6.3263484e-05,1.0,40,0.018054485,5.2191055e-05,0,1.6795964862068205e-07,0.99505776,0.08786374,3.6949606,1.8732699,0.27800176,15.401534,3.8491e-05,1.3707539e-05,0.0001333272,0.00010807981,4.015938e-06,6.3864704e-06,1.879432e-07,1.2328677e-07,5.3872276e-07,7.273311e-07,1.02688915e-07,1.5037347e-07,1.0
1,1,4765894.0,134.07518,365.26587,389.0955,-69.84374,7.213488689245423,-0.045688912,0.00016581251,9.1425354e-05,8.056983e-05,1.0,40,0.019139607,4.919e-05,0,2.62716694069291e-07,1.986484,0.09005337,3.6162324,4.158654,0.17963968,10.275943,0.00037012287,1.0394022e-05,9.287006e-06,8.304082e-05,1.4811022e-05,1.09312505e-05,1.5989646e-06,1.10445114e-07,8.644587e-08,1.2515474e-06,1.2604141e-07,9.676825e-08,1.0
2,2,3244822.5,187.32831,439.5392,477.7935,-66.916664,9.477489303477341,-0.04572419,0.00016193508,0.00011159161,9.4437906e-05,1.0,40,0.018352207,3.8410333e-05,0,3.6490089945267656e-07,4.638814,0.10809965,3.6232047,9.037611,0.13424993,8.928168,0.000850297,3.8063354e-05,9.976581e-06,6.887771e-06,7.695043e-06,8.042527e-06,3.4629472e-06,1.391989e-07,6.6828676e-08,1.0448534e-07,7.2162806e-08,8.1200206e-08,1.0
3,3,2209211.8,278.86325,564.5799,629.6945,-63.71383,11.742489811062114,-0.045725275,0.00016691237,0.00012760198,0.00010257662,1.0,40,0.020642351,3.2781532e-05,0,4.683966595378277e-07,0.97183377,0.07894418,3.3915315,1.5757432,0.13854913,7.602069,0.00018891775,6.402223e-05,1.0768683e-05,1.0042532e-05,6.631115e-06,8.887886e-06,4.3929762e-07,1.7067953e-07,1.04749326e-07,6.976065e-08,9.725705e-08,1.09071976e-07,1.0
4,4,1504119.6,439.23178,708.7703,833.8345,-58.213108,14.005486665206263,-0.045759097,0.00016249443,0.00014929053,0.00010786576,1.0,40,0.021314815,2.5562405e-05,0,5.879671116994764e-07,0.36056098,0.067005515,3.2622075,1.0410507,0.10985456,6.6850805,6.4590706e-05,3.0050212e-05,1.877578e-05,1.6387336e-05,1.0246808e-05,6.0694088e-06,1.5419731e-07,9.6415874e-08,6.780205e-08,9.5952096e-08,9.9855356e-08,8.3269576e-08,1.0
5,5,1024068.44,676.839,837.43616,1076.7592,-51.0539,16.269482026080368,-0.045741,0.00016872068,0.00018558353,0.000112255,1.0,40,0.020805955,1.9322757e-05,0,6.956470157435636e-07,0.20499879,0.080680095,3.2696452,0.7738647,0.13591172,6.1430593,3.081019e-05,1.732613e-05,8.562153e-06,1.3947457e-05,7.881648e-06,1.0618507e-05,5.5014926e-08,4.2701245e-08,3.6402728e-08,4.666852e-08,5.568563e-08,9.654328e-08,1.0
6,6,697233.1,980.743,901.6087,1332.1993,-42.592697,18.53448392028804,-0.045746617,0.00016536526,0.00025317687,0.00011596362,1.0,40,0.021060437,1.5808773e-05,0,7.910118210534165e-07,0.1486825,0.061736193,3.2118778,0.6503657,0.08554032,5.5814033,1.5967747e-05,1.2865902e-05,1.0919973e-05,1.1513668e-05,8.651899e-06,1.0092418e-05,2.0671415e-08,2.4036787e-08,3.083578e-08,2.9630948e-08,4.9716093e-08,5.8634118e-08,1.0
7,7,474706.8,1301.1893,869.51154,1564.9741,-33.752575,20.798480747820577,-0.045740776,0.00016433997,0.0003855843,0.0001190298,1.0,40,0.021244964,1.3575281e-05,0,8.836556519436777e-07,0.11321312,0.05796908,3.248722,0.5362795,0.09712143,5.0252233,9.882648e-06,1.0929724e-05,5.682243e-06,9.310788e-06,9.16139e-06,8.8444485e-06,1.1454198e-08,1.6727002e-08,2.0731818e-08,3.296735e-08,3.5803684e-08,3.7236433e-08,1.0
8,8,323198.12,1572.4868,754.8396,1744.2756,-25.642368,23.062491148739355,-0.04574583,0.00016374346,0.00065237394,0.00012217314,1.0,40,0.021085806,1.2088574e-05,0,9.88054053046451e-07,0.11552822,0.04374227,3.202473,0.36267233,0.07032126,4.9206467,9.793361e-06,1.1591687e-05,8.357208e-06,8.008841e-06,1.065078e-05,5.6844324e-06,7.393909e-09,1.45599905e-08,1.6384835e-08,1.5851441e-08,1.8187679e-08,2.0555404e-08,1.0
9,9,220049.0,1768.3024,604.4955,1868.7719,-18.87303,25.326500882889377,-0.045734808,0.00016756495,0.0011964862,0.00012519334,1.0,40,0.021230558,1.1360701e-05,0,1.0925834457639211e-06,0.120498896,0.06360824,3.1642528,0.4542309,0.089118086,4.5529394,6.2787517e-06,7.576267e-06,5.167735e-06,1.775135e-05,1.1020568e-05,6.283566e-06,3.941951e-09,1.1514921e-08,1.0882025e-08,3.7448416e-08,1.641498e-08,1.8490773e-08,1.0
10,10,149820.0,1893.8528,460.36337,1949.003,-13.662637,27.590502030478092,-0.045740943,0.00016944775,0.0023075417,0.00012874372,1.0,40,0.021036008,1.0793215e-05,0,1.1714522152318144e-06,0.10132682,0.06928288,3.311968,0.23932324,0.100451924,4.6910496,7.5853445e-06,4.640262e-06,8.031523e-06,7.774826e-06,8.941431e-06,9.385105e-06,4.0227297e-09,7.3515154e-09,4.866613e-09,1.6656243e-08,1.1026887e-08,1.0174117e-08,1.0
11,11,101998.59,1971.352,341.48224,2000.7096,-9.827391,29.85549016468576,-0.0457424,0.00016186069,0.0045693857,0.00013311468,1.0,40,0.02096673,1.0479646e-05,0,1.2797983118256677e-06,0.36875173,0.05892201,3.2522893,0.6732981,0.07748549,4.5974965,6.0234356e-06,7.497909e-05,8.3733485e-06,9.039159e-06,6.86512e-06,7.1137624e-06,4.539255e-09,6.803505e-08,5.4457234e-09,7.89542e-09,6.4541776e-09,1.0219504e-08,1.0
