True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,154.97758,226.796,274.6898,-55.65385,125.904483820108,-0.03811408,0.0019915479,0.000100250276,6.8339425e-05,2.0,39,0.017461777,6.356908e-05,0,4.389665318918175e-06,0.96628326,0.08602905,11.35765,1.6208093,0.27913374,28.221766,5.199428e-05,1.0217984e-05,0.00013976372,7.740441e-05,5.3751755e-06,6.5297277e-06,3.4984453e-07,7.9431985e-08,5.482159e-07,7.705756e-07,1.00279244e-07,1.0740732e-07,2.0
43,43,4765894.0,135.01024,247.88383,282.2661,-61.425026,128.11548280515126,-0.03812302,0.0011177132,0.00013471859,0.00010389782,2.0,39,0.01961694,6.949803e-05,0,5.110081071320685e-06,1.5733919,0.092221975,6.820817,1.441657,0.15786071,17.442768,0.00030651834,8.141353e-06,9.851037e-06,1.8282371e-05,2.2400103e-05,7.866243e-06,9.200066e-07,1.1602211e-07,1.3830214e-07,2.6095626e-07,1.8183924e-07,9.430494e-08,2.0
44,44,3244822.5,152.35057,323.49704,357.5766,-64.78196,130.24349581290153,-0.03812181,0.0011311393,0.00015162083,0.000124097,2.0,39,0.019445186,5.4380478e-05,0,5.7855523185647696e-06,3.6505969,0.07022002,5.688903,7.211657,0.16456497,18.532503,0.0007087637,3.614137e-05,7.4043814e-06,7.2511466e-06,6.409702e-06,6.7438014e-06,3.9146516e-06,8.609728e-08,1.0531715e-07,8.878559e-08,9.001452e-08,1.01643955e-07,2.0
45,45,2209211.8,207.92558,433.56985,480.84912,-64.37918,132.5075007204141,-0.03811609,0.0010973866,0.00016615893,0.00013509032,2.0,39,0.021193175,4.407448e-05,0,6.502527137817929e-06,0.97765374,0.05311256,3.8736482,1.8555179,0.13508552,15.689052,0.00018472644,9.212172e-05,1.1919208e-05,6.9214598e-06,7.0312412e-06,5.4683055e-06,6.979028e-07,3.4267146e-07,1.594958e-07,1.0464236e-07,5.293623e-08,8.589223e-08,2.0
46,46,1504119.6,420.15982,740.1969,851.132,-60.41935,135.0734835889598,-0.038125623,0.00011022421,0.00014295209,0.0001081163,2.0,40,0.019748753,2.3202925e-05,0,6.755290064546267e-06,0.40622616,0.07544085,7.94373,1.1477348,0.118440755,15.43334,7.2352304e-05,2.146521e-05,1.3127928e-05,1.8334615e-05,1.11210975e-05,6.3051143e-06,1.107872e-07,1.1035411e-07,8.9252275e-08,1.4473686e-07,9.114646e-08,6.948638e-08,2.0
47,47,1024068.44,658.9335,894.6544,1111.1255,-53.627502,137.33849070986616,-0.03814019,0.00011408372,0.0001737144,0.00011262122,2.0,40,0.02059338,1.8533803e-05,0,6.827740520170689e-06,0.23527944,0.06491187,6.955713,1.0468091,0.11043106,12.917315,3.6805326e-05,1.0468221e-05,1.468576e-05,9.924759e-06,1.6065793e-05,1.5414202e-05,4.1076493e-08,7.870669e-08,5.6505915e-08,5.0868326e-08,9.254331e-08,1.1256407e-07,2.0
48,48,697233.1,977.4803,993.2291,1393.5465,-45.457867,139.60349265745026,-0.038133558,0.000117663534,0.00022982257,0.000116747775,2.0,40,0.021027545,1.5089231e-05,0,6.883197073516562e-06,0.15418322,0.05121955,5.836118,0.81400627,0.07545714,10.39602,1.973811e-05,1.2774687e-05,1.1922823e-05,7.862082e-06,1.1179177e-05,1.0343651e-05,2.0726981e-08,4.5454318e-08,2.9307868e-08,3.778291e-08,5.0527913e-08,7.832077e-08,2.0
49,49,474706.8,1333.2904,993.40765,1662.6852,-36.68905,141.86849455171614,-0.03812477,0.00012348071,0.00033749486,0.00012047644,2.0,40,0.021225765,1.2765956e-05,0,6.950137077450967e-06,0.10606216,0.04593618,4.5662403,0.5547494,0.062240046,8.065786,1.3607303e-05,9.06746e-06,6.8603454e-06,6.9374887e-06,6.5839813e-06,6.767525e-06,1.9281458e-08,3.1609893e-08,2.215765e-08,2.3821924e-08,2.6160455e-08,3.5691635e-08,2.0
50,50,323198.12,1654.657,894.11285,1880.7784,-28.385078,144.13349353926606,-0.038126014,0.00012331292,0.00055075565,0.00012447104,2.0,40,0.021197112,1.1270393e-05,0,7.033813548117324e-06,0.10450575,0.056314476,3.3837173,0.5125017,0.07786769,5.9934483,7.6059455e-06,9.620737e-06,7.954214e-06,9.118123e-06,7.5007824e-06,8.375846e-06,1.7586274e-08,2.258126e-08,1.1722129e-08,1.2747166e-08,2.0673484e-08,3.6607908e-08,2.0
51,51,220049.0,1900.9935,736.5872,2038.7097,-21.180098,146.3985038868559,-0.038125884,0.000114698996,0.000981921,0.00012817819,2.0,40,0.021204725,1.0401051e-05,0,7.1093271589395e-06,0.111288786,0.05821165,2.5756407,0.38670096,0.09783115,4.698886,9.450375e-06,9.306788e-06,1.1549747e-05,9.431694e-06,4.9672067e-06,6.9025004e-06,1.3386685e-08,1.8524222e-08,8.6063405e-09,1.0458101e-08,1.1773579e-08,2.4633671e-08,2.0
52,52,149820.0,2063.613,568.5844,2140.511,-15.404404,148.66348420779104,-0.038122702,0.0001287572,0.0018683379,0.00013182883,2.0,40,0.02101238,9.816526e-06,0,7.210544848595848e-06,0.10642765,0.070088945,2.1125433,0.28777364,0.06896831,3.8517158,9.172523e-06,1.0814535e-05,9.4290845e-06,7.028173e-06,5.841492e-06,7.0293104e-06,1.4072675e-08,1.3366787e-08,1.1933814e-08,8.565655e-09,8.099489e-09,8.965895e-09,2.0
53,53,101998.59,2162.9272,420.2533,2203.3762,-10.995478,150.92850484870723,-0.03813259,0.00013364216,0.0037129133,0.00013507027,2.0,40,0.020955143,9.51047e-06,0,7.307298780134463e-06,0.13239595,0.050227232,5.3791037,0.28258872,0.07451623,3.7031972,1.1839994e-05,1.632311e-05,7.820894e-06,8.177338e-06,5.487195e-06,1.1051972e-05,1.5130698e-08,1.1717687e-08,8.5978185e-09,5.298985e-09,5.9823075e-09,1.1884745e-08,2.0
54,54,69449.59,2217.7942,304.079,2238.543,-7.8070755,153.19350772959297,-0.038137488,0.00013285906,0.007536401,0.00013906122,2.0,40,0.02058318,9.1949005e-06,0,7.381614711296379e-06,0.13855349,0.074588455,5.6167603,0.20441951,0.07775637,3.4680908,1.3181005e-05,1.4016857e-05,8.88771e-06,9.991236e-06,1.0060025e-05,7.998989e-06,1.0931102e-08,5.762544e-09,4.5770645e-09,5.8207585e-09,6.147387e-09,8.663087e-09,2.0
55,55,47283.254,2248.2744,219.14124,2258.9292,-5.567083,155.45749175714445,-0.038155533,0.000118111006,0.01535991,0.00014455452,2.0,40,0.020329736,8.999723e-06,0,7.4747985190792105e-06,0.12309446,0.048248906,3.77822,0.20948017,0.079698116,3.388445,1.2075492e-05,1.4131619e-05,5.379099e-06,8.763088e-06,7.122177e-06,7.883322e-06,1.3638284e-08,3.6594077e-09,3.925366e-09,5.2943783e-09,4.0319548e-09,8.280527e-09,2.0
56,56,32196.41,2264.986,159.90492,2270.6235,-4.038304,157.58549684486934,-0.038129497,0.0001240214,0.030913688,0.00015331486,2.0,40,0.021618633,9.521012e-06,0,7.551628593725986e-06,0.13085222,0.055380434,2.4537563,0.19006218,0.05916151,2.9880314,1.29225455e-05,2.033181e-05,5.6725767e-06,7.7147815e-06,6.3295934e-06,4.9972923e-06,1.240495e-08,4.880292e-09,4.5937205e-09,5.5204215e-09,3.934142e-09,6.505026e-09,2.0
57,57,21915.822,2276.3164,123.00017,2279.6372,-3.0929546,159.85050767243956,-0.038140748,0.00012003143,0.059041403,0.00017188446,2.0,40,0.020220844,8.870203e-06,0,7.621000477302106e-06,0.14126371,0.08344986,2.4655485,0.1910753,0.08234066,3.3648868,1.1504082e-05,1.7855291e-05,7.872048e-06,1.1274864e-05,5.199432e-06,7.658582e-06,1.1654506e-08,5.9542855e-09,3.1847207e-09,5.3112967e-09,3.2396457e-09,6.3604246e-09,2.0
58,58,14919.832,2283.5442,102.28894,2285.834,-2.5647893,161.97850590685266,-0.038144305,0.000121355224,0.10428636,0.00020883126,2.0,40,0.019929308,8.718616e-06,0,7.692103610141507e-06,0.16760011,0.072003335,2.4443595,0.25064895,0.06754519,3.5612414,1.28638085e-05,2.1083571e-05,8.368726e-06,1.5509782e-05,8.795697e-06,7.757991e-06,1.3364468e-08,9.784847e-09,4.3053228e-09,8.904739e-09,3.963401e-09,7.147223e-09,2.0
59,59,10159.962,2289.0322,94.18348,2290.969,-2.356137,164.1064956879418,-0.038151156,0.00012273491,0.1663234,0.0002811023,2.0,40,0.018890154,8.245486e-06,0,7.757324125122143e-06,0.15770742,0.050270528,2.5113652,0.23100449,0.057535544,3.6524308,7.5633575e-06,1.9237325e-05,7.1613135e-06,1.5418129e-05,4.280159e-06,8.859253e-06,1.3077645e-08,9.187922e-09,6.0421947e-09,6.33232e-09,2.8887115e-09,2.7315672e-09,2.0
60,60,6916.754,2296.8926,97.98081,2298.9814,-2.4426417,166.2122040813265,-0.03812838,0.00012191455,0.23484255,0.00042656765,2.0,40,0.02150306,9.353298e-06,0,7.818707797284484e-06,0.16196823,0.086757176,2.2033389,0.20211366,0.08408781,3.1913652,1.1834415e-05,2.3248867e-05,9.673287e-06,1.4610684e-05,6.8601753e-06,7.318636e-06,1.0094936e-08,4.2140895e-09,9.628801e-09,4.9153206e-09,4.6188973e-09,7.8926625e-09,2.0
61,61,4708.491,2303.7275,114.93183,2306.5928,-2.85609,168.45484245452099,-0.038124472,0.00012198913,0.29410204,0.00073019165,2.0,40,0.021531774,9.334883e-06,0,7.892843693142418e-06,0.15060824,0.08429652,2.0887198,0.23006341,0.09964649,3.0583732,1.29182345e-05,2.4313553e-05,6.2338772e-06,1.11538075e-05,6.819548e-06,5.747694e-06,1.6039092e-08,3.6930086e-09,4.798321e-09,6.907048e-09,4.2898973e-09,8.15845e-09,2.0
62,62,3206.0295,2312.8975,144.66656,2317.4172,-3.5790606,170.67072343977634,-0.038116835,0.0001157804,0.34315035,0.0013372491,2.0,40,0.021546455,9.297616e-06,0,7.962812714299654e-06,0.17052951,0.12211343,2.0494623,0.23009084,0.123424664,2.976482,1.1985997e-05,2.5519532e-05,1.131744e-05,1.4524397e-05,7.631585e-06,6.4863943e-06,1.410697e-08,5.1589564e-09,3.3007563e-09,1.0091324e-08,5.0817044e-09,6.603445e-09,2.0
63,63,2182.901,2325.6113,192.0164,2333.525,-4.7199764,172.8879670384049,-0.038108602,0.00012044161,0.3797063,0.0025709851,2.0,40,0.021554975,9.237088e-06,0,8.031282942532976e-06,0.15840983,0.11127554,1.9578573,0.19033585,0.12307667,2.863315,1.1991451e-05,2.3174192e-05,1.1114694e-05,1.3512007e-05,7.697867e-06,7.22175e-06,1.2210353e-08,2.8385658e-09,3.9425383e-09,6.6596493e-09,2.860502e-09,8.040814e-09,2.0
