True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,7.5501127,0.23136687,7.553657,-1.7552319,3.732481750572333,1.1601268,-0.024130752,0.09826974,9.219505e-05,1.0,38,0.0011352724,0.0001502944,0,-1.1077127384193267e-05,11.243699,1.1567907,36.917797,1.4952592e-05,6.598313e-06,4.0389805e-05,0.00011929815,6.456295e-06,7.204138e-06,16.601952,1.0879025,45.515812,1.6932319e-06,1.3467007e-06,7.362792e-06,2.3636967e-05,1.0974593e-06,1.265396e-06,1.0
1,1,4765894.0,7.4460645,-0.026168885,7.4461102,0.20136282,5.8294930235424545,1.1601738,-0.024043174,-1.2761171,-1.5761663e-05,1.0,38,0.003349727,0.00044986268,0,-2.4315021553869075e-05,4.073111,0.40100086,14.003363,0.00010915344,1.982151e-05,7.823084e-06,7.0777082e-06,1.6106906e-05,7.607947e-05,4.5760465,0.31695512,13.154693,1.2115692e-05,1.9523054e-06,1.1724269e-06,8.0733645e-07,2.6047876e-06,1.6212436e-05,1.0
2,2,3244822.5,7.7398143,0.16064787,7.7414813,-1.1890626,7.9754757387854625,1.1602361,-0.024402754,0.30531925,0.00013147888,1.0,38,0.009917226,0.0012810502,0,-3.8116504358515766e-05,5.010306,0.15550528,4.5972214,0.0004896579,8.12654e-05,1.4092955e-05,9.39238e-06,8.510204e-06,9.624948e-06,4.8946576,0.121106505,3.989944,6.17e-05,1.0446537e-05,2.8234524e-06,1.3372829e-06,1.6869282e-06,1.108466e-06,1.0
3,3,2209211.8,7.94419,0.32721376,7.950926,-2.3586266,10.392495880281786,1.1601748,-0.025440546,0.22016647,0.00037288846,1.0,38,0.019851627,0.0024967692,0,-5.574737262292506e-05,3.4822643,0.042427417,1.63435,0.00065803924,0.00020924657,2.8620312e-05,9.341856e-06,8.092555e-06,7.34834e-06,3.6575034,0.035811834,1.2087216,8.6739194e-05,2.8253307e-05,3.422261e-06,1.7759897e-06,8.5491655e-07,9.2073395e-07,1.0
4,4,1504119.6,8.103009,0.4392094,8.114903,-3.1025813,12.538497715519043,1.1601409,-0.026655372,0.24091627,0.0007057367,1.0,38,0.021664137,0.0026696727,0,-6.336016128036297e-05,0.6520519,0.115000635,1.2426033,0.00012995218,4.1920826e-05,3.29287e-05,8.1924945e-06,7.748636e-06,6.131841e-06,0.68462116,0.09999554,0.7906581,1.6804963e-05,5.6200956e-06,4.3580085e-06,8.170918e-07,7.334438e-07,6.946554e-07,1.0
5,5,1024068.44,8.242582,0.5036565,8.257956,-3.4966662,14.684494964109035,1.160129,-0.026107583,0.30857214,0.0011478377,1.0,38,0.021609776,0.0026168432,0,-7.939085317560239e-05,0.43590027,0.03598906,1.2229148,8.641015e-05,2.5731939e-05,2.2950837e-05,5.2715727e-06,6.631911e-06,5.043239e-06,0.44507843,0.02776418,0.761497,1.0821182e-05,3.0829208e-06,2.410022e-06,7.888143e-07,1.0242691e-06,1.1336537e-06,1.0
6,6,697233.1,8.38033,0.5447379,8.398016,-3.719106,16.83049415939604,1.1601194,-0.026851017,0.4190391,0.0017630974,1.0,38,0.021669513,0.0025803135,0,-8.860424866822237e-05,0.3420844,0.04834292,1.2099973,6.7961904e-05,1.8343748e-05,1.9233115e-05,6.033644e-06,6.4297424e-06,5.587353e-06,0.3325373,0.040611967,0.75083286,7.89599e-06,2.4345757e-06,2.0183365e-06,5.020262e-07,7.34314e-07,5.020769e-07,1.0
7,7,474706.8,8.519808,0.57902956,8.539461,-3.8879998,18.97649479462416,1.1601328,-0.02610758,0.57902056,0.002662162,1.0,38,0.021384632,0.0025042132,0,-0.00010315481270626575,0.25858894,0.029198699,1.2130439,4.755553e-05,1.7564924e-05,1.8433775e-05,5.7550737e-06,4.326612e-06,7.859059e-06,0.24796422,0.021092609,0.7657131,5.6139675e-06,1.8330225e-06,1.6415979e-06,3.201233e-07,4.0213038e-07,6.5566604e-07,1.0
8,8,323198.12,8.653409,0.61470187,8.675215,-4.063226,21.12248708322295,1.1601336,-0.026845418,0.8011001,0.004022123,1.0,38,0.021342248,0.0024601405,0,-0.00011454543740310085,0.1979369,0.049044028,1.21871,3.4052002e-05,1.5905187e-05,1.4129178e-05,7.378449e-06,7.0475053e-06,3.8208273e-06,0.1936541,0.045161705,0.774003,4.070995e-06,1.8331998e-06,1.0755235e-06,8.5592563e-07,4.1728336e-07,5.848109e-07,1.0
9,9,220049.0,8.781778,0.66337836,8.806799,-4.3199368,23.26947667854256,1.1601224,-0.027067143,1.0902835,0.0061862273,1.0,38,0.021311847,0.002419931,0,-0.0001375906531356741,0.15571241,0.058146436,1.2262717,2.5290652e-05,1.1689214e-05,1.0610427e-05,6.8094864e-06,5.5357577e-06,7.631446e-06,0.13572033,0.06286469,0.7857901,2.7485403e-06,1.1359726e-06,8.690237e-07,6.267314e-07,2.9904143e-07,6.9258107e-07,1.0
10,10,149820.0,8.9193535,0.7429598,8.950243,-4.761603,25.415479500457877,1.1601117,-0.027514324,1.4298321,0.00985249,1.0,38,0.021201635,0.0023688334,0,-0.00015356202950450178,0.13784519,0.042645987,1.2313433,2.006357e-05,1.0795167e-05,1.0743902e-05,5.9628655e-06,7.45907e-06,7.5649878e-06,0.109141536,0.04294455,0.8048086,1.9142226e-06,1.1618882e-06,7.779024e-07,5.906361e-07,3.32521e-07,3.7186535e-07,1.0
11,11,101998.59,9.080176,0.8484977,9.119734,-5.3385057,27.56147885575774,1.1601137,-0.027456567,1.8389727,0.015918871,1.0,38,0.021063693,0.0023096828,0,-0.00016726875821078041,0.10510082,0.036502913,1.2221859,1.5841779e-05,6.9166094e-06,7.3716033e-06,5.257205e-06,5.61191e-06,6.026417e-06,0.08646995,0.025359511,0.8242237,1.3854337e-06,1.0233073e-06,5.291956e-07,4.92527e-07,3.8432663e-07,4.148277e-07,1.0
12,12,69449.59,9.273666,0.9803605,9.325341,-6.0345783,29.70749727767543,1.16012,-0.028011804,2.33757,0.0258349,1.0,38,0.020950636,0.0022466348,0,-0.00017987697956975575,0.09859732,0.060133718,1.2406901,1.21343255e-05,8.66604e-06,7.401543e-06,4.5401653e-06,7.759655e-06,3.998229e-06,0.08276424,0.053206094,0.84501135,1.1285719e-06,8.10478e-07,6.6158873e-07,6.078247e-07,5.061289e-07,3.1495745e-07,1.0
13,13,47283.254,9.507089,1.1354918,9.574658,-6.810934,31.85350233959616,1.1601111,-0.02803417,2.9643452,0.04169176,1.0,38,0.020642364,0.0021559375,0,-0.0001959786846104285,0.06404433,0.038705733,1.2608545,5.8643786e-06,5.983033e-06,4.4460508e-06,6.0465895e-06,4.443154e-06,3.926193e-06,0.07399044,0.02568386,0.88407946,8.133163e-07,8.327764e-07,4.1734327e-07,6.589068e-07,4.0191068e-07,4.4238323e-07,1.0
14,14,32196.41,9.785739,1.3055997,9.872451,-7.5994434,33.99950174821424,1.160112,-0.027974552,3.7861917,0.0662175,1.0,38,0.020350367,0.0020613289,0,-0.00021326370571989617,0.09113983,0.053299997,1.2793871,6.2945023e-06,9.551064e-06,5.2910677e-06,8.472763e-06,7.3793453e-06,5.440988e-06,0.09590927,0.050436433,0.9324858,7.4357035e-07,1.2512617e-06,4.8972026e-07,9.0400704e-07,3.600686e-07,6.150617e-07,1.0
15,15,21915.822,10.118607,1.4844879,10.22692,-8.3462515,36.010490937071154,1.1601192,-0.027531104,4.8919916,0.10307404,1.0,38,0.021458505,0.0020982372,0,-0.00023032880660486018,0.092349984,0.041636698,1.2045135,5.14907e-06,9.127305e-06,4.7250555e-06,1.0516268e-05,8.46392e-06,4.4429407e-06,0.100534,0.04597968,0.91233134,6.357723e-07,1.2943509e-06,6.28796e-07,1.1602851e-06,3.453022e-07,5.417495e-07,1.0
16,16,14919.832,10.493546,1.665449,10.6248865,-9.018294,38.022481112595415,1.1601167,-0.028140377,6.405084,0.15737616,1.0,38,0.021405136,0.0020146226,0,-0.00024763718803109887,0.10966124,0.048799094,1.2169511,5.168476e-06,1.5362806e-05,6.65988e-06,1.0807675e-05,6.0627026e-06,6.428294e-06,0.11333659,0.040991556,0.9569033,5.3959e-07,1.6627814e-06,6.5486955e-07,1.0192675e-06,3.511453e-07,4.4429603e-07,1.0
17,17,10159.962,10.902025,1.8520521,11.058221,-9.641444,40.03349507480743,1.1601226,-0.02794102,8.458139,0.23725247,1.0,38,0.020336645,0.0018390521,0,-0.00026474233437219583,0.1286534,0.04225184,1.2830772,5.8981755e-06,1.6402897e-05,1.1237636e-05,1.2265548e-05,3.3371507e-06,5.4419124e-06,0.13335355,0.030308992,1.0415345,6.256102e-07,1.8288779e-06,4.8678936e-07,1.1898225e-06,3.9706583e-07,4.5078738e-07,1.0
18,18,6916.754,11.345215,2.0536988,11.529595,-10.260513,42.25521416697302,1.1601715,-0.026325585,11.2042055,0.35548922,1.0,38,0.020306382,0.0017612398,0,-0.0002795862739602259,0.13311398,0.057598267,1.2974726,5.895769e-06,1.662894e-05,8.766601e-06,1.5822714e-05,6.9628854e-06,3.3173137e-06,0.14992632,0.0589418,1.0958732,7.453296e-07,1.5724454e-06,5.31297e-07,1.6458393e-06,5.176e-07,5.13577e-07,1.0
