True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,102.36847,166.48415,195.43867,-58.4133,6.078489408682799,-0.12713961,0.0010179314,0.00013656772,9.909981e-05,1.0,39,0.017087271,8.743035e-05,0,7.103729703337902e-07,3.3045135,0.10529973,3.3654776,6.7034945,0.24555983,6.321563,7.176178e-05,1.9952611e-05,0.00024613243,0.00050228415,9.2483615e-06,8.59843e-06,2.8019264e-07,1.2558701e-07,1.1496413e-06,5.7347993e-06,1.4978826e-07,1.2783234e-07,1.0
1,1,4765894.0,96.355576,190.99715,213.92593,-63.22965,7.775492182612652,-0.12711436,0.0015831406,0.00017484326,0.00013937207,1.0,39,0.02164167,0.00010116431,0,1.3124183228691334e-06,1.4263093,0.088191025,1.7432232,1.4047397,0.10407819,3.8029482,0.00030456495,1.1097371e-05,8.1719045e-06,2.7382519e-05,3.3153272e-05,2.0475809e-05,1.2957997e-06,1.3708313e-07,8.479652e-08,2.5472923e-07,4.5057106e-07,1.4848149e-07,1.0
2,2,3244822.5,118.207405,249.44536,276.0362,-64.64462,8.844497593381675,-0.1271411,0.001513562,0.0001966318,0.000160573,1.0,39,0.021901228,7.934187e-05,0,1.7835750761732925e-06,3.051197,0.057568125,1.6793633,5.5763335,0.10419227,3.928327,0.00066758227,2.4103321e-05,9.197591e-06,7.846973e-06,5.044276e-06,7.37928e-06,4.414288e-06,1.4468975e-07,7.477872e-08,1.4655733e-07,9.1439084e-08,1.15024484e-07,1.0
3,3,2209211.8,163.3677,326.24655,364.8641,-63.400616,10.049479650653666,-0.1271635,0.0015297909,0.00022081922,0.00017654948,1.0,39,0.02191052,6.005118e-05,0,2.4438442341528974e-06,0.73887795,0.059192058,1.6608642,1.2879083,0.12100877,4.4301376,0.00015844192,3.0568386e-05,6.46642e-06,6.4283563e-06,6.2441645e-06,5.543143e-06,7.207421e-07,1.4631048e-07,1.283079e-07,1.3386287e-07,6.6840805e-08,1.02708924e-07,1.0
4,4,1504119.6,232.79083,421.9235,481.88278,-61.11285,11.254485414508963,-0.12716101,0.0015174794,0.00025078646,0.00019225987,1.0,39,0.021394817,4.4398384e-05,0,2.9008647720773093e-06,0.2764377,0.0722947,1.6820295,0.62793666,0.095537625,4.706735,5.228241e-05,1.9112924e-05,1.53638e-05,8.963192e-06,3.00756e-06,6.533183e-06,2.2003103e-07,9.774188e-08,6.2309894e-08,1.12557935e-07,9.761663e-08,1.0327443e-07,1.0
5,5,1024068.44,463.86252,645.9933,795.28345,-54.31935,12.762493539514253,-0.12716335,0.0001522234,0.000240582,0.00015873593,1.0,40,0.018946024,2.3822982e-05,0,3.0663936445379504e-06,0.1869586,0.20887916,2.993619,0.8139637,0.22873873,4.3544536,2.8748356e-05,8.832187e-06,8.149111e-06,7.7050045e-06,7.957892e-06,8.765945e-06,8.24087e-08,6.466038e-08,6.539646e-08,1.14506776e-07,6.7806425e-08,5.1127035e-08,1.0
6,6,697233.1,664.44055,742.1766,996.14624,-48.163204,13.968497063411633,-0.12717314,0.00015317436,0.00030756355,0.00017072738,1.0,40,0.0206544,2.0734306e-05,0,3.1106635235022144e-06,0.13249083,0.030187901,2.747984,0.63354146,0.079426184,3.6862717,1.9692816e-05,8.54536e-06,9.465803e-06,8.288094e-06,9.010682e-06,3.106603e-06,3.1972142e-08,4.215187e-08,4.6890488e-08,5.37959e-08,6.228439e-08,5.6687863e-08,1.0
7,7,474706.8,904.062,806.1409,1211.2767,-41.722992,15.173496187344426,-0.12717488,0.00014677891,0.00041589502,0.00018421242,1.0,40,0.021139821,1.7452512e-05,0,3.1693489937402907e-06,0.1392939,0.051609453,2.6860194,0.44185743,0.07910239,3.4225922,1.8195286e-05,1.6457794e-05,5.2254272e-06,6.2522136e-06,6.717935e-06,7.155813e-06,1.1500956e-08,2.9502436e-08,2.8725085e-08,4.154825e-08,2.7881269e-08,3.3432308e-08,1.0
8,8,323198.12,1167.0814,823.3268,1428.2668,-35.20136,16.379485604615184,-0.12718053,0.00014828921,0.00059810723,0.00019874894,1.0,40,0.02131349,1.4922625e-05,0,3.213598825129957e-06,0.16170955,0.059193604,2.657388,0.6576452,0.06718861,3.298102,1.1177075e-05,6.984141e-06,7.65097e-06,9.258667e-06,2.8133123e-05,6.146061e-06,8.69672e-09,9.45899e-09,1.7273926e-08,1.497148e-08,8.985873e-08,2.9205749e-08,1.0
9,9,220049.0,1431.8993,781.46545,1631.2645,-28.623701,17.585486541880528,-0.12718888,0.00014877398,0.0009255309,0.00021240354,1.0,40,0.021365687,1.3097622e-05,0,3.24669836350112e-06,0.22216572,0.07623845,2.6815505,0.51956135,0.07782029,3.3502538,1.0672596e-05,1.1732943e-05,7.0281326e-06,4.2091317e-05,6.112365e-06,3.5301e-06,8.3035365e-09,5.9288787e-09,6.537915e-09,6.040372e-08,9.976026e-09,1.7350061e-08,1.0
