True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,6.284674,456.37646,456.41974,-89.211044,5.209476834075758,-0.67359054,5.2556836e-05,4.981931e-05,4.9809863e-05,1.0,40,0.017360697,3.803669e-05,0,5.71397861142739e-08,2.9323437,0.119615324,3.0168402,7.1965565e-05,1.6324682e-05,0.00023208918,0.00044660477,7.8771845e-06,1.0391735e-05,9.075173,0.31369373,11.372837,3.740847e-07,1.1217397e-07,7.2793677e-07,3.3445658e-06,1.2760898e-07,9.93033e-08,1.0
1,1,4765894.0,95.46853,457.76376,467.61298,-78.21959,8.11648377214442,-0.6735365,2.8079655e-06,7.2951516e-05,6.991076e-05,1.0,40,0.02192975,4.6897225e-05,0,4.401536974768937e-08,1.9397476,0.11994022,1.706052,0.0004155055,1.9686437e-05,9.006877e-06,2.3808489e-05,7.93517e-05,3.009721e-05,3.0259001,0.15621595,4.9009557,1.2510174e-06,1.0066319e-07,7.671159e-08,2.1296238e-07,5.8550006e-07,1.9035839e-07,1.0
2,2,3244822.5,137.23557,549.18854,566.0757,-75.9698,10.26148190072854,-0.67360014,-7.2312505e-06,8.9311565e-05,8.406237e-05,1.0,40,0.019265348,3.4033168e-05,0,4.2893315693062405e-08,6.4611216,0.07556644,1.922586,0.0012413992,8.956069e-05,8.290908e-06,4.6014566e-06,9.333482e-06,9.402871e-06,13.317613,0.12070636,4.8747187,4.528026e-06,1.1273479e-07,6.044442e-08,7.7178456e-08,6.265347e-08,9.2324846e-08,1.0
3,3,2209211.8,206.75296,730.91876,759.59796,-74.20553,12.406483335915254,-0.67361015,-5.9274457e-06,9.8562945e-05,9.126081e-05,1.0,40,0.020427179,2.6892092e-05,0,3.716819609515672e-08,2.8572662,0.053924594,1.7908168,0.00047573968,0.00032987844,7.2601055e-05,6.627745e-06,8.498728e-06,7.098579e-06,4.6810822,0.12544058,4.0356774,1.0203091e-06,6.997995e-07,1.8087066e-07,7.6404056e-08,4.599816e-08,7.280087e-08,1.0
4,4,1504119.6,341.31168,979.727,1037.477,-70.79298,14.55247671782854,-0.67360765,8.917194e-06,0.00010800223,9.6313204e-05,1.0,40,0.02122269,2.0456058e-05,0,4.935862498384975e-08,1.4458176,0.0734398,1.7418587,0.00022550714,0.00012640827,0.00015657369,4.5509587e-05,2.2914282e-05,8.011456e-06,3.1013494,0.10029745,3.553424,3.7672672e-07,3.552174e-07,3.278005e-07,2.2960796e-07,7.125268e-08,8.512105e-08,1.0
5,5,1024068.44,562.7992,1280.686,1398.8923,-66.27685,16.698497673118254,-0.67360616,-4.3442583e-06,0.00012135242,0.00010171037,1.0,40,0.020798571,1.48678855e-05,0,6.862904587938425e-08,0.72649425,0.041345708,1.7153226,0.00012225032,5.176503e-05,5.749256e-05,1.749767e-05,3.5685636e-05,1.0644624e-05,1.9151819,0.109888904,3.3857155,1.6787565e-07,9.5946156e-08,1.5349647e-07,4.6036373e-08,1.448908e-07,5.8621733e-08,1.0
6,6,697233.1,890.5599,1615.6708,1844.8547,-61.136387,18.84449404172483,-0.6736052,-2.8728396e-06,0.00014128278,0.00010836041,1.0,40,0.021260744,1.1524346e-05,0,5.800469617111048e-08,0.44608715,0.062153418,1.7013872,7.9415855e-05,3.0314253e-05,3.3827833e-05,8.321078e-06,1.951904e-05,8.804844e-06,1.10057,0.095565826,3.5507016,7.600849e-08,2.9083493e-08,3.657882e-08,4.2886843e-08,5.17643e-08,4.588944e-08,1.0
7,7,474706.8,1329.0592,1963.5603,2371.0688,-55.907425,20.98948657026631,-0.6736025,-9.466303e-06,0.00017074596,0.0001170983,1.0,40,0.021475084,9.057132e-06,0,5.780873560512292e-08,0.28834498,0.03824483,1.6581131,5.2516716e-05,2.0517837e-05,1.7889035e-05,6.50374e-06,1.2589353e-05,6.9480307e-06,0.9049402,0.08239112,3.4550798,4.2072514e-08,1.7082133e-08,3.0320553e-08,3.5269352e-08,2.3312213e-08,3.2299788e-08,1.0
8,8,323198.12,1887.4257,2313.6174,2985.8335,-50.79278,23.135488458821783,-0.6736078,-1.5817655e-05,0.00021284317,0.00012779435,1.0,40,0.021562032,7.221445e-06,0,4.849958297378739e-08,0.20481263,0.04719807,1.6874906,3.5305748e-05,1.4940101e-05,1.3796768e-05,8.11405e-06,9.389276e-06,7.98104e-06,0.6055009,0.10253187,3.5751925,2.1642075e-08,1.5892036e-08,1.5107727e-08,1.7403194e-08,1.674732e-08,2.4501675e-08,1.0
9,9,220049.0,2597.998,2635.4485,3700.7002,-45.41,25.28248341413564,-0.67359453,-1.1533777e-05,0.00027443926,0.00013918341,1.0,40,0.021248357,5.741713e-06,0,4.7442309189161983e-08,0.14129989,0.06603202,1.6586528,2.1278765e-05,1.0902895e-05,1.10616975e-05,7.743067e-06,6.953102e-06,5.872306e-06,0.52293557,0.113548376,3.8568475,1.3574908e-08,5.8609255e-09,1.0992609e-08,1.465452e-08,1.42115795e-08,1.3903495e-08,1.0
