True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,171.17278,838.5913,855.8829,-78.4633,2.612475244066445,-0.20467201,-2.7597229e-05,2.7112565e-05,2.602811e-05,1.0,40,0.011659583,1.3622873e-05,0,-1.613516619137398e-08,6.643562,0.12602948,5.240537,0.00023982348,5.240383e-05,0.0002755001,0.0006806886,1.2107035e-05,1.2219622e-05,28.750208,0.90007854,24.42822,8.6572237e-07,1.4477118e-07,6.5953833e-07,3.7576908e-06,7.316749e-08,7.041003e-08,1.0
1,1,4765894.0,336.55518,1163.3975,1211.1,-73.86556,4.0534876591700595,-0.20463656,-4.5783996e-05,2.8704344e-05,2.6487676e-05,1.0,40,0.019301381,1.5937067e-05,0,-3.8762182202567094e-08,2.687199,0.10244214,1.7776772,0.00051302125,5.3214684e-05,1.0923392e-05,1.0211087e-05,4.7826543e-05,2.1112446e-05,10.148947,0.4026842,11.399348,1.5660311e-06,3.0956477e-07,1.09465e-07,6.94212e-08,1.8460722e-07,1.13332234e-07,1.0
2,2,3244822.5,516.4973,1630.6138,1710.4592,-72.42439,4.732490278111072,-0.20469052,-3.7994945e-05,3.0080015e-05,2.733725e-05,1.0,40,0.021177547,1.2381205e-05,0,-4.5693739417452484e-08,3.597686,0.0842618,1.5963846,0.0007451637,0.00015794687,7.1941245e-06,3.2359353e-06,9.190392e-06,8.620295e-06,14.671583,0.23889638,10.26052,1.8025628e-06,1.716246e-07,5.1206946e-08,6.875048e-08,8.11547e-08,6.902178e-08,1.0
3,3,2209211.8,836.6659,2184.2488,2339.0068,-69.0409,5.546486583392834,-0.20471306,-4.248575e-05,3.298228e-05,2.8762186e-05,1.0,40,0.021285355,9.100168e-06,0,-5.1878534956537063e-08,2.0028434,0.035901263,1.5804776,0.0003775789,0.00018841516,5.79436e-05,1.28299225e-05,4.936596e-06,2.7435906e-06,5.2674975,0.2253651,9.79044,3.048145e-07,2.6123382e-07,2.1968636e-07,6.18417e-08,8.2071296e-08,8.850436e-08,1.0
4,4,1504119.6,1307.9202,2882.0325,3164.9275,-65.59057,6.361485368775902,-0.2047227,-4.0417366e-05,3.671461e-05,3.0444518e-05,1.0,40,0.020895896,6.6023304e-06,0,-6.249486542662907e-08,1.0981737,0.063938424,1.573538,0.00018489096,9.318154e-05,9.2583956e-05,2.4391054e-05,2.456299e-05,3.4622103e-06,2.9387286,0.1604826,7.4258437,1.1149802e-07,1.4882637e-07,4.666004e-08,5.3852965e-08,7.9122124e-08,1.0004963e-07,1.0
5,5,1024068.44,2012.6027,3713.443,4223.7695,-61.543304,7.1754777807800565,-0.20471485,-4.589579e-05,4.185182e-05,3.2349493e-05,1.0,40,0.021691684,5.135622e-06,0,-7.064637263868513e-08,0.74562746,0.09172801,1.4943174,0.00012949594,5.781226e-05,6.696672e-05,1.5104332e-05,3.4773737e-05,1.0337291e-05,2.840191,0.19110143,6.7887683,7.836092e-08,4.9115776e-08,1.01731814e-07,3.230017e-08,9.401543e-08,4.7586937e-08,1.0
6,6,697233.1,3180.427,4684.7505,5662.332,-55.82784,8.155482840695186,-0.20471242,-5.376357e-06,4.8725426e-05,3.335323e-05,1.0,41,0.019224545,3.3951637e-06,0,-7.470369477277769e-08,0.50522876,0.06079237,1.6489394,8.181201e-05,3.2259057e-05,3.27309e-05,9.752282e-06,2.0665166e-05,5.7232182e-06,1.7979698,0.17923142,4.9096427,2.836673e-08,2.2360373e-08,1.3193084e-08,1.7052532e-08,2.9428957e-08,3.0767772e-08,1.0
7,7,474706.8,4633.7363,5498.244,7190.4243,-49.87693,8.969479359308025,-0.2047297,-5.924625e-06,6.097765e-05,3.5654117e-05,1.0,41,0.020775601,2.8893428e-06,0,-7.609160843776408e-08,0.33120543,0.059466634,1.5437846,6.048771e-05,2.0505468e-05,1.848136e-05,1.0319417e-05,1.3443806e-05,2.3293492e-06,0.98719966,0.115541,3.9636025,1.5419575e-08,1.1107196e-08,5.7125127e-09,9.232634e-09,1.251723e-08,1.2825689e-08,1.0
8,8,323198.12,6414.896,6090.1187,8845.362,-43.512264,9.784492758015404,-0.20472011,-6.172642e-06,8.0858474e-05,3.8330614e-05,1.0,41,0.02130123,2.4081808e-06,0,-7.752932731429811e-08,0.2166632,0.049318478,1.5028244,3.720048e-05,1.3260976e-05,1.824043e-05,9.931619e-06,7.70221e-06,7.5835696e-06,0.9649183,0.07686679,3.5940814,8.056181e-09,7.0639135e-09,4.550713e-09,8.992357e-09,7.577019e-09,1.1289761e-08,1.0
9,9,220049.0,8448.982,6306.073,10542.858,-36.736584,10.597499356634216,-0.20472203,-6.4766095e-06,0.000114694274,4.103392e-05,1.0,41,0.020934744,1.98568e-06,0,-7.680143940237372e-08,0.18811037,0.0614995,1.5227746,2.8384336e-05,1.4694081e-05,7.822555e-06,1.40210705e-05,1.1196163e-05,8.310419e-06,0.89020073,0.07795366,3.1012647,4.4765565e-09,4.3881268e-09,4.3784425e-09,5.4356466e-09,8.1527265e-09,7.911207e-09,1.0
