True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
84,84,7000018.5,164.39378,841.0658,856.9813,-78.94047,90.39249544005725,-0.20468561,-7.427557e-05,2.7032798e-05,2.6038035e-05,3.0,40,0.011667759,1.3614951e-05,0,-3.355789598111585e-07,6.6284447,0.2114074,5.2784467,0.00024906237,5.6517885e-05,0.0002703576,0.0006777491,1.3059749e-05,6.843332e-06,28.008938,1.1767383,25.11534,8.637416e-07,1.8158526e-07,5.4609086e-07,3.6654435e-06,1.0139441e-07,8.004674e-08,3.0
85,85,4765894.0,328.13925,1168.1597,1213.3723,-74.3098,91.96849080556422,-0.20465463,-8.679758e-05,2.8587327e-05,2.6496578e-05,3.0,40,0.018782636,1.5479698e-05,0,-3.555730502047191e-07,2.7527401,0.13749652,1.8415877,0.0005099429,5.651548e-05,5.9884787e-06,1.6395714e-05,5.201902e-05,3.19415e-05,10.481129,0.44412687,12.233527,1.5530853e-06,2.7344853e-07,5.013285e-08,1.6130446e-07,2.905383e-07,1.6944635e-07,3.0
86,86,3244822.5,504.66513,1648.517,1724.0345,-72.978935,92.64749275779468,-0.20469551,-8.679758e-05,2.975334e-05,2.7203869e-05,3.0,40,0.019960208,1.1577615e-05,0,-3.68827418784049e-07,3.7515724,0.05510509,1.688553,0.000733757,0.00014864127,7.90186e-06,5.5882965e-06,8.382685e-06,7.2579696e-06,15.278506,0.33194134,11.154124,1.7442467e-06,2.1329836e-07,1.15917565e-07,9.949203e-08,5.653553e-08,9.6338816e-08,3.0
87,87,2209211.8,818.88904,2219.9324,2366.1528,-69.75198,93.46149695644272,-0.2046973,-8.551181e-05,3.2452117e-05,2.8565179e-05,3.0,40,0.021453405,9.066787e-06,0,-3.876445364986599e-07,2.186914,0.051927313,1.5627712,0.0004003941,0.00023119462,7.6939665e-05,1.1789634e-05,1.2650555e-05,9.5180185e-06,5.843741,0.20298973,9.637754,3.326902e-07,2.6310957e-07,2.741821e-07,1.2613802e-07,6.617077e-08,5.8372166e-08,3.0
88,88,1504119.6,1275.3816,2944.0618,3208.4417,-66.57751,94.2754811817722,-0.20471808,-8.312665e-05,3.594106e-05,3.0261914e-05,3.0,40,0.02039879,6.3578495e-06,0,-4.1460386992197744e-07,1.0831692,0.09063648,1.6167893,0.00017802254,9.2073016e-05,8.787164e-05,2.1645983e-05,1.7730035e-05,9.068577e-06,2.8253312,0.3392096,7.7028794,1.2053208e-07,1.2606314e-07,8.165558e-08,3.922946e-08,5.443967e-08,8.551868e-08,3.0
89,89,1024068.44,1985.6328,3808.5105,4295.054,-62.46394,95.08948706046795,-0.20471223,-7.6679265e-05,4.0807125e-05,3.2085514e-05,3.0,40,0.021666273,5.04447e-06,0,-4.3267440953213545e-07,0.7381163,0.05865584,1.5002522,0.00013060635,5.229138e-05,6.345924e-05,1.8714078e-05,3.685621e-05,4.5574798e-06,2.5234206,0.23149294,6.8326836,6.799019e-08,6.727529e-08,1.05055264e-07,3.7312066e-08,4.623888e-08,1.9808983e-08,3.0
90,90,697233.1,3163.697,4846.361,5787.5894,-56.86356,96.06949430701206,-0.20471957,-9.572265e-06,4.710059e-05,3.3026492e-05,3.0,41,0.019258957,3.3276303e-06,0,-4.3863225612958935e-07,0.5101517,0.05165912,1.6595895,8.258281e-05,2.2512491e-05,4.387463e-05,1.284235e-05,1.2778895e-05,6.1072938e-06,1.7124022,0.10234387,5.0200458,2.3972486e-08,1.9632585e-08,1.9473688e-08,1.34862095e-08,2.5596384e-08,2.8482571e-08,3.0
91,91,474706.8,4649.224,5730.5063,7379.2944,-50.947193,96.88249213228119,-0.20472582,-9.354079e-06,5.8506175e-05,3.528239e-05,3.0,41,0.020758776,2.8131112e-06,0,-4.4072728536077145e-07,0.33502105,0.043387305,1.5456381,5.6156983e-05,2.559776e-05,2.19324e-05,1.0487709e-05,1.605917e-05,9.090266e-06,1.0860004,0.15656354,4.070094,1.2732198e-08,1.0161575e-08,1.383864e-08,7.812397e-09,1.45961545e-08,1.1230396e-08,3.0
92,92,323198.12,6497.597,6414.5225,9130.437,-44.631374,97.69650547762285,-0.2047174,-9.281344e-06,7.676919e-05,3.789069e-05,3.0,41,0.021395678,2.3433356e-06,0,-4.431398215253637e-07,0.2539541,0.045284145,1.4903865,4.0158655e-05,1.7992306e-05,2.4883822e-05,1.2625219e-05,1.0594459e-05,9.303392e-06,1.0780643,0.14762361,3.7102828,1.01095265e-08,4.1164903e-09,7.0288606e-09,7.225177e-09,1.1558769e-08,1.038442e-08,3.0
93,93,220049.0,8638.185,6734.145,10952.942,-37.93922,98.51050423629931,-0.20472594,-8.774103e-06,0.000107403466,4.0599585e-05,3.0,41,0.021017868,1.9189245e-06,0,-4.4360361846009747e-07,0.1830041,0.053099208,1.5194871,2.7441527e-05,1.3671694e-05,9.360608e-06,4.427491e-06,1.5954562e-05,7.2763796e-06,0.84035456,0.050444566,3.1903713,3.9403196e-09,4.2293036e-09,6.3467125e-09,2.4794686e-09,7.454224e-09,8.38204e-09,3.0
