True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,69.73314,212.19234,223.35689,-71.80784,72.57649587382912,-0.13474904,0.00089127274,0.000107149775,9.670568e-05,2.0,39,0.015276936,6.839698e-05,0,4.0716767211641305e-06,4.522171,0.12392679,4.1226516,10.140716,0.23221745,8.023622,7.293546e-05,2.6001768e-05,0.00025040813,0.0006389613,7.448742e-06,1.144216e-05,2.9824102e-07,9.49399e-08,9.222527e-07,6.8646273e-06,1.4134883e-07,9.111969e-08,2.0
43,43,4765894.0,83.009575,233.8127,248.1108,-70.45382,74.5455031406891,-0.13476364,0.0014506993,0.00014282612,0.00012683892,2.0,39,0.018991917,7.6546115e-05,0,4.637333365087872e-06,1.3447753,0.104387596,1.9370791,1.3317653,0.19918495,4.9979696,0.00025221048,1.0818665e-05,4.677685e-06,1.9722856e-05,2.8637265e-05,1.3994976e-05,8.996212e-07,9.597909e-08,7.06472e-08,1.5616803e-07,4.1289982e-07,9.889852e-08,2.0
44,44,3244822.5,113.00189,299.14197,319.7739,-69.30577,75.61449673815514,-0.13479264,0.0014130188,0.00016396526,0.00014348963,2.0,39,0.01957529,6.121604e-05,0,5.0528435868397735e-06,2.6017554,0.076901406,1.8285846,5.0995903,0.14212003,4.9851303,0.00050867075,2.08904e-05,5.8222454e-06,4.5105035e-06,1.005868e-05,4.3317295e-06,3.1076688e-06,1.4317658e-07,1.1457891e-07,1.5382341e-07,5.030083e-08,1.05832406e-07,2.0
45,45,2209211.8,169.41382,389.06244,424.3473,-66.4697,76.8204933287634,-0.13481785,0.0013339269,0.00018516695,0.00015565362,2.0,39,0.021303803,5.0203696e-05,0,5.452571582763135e-06,0.7108996,0.06278031,1.6640153,1.2081467,0.16019867,5.2199407,0.00014950839,1.9707233e-05,5.257165e-06,6.340703e-06,8.448769e-06,3.956879e-06,5.6010236e-07,1.5876675e-07,9.526631e-08,5.532152e-08,8.2654026e-08,6.207343e-08,2.0
46,46,1504119.6,336.5546,636.93353,720.38416,-62.1481,78.32949950706097,-0.13481216,0.00013615077,0.00016612832,0.00012986842,2.0,40,0.01957024,2.7166396e-05,0,5.533377324909149e-06,0.32567385,0.06972199,2.9543157,0.98757195,0.10160132,5.5114303,5.418093e-05,2.6340997e-05,6.95107e-06,1.46320635e-05,6.3197e-06,6.2621275e-06,1.4519006e-07,1.243211e-07,6.582488e-08,8.9568516e-08,3.2165453e-08,1.360018e-07,2.0
47,47,1024068.44,526.3238,761.5869,925.7599,-55.352104,79.53550481770071,-0.13483216,0.00013249628,0.00020406648,0.00013810642,2.0,40,0.020632958,2.2287591e-05,0,5.570849500357478e-06,0.16977324,0.25763702,2.7857857,0.89965224,0.43346265,4.7546697,2.703222e-05,1.2744488e-05,5.5743913e-06,1.1989182e-05,9.996655e-06,4.278415e-06,6.82499e-08,5.041321e-08,5.3277002e-08,5.5222856e-08,1.0082834e-07,1.077537e-07,2.0
48,48,697233.1,766.94226,857.43024,1150.3856,-48.188446,80.74149668830796,-0.1348325,0.00013333533,0.0002662216,0.00014789517,2.0,40,0.021166287,1.8399298e-05,0,5.609525754173079e-06,0.15787345,0.08038636,2.7226543,0.58281255,0.08946978,4.290924,2.0327441e-05,1.9826468e-05,3.7222164e-06,8.413846e-06,8.1929475e-06,7.9968995e-06,3.2161086e-08,4.622277e-08,2.805568e-08,2.2287155e-08,4.4898627e-08,6.269e-08,2.0
49,49,474706.8,1042.6912,909.5784,1383.6682,-41.099407,81.94749285225407,-0.1348209,0.00013430492,0.00036859934,0.00015928355,2.0,40,0.021222165,1.5337611e-05,0,5.624684932737333e-06,0.14006883,0.078248285,2.7145176,0.55305314,0.082500845,3.9970198,1.4661211e-05,1.4266396e-05,1.4550506e-05,8.694856e-06,6.7815167e-06,5.49098e-06,1.8950203e-08,2.3317677e-08,5.4857328e-08,2.4171738e-08,3.9708773e-08,2.805691e-08,2.0
50,50,323198.12,1326.6094,912.71826,1610.2631,-34.528294,83.15349218956544,-0.13482188,0.0001282637,0.00053952873,0.00017333824,2.0,40,0.021169545,1.3146638e-05,0,5.666558721980588e-06,0.18014862,0.05750726,2.7416484,0.794969,0.07561966,3.883164,8.284604e-06,9.174878e-06,6.3813955e-06,1.1164214e-05,3.2586453e-05,3.84493e-06,4.6054507e-09,1.0141168e-08,1.6548908e-08,1.8077712e-08,9.873137e-08,2.172598e-08,2.0
51,51,220049.0,1607.8153,863.6465,1825.0905,-28.242704,84.35949102017912,-0.13483101,0.00013365231,0.00083746127,0.0001875288,2.0,40,0.021286815,1.166343e-05,0,5.715965525676084e-06,0.31596714,0.07742064,2.699034,0.8925012,0.054254483,3.8941047,8.722876e-06,9.365138e-06,8.6621485e-06,6.442382e-05,6.748273e-06,5.755057e-06,1.0439499e-08,5.3062763e-09,1.2818866e-08,1.013531e-07,1.722781e-08,1.11099e-08,2.0
