True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,99.6861,145.29303,176.20267,-55.545834,7.036482094175881,0.028618412,0.0015897246,0.00015648625,0.00010639979,1.0,39,0.018661391,0.00010590867,0,1.385503394438678e-06,1.4810014,0.12120002,2.1864793,1.6412424,0.16961385,4.9327965,5.90757e-05,1.3102724e-05,0.00024721414,0.00010614651,5.705275e-06,9.554353e-06,2.331825e-07,8.152066e-08,1.1800537e-06,1.2323899e-06,1.1938664e-07,1.0190575e-07,1.0
1,1,4765894.0,91.50277,186.65404,207.87613,-63.884678,9.382484925590688,0.028628057,0.001597003,0.00017891153,0.00014424603,1.0,39,0.020137489,9.687254e-05,0,2.415727002924945e-06,1.2591239,0.13036755,5.058411,1.7311472,0.15333784,5.7673573,0.0002520334,6.1677106e-06,5.6059184e-06,1.686102e-05,2.4275627e-05,7.0085684e-06,1.6411219e-06,1.02493516e-07,6.054029e-08,1.2293555e-07,2.2196116e-07,1.1152028e-07,1.0
2,2,3244822.5,104.6451,258.48343,278.8625,-67.9598,11.508480679913191,0.028602386,0.0015662115,0.00018975642,0.0001630353,1.0,39,0.01886131,6.76366e-05,0,3.3295808669984885e-06,3.2205126,0.064831294,3.2439492,6.194392,0.11416397,5.493959,0.000606858,2.1943359e-05,3.7692e-06,8.410796e-06,5.259019e-06,6.008841e-06,4.182665e-06,1.0875346e-07,9.659821e-08,1.03596925e-07,9.812023e-08,7.709139e-08,1.0
3,3,2209211.8,142.46336,352.19675,379.91888,-67.9767,13.772493560769362,0.028596621,0.0015464304,0.00020454904,0.00017578684,1.0,39,0.020724202,5.454902e-05,0,4.400044077983289e-06,0.7722991,0.05426605,2.2509124,1.3204123,0.10730244,5.806749,0.00015381473,4.1041512e-05,6.3350853e-06,7.481061e-06,4.2614465e-06,9.406373e-06,6.4061766e-07,2.153206e-07,9.676078e-08,1.2790306e-07,1.01365345e-07,7.732779e-08,1.0
4,4,1504119.6,207.77734,477.14444,520.4212,-66.468796,16.037480815051822,0.02859912,0.0015270223,0.00022176238,0.00018641363,1.0,39,0.021645295,4.1591877e-05,0,5.366048996751084e-06,0.3242724,0.060902506,1.8800312,0.6463342,0.15581942,5.592717,5.767921e-05,3.1585463e-05,1.706553e-05,1.1570341e-05,7.0812457e-06,6.334685e-06,2.0071286e-07,1.6643973e-07,7.3119715e-08,9.001985e-08,7.6067394e-08,9.5329824e-08,1.0
5,5,1024068.44,479.23233,787.67523,922.0065,-58.6831,18.60350040360936,0.028603245,0.00014418853,0.00019730766,0.00014400262,1.0,40,0.019027451,2.0637004e-05,0,5.589917688804033e-06,0.23071213,0.11713488,3.7155938,0.6540684,0.18897668,5.892405,2.7872338e-05,2.355049e-05,8.9679415e-06,1.569893e-05,5.7368484e-06,1.0283106e-05,4.103911e-08,8.190748e-08,4.0231996e-08,5.7860493e-08,4.7938112e-08,3.8164657e-08,1.0
6,6,697233.1,733.4982,935.0191,1188.394,-51.886738,20.86848667115555,0.028601415,0.00015563444,0.00024413026,0.00015112686,1.0,40,0.021036014,1.7701212e-05,0,5.673313056000754e-06,0.15068637,0.08469647,3.3326201,0.5706247,0.103641056,5.1503778,1.8359991e-05,1.2263408e-05,6.785803e-06,1.1336938e-05,5.3833833e-06,1.24400385e-05,1.941919e-08,4.2460623e-08,2.8267564e-08,4.7260006e-08,2.8477546e-08,4.9455377e-08,1.0
7,7,474706.8,1058.81,1018.1106,1468.8866,-43.877373,23.13248027206282,0.028601564,0.00015116048,0.00032930606,0.00015820241,1.0,40,0.021209814,1.4439382e-05,0,5.756635314505072e-06,0.13028449,0.050793614,3.2783213,0.5361284,0.11179153,4.9514437,1.2693792e-05,1.1643781e-05,7.6673505e-06,1.3585827e-05,7.2174084e-06,1.0701883e-05,1.0770088e-08,1.8787912e-08,2.6824956e-08,2.1561583e-08,4.7899338e-08,3.2902918e-08,1.0
8,8,323198.12,1391.65,1012.0696,1720.7483,-36.026306,25.3964882195869,0.02859026,0.00015088088,0.00048656506,0.0001683166,1.0,40,0.021146076,1.2288884e-05,0,5.881203615120588e-06,0.103670396,0.07922143,3.2874293,0.35202816,0.086670585,4.773654,1.1694934e-05,8.1411345e-06,8.680046e-06,8.042449e-06,7.1922946e-06,4.0952136e-06,5.681176e-09,1.1351845e-08,1.23850015e-08,1.9746913e-08,1.811133e-08,2.446612e-08,1.0
9,9,220049.0,1718.7714,933.4618,1955.8951,-28.50631,27.6604989671323,0.028592275,0.00015656649,0.00077482604,0.00017648433,1.0,40,0.021313734,1.0897176e-05,0,5.954326417438223e-06,0.16273238,0.07586454,3.2204897,0.5833484,0.12883332,4.831823,8.913321e-06,1.006973e-05,8.125375e-06,2.7618304e-05,6.057992e-06,9.893618e-06,6.7156556e-09,7.943637e-09,1.2138429e-08,5.942179e-08,1.1109488e-08,1.4599514e-08,1.0
