True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,176.96146,484.9035,516.1848,-69.95087,2.4574909700022545,-0.026047193,-1.4421175e-05,4.688842e-05,4.137765e-05,1.0,40,0.011464864,2.2210774e-05,0,5.284126012245199e-09,6.2709703,0.28059298,9.827372,0.00019430339,5.335815e-05,0.00034248497,0.0005986182,1.8659972e-05,9.856325e-06,16.853928,1.2260231,53.1404,8.219363e-07,4.6284663e-07,8.1439964e-07,3.5138648e-06,1.8581378e-07,2.5210494e-07,1.0
1,1,4765894.0,311.89856,617.2357,691.5639,-63.191837,4.0334900315792765,-0.026037237,-2.8542497e-06,5.4103417e-05,4.30985e-05,1.0,40,0.019941458,2.883531e-05,0,1.2648271666876099e-08,3.3750226,0.30002445,5.1351023,0.000665873,6.210683e-05,2.8318938e-05,2.9936222e-05,5.3005977e-05,2.2575843e-05,9.817082,1.0298618,23.940985,2.7230735e-06,2.5166128e-07,2.6537958e-07,2.8502512e-07,4.86874e-07,2.630206e-07,1.0
2,2,3244822.5,487.70294,806.75494,942.71295,-58.84602,4.712485397147248,-0.026068093,-1.4756913e-05,6.0797753e-05,4.4525812e-05,1.0,40,0.020922672,2.2194106e-05,0,1.1693679759193603e-08,4.2545247,0.14395978,4.896444,0.0008549792,0.0002428945,2.5920099e-05,1.7336095e-05,2.215295e-05,1.8164998e-05,12.405549,0.4366505,21.917595,2.6623356e-06,4.2883343e-07,3.42066e-07,2.2519178e-07,2.619954e-07,1.6624004e-07,1.0
3,3,2209211.8,718.95526,996.50806,1228.79,-54.19051,5.526496422447963,-0.026089069,-6.9212692e-06,7.229395e-05,4.754537e-05,1.0,40,0.02115026,1.7212265e-05,0,1.322390791423484e-08,2.3426192,0.14667813,4.892605,0.0003968709,0.00027467372,9.82473e-05,3.5903755e-05,1.0479944e-05,2.7040162e-05,7.0179305,0.48490566,19.487022,6.61545e-07,5.879934e-07,4.830516e-07,3.711827e-07,2.2798213e-07,3.6349624e-07,1.0
4,4,1504119.6,1047.4922,1148.3965,1554.3662,-47.630974,6.340497767814668,-0.026089013,-1.8394832e-05,9.213951e-05,5.029478e-05,1.0,40,0.02125944,1.36772405e-05,0,2.516148911826753e-08,1.4032495,0.14134634,4.7923784,0.00021955377,0.00015196878,0.00011535096,4.77019e-05,2.4948165e-05,1.8521838e-05,5.1529617,0.59948754,16.976803,2.6721358e-07,2.8846122e-07,3.471655e-07,1.2204077e-07,3.2968774e-07,2.0543823e-07,1.0
5,5,1024068.44,1453.0945,1221.2268,1898.125,-40.04476,7.15449407309643,-0.026104825,-5.298145e-06,0.00012726085,5.267904e-05,1.0,40,0.021131538,1.1132848e-05,0,1.2417932854734519e-08,1.0169218,0.09932001,4.8875585,0.0001461317,0.00011491258,7.01251e-05,3.77855e-05,6.665e-05,2.053509e-05,4.4122496,0.33613017,15.3414545,1.18964614e-07,1.2152927e-07,2.0267129e-07,9.485491e-08,2.0745073e-07,2.382903e-07,1.0
6,6,697233.1,1870.5751,1168.0674,2205.319,-31.982426,7.968491738458397,-0.02608877,-1.759259e-05,0.00019542234,5.4823548e-05,1.0,40,0.021469098,9.735143e-06,0,3.476949344788396e-09,0.6579912,0.10232421,4.7131534,0.000109127745,4.006665e-05,4.25119e-05,3.629064e-05,4.2453477e-05,3.5291276e-05,2.982641,0.2602609,12.188479,5.5162776e-08,1.0849256e-07,1.0049076e-07,8.331922e-08,5.2928463e-08,2.045534e-07,1.0
7,7,474706.8,2220.222,1023.1039,2444.6118,-24.740797,8.78248833710677,-0.026095279,-6.2869203e-06,0.0003276989,5.7397716e-05,1.0,40,0.02106745,8.6179125e-06,0,-4.158215281753049e-09,0.4792884,0.06624103,4.9242682,7.5337666e-05,3.0781095e-05,3.0306843e-05,3.2656393e-05,1.6916056e-05,2.0516452e-05,3.06441,0.20447452,10.972966,4.0138886e-08,6.7739755e-08,1.6134254e-07,1.1975331e-07,7.1383596e-08,1.2118859e-07,1.0
8,8,323198.12,2479.0935,827.9865,2613.7073,-18.468681,9.595477015740471,-0.026102848,-1.7368726e-05,0.0005947412,5.9684375e-05,1.0,40,0.020863393,7.982299e-06,0,5.271702994724829e-09,0.33284006,0.23985726,4.8578067,4.6857884e-05,3.189323e-05,3.1002655e-05,1.553598e-05,1.3556291e-05,9.861283e-06,1.052456,0.45964083,9.957197,1.6675319e-08,2.1148262e-08,3.8201467e-08,4.959923e-08,1.3313143e-08,3.41456e-08,1.0
9,9,220049.0,2657.4104,616.1614,2727.9084,-13.05423,10.409484547708416,-0.02609401,-1.9308967e-05,0.0011738329,5.9887425e-05,1.0,40,0.02122316,7.780011e-06,0,1.5814812507718064e-09,0.39708966,0.11826075,4.838859,5.381667e-05,3.0914398e-05,1.8733163e-05,7.781994e-06,1.806808e-05,4.7827954e-05,1.7875375,0.13378796,9.154122,1.414975e-08,1.0856551e-08,3.4837615e-08,1.0142664e-08,6.023426e-08,1.1438181e-07,1.0
