True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,-152.75021,1311.2312,1320.0984,-96.64465,5.299482011672808,-0.089636005,0.00025707035,1.7339704e-05,1.7107543e-05,1.0,40,0.017384194,1.3168862e-05,0,2.594955822110339e-07,1.4274075,0.08830781,2.4044125,11.605518,0.87359947,29.069485,6.517105e-05,1.3730893e-05,0.00011784342,0.00020757703,5.631977e-06,7.593928e-06,4.8669904e-07,9.54713e-08,3.0717368e-07,1.4042753e-06,4.575898e-08,8.003937e-08,1.0
1,1,4765894.0,173.63141,752.9689,772.72894,-77.014824,8.462480748567032,-0.08957308,0.00014950873,4.435052e-05,4.2111278e-05,1.0,40,0.022000426,2.8471079e-05,0,3.918421897600284e-07,3.265504,0.091940306,1.7346483,5.3896556,0.20389384,7.6816716,0.0006979232,4.746029e-05,6.077113e-06,0.00014924683,6.2852356e-05,1.952911e-05,1.236454e-06,3.9470584e-07,5.1822266e-08,7.099082e-07,3.6375044e-07,1.3460911e-07,1.0
2,2,3244822.5,256.31134,787.2111,827.88696,-71.96505,10.727484696166357,-0.089645855,0.00013964564,6.230716e-05,5.6335e-05,1.0,40,0.01924492,2.3245831e-05,0,4.833769256244598e-07,7.7088094,0.059333593,2.079396,16.646849,0.1636193,6.5237074,0.0014802008,9.854872e-05,5.724203e-06,5.5574e-06,7.4388067e-06,7.680725e-06,3.861938e-06,1.8630215e-07,6.4643e-08,5.378672e-08,7.2586715e-08,8.576573e-08,1.0
3,3,2209211.8,373.49615,970.09534,1039.5116,-68.94281,12.99149123035022,-0.0896769,0.00013763206,7.4262294e-05,6.467531e-05,1.0,40,0.020315267,1.9543088e-05,0,5.706521403024157e-07,1.6352767,0.05659686,1.9709717,2.1251576,0.15759043,5.423025,0.0002742876,0.0001859347,1.9562598e-05,8.138451e-06,4.8362554e-06,5.7282136e-06,3.3870882e-07,1.6805025e-07,9.923901e-08,5.476242e-08,6.536937e-08,6.5667095e-08,1.0
4,4,1504119.6,597.4519,1233.6761,1370.7318,-64.15975,15.255488431226695,-0.08970506,0.00012763843,8.577023e-05,6.9475864e-05,1.0,40,0.020701967,1.5102857e-05,0,6.403452054594759e-07,0.44786492,0.05785186,1.9278482,1.1755966,0.13048421,4.4927597,8.6016684e-05,2.0300275e-05,1.0618808e-05,1.7590126e-05,1.6160588e-05,7.0286064e-06,8.619845e-08,4.780877e-08,6.147633e-08,7.250943e-08,9.133563e-08,7.408953e-08,1.0
5,5,1024068.44,958.83215,1521.8125,1798.6863,-57.786636,17.519491018756526,-0.08970601,0.00012618411,0.00010212451,7.310405e-05,1.0,40,0.020911543,1.1626009e-05,0,7.179524610836173e-07,0.25937328,0.055241663,1.9134871,1.0489486,0.08800429,4.2394514,4.2746764e-05,5.9688446e-06,1.229702e-05,1.4240465e-05,1.4722885e-05,1.9972853e-05,3.860498e-08,2.2113435e-08,4.511458e-08,5.403042e-08,7.37172e-08,4.3131607e-08,1.0
6,6,697233.1,1471.5236,1758.8657,2293.2488,-50.083065,19.784491259692004,-0.08968802,0.00013149789,0.0001297805,7.634357e-05,1.0,40,0.02079,9.065741e-06,0,8.01384150693088e-07,0.17342965,0.059957936,1.9276015,0.7457228,0.067256,4.1507683,2.9131736e-05,8.798175e-06,1.0151649e-05,9.403009e-06,7.7067125e-06,7.564958e-06,2.3275904e-08,9.726959e-09,1.8817767e-08,2.3861103e-08,3.8602288e-08,2.4445962e-08,1.0
7,7,474706.8,2098.4443,1862.6356,2805.8652,-41.593124,22.048481207195437,-0.089693956,0.00013015546,0.00017999762,7.9321144e-05,1.0,40,0.020785917,7.408024e-06,0,8.950026617414248e-07,0.13601261,0.0496659,1.9170879,0.8463462,0.1124322,4.045618,1.8979501e-05,1.1054387e-05,7.872254e-06,7.034692e-06,7.8438825e-06,8.503777e-06,1.5097456e-08,1.4536951e-08,2.567374e-08,2.0562206e-08,2.3516906e-08,3.833923e-08,1.0
8,8,323198.12,2733.213,1781.8978,3262.7615,-33.10204,24.31349664813024,-0.08969603,0.00012383488,0.00027635574,8.242585e-05,1.0,40,0.020597212,6.312816e-06,0,9.800617227111716e-07,0.12857775,0.06532358,1.937345,0.60355914,0.09401127,3.8900237,1.5681617e-05,1.4766459e-05,7.644092e-06,4.6600885e-06,6.112483e-06,6.4277933e-06,1.4708001e-08,1.2450422e-08,1.3361928e-08,9.080183e-09,1.4725072e-08,2.0083432e-08,1.0
9,9,220049.0,3283.4011,1551.0691,3631.3274,-25.285913,26.577487662347266,-0.08968502,0.0001239654,0.00046630448,8.5074826e-05,1.0,40,0.02046704,5.636242e-06,0,1.0675911419216897e-06,0.142405,0.059579026,1.9617996,0.5596928,0.13497873,3.9703202,1.6239583e-05,1.741611e-05,5.774537e-06,1.1103645e-05,5.284194e-06,7.2022463e-06,7.649316e-09,9.194744e-09,1.3892872e-08,1.6206535e-08,1.212889e-08,1.32965745e-08,1.0
