True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
48,48,7000018.5,263.00497,1813.1227,1832.0986,-81.74645,163.77349305877578,-0.083624095,6.8958884e-06,1.2539891e-05,1.2281473e-05,2.0,40,0.009976651,5.4454767e-06,0,1.8676754882359426e-08,7.9939923,0.5658323,27.8104,86.24034,8.44419,393.61353,0.0002018893,5.535034e-05,0.00029016274,0.0006924264,1.9337835e-05,0.00016343406,9.364976e-07,3.6129006e-07,6.4238947e-07,4.044667e-06,1.5694474e-07,2.0462385e-06,2.0
49,49,4766293.0,122.199715,2637.7764,2640.6055,-87.347565,165.79451000809786,-0.08361977,4.1422104e-06,1.2659059e-05,1.2631948e-05,2.0,40,0.021821382,8.26378e-06,0,1.695956490696313e-08,3.4689,0.18024905,14.041334,29.443283,2.7352536,180.83975,0.0007360592,0.000104080784,1.2352937e-05,2.1351061e-05,5.292214e-05,0.00012815747,2.1839137e-06,6.404757e-07,2.2616452e-07,2.560983e-07,3.57349e-07,6.626313e-07,2.0
50,50,3245370.0,264.2196,3817.443,3826.576,-86.04066,166.50849582868977,-0.083680585,4.0251928e-07,1.2846455e-05,1.2785208e-05,2.0,40,0.02179136,5.694741e-06,0,1.764337078024278e-08,2.0735645,0.2027914,12.68274,36.621475,1.6641778,168.13075,0.00041986315,7.921437e-05,0.00012531927,2.7947788e-05,3.9052396e-05,1.2292675e-05,1.9979466e-06,2.533999e-07,3.4109607e-07,1.230205e-07,2.8027605e-07,1.6583671e-07,2.0
51,51,2209768.5,125.620705,5598.6997,5600.109,-88.714645,167.5264871036925,-0.083675854,-2.0881791e-06,1.28643005e-05,1.2857827e-05,2.0,41,0.020843336,3.721952e-06,0,1.2646114803745432e-08,1.0511776,0.2107353,15.433185,34.391853,1.2943575,184.96207,0.00014485403,2.9105217e-05,0.00015334721,1.9647538e-05,1.1287002e-05,2.5220985e-05,9.5062354e-08,1.5251004e-07,1.2199259e-06,1.8363224e-07,9.3872636e-08,1.3866854e-07,2.0
52,52,1504630.0,142.98424,8130.143,8131.4004,-88.99245,168.37750279749162,-0.08368543,2.0123534e-06,1.3010448e-05,1.30064245e-05,2.0,41,0.021175867,2.6042092e-06,0,1.2147147466886387e-08,0.38762376,0.24426803,15.485452,17.032728,2.4120562,148.58974,4.5224126e-05,3.5107052e-05,2.9193438e-05,3.377367e-05,2.82445e-05,2.476485e-05,6.362502e-08,8.882843e-08,2.5027964e-07,4.023234e-07,7.069279e-08,1.7967403e-07,2.0
53,53,1024504.5,96.765785,11942.809,11943.2,-89.535774,169.22751046452322,-0.083673336,1.3941096e-06,1.3007678e-05,1.3006826e-05,2.0,41,0.021346893,1.787368e-06,0,1.2780080041619593e-08,0.46879503,0.20895775,14.585795,13.520434,1.34675,141.8246,4.127281e-05,4.7903945e-05,3.7934158e-05,3.669625e-05,3.1230516e-05,4.0041745e-05,5.0957134e-08,1.7938158e-08,1.0501488e-07,1.5905327e-07,1.3497167e-07,1.4487294e-07,2.0
54,54,697585.75,26.62776,17777.652,17777.672,-89.914185,170.07950831830385,-0.083703965,2.921097e-06,1.283359e-05,1.28335605e-05,2.0,41,0.021247258,1.1951654e-06,0,1.3159641287187323e-08,0.9118384,0.118863985,16.066006,52.47976,1.246873,194.16621,2.6240465e-05,8.50837e-06,0.00018030121,2.1246491e-05,2.2227898e-05,2.2258006e-05,1.0396699e-08,2.4899965e-08,6.1883105e-07,6.812092e-08,3.13337e-08,2.9624804e-08,2.0
55,55,474985.16,233.41995,25916.943,25917.994,-89.48398,170.93149598545278,-0.083656974,1.1371293e-06,1.2928743e-05,1.2927695e-05,2.0,41,0.021303741,8.219672e-07,0,1.320605621231103e-08,0.41435686,0.1833252,14.61516,19.169453,1.7070513,173.5995,4.9467122e-05,2.3564677e-05,2.6267116e-05,3.9327533e-05,4.3279753e-05,1.637388e-05,2.307374e-08,2.624386e-08,6.602891e-08,3.9461092e-08,1.0033341e-07,8.400221e-08,2.0
56,56,323420.8,355.70578,37787.344,37789.02,-89.46067,171.78251199921942,-0.083674625,4.4145645e-06,1.3022843e-05,1.3021688e-05,2.0,41,0.021320848,5.642075e-07,0,1.4212509604448383e-08,0.7505285,0.385541,16.81774,12.377914,0.7691717,127.44045,4.57826e-05,0.00013582727,1.5164668e-05,2.7820815e-05,3.7515216e-05,1.5411335e-05,1.6470949e-08,4.5071882e-08,2.2469509e-08,3.310637e-08,6.818397e-08,4.5997613e-08,2.0
57,57,220216.0,683.00146,53212.617,53217.0,-89.26463,172.79951180753415,-0.08366225,-1.6284983e-07,1.3581779e-05,1.3579542e-05,2.0,42,0.020280836,3.8109695e-07,0,1.4079297964383168e-08,0.36844504,0.332889,15.978045,16.406702,3.676933,178.80217,2.0340462e-05,2.8162998e-05,1.0404009e-05,2.1021568e-05,4.228128e-05,4.416188e-05,4.6270765e-09,1.7039705e-08,9.273347e-09,2.67415e-08,2.8501464e-08,4.58617e-08,2.0
58,58,149940.62,-928.4382,79019.414,79024.87,-90.673164,173.6505105679098,-0.083633766,-2.9192188e-07,1.3432815e-05,1.343096e-05,2.0,42,0.02098817,2.6558945e-07,0,1.4094749996782459e-08,0.46865556,0.70661163,16.13458,21.69701,6.541414,182.21828,2.6087377e-05,2.3629498e-05,5.34221e-05,2.790736e-05,4.44529e-05,3.3211287e-05,4.4627444e-09,8.811011e-09,3.2367794e-08,1.2109808e-08,4.0538485e-08,2.1451955e-08,2.0
59,59,102100.66,978.3334,113526.17,113530.39,-89.506256,174.5015014083765,-0.08365627,-2.1816643e-07,1.37307925e-05,1.3729773e-05,2.0,42,0.020579938,1.812725e-07,0,1.3954438262721444e-08,0.49006575,0.6993413,14.261242,16.452707,5.742777,149.77408,3.0281626e-05,2.7138076e-05,2.908254e-05,2.4595298e-05,3.0682055e-05,7.503916e-05,1.8657194e-09,4.351123e-09,1.0623551e-08,8.269495e-09,8.831347e-09,2.5192497e-08,2.0
60,60,69514.55,1933.2786,171758.2,171769.08,-89.35512,175.35350611546892,-0.08368713,7.5179194e-08,1.3329903e-05,1.3328214e-05,2.0,42,0.02034426,1.1843959e-07,0,1.3888714306303858e-08,1.7953771,0.26699683,15.59509,90.07483,2.0392766,158.39952,2.0292006e-05,1.4868708e-05,0.00036191745,3.243875e-05,1.2804711e-05,1.6903597e-05,3.1803944e-09,3.0563125e-09,1.1973142e-07,9.9967545e-09,6.079275e-09,5.1519797e-09,2.0
61,61,47338.926,1626.6603,259027.9,259033.02,-89.6402,176.06749276272603,-0.083643265,-3.1371323e-07,1.2979417e-05,1.2978904e-05,2.0,42,0.02191531,8.460431e-08,0,1.3830651918838674e-08,0.44031012,0.35600373,15.452585,34.374424,2.8085206,184.79819,2.4807696e-05,2.7324753e-05,2.2695589e-05,4.4991768e-05,6.4252345e-05,2.3648698e-05,1.2824798e-09,6.279808e-09,3.5602772e-09,5.7208362e-09,2.7054153e-08,3.308758e-09,2.0
