True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
84,84,7000018.5,7.5731626,571.5796,571.62976,-89.240906,252.85050078303902,-0.13770787,3.0984942e-05,3.977812e-05,3.9771137e-05,3.0,40,0.015155166,2.6512207e-05,0,3.164190579664086e-06,2.8009768,0.09567192,5.787355,11.068164,0.34450242,25.16147,6.0657632e-05,1.784851e-05,0.0001424644,0.00039445807,9.581046e-06,7.701556e-06,4.7253957e-07,9.308823e-08,4.206013e-07,2.8583083e-06,8.7543015e-08,8.934787e-08,3.0
85,85,4765894.0,101.58184,542.4558,551.88513,-79.39347,254.92550466829562,-0.1376309,0.00020156211,6.156181e-05,5.9476133e-05,3.0,40,0.019784933,3.584973e-05,0,3.287630592522627e-06,6.7371216,0.10777918,4.4566884,12.097469,0.20892312,10.998587,0.0013179093,7.302324e-05,6.467342e-06,3.711178e-05,3.644433e-05,0.00017612298,4.057706e-06,6.216286e-07,9.41638e-08,2.3042385e-07,3.8396124e-07,1.2933355e-06,3.0
86,86,3244822.5,148.14522,636.21967,653.24,-76.89212,257.5985084218846,-0.13771774,0.0002006669,7.709427e-05,7.312919e-05,3.0,40,0.019951966,3.0543088e-05,0,3.4665053959561066e-06,8.6538315,0.07481645,4.3156586,17.98519,0.2014195,9.174094,0.0017195715,0.00015464469,1.0904568e-05,4.794956e-06,1.0188549e-05,5.234638e-06,5.48362e-06,2.4893663e-07,9.7340326e-08,7.643979e-08,1.2163272e-07,5.8963778e-08,3.0
87,87,2209211.8,218.46048,827.87463,856.2134,-75.21769,259.863502369466,-0.13776967,0.00020723185,8.701983e-05,8.135483e-05,3.0,40,0.020168334,2.3555267e-05,0,3.582108974510776e-06,1.7040215,0.05903027,4.26112,2.7372632,0.14470151,8.17236,0.00028627474,0.00018749073,2.9975889e-05,3.2962719e-06,5.7362618e-06,5.592161e-06,4.8421657e-07,3.8513997e-07,9.232661e-08,7.5295276e-08,6.713893e-08,9.17132e-08,3.0
88,88,1504119.6,345.64636,1103.4073,1156.2782,-72.60664,262.1285076237691,-0.13778833,0.0002052922,9.5896314e-05,8.7327084e-05,3.0,40,0.020686764,1.789082e-05,0,3.698639787199947e-06,0.35952866,0.08142667,4.143761,1.0817882,0.09703058,6.886366,6.5411456e-05,2.567909e-05,1.5629546e-05,1.519005e-05,5.4089037e-06,5.209746e-06,9.9298944e-08,5.274168e-08,5.3295896e-08,1.0902519e-07,7.15332e-08,6.684745e-08,3.0
89,89,1024068.44,555.4467,1461.9866,1563.9456,-69.196915,264.39349239799776,-0.13778608,0.0002049938,0.00010630354,9.289477e-05,3.0,40,0.020998722,1.342676e-05,0,3.824103138552384e-06,0.19306625,0.29662818,4.076423,0.94103575,0.5091842,6.364287,3.234248e-05,1.7673756e-05,5.4330008e-06,1.120432e-05,5.8908954e-06,5.543007e-06,3.964847e-08,4.3443478e-08,2.1419929e-08,5.8004392e-08,4.258793e-08,7.776322e-08,3.0
90,90,697233.1,874.9016,1899.8021,2091.5786,-65.272865,266.65850610556663,-0.1377924,0.00020570251,0.00012015276,9.912931e-05,3.0,40,0.020888386,9.986899e-06,0,3.966911185828217e-06,0.1451926,0.16336292,4.1177588,0.7299903,0.19503546,6.8541484,1.760359e-05,1.5849875e-05,8.912957e-06,7.988088e-06,9.470572e-06,6.5905483e-06,2.2200458e-08,2.5193645e-08,2.5370335e-08,2.2555163e-08,3.0921047e-08,3.4062943e-08,3.0
91,91,474706.8,1339.8729,2411.8384,2759.026,-60.94607,268.92351034647436,-0.137788,0.00020230813,0.00013901014,0.00010622612,3.0,40,0.020915719,7.580835e-06,0,4.102191222561411e-06,0.12558521,0.06572065,4.1063166,1.0422026,0.14669634,6.975573,1.3233901e-05,1.0005215e-05,1.2395253e-05,9.065017e-06,8.688425e-06,6.17522e-06,1.3146871e-08,1.7411672e-08,2.521506e-08,2.908238e-08,4.4196565e-08,3.6214626e-08,3.0
92,92,323198.12,1985.6445,2974.4175,3576.303,-56.273945,271.1884945874044,-0.13779101,0.00020094667,0.00016555769,0.00011452086,3.0,40,0.020828407,5.8240053e-06,0,4.234045013837885e-06,0.098535016,0.04683163,4.1168685,0.580789,0.10816716,6.656679,9.043433e-06,1.06055295e-05,7.174612e-06,8.7072485e-06,4.972769e-06,5.16317e-06,1.0053472e-08,6.921676e-09,7.3035995e-09,1.6686252e-08,2.1834595e-08,1.692666e-08,3.0
93,93,220049.0,2877.0405,3543.8516,4564.674,-50.92893,273.4534942416649,-0.13779777,0.00019993952,0.00020409164,0.00012301463,3.0,40,0.020745907,4.544883e-06,0,4.364985638585912e-06,0.11646916,0.05189915,4.1272717,0.59530175,0.11408157,7.6272926,8.855486e-06,1.2537796e-05,5.9021836e-06,1.2651325e-05,6.5308573e-06,7.0124065e-06,8.557324e-09,9.37148e-09,9.467756e-09,1.1833076e-08,1.03172e-08,1.8589665e-08,3.0
