True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,-12.074782,1272.867,1272.9242,-90.54351,2.4664855837763753,-0.011888334,2.5259425e-05,1.7862323e-05,1.7860717e-05,1.0,40,0.010024757,7.8753765e-06,0,1.8698642805190958e-08,1.0
1,1,6057573.0,236.24858,1595.2827,1612.6812,-81.57618,3.018500143341953,-0.011779301,-1.7477267e-05,1.646963e-05,1.611618e-05,1.0,40,0.014193376,8.801105e-06,0,2.015103214193914e-08,1.0
2,2,5242039.0,280.0534,1827.3221,1848.658,-81.28671,3.4344877097464632,-0.011836109,2.8584486e-06,1.661517e-05,1.6233864e-05,1.0,40,0.019624367,1.0615467e-05,0,2.0377941247678184e-08,1.0
3,3,4536288.0,177.83736,2146.846,2154.199,-85.264626,4.802498974750051,-0.011751559,-5.0073886e-05,1.6342505e-05,1.623113e-05,1.0,40,0.018213727,8.454988e-06,0,-1.8892309273231452e-08,1.0
4,4,3925558.5,284.8707,2357.8206,2374.9673,-83.11095,5.354498280939879,-0.01183188,-5.5325822e-06,1.7195227e-05,1.6947832e-05,1.0,40,0.020030009,8.433804e-06,0,-2.2046113620010347e-08,1.0
5,5,3397055.0,434.783,2701.741,2736.5015,-80.85795,5.770488860696787,-0.011811106,-2.1402975e-05,1.7340988e-05,1.6903237e-05,1.0,40,0.020955088,7.65762e-06,0,-2.2529699778260692e-08,1.0
6,6,2939708.2,414.83398,3102.6497,3130.259,-82.38454,6.322492406965466,-0.011776618,-3.156152e-05,1.7449507e-05,1.714305e-05,1.0,40,0.020305956,6.486989e-06,0,-2.446102939385734e-08,1.0
7,7,2543924.5,444.7993,3515.6267,3543.653,-82.789215,6.874496539850952,-0.0117857475,1.0485155e-07,1.779562e-05,1.7515247e-05,1.0,40,0.020763956,5.859478e-06,0,-2.8845541572031328e-08,1.0
8,8,2201436.2,365.8565,4154.574,4170.652,-84.96745,7.42647955272696,-0.011844885,3.4724296e-06,1.7401533e-05,1.7267626e-05,1.0,40,0.020770196,4.9800838e-06,0,-3.517361945454114e-08,1.0
9,9,1905053.1,627.6481,4639.096,4681.363,-82.29494,7.978492992260726,-0.011865901,-7.021009e-06,1.8008588e-05,1.7684868e-05,1.0,40,0.020368995,4.351082e-06,0,-5.039763724444255e-08,1.0
10,10,1648567.4,901.3103,5691.026,5761.956,-81.00059,8.697492039733334,-0.0118912775,2.7274205e-06,1.696379e-05,1.6548709e-05,1.0,41,0.019048758,3.3059532e-06,0,-4.955510816398285e-08,1.0
11,11,1426616.2,854.4036,6240.42,6298.6387,-82.20386,9.113485099485843,-0.011853119,7.3862753e-07,1.7877186e-05,1.7548233e-05,1.0,41,0.021797704,3.4607008e-06,0,-5.004607467763991e-08,1.0
12,12,1234551.2,884.0798,7641.8486,7692.818,-83.40083,9.665494565706467,-0.0117765805,-9.08437e-06,1.6869903e-05,1.6647098e-05,1.0,41,0.021007644,2.7308126e-06,0,-5.3225384904259775e-08,1.0
13,13,1068345.5,1198.5494,8174.0103,8261.414,-81.6582,10.217497205274412,-0.0119703505,7.89126e-06,1.8225239e-05,1.7841641e-05,1.0,41,0.020715406,2.5074892e-06,0,-5.2117095959977806e-08,1.0
14,14,924510.06,1022.9079,8791.271,8850.582,-83.3632,10.769494378153468,-0.011816676,-4.3805044e-06,1.9581988e-05,1.9320418e-05,1.0,41,0.020179097,2.279974e-06,0,-5.335152173485211e-08,1.0
