True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,-6.2709675,578.70355,578.73755,-90.62085,5.209489367407514,0.07622658,-8.204323e-05,3.9288443e-05,3.9283826e-05,1.0,40,0.018143173,3.134957e-05,0,-8.65095809683933e-08,0.69533056,0.11013106,2.9451892,5.569164e-05,1.1481346e-05,7.496987e-05,8.212623e-05,9.163683e-06,8.543047e-06,2.8156853,0.6286361,19.95529,4.5807383e-07,9.920913e-08,2.5116395e-07,5.964829e-07,1.9228264e-07,1.9690056e-07,1.0
1,1,4765894.0,86.17751,610.1321,616.18805,-81.960495,7.5764760931779165,0.07622881,-0.00016246423,5.4733333e-05,5.3662767e-05,1.0,40,0.019086111,3.097449e-05,0,-1.999645021919226e-07,1.8260447,0.10394271,2.6523678,0.0003456095,1.71213e-05,7.703362e-06,1.9732328e-05,2.6877844e-05,1.9500687e-05,3.4322624,0.2690938,11.214057,9.744425e-07,2.3326875e-07,9.718395e-08,1.0720667e-07,1.7996803e-07,2.0688128e-07,1.0
2,2,3244822.5,128.02547,748.47107,759.3415,-80.29353,9.722490621759789,0.07620939,-0.00016665962,6.5532106e-05,6.366928e-05,1.0,40,0.018538931,2.4414485e-05,0,-2.855589260267379e-07,6.7885675,0.07269706,2.8011765,0.0012546108,9.6290925e-05,7.214634e-06,7.894441e-06,1.5236775e-05,8.438902e-06,16.635786,0.21538372,10.219829,4.043624e-06,2.5998767e-07,7.336307e-08,9.8920715e-08,1.8104492e-07,7.747332e-08,1.0
3,3,2209211.8,190.9569,1019.9892,1037.7102,-79.39614,11.733478877256857,0.07618976,-0.00016298628,7.062968e-05,6.823798e-05,1.0,40,0.021672325,2.0884756e-05,0,-3.764221176635753e-07,3.239322,0.072579995,2.3216295,0.0005546693,0.00041825944,9.9115685e-05,7.209687e-06,1.2989156e-05,1.06570815e-05,5.7287683,0.24872667,8.174035,8.7087807e-07,7.224875e-07,2.8736258e-07,1.081222e-07,1.7996956e-07,9.29719e-08,1.0
4,4,1504119.6,327.1502,1412.8549,1450.2366,-76.962776,13.879497245856328,0.07620579,-0.00016330327,7.489282e-05,7.108167e-05,1.0,40,0.020807412,1.4347598e-05,0,-4.853836234219923e-07,1.5893245,0.10174085,2.3050835,0.00022262654,0.00015270872,0.00017870792,5.756303e-05,3.0889965e-05,5.129736e-06,3.5746841,0.15659037,6.876401,2.6329448e-07,3.3515792e-07,2.9159548e-07,2.013306e-07,7.344775e-08,6.597071e-08,1.0
5,5,1024068.44,578.4694,1930.8129,2015.6055,-73.32184,16.02550062778755,0.07621036,-0.0001701837,8.049167e-05,7.386186e-05,1.0,40,0.021382852,1.0608649e-05,0,-5.953767300373632e-07,0.8815596,0.056840196,2.4244504,0.00013432227,6.672951e-05,8.486065e-05,2.6730326e-05,6.782472e-05,1.4851645e-05,3.0722797,0.18302546,6.9903903,1.3441853e-07,1.1343511e-07,2.0151764e-07,6.133003e-08,2.0285341e-07,9.887208e-08,1.0
6,6,697233.1,978.6241,2571.7253,2751.6316,-69.16657,18.17049166301149,0.07621885,-0.00016414234,8.876005e-05,7.753292e-05,1.0,40,0.021489298,7.809656e-06,0,-6.91493240592485e-07,0.504054,0.09216023,2.3711598,8.272497e-05,3.9173665e-05,4.684018e-05,7.770204e-06,2.783014e-05,1.1217784e-05,2.0342515,0.25689632,7.904503,6.673409e-08,4.199633e-08,6.694272e-08,8.347367e-08,4.4143146e-08,5.729662e-08,1.0
7,7,474706.8,1575.0808,3333.02,3686.4485,-64.70605,20.316490618308308,0.07621673,-0.00016216586,0.00010059045,8.222734e-05,1.0,40,0.021633709,5.868442e-06,0,-8.012732714521525e-07,0.35056597,0.057381958,2.3905425,5.699506e-05,3.0488067e-05,2.9029286e-05,1.1790146e-05,1.8615028e-05,1.0653614e-05,1.518248,0.18956476,8.637197,2.8383804e-08,2.5757167e-08,3.258132e-08,4.0626585e-08,2.8580793e-08,3.6103415e-08,1.0
8,8,323198.12,2409.8816,4215.521,4855.7334,-60.244747,22.462492640217533,0.07620928,-0.00016949385,0.00011681538,8.80426e-05,1.0,40,0.021529427,4.433816e-06,0,-9.03096619299807e-07,0.2502674,0.058919247,2.2577755,4.031585e-05,2.072344e-05,2.3422806e-05,8.2634215e-06,8.413328e-06,6.3159296e-06,0.89224553,0.12014266,7.17852,1.543535e-08,2.1236183e-08,1.3140547e-08,1.3234185e-08,1.0598485e-08,3.0825788e-08,1.0
9,9,220049.0,5127.5825,6929.9653,8620.703,-53.50172,24.908496863063192,0.076209664,-2.3419847e-05,0.000104368555,6.744448e-05,1.0,41,0.019582452,2.2715608e-06,0,-9.305386828631299e-07,0.25290173,0.13880202,3.6663458,2.495075e-05,2.0640424e-05,1.4335842e-05,1.379794e-05,2.3009103e-05,1.0888e-05,2.4079869,0.32474783,11.982144,1.03047055e-08,1.3497796e-08,2.006719e-08,1.9788413e-08,2.5543374e-08,2.3770669e-08,1.0
10,10,149820.0,7890.044,7350.134,10783.193,-42.971046,27.054500458325492,0.07619531,-1.7124461e-05,0.00014452904,6.715074e-05,1.0,41,0.020590983,1.9095442e-06,0,-9.418313523081628e-07,0.21683761,0.09529427,3.044583,2.3083294e-05,1.860423e-05,1.8133142e-05,1.7815604e-05,7.879435e-06,1.0216571e-05,1.4843231,0.2122362,9.240992,5.431597e-09,1.0169498e-08,1.1671582e-08,1.3720605e-08,1.0369191e-08,9.558068e-09,1.0
