True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,86.27279,391.18027,400.5808,-77.562805,127.72449358654558,-0.023741769,0.00029167702,5.8122467e-05,5.542652e-05,2.0,40,0.018606577,4.6448997e-05,0,4.712847633517539e-06,1.3426812,0.10336723,3.5566068,2.779363,0.22654793,16.810036,5.2276864e-05,1.0134419e-05,0.00022342801,9.3325776e-05,6.0625666e-06,8.786588e-06,4.158509e-07,1.2517617e-07,7.54154e-07,9.267644e-07,8.608944e-08,8.3786915e-08,2.0
43,43,4765894.0,129.724,425.72577,445.0514,-73.05336,129.93549721155432,-0.02372432,0.00028327003,7.844148e-05,7.177701e-05,2.0,40,0.019517526,4.3854543e-05,0,4.884175909987789e-06,2.3017836,0.11268717,3.3604453,4.4219685,0.19158529,10.657735,0.00044413153,9.858704e-06,9.030289e-06,5.8792513e-05,2.174896e-05,9.322116e-06,1.7279734e-06,8.112503e-08,7.764893e-08,8.3443246e-07,1.658072e-07,1.1864779e-07,2.0
44,44,3244822.5,178.29753,523.09863,552.65015,-71.17838,132.20048267915263,-0.023758247,0.00028975712,9.3766044e-05,8.400636e-05,2.0,40,0.019640159,3.553814e-05,0,5.06602185757356e-06,4.4747515,0.06358185,3.3288207,9.581536,0.1642595,9.418578,0.00087736384,4.7007677e-05,7.355516e-06,9.4007555e-06,1.0619129e-05,6.575288e-06,3.398347e-06,9.58396e-08,6.8565626e-08,7.232937e-08,1.11351454e-07,4.254404e-08,2.0
45,45,2209211.8,267.64264,687.1436,737.42725,-68.71907,134.46550348008168,-0.023776628,0.0002886946,0.00010484199,9.103155e-05,2.0,40,0.020611411,2.7950433e-05,0,5.258937194862913e-06,0.8914234,0.046465766,3.1839945,1.6399096,0.11044022,8.324135,0.0001777063,4.3079635e-05,7.343069e-06,7.8725225e-06,7.3525785e-06,5.383937e-06,3.8561726e-07,1.6691871e-07,4.8778887e-08,9.7710114e-08,1.09400794e-07,5.9256852e-08,2.0
46,46,1504119.6,431.14563,897.8486,996.0013,-64.34975,136.73049100101343,-0.023774989,0.0002805112,0.00011785138,9.576814e-05,2.0,40,0.021419423,2.1505417e-05,0,5.423620423412685e-06,0.3193991,0.08687538,3.0175054,1.0699399,0.108334415,7.125522,5.688824e-05,3.029717e-05,8.558754e-06,1.534258e-05,7.320455e-06,9.735421e-06,8.8717734e-08,9.2920914e-08,1.1921381e-07,8.7295355e-08,8.1667274e-08,7.6850526e-08,2.0
47,47,1024068.44,692.47864,1124.5345,1320.6455,-58.3756,138.99548830857384,-0.02377879,0.0002845004,0.00013820326,0.00010020547,2.0,40,0.02070858,1.5680649e-05,0,5.599466344240202e-06,0.1852645,0.07059353,3.1702616,1.1563625,0.124178275,6.9805665,2.3026363e-05,2.0375699e-05,5.013259e-06,1.4679373e-05,1.0459895e-05,6.109521e-06,2.6828737e-08,4.813379e-08,3.234676e-08,6.875379e-08,1.0162375e-07,1.0694603e-07,2.0
48,48,697233.1,1062.2831,1319.5927,1694.0396,-51.165646,141.26048846947378,-0.023780208,0.000279691,0.00017298253,0.00010496268,2.0,40,0.021282488,1.25631595e-05,0,5.7608098757118316e-06,0.16409257,0.0650843,3.0510526,0.81583077,0.11865613,6.5811896,2.2708302e-05,1.664894e-05,9.222995e-06,8.2306215e-06,8.893877e-06,7.306513e-06,4.282468e-08,3.1262047e-08,3.8374772e-08,3.7501607e-08,4.4168363e-08,3.779199e-08,2.0
49,49,474706.8,1519.3845,1433.0977,2088.6116,-43.325996,143.5254835637461,-0.023771614,0.0002871288,0.00023394777,0.000110142544,2.0,40,0.021609103,1.0346157e-05,0,5.933457157931344e-06,0.13285173,0.038455043,3.0073233,0.51747555,0.0766567,6.2070904,1.1536199e-05,1.5458338e-05,8.969045e-06,7.732583e-06,1.0878371e-05,9.225873e-06,1.3263018e-08,1.6421076e-08,1.4088692e-08,2.50718e-08,1.5104975e-08,2.9213446e-08,2.0
50,50,323198.12,2002.2965,1422.1884,2455.9746,-35.38536,145.79050364464638,-0.023779463,0.0002836429,0.0003462535,0.00011610761,2.0,40,0.0217485,8.855344e-06,0,6.122442367445299e-06,0.12465571,0.06284442,2.9595344,0.54619,0.092869304,5.9989944,1.2019678e-05,1.41839955e-05,7.3206793e-06,1.24797725e-05,6.0112925e-06,7.949052e-06,7.1700597e-09,1.0911453e-08,1.8521781e-08,1.8984483e-08,2.253172e-08,2.7649696e-08,2.0
51,51,220049.0,2451.8064,1296.4655,2773.4775,-27.868977,148.05549172553583,-0.023785725,0.000287427,0.00055787875,0.000121902434,2.0,40,0.021254674,7.663546e-06,0,6.308020916611567e-06,0.15173762,0.072484545,3.0440013,0.7456085,0.11121065,6.2464023,7.375986e-06,9.354235e-06,7.705634e-06,2.4670735e-05,6.4743076e-06,9.396645e-06,3.5567644e-09,1.1849153e-08,9.702588e-09,4.2578787e-08,2.027731e-08,2.693514e-08,2.0
52,52,149820.0,2808.3098,1089.9855,3012.4197,-21.212658,150.32048884648248,-0.023790741,0.00027991468,0.00097460725,0.0001275969,2.0,40,0.021358974,7.0903047e-06,0,6.482500434416478e-06,0.10643147,0.09182764,3.0535479,0.34101638,0.13209288,6.51575,9.30087e-06,1.17644095e-05,8.258661e-06,6.3085013e-06,7.228924e-06,9.307405e-06,4.621339e-09,7.4675945e-09,7.765257e-09,9.083058e-09,1.0966365e-08,1.2678267e-08,2.0
53,53,101998.59,3059.3113,861.95276,3178.4192,-15.73504,152.58450172733865,-0.023803249,0.00027654067,0.0018102663,0.0001331334,2.0,40,0.020746095,6.527174e-06,0,6.6541446120166815e-06,0.57528114,0.06707078,3.0684483,1.472795,0.11374325,6.7195096,6.9765483e-06,0.00011780051,8.145674e-06,6.1792693e-06,9.625804e-06,6.9818e-06,6.6529497e-09,9.523811e-08,5.9365632e-09,6.120299e-09,6.076091e-09,9.407991e-09,2.0
54,54,69449.59,3212.6284,659.4279,3279.6077,-11.599486,154.8494991949119,-0.02379432,0.00028837772,0.0034752265,0.00014049924,2.0,40,0.020511197,6.2541617e-06,0,6.831176453742349e-06,0.1006815,0.06656033,3.190101,0.28964195,0.11367443,7.1911893,7.466435e-06,1.2667201e-05,5.8437004e-06,6.108037e-06,6.039549e-06,6.488322e-06,5.3408153e-09,5.413993e-09,6.064248e-09,6.928428e-09,9.320353e-09,7.2396733e-09,2.0
55,55,47283.254,3345.6658,456.47876,3376.6628,-7.7693963,157.1144911958545,-0.023805972,0.00027747272,0.0073738145,0.00013475906,2.0,40,0.020270921,6.003241e-06,0,7.004675916031488e-06,0.11109991,0.048662834,3.2148497,0.24801183,0.12779395,7.4263372,6.429442e-06,8.729794e-06,8.122641e-06,1.16978235e-05,1.091537e-05,3.853544e-06,4.8228377e-09,7.020897e-09,5.6175753e-09,4.7480984e-09,5.8313336e-09,5.1726414e-09,2.0
56,56,32196.41,3357.7632,361.9044,3377.2102,-6.1516714,159.24249681693618,-0.023798887,0.00028157374,0.013658998,0.0001568521,2.0,40,0.021193797,6.275534e-06,0,7.171608856687776e-06,0.10949503,0.099022545,3.063507,0.24561453,0.1505187,7.0359893,5.354325e-06,8.809286e-06,6.013965e-06,1.4278266e-05,8.776157e-06,7.5130774e-06,2.6222404e-09,7.879763e-09,5.6293765e-09,4.4181605e-09,5.8647665e-09,7.742577e-09,2.0
