True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,93.52042,209.74043,229.64563,-65.96856,7.041477401071461,-0.09396363,-0.0044696727,0.00010840238,9.042463e-05,1.0,39,0.017596446,7.662435e-05,0,-4.682931032699344e-06,2.0367076,0.09572876,2.5401947,4.061598,0.16891317,6.042147,5.7770612e-05,1.404222e-05,0.0001467579,0.00032107852,9.574325e-06,6.907205e-06,2.1030347e-07,1.1413017e-07,4.6520688e-07,3.0636131e-06,7.91508e-08,8.159652e-08,1.0
1,1,4765894.0,102.62605,271.52982,290.27667,-69.29566,9.524478612380335,-0.09394337,-0.0034863278,0.00012298672,0.000107614054,1.0,39,0.021675257,7.467103e-05,0,-7.143351145489255e-06,2.2273717,0.09438806,1.5653688,3.619246,0.17029357,4.103004,0.00048179345,7.59901e-06,9.517161e-06,1.5248138e-05,1.9653033e-05,9.365323e-06,2.6785617e-06,1.2132082e-07,9.8269e-08,1.3117815e-07,2.5207828e-07,1.1402645e-07,1.0
2,2,3244822.5,133.4144,368.22867,391.6526,-70.08384,11.652488686755532,-0.093957596,-0.0034299977,0.00013320225,0.00011774562,1.0,39,0.020356191,5.1975123e-05,0,-9.143464892265103e-06,3.0572934,0.06804234,1.6216153,6.702259,0.1315212,4.875743,0.0006199271,5.157899e-05,5.458973e-06,9.511107e-06,6.6763637e-06,9.223026e-06,3.4731631e-06,1.2471618e-07,1.2102876e-07,1.0998127e-07,9.456707e-08,8.252825e-08,1.0
3,3,2209211.8,246.76727,620.8755,668.1171,-68.32463,14.219498968712287,-0.09397474,-0.00034321702,0.000116032126,0.00010020332,1.0,40,0.019264389,2.883385e-05,0,-9.689732940079024e-06,1.1206183,0.07152231,1.8747056,2.1504166,0.12994377,3.8573132,0.00019264441,9.5462514e-05,1.3256082e-05,6.2717695e-06,7.2879448e-06,7.951974e-06,4.5893452e-07,3.8502458e-07,8.7745455e-08,7.551053e-08,3.7611848e-08,6.8354254e-08,1.0
4,4,1504119.6,402.02585,817.3005,910.8265,-63.807667,16.484485449589556,-0.0939772,-0.00034228462,0.00012946608,0.00010424332,1.0,40,0.021063149,2.3125314e-05,0,-9.91923672396111e-06,0.44390082,0.07708993,1.6925367,1.116125,0.120153904,3.2130888,8.3438004e-05,2.8025097e-05,1.3976835e-05,1.9252022e-05,1.6445e-05,8.088065e-06,1.5878724e-07,9.938116e-08,7.874853e-08,1.2090483e-07,6.509618e-08,6.959526e-08,1.0
5,5,1024068.44,657.427,1021.67285,1214.918,-57.23949,18.749479210498976,-0.093972005,-0.00034459695,0.00015211753,0.00010757444,1.0,40,0.02064865,1.6995922e-05,0,-1.0142946941873802e-05,0.24038532,0.03632076,1.7266012,0.98315185,0.08768516,3.1043067,4.136095e-05,1.4503929e-05,6.97707e-06,1.1834919e-05,1.3504089e-05,1.111254e-05,5.3090925e-08,4.4705505e-08,3.2990524e-08,4.2456296e-08,7.878958e-08,1.053157e-07,1.0
6,6,697233.1,1017.88556,1178.4451,1557.1846,-49.181084,21.014489798079012,-0.093987115,-0.00035013538,0.00019370142,0.00011093569,1.0,40,0.021164468,1.3591496e-05,0,-1.036716965637307e-05,0.13602245,0.047657393,1.6898565,0.71703625,0.077016935,2.9317927,2.2086882e-05,8.369569e-06,6.682692e-06,6.271542e-06,9.656995e-06,6.0883726e-06,3.394561e-08,3.3671384e-08,3.4941642e-08,2.7261413e-08,3.3782435e-08,5.307166e-08,1.0
7,7,474706.8,1448.9546,1229.7645,1900.4711,-40.32211,23.279498599033104,-0.09398896,-0.0003494081,0.00027262943,0.000114154784,1.0,40,0.021583905,1.1357134e-05,0,-1.0561704200639029e-05,0.12844872,0.059835907,1.6476989,0.6585909,0.08148901,2.7847583,1.7849703e-05,7.852194e-06,1.2339941e-05,8.542077e-06,7.735528e-06,7.134527e-06,1.5080287e-08,1.924817e-08,4.0187302e-08,3.1144136e-08,2.7434352e-08,3.0052345e-08,1.0
8,8,323198.12,1866.8036,1150.9641,2193.097,-31.655605,25.544487719918834,-0.093999304,-0.00035276476,0.00042784802,0.00011784127,1.0,40,0.021022884,9.585935e-06,0,-1.0761617082288555e-05,0.113432,0.06554401,1.6925232,0.3674295,0.072138965,2.768449,1.2133657e-05,7.985209e-06,8.060051e-06,5.1046404e-06,1.07553615e-05,7.510673e-06,4.5262074e-09,1.5659243e-08,1.22172805e-08,1.1579021e-08,1.660002e-08,1.6628372e-08,1.0
9,9,220049.0,2209.0176,979.5774,2416.4707,-23.914644,27.80949510753271,-0.09400093,-0.000349203,0.00073834945,0.0001213323,1.0,40,0.02135449,8.837058e-06,0,-1.0982978394675582e-05,0.101933144,0.06505624,1.6641878,0.34273663,0.09398106,2.7068703,1.1517283e-05,1.0991668e-05,7.203603e-06,5.5498745e-06,5.715658e-06,4.7930953e-06,8.092714e-09,1.2470626e-08,1.2751436e-08,1.11422045e-08,1.2611172e-08,1.2985844e-08,1.0
10,10,149820.0,2447.6558,777.4899,2568.1724,-17.622282,30.074482548428932,-0.09401584,-0.00034543613,0.0013663298,0.00012522665,1.0,40,0.020943606,8.1550625e-06,0,-1.1189527648663646e-05,0.11084766,0.040289387,1.7132962,0.29786465,0.059603628,2.7765427,8.343657e-06,1.0695728e-05,9.784464e-06,8.596973e-06,7.2114744e-06,6.7343117e-06,6.2434213e-09,5.6561933e-09,8.77752e-09,1.0890498e-08,1.2778227e-08,7.3028144e-09,1.0
11,11,101998.59,2598.4407,587.76996,2664.0884,-12.745866,32.33948500271072,-0.09400042,-0.00034500723,0.0026547192,0.00012922188,1.0,40,0.02088472,7.83935e-06,0,-1.1413714575685137e-05,0.14434513,0.03266002,1.7019497,0.30866042,0.08571325,2.8063903,8.491777e-06,2.2063106e-05,1.1056688e-05,7.884477e-06,6.920547e-06,7.21456e-06,2.7287588e-09,1.8207391e-08,6.8636106e-09,8.356539e-09,5.8360374e-09,6.5587553e-09,1.0
12,12,69449.59,2687.8525,434.72726,2722.7815,-9.187332,34.60450391026097,-0.093998335,-0.00035295126,0.005271492,0.0001343822,1.0,40,0.020546967,7.5463154e-06,0,-1.1637259722578619e-05,0.12539521,0.057908725,1.7416154,0.18925314,0.110154115,2.9088833,6.8952327e-06,1.5431102e-05,1.2759014e-05,7.402566e-06,7.116847e-06,6.9572748e-06,4.682911e-09,4.860901e-09,6.1313035e-09,4.6750133e-09,6.1319416e-09,6.164928e-09,1.0
13,13,47283.254,2740.235,321.43814,2759.0234,-6.6903996,36.8694902578427,-0.0939887,-0.00034756202,0.010471656,0.00014213446,1.0,40,0.020288879,7.3536453e-06,0,-1.1842623261446255e-05,0.12669903,0.04188192,1.731914,0.16522448,0.061164614,2.9646077,9.924788e-06,1.6136342e-05,7.825112e-06,5.6968915e-06,1.03229795e-05,6.883634e-06,4.0167856e-09,3.0769653e-09,5.995576e-09,4.871353e-09,4.9067346e-09,4.106461e-09,1.0
