True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,114.107735,945.9271,952.7847,-83.12161,2.7664853580354247,-0.20095985,0.00017116855,2.403606e-05,2.369131e-05,1.0,40,0.011954716,1.2547132e-05,0,7.560392497531944e-08,7.0881557,0.11054698,4.8403473,0.0002728739,5.496405e-05,0.0003754635,0.00070648623,1.2958497e-05,1.2481052e-05,33.36759,0.39880455,27.599459,9.810653e-07,2.2211843e-07,8.498168e-07,3.971949e-06,4.1911143e-08,3.2269547e-08,1.0
1,1,4765894.0,272.63858,1382.1072,1408.7413,-78.840935,4.206496333092218,-0.2009372,6.4523905e-05,2.4162062e-05,2.3257067e-05,1.0,40,0.02092404,1.48530025e-05,0,1.0435018941979656e-07,3.1154232,0.10238845,1.6647284,0.0006423229,7.345942e-05,8.507148e-06,8.385884e-06,7.660048e-05,2.9539731e-05,14.416435,0.61315614,12.462616,2.0803682e-06,2.349703e-07,8.3249006e-08,1.0491747e-07,4.0230927e-07,1.2642384e-07,1.0
2,2,3244822.5,410.6751,1979.5569,2021.707,-78.27978,4.885494472022401,-0.20098844,6.402087e-05,2.4777712e-05,2.375531e-05,1.0,40,0.021282855,1.0527171e-05,0,1.139263567434783e-07,4.1776133,0.055738937,1.6056631,0.00086577906,0.00020147258,8.309683e-06,9.186578e-06,9.388412e-06,7.5812018e-06,20.850187,0.21144046,12.30699,2.1599794e-06,3.3406798e-07,8.0286405e-08,8.535899e-08,1.0656874e-07,9.3878846e-08,1.0
3,3,2209211.8,677.6724,2759.7039,2841.6907,-76.203445,5.699491123988992,-0.2010051,6.0387774e-05,2.6104797e-05,2.4620205e-05,1.0,40,0.021747788,7.653116e-06,0,1.310248769731667e-07,2.601912,0.060536582,1.5254568,0.0004585574,0.000314449,9.900591e-05,2.9385757e-05,1.788244e-05,5.789051e-06,7.9962587,0.31114796,11.7507105,3.190172e-07,2.9288648e-07,4.034051e-07,1.18084685e-07,1.295001e-08,7.060686e-08,1.0
4,4,1504119.6,1106.24,3820.1787,3977.1262,-73.85014,6.513486149342498,-0.20100605,6.3499196e-05,2.7698361e-05,2.55554e-05,1.0,40,0.020983921,5.2761516e-06,0,1.44583477902289e-07,1.4923993,0.06627709,1.5678499,0.00022299944,0.00015823769,0.00014014335,3.972485e-05,4.509476e-05,5.8490305e-06,3.944139,0.15766418,8.146688,7.011471e-08,2.192389e-07,9.4711595e-08,1.262695e-07,6.2472985e-08,7.820845e-08,1.0
5,5,1024068.44,1905.1072,5385.3696,5712.411,-70.518456,7.4934928625880275,-0.20099707,-3.0720569e-06,2.8858623e-05,2.564884e-05,1.0,41,0.019867238,3.4779075e-06,0,1.5194560845260222e-07,0.9409233,0.023539117,1.6256833,0.00013152382,8.1337996e-05,8.3142775e-05,3.249589e-05,5.426937e-05,8.789632e-06,3.6459787,0.2470541,7.062295,5.7927007e-08,3.1776473e-08,5.406709e-08,2.8395583e-08,7.557689e-08,3.4667693e-08,1.0
6,6,697233.1,3109.5378,7129.795,7778.3804,-66.4364,8.307494847889757,-0.20101795,5.8430046e-06,3.201585e-05,2.6899288e-05,1.0,41,0.021054417,2.7067867e-06,0,1.530566079614712e-07,0.618673,0.070358604,1.553981,0.00010080899,4.9696784e-05,5.393889e-05,1.4580583e-05,3.08082e-05,1.5034962e-05,2.4107003,0.12687151,6.140435,3.8335646e-08,2.4302949e-08,2.3955321e-08,1.4898481e-08,2.2124327e-08,1.80826e-08,1.0
7,7,474706.8,4971.4497,9146.542,10410.31,-61.47445,9.122495499934303,-0.20100303,5.259111e-06,3.6655383e-05,2.8295954e-05,1.0,41,0.021558344,2.0708649e-06,0,1.5551047773578198e-07,0.44104335,0.033660337,1.4881344,7.1690614e-05,3.7852747e-05,3.838129e-05,9.707783e-06,2.9446284e-05,3.0743317e-06,2.0803216,0.13197629,5.435785,1.4388593e-08,1.5599744e-08,8.0913605e-09,3.177077e-08,1.1119833e-08,1.2995811e-08,1.0
8,8,323198.12,7605.243,11226.508,13560.022,-55.884865,9.937498018640326,-0.20101686,5.494162e-06,4.3863834e-05,3.0065965e-05,1.0,41,0.021213347,1.5644035e-06,0,1.578642826785565e-07,0.30786878,0.047837052,1.4989603,4.9066042e-05,2.5007255e-05,2.3097986e-05,1.1361395e-05,2.2439726e-05,5.985446e-06,1.352102,0.102247454,5.317165,9.614236e-09,8.057099e-09,3.7111294e-09,8.829934e-09,1.9616522e-09,1.1871218e-08,1.0
9,9,220049.0,11141.342,13105.4375,17201.22,-49.6311,10.751481363986386,-0.20102337,5.134124e-06,5.518858e-05,3.2035663e-05,1.0,41,0.021108987,1.2271796e-06,0,1.5882965318250006e-07,0.21326594,0.050492544,1.5356487,3.047238e-05,1.9163213e-05,1.3417531e-05,1.1056989e-05,1.7277904e-05,2.789022e-06,1.445814,0.18771271,4.782373,3.9526675e-09,4.858479e-09,5.5040386e-09,4.8606634e-09,1.0856097e-08,8.69629e-09,1.0
10,10,149820.0,15308.7,14410.233,21024.06,-43.268353,11.565480815974297,-0.2010211,4.983021e-06,7.3718984e-05,3.4632845e-05,1.0,41,0.021150615,1.0060195e-06,0,1.5877796380153343e-07,0.18931605,0.04658999,1.5404463,2.7227641e-05,1.762267e-05,1.3003966e-05,1.1216213e-05,1.1168354e-05,9.467461e-06,1.3597518,0.12809227,4.25578,1.732182e-09,3.9541996e-09,6.5013923e-09,3.2032834e-09,7.782097e-09,6.007997e-09,1.0
11,11,101998.59,20002.734,14922.133,24955.549,-36.72311,12.379481307958486,-0.20102334,5.9082995e-06,0.0001045671,3.738717e-05,1.0,41,0.020864513,8.3606704e-07,0,1.5933756896932512e-07,0.11423637,0.04984211,1.540417,1.5897464e-05,9.878084e-06,8.829263e-06,8.654392e-06,5.954024e-06,5.1627408e-06,0.9430955,0.068634205,3.7709522,9.809198e-10,1.0285535e-09,3.4793721e-09,3.3881709e-09,4.1065094e-09,4.243276e-09,1.0
12,12,69449.59,24650.393,14451.277,28574.137,-30.380938,13.19349745332147,-0.20101893,5.033389e-06,0.00015857845,4.0561164e-05,1.0,41,0.020366646,7.127651e-07,0,1.6037627874893368e-07,0.14616692,0.06533292,1.575484,1.3507357e-05,1.3364038e-05,6.1920446e-06,1.1300082e-05,1.4621772e-05,1.1393391e-05,0.76681525,0.1181729,3.576431,6.0870536e-10,1.9221986e-09,3.0065024e-09,2.044729e-09,2.768896e-09,2.4350997e-09,1.0
13,13,47283.254,28871.924,13093.597,31702.213,-24.394587,14.007497998623876,-0.20103803,5.0091367e-06,0.00025707143,4.385232e-05,1.0,41,0.020241464,6.384874e-07,0,1.6193455988719228e-07,0.110855855,0.03038645,1.5797721,7.96232e-06,1.5536283e-05,7.836453e-06,6.1944697e-06,7.854593e-06,3.9959223e-06,0.44380304,0.10815651,3.653638,6.439764e-10,5.512133e-10,1.5046487e-09,1.6309042e-09,7.2968365e-10,1.1434393e-09,1.0
14,14,32196.41,32319.986,11250.546,34222.16,-19.192942,14.68649232419557,-0.20104454,5.45312e-06,0.00043937875,4.748664e-05,1.0,41,0.021053527,6.152016e-07,0,1.6339183117458194e-07,0.1477559,0.05278033,1.5628902,1.0816217e-05,2.103553e-05,1.0963024e-05,1.3204941e-05,3.535447e-06,7.310498e-06,0.5874199,0.08501664,3.5259092,6.177462e-10,2.416759e-09,4.131561e-10,1.000622e-09,1.049025e-09,1.9590742e-09,1.0
15,15,21915.822,34855.457,9208.388,36051.316,-14.798737,15.365494196448708,-0.2010295,5.6564563e-06,0.00078863994,5.145217e-05,1.0,41,0.021175502,5.873711e-07,0,1.6464363686570376e-07,0.18188405,0.061574377,1.518632,1.4247704e-05,2.8206548e-05,1.0418855e-05,1.359884e-05,8.9263385e-06,9.093443e-06,0.22211884,0.13765517,3.5877573,5.067312e-10,1.9285827e-10,6.1430105e-10,6.773503e-10,4.1853163e-10,6.3979205e-10,1.0
16,16,14919.832,36500.715,7436.9907,37250.652,-11.516333,16.044485935388366,-0.20103773,5.190087e-06,0.0014343626,5.71723e-05,1.0,41,0.020717956,5.56177e-07,0,1.6519825088149335e-07,0.1490799,0.05874159,1.5393919,6.795623e-06,2.1323605e-05,1.22412575e-05,1.1388446e-05,6.7347637e-06,9.021546e-06,0.2578591,0.088824645,3.810914,5.704202e-10,3.1782726e-10,3.2545985e-10,8.087691e-10,6.325752e-10,5.984746e-10,1.0
17,17,10159.962,37690.58,5920.0537,38152.676,-8.926508,16.723502554319566,-0.2010348,5.074428e-06,0.0026460767,6.370943e-05,1.0,41,0.019601544,5.1376594e-07,0,1.6570887063348196e-07,0.14817944,0.050480075,1.6376078,6.823118e-06,1.9801833e-05,8.731024e-06,1.5154977e-05,4.617035e-06,5.3461927e-06,0.2795085,0.10184013,4.131454,4.8487103e-10,6.6308675e-10,2.459431e-10,7.9235984e-10,5.701472e-10,4.3423193e-10,1.0
18,18,6916.754,38485.26,4849.8105,38789.637,-7.1824026,17.616205476719188,-0.20103186,4.509187e-06,0.0047445283,7.4167074e-05,1.0,41,0.020188758,5.2046784e-07,0,1.668694874592652e-07,0.1753734,0.0667259,1.5864725,9.029152e-06,2.4055338e-05,1.0017175e-05,1.923831e-05,7.410763e-06,6.306573e-06,0.33176064,0.16633372,4.0078855,4.1340634e-10,7.3789835e-10,4.4688098e-10,1.0248629e-09,2.4826047e-10,9.603777e-10,1.0
19,19,4708.491,39055.168,4362.2207,39298.03,-6.373169,18.633829951737425,-0.20103997,5.5156687e-07,0.0077487337,9.5478244e-05,1.0,42,0.019535935,4.9712247e-07,0,1.6661160302378717e-07,0.16335645,0.056695912,1.6382871,9.1392785e-06,2.0500196e-05,1.26832965e-05,1.4311259e-05,7.54073e-06,4.989741e-06,0.1229284,0.05894862,0.535562,5.6212413e-11,3.8923825e-10,1.09504496e-10,3.177849e-10,2.535228e-10,1.605134e-10,1.0
20,20,3206.0295,39598.344,4161.081,39816.37,-5.998751,19.375684013648424,-0.20104796,6.271058e-07,0.011930164,0.00013029731,1.0,42,0.01987444,4.9915246e-07,0,1.6680249868891256e-07,0.16629972,0.13146666,1.602119,6.293608e-06,1.8245853e-05,7.831887e-06,2.144796e-05,8.41821e-06,1.0590151e-05,0.13003848,0.0990796,0.5087701,1.06723706e-10,4.1601614e-10,1.0404031e-10,4.4151585e-10,4.6780736e-11,1.4182898e-10,1.0
21,21,2182.901,40120.824,4320.472,40352.78,-6.1462984,20.11996690230444,-0.20104766,5.724566e-07,0.016875433,0.00019345075,1.0,42,0.020064358,4.9722365e-07,0,1.6700086593718548e-07,0.13299085,0.107789524,1.6564426,9.441479e-06,1.9007302e-05,5.9629574e-06,8.424393e-06,7.809786e-06,6.901471e-06,0.11620294,0.10221706,0.49005958,1.0063911e-10,4.0220433e-10,5.3924913e-11,3.6349265e-10,6.2371414e-11,1.4830692e-10,1.0
22,22,1486.4281,40714.902,4835.4497,41001.035,-6.77293,20.862569897581125,-0.2010524,6.726143e-07,0.022143148,0.00030798066,1.0,42,0.020166118,4.918441e-07,0,1.6746094641832976e-07,0.18312708,0.06403099,1.6046339,6.987268e-06,2.0903595e-05,1.2012203e-05,2.2683957e-05,9.098543e-06,1.0770079e-05,0.13398193,0.035577465,0.47949505,8.945118e-11,5.0238286e-10,9.582937e-11,3.917741e-10,2.8913873e-11,9.2637106e-11,1.0
23,23,1012.2657,41383.266,5756.5605,41781.727,-7.9192305,21.60529971952201,-0.2010603,6.362449e-07,0.027312567,0.0005184608,1.0,42,0.020206025,4.8360914e-07,0,1.6766866597353273e-07,0.1729894,0.06608199,1.6032832,3.2390117e-06,2.2729197e-05,1.0962244e-05,2.1802438e-05,7.69454e-06,3.0295253e-06,0.12229796,0.052420013,0.492832,7.0790644e-11,4.5173343e-10,2.726871e-11,3.6160885e-10,5.6675584e-11,5.841906e-11,1.0
24,24,688.8978,42202.203,7128.423,42800.004,-9.5874,22.351090314943576,-0.2010341,6.6161124e-07,0.032409467,0.0008990237,1.0,42,0.020219348,4.7241465e-07,0,1.6806167960158862e-07,0.11838969,0.031172652,1.6004487,5.33805e-06,1.5056396e-05,7.1776954e-06,1.1147341e-05,5.433177e-06,7.5676644e-06,0.12805898,0.009333852,0.49732134,7.143688e-11,4.4994178e-10,4.8455833e-11,3.7948497e-10,7.178608e-11,7.378167e-11,1.0
25,25,468.94922,43256.2,9062.744,44195.387,-11.833062,23.096230750350514,-0.20102264,7.061861e-07,0.037448514,0.0015747084,1.0,42,0.020225812,4.576453e-07,0,1.6796010462940497e-07,0.13658987,0.0455478,1.5951403,6.4763744e-06,1.1527659e-05,1.0866429e-05,1.9426987e-05,6.9078337e-06,5.0910808e-06,0.1394424,0.016784824,0.5103232,3.0753084e-11,4.5528992e-10,3.6367766e-11,4.3143425e-10,5.326357e-11,6.021721e-11,1.0
26,26,319.28494,44584.926,11699.736,46094.46,-14.703728,23.841199772403343,-0.20101891,7.431183e-07,0.042605493,0.0027448605,1.0,42,0.020218663,4.386354e-07,0,1.6849147257712835e-07,0.12838422,0.069084,1.6273805,2.3428195e-06,1.5321868e-05,1.2310858e-05,1.3858689e-05,5.7242996e-06,5.468657e-06,0.1255973,0.017072385,0.53483546,4.1928773e-11,3.9908388e-10,3.4957315e-11,3.63836e-10,6.776948e-11,5.701859e-11,1.0
27,27,217.43552,46345.715,15223.101,48781.84,-18.183716,24.58152239417541,-0.20102467,6.5042065e-07,0.048082445,0.0046824855,1.0,42,0.020220436,4.1450744e-07,0,1.6908499938438364e-07,0.12575829,0.06864467,1.6082155,6.189903e-06,1.637188e-05,7.5805524e-06,1.4703913e-05,4.2001952e-06,4.2821225e-06,0.13695486,0.010876114,0.5645272,7.1405326e-11,4.1844764e-10,7.14166e-11,3.6174108e-10,4.961478e-11,5.515663e-11,1.0
28,28,148.05719,48609.426,19896.793,52523.887,-22.260248,25.33138549650903,-0.20101021,6.7559904e-07,0.05402659,0.0077528255,1.0,42,0.02021599,3.8489137e-07,0,1.694490547802256e-07,0.15513673,0.02757417,1.5796256,1.0331027e-05,2.2220418e-05,1.1977283e-05,9.797986e-06,7.957467e-06,4.5401343e-06,0.1448214,0.015885113,0.61877525,6.398837e-11,3.892676e-10,2.5056084e-11,3.835668e-10,5.5268113e-11,5.909275e-11,1.0
29,29,100.80636,51458.8,26089.477,57694.617,-26.88489,26.07118110495503,-0.20103508,6.9909663e-07,0.060515534,0.012374481,1.0,42,0.020208858,3.5027284e-07,0,1.6984499386222988e-07,0.14911336,0.052042462,1.5831078,4.844601e-06,1.6794003e-05,1.1347093e-05,1.7301496e-05,6.6065995e-06,6.237665e-06,0.14931127,0.016876781,0.6738641,1.0208912e-10,3.6278017e-10,7.216292e-11,3.4482858e-10,4.6062983e-11,5.890886e-11,1.0
30,30,68.616714,55049.23,34243.887,64831.023,-31.88406,26.822798207358574,-0.20102169,7.089814e-07,0.06773407,0.018897638,1.0,42,0.020206206,3.1167494e-07,0,1.698929075878692e-07,0.17113516,0.050033912,1.6087629,1.0743058e-05,2.2798156e-05,6.9732673e-06,1.7533323e-05,7.4709974e-06,7.468478e-06,0.17152348,0.042111054,0.7509874,1.3074308e-10,3.678215e-10,2.8355493e-11,3.522021e-10,4.2922124e-11,6.319797e-11,1.0
31,31,46.71924,59371.613,45212.297,74626.67,-37.28977,27.55140656194999,-0.20101984,6.970424e-07,0.07534733,0.02765622,1.0,42,0.02020938,2.708064e-07,0,1.7024594328155572e-07,0.13708045,0.030414173,1.5855998,8.164694e-06,2.0111767e-05,4.9696055e-06,1.08289905e-05,5.3234526e-06,9.368617e-06,0.1923147,0.06750582,0.8956811,1.5903891e-10,3.316471e-10,2.7699764e-11,3.5483413e-10,2.3189606e-11,9.1879296e-11,1.0
32,32,31.801239,64556.9,60228.152,88289.43,-43.01323,28.27742699641385,-0.20101838,8.0503526e-07,0.08309532,0.038668577,1.0,42,0.020201337,2.2880809e-07,0,1.704620613510891e-07,0.13623706,0.059836496,1.603209,5.6417e-06,2.1670945e-05,6.7894553e-06,1.0521259e-05,6.6056673e-06,5.1205197e-06,0.21543889,0.05405438,1.0303677,1.3477983e-10,2.9170746e-10,4.5101353e-11,3.4658776e-10,6.25098e-11,7.412203e-11,1.0
33,33,21.656305,70837.92,81126.01,107700.695,-48.873062,28.997436630626908,-0.2010156,8.585634e-07,0.09058905,0.0513995,1.0,42,0.020203525,1.8758955e-07,0,1.7134315789708806e-07,0.13494949,0.029266022,1.6169118,3.3396914e-06,2.3093298e-05,3.144753e-06,9.900471e-06,3.104197e-06,7.077233e-06,0.22110659,0.16524458,1.3074402,1.2342535e-10,2.1607699e-10,5.7004394e-11,2.947913e-10,3.7857443e-11,7.132009e-11,1.0
34,34,14.74984,78643.99,110190.016,135376.2,-54.484074,29.75017471969477,-0.2010149,8.921338e-07,0.09792432,0.064876944,1.0,42,0.02019982,1.492125e-07,0,1.7159791854936695e-07,0.11782441,0.05099701,1.5896828,5.556399e-06,1.9272486e-05,4.407175e-06,7.966855e-06,4.2877296e-06,5.724668e-06,0.36440998,0.10993954,1.5522668,1.978414e-10,2.583448e-10,3.2247993e-10,2.7528532e-10,3.9989748e-11,5.932852e-11,1.0
35,35,10.041743,88949.07,151420.78,175613.75,-59.568756,30.743925726943417,-0.20101707,7.7205e-08,0.10467079,0.077817895,1.0,43,0.020211093,1.1508833e-07,0,1.7105508465428878e-07,0.15303679,0.041469436,1.5898857,4.0080376e-06,2.2461316e-05,9.234847e-06,1.5492595e-05,5.8257287e-06,5.5323867e-06,0.40439892,0.018269762,0.3866472,1.8602697e-10,2.0361315e-10,5.3854655e-12,2.0907888e-10,3.0967778e-10,2.8767237e-11,1.0
36,36,6.8350806,103413.13,208770.8,232979.66,-63.64881,31.651400810020277,-0.20100914,-6.565094e-08,0.11153386,0.089559205,1.0,43,0.020204509,8.67222e-08,0,1.7114520732443477e-07,0.13170816,0.040948417,1.1312517,4.4667804e-06,2.0446567e-05,3.857188e-06,1.3545522e-05,6.446946e-06,2.3281525e-06,0.4144893,0.24974522,0.74657154,9.399063e-11,2.481135e-10,8.7094235e-11,2.0109567e-10,6.5529394e-11,6.338889e-11,1.0
37,37,4.6544523,123960.055,289695.06,315102.1,-66.83399,32.80364827811718,-0.20099948,6.720443e-08,0.1180349,0.09976772,1.0,43,0.02019941,6.4104334e-08,0,1.7068806184576246e-07,0.15214501,0.021167535,0.9579975,1.7901957e-06,2.3145587e-05,4.780157e-06,1.8612338e-05,3.5860148e-06,3.4843217e-06,0.37814304,0.14324422,0.83216184,1.1652845e-10,1.5461252e-10,4.024162e-11,1.2338011e-10,2.6891135e-11,3.9236586e-11,1.0
38,38,3.1693728,153499.9,401908.06,430223.56,-69.09675,34.35512464508065,-0.2010125,1.4390106e-08,0.124945335,0.10903982,1.0,43,0.020199189,4.6950447e-08,0,1.705189948730129e-07,0.13349742,0.023764139,0.72977364,3.7893813e-06,1.7910665e-05,1.00537445e-05,1.579947e-05,5.2613905e-06,2.6907308e-06,0.41752288,0.20873217,1.0905483,1.1390142e-10,9.804138e-11,2.5956251e-11,1.1595627e-10,2.3512668e-11,2.0320676e-11,1.0
39,39,2.1581502,198433.23,556406.56,590731.75,-70.37206,36.505829093948705,-0.20101368,4.2482164e-08,0.13253976,0.117584504,1.0,43,0.020200945,3.419648e-08,0,1.715282248609537e-07,0.12942892,0.019839812,0.559013,3.2411197e-06,1.9763236e-05,5.9378553e-06,1.4538888e-05,4.3160453e-06,3.2878838e-06,0.53027934,0.24611795,1.3816082,1.0564303e-10,1.02427476e-10,2.2301336e-11,1.0008449e-10,1.7122548e-11,1.746111e-11,1.0
