True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,206.55829,659.4322,691.0261,-72.60754,2.765493704675464,0.15437283,-3.4026394e-05,3.4478693e-05,3.1398013e-05,1.0,40,0.012107028,1.7520362e-05,0,-1.1521271636070197e-08,6.8303046,0.16463265,4.7313423,0.00026344697,6.707857e-05,0.00038596912,0.00067845086,2.3842162e-05,8.597502e-06,22.246485,0.82139945,19.65936,9.43982e-07,2.414452e-07,9.3116944e-07,3.6539986e-06,9.623408e-08,6.737623e-08,1.0
1,1,4765894.0,364.88696,900.1805,971.3225,-67.93489,4.205479826399824,0.15439692,-1.4752569e-05,3.709763e-05,3.1862397e-05,1.0,40,0.019491456,2.0066926e-05,0,-3.497322539136702e-08,3.4242074,0.100534454,1.7671325,0.00066085526,6.630025e-05,6.285524e-06,1.3278222e-05,5.6182194e-05,3.0319059e-05,11.143455,0.21451733,9.0280695,2.1977646e-06,2.580442e-07,8.708123e-08,6.873652e-08,2.6649823e-07,1.3872818e-07,1.0
2,2,3244822.5,575.69666,1221.6522,1350.5039,-64.76811,4.884482551977271,0.15435618,-2.225003e-05,4.0149633e-05,3.2853757e-05,1.0,40,0.020321527,1.5047367e-05,0,-3.91800636687852e-08,4.3873014,0.070480525,1.642579,0.0008549426,0.00025218364,1.7388942e-05,1.7893242e-06,4.6036334e-06,2.2391384e-06,15.263298,0.20612729,8.456523,2.2623478e-06,3.1993622e-07,1.0785768e-07,7.555972e-08,7.4393355e-08,1.3043066e-07,1.0
3,3,2209211.8,870.97363,1558.3633,1785.2426,-60.799053,5.697490803926485,0.15433303,-2.7645212e-05,4.6228954e-05,3.522549e-05,1.0,40,0.020965273,1.1743655e-05,0,-4.525419490543451e-08,2.253759,0.057515588,1.5794431,0.00038001826,0.00026477434,8.8672656e-05,2.502337e-05,1.2416874e-05,6.386169e-06,5.365944,0.1583329,7.3583727,4.2787295e-07,2.845514e-07,3.130377e-07,1.3496712e-07,9.5152444e-08,4.4924057e-08,1.0
4,4,1504119.6,1283.8223,1944.991,2330.4912,-56.57256,6.511492175894091,0.1543295,-2.6324318e-05,5.4402662e-05,3.7893125e-05,1.0,40,0.021091167,9.050095e-06,0,-4.568222144750204e-08,1.3693869,0.07785354,1.5664275,0.00020932252,0.00013766304,0.0001266887,4.7205394e-05,4.791802e-05,7.693542e-06,4.005076,0.15041354,6.1072574,1.5778775e-07,2.1408736e-07,1.1205177e-07,2.2619274e-07,8.458527e-08,9.362878e-08,1.0
5,5,1024068.44,1844.673,2338.2837,2978.3198,-51.730076,7.325477574573597,0.1543333,-1.8082686e-05,6.6465145e-05,4.0968087e-05,1.0,40,0.021253869,7.136194e-06,0,-3.99198595506631e-08,0.85065037,0.050639395,1.5279542,0.00013906723,7.672979e-05,6.648912e-05,2.8639375e-05,4.4947916e-05,1.08272025e-05,2.6129608,0.17370582,5.6356173,7.764382e-08,7.1238134e-08,6.406383e-08,8.5057835e-08,1.0991991e-07,5.553097e-08,1.0
6,6,697233.1,2563.0945,2679.7473,3708.1665,-46.274616,8.139494973263936,0.15432352,-2.5877802e-05,8.518209e-05,4.44854e-05,1.0,40,0.02130051,5.744216e-06,0,-5.401375484598248e-08,0.54451585,0.06076294,1.534378,9.088342e-05,4.8029557e-05,3.978656e-05,1.4383363e-05,3.032819e-05,3.7028387e-06,1.4779676,0.21010213,5.4830213,4.889292e-08,2.8789929e-08,3.326036e-08,3.722588e-08,1.533259e-08,2.5707747e-08,1.0
7,7,474706.8,3419.9338,2914.9326,4493.6377,-40.442146,8.953477945266059,0.154313,-2.6659178e-05,0.0001150181,4.8397964e-05,1.0,40,0.021543533,4.79423e-06,0,-5.893423890031752e-08,0.3784206,0.061212897,1.4865267,6.693759e-05,3.6222442e-05,2.2299393e-05,9.531304e-06,1.2218834e-05,7.656745e-06,1.4655938,0.20181616,5.294539,2.6106624e-08,2.0044434e-08,2.546788e-08,3.748462e-08,2.4967674e-08,2.6180585e-08,1.0
8,8,323198.12,4341.118,2974.3018,5262.298,-34.416855,9.767488090583356,0.15433021,-2.7942877e-05,0.00016556414,5.289145e-05,1.0,40,0.02150036,4.0857362e-06,0,-7.037786164897221e-08,0.2803293,0.048120353,1.5113826,4.4866e-05,2.7716454e-05,2.3075505e-05,5.460905e-06,1.5829863e-05,4.02413e-06,0.9504251,0.16025193,4.8177547,1.89729e-08,7.997149e-09,2.4899329e-08,1.3106598e-08,1.3568931e-08,1.669844e-08,1.0
9,9,220049.0,5295.6567,2818.4685,5998.9785,-28.02292,10.882489610201446,0.15432547,-2.2829204e-06,0.00025661825,5.6644705e-05,1.0,41,0.019277008,3.213382e-06,0,-7.781264194534288e-08,0.19986826,0.067998946,1.6482686,3.0048903e-05,1.3799298e-05,1.4801111e-05,6.850103e-06,8.258795e-06,1.7228568e-06,0.51726836,0.061341543,1.9453423,7.154997e-09,4.2759334e-09,4.283448e-09,6.9194837e-09,6.5742025e-09,5.442651e-09,1.0
