True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,138.657,1050.9126,1060.0203,-82.48383,2.467475903831655,-0.010322188,3.1473635e-05,2.1634873e-05,2.1264697e-05,1.0,40,0.009929264,9.3670515e-06,0,9.758617804512444e-09,1.0
1,1,6057573.0,331.2823,1338.4957,1378.8832,-76.098465,3.0194918500783388,-0.010288985,3.0729298e-05,1.9629286e-05,1.8496243e-05,1.0,40,0.014035728,1.0179055e-05,0,7.3480774068188896e-09,1.0
2,2,5242039.0,266.05606,1560.6466,1583.1626,-80.32533,3.435495709796669,-0.010190982,-2.6054317e-05,1.9454288e-05,1.8904859e-05,1.0,40,0.019459294,1.2291406e-05,0,5.70566024514897e-09,1.0
3,3,4536288.0,257.63446,1782.458,1800.9808,-81.77549,4.803497161454288,-0.010258728,-1.1821199e-05,1.9683404e-05,1.9280604e-05,1.0,40,0.02201427,1.2223489e-05,0,1.257433700384859e-08,1.0
4,4,3925558.5,290.7368,2016.1531,2037.0079,-81.794304,5.219496541219996,-0.0102705965,-2.2798373e-05,2.0109217e-05,1.969957e-05,1.0,40,0.01923617,9.443345e-06,0,1.293951504892574e-08,1.0
5,5,3397055.0,386.40747,2312.5605,2344.6208,-80.51404,5.6354825609887484,-0.010302736,-1.5839962e-05,2.02593e-05,1.9709038e-05,1.0,40,0.01995543,8.511154e-06,0,3.0050004024310007e-09,1.0
6,6,2939708.2,450.2914,2642.3694,2680.4624,-80.32902,6.052492394141154,-0.0102632735,-1.6305103e-05,2.0489077e-05,1.9910858e-05,1.0,40,0.021651074,8.077365e-06,0,-1.5108076811303463e-09,1.0
7,7,2543924.5,619.882,3041.259,3103.7896,-78.479546,6.604502473695902,-0.010414172,4.7064852e-05,2.0571337e-05,1.9750805e-05,1.0,40,0.020080257,6.4695937e-06,0,8.690643581456609e-10,1.0
8,8,2201436.2,444.96585,3498.6082,3526.7908,-82.75182,7.156496846553637,-0.010308046,1.8673038e-05,2.0664205e-05,2.033527e-05,1.0,40,0.02098692,5.9507133e-06,0,7.441604593875834e-10,1.0
9,9,1905053.1,787.67236,3928.5598,4006.7456,-78.662575,7.708501379442168,-0.010327516,6.5981326e-06,2.12657e-05,2.0443858e-05,1.0,40,0.020591578,5.1392276e-06,0,-4.15586137808393e-09,1.0
10,10,1648567.4,891.35986,4608.041,4693.46,-79.05216,8.260485405655345,-0.010346223,8.700548e-06,2.0950632e-05,2.0194986e-05,1.0,40,0.020041993,4.270196e-06,0,4.754052330705841e-10,1.0
11,11,1426616.2,1009.36835,5215.4395,5312.2153,-79.04669,8.812477858533384,-0.010361593,2.5203519e-05,2.1390557e-05,2.0618285e-05,1.0,40,0.020500887,3.8591975e-06,0,2.017953068057447e-09,1.0
12,12,1234551.2,1442.726,6026.9644,6197.238,-76.53794,9.531477545999223,-0.010356638,1.522591e-06,2.1390078e-05,2.0230811e-05,1.0,41,0.019627022,3.1670597e-06,0,-7.041131250477722e-09,1.0
13,13,1068345.5,1484.7405,7009.6084,7165.1284,-78.04066,10.08348711891449,-0.010286471,-1.8591128e-06,2.1252727e-05,2.0340154e-05,1.0,41,0.02043954,2.852641e-06,0,-7.509253603507836e-09,1.0
