True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
84,84,7000018.5,100.45533,58.32575,116.16009,-30.14004,94.15549975211616,0.003344461,-0.0003081824,0.00038981688,9.8280514e-05,3.0,39,0.0083905915,7.2233e-05,0,-6.642194167547536e-07,6.5143695,0.21873756,6.0649533,0.00010130621,2.1999816e-05,0.00026049704,0.0004686565,1.7483357e-05,8.408372e-06,10.4570875,0.41080624,10.974282,6.951875e-07,1.8591778e-07,2.9825994e-06,6.892991e-06,2.8736977e-07,1.5661607e-07,3.0
85,85,4765894.0,123.484856,55.71553,135.47224,-24.284575,94.78649020873127,0.0033939816,-0.00028579435,0.00059937616,0.00010137978,3.0,39,0.019584581,0.00014456527,0,-7.511343532035729e-07,5.4550667,0.11609294,2.7768834,0.001049553,9.063543e-05,1.34341635e-05,1.1297387e-05,8.962407e-05,0.0001523528,7.0601172,0.10862293,3.8281202,9.820544e-06,9.587054e-07,5.7246677e-08,1.936703e-07,1.2259418e-06,2.2926754e-06,3.0
86,86,3244822.5,142.26384,49.34737,150.57942,-19.130238,95.73548369380296,0.0033347474,-0.00023411933,0.0009939515,0.000106748535,3.0,39,0.01926721,0.00012795381,0,-9.296029017657727e-07,4.25967,0.045952544,1.581734,0.00080628745,0.0001525026,6.671465e-06,7.4355917e-06,4.756744e-06,5.57681e-06,6.0251274,0.08084385,2.2500658,7.654113e-06,9.0630425e-07,8.107681e-08,8.4103974e-08,9.390283e-08,4.2791225e-08,3.0
87,87,2209211.8,154.89822,40.324436,160.06099,-14.591848,96.54949869247503,0.0033128771,-0.00016602753,0.0017865471,0.00011339139,3.0,39,0.020218985,0.0001263205,0,-1.0791861301877362e-06,2.1675339,0.043514945,1.4951186,0.00037203362,0.00022537,5.048862e-05,1.4907086e-05,2.1904307e-06,8.448261e-06,2.6959906,0.05881403,1.8532425,2.764021e-06,1.912999e-06,4.7394826e-07,1.5270795e-07,1.7275327e-07,8.3476515e-08,3.0
88,88,1504119.6,163.39093,31.32113,166.36589,-10.851639,97.36349166449509,0.0033202232,-0.00017703396,0.0033783163,0.000119742035,3.0,39,0.021113014,0.0001269071,0,-1.0231936347443277e-06,1.2472217,0.08102981,1.3903852,0.0001982184,0.0001318943,0.00010455101,3.4075594e-05,2.2918424e-05,3.273575e-06,1.5066019,0.073495485,1.665903,1.353544e-06,1.0191516e-06,8.339592e-07,2.3086099e-07,1.5726768e-07,1.6115162e-07,3.0
89,89,1024068.44,168.6278,23.53081,170.26167,-7.9439206,98.17750642317696,0.0033239895,-0.00019942006,0.006604718,0.00012615202,3.0,39,0.021186996,0.00012443785,0,-1.2527553598596974e-06,0.81038624,0.04771181,1.3735889,0.00012967072,7.084361e-05,6.7313355e-05,2.8280525e-05,4.6702353e-05,8.827373e-06,0.9469422,0.06126752,1.6307147,8.474748e-07,4.8732517e-07,4.6628892e-07,2.7663046e-07,3.659909e-07,7.276026e-08,3.0
90,90,697233.1,171.77611,17.276562,172.64273,-5.743269,98.99149947517435,0.003320503,-0.00016714651,0.013212495,0.0001323131,3.0,39,0.021279238,0.00012325592,0,-1.015355286016226e-06,0.5252711,0.050078597,1.3718834,8.7140084e-05,4.4805744e-05,4.1315547e-05,1.5561141e-05,3.0331017e-05,2.3961622e-06,0.6111094,0.07675015,1.5955426,5.732668e-07,2.9685742e-07,2.7675037e-07,1.3508162e-07,2.1649812e-07,7.368322e-08,3.0
91,91,474706.8,173.5909,12.513824,174.04137,-4.1232066,99.80549554046593,0.0033080855,-0.00025837033,0.026791967,0.00013850957,3.0,39,0.021261584,0.00012216397,0,-1.1178548642557062e-06,0.34074962,0.026855558,1.3740015,5.780661e-05,2.8791763e-05,2.5258518e-05,9.200068e-06,1.7381435e-05,2.9025452e-06,0.38647106,0.042902723,1.6028941,3.8019448e-07,1.5132323e-07,1.7096873e-07,4.242372e-08,1.4328317e-07,3.737522e-08,3.0
92,92,323198.12,174.6307,9.160514,174.8708,-3.002783,100.61948309911531,0.0033249403,-0.0001943832,0.05375656,0.00014751511,3.0,39,0.021169677,0.000121058954,0,-1.0092905861341327e-06,0.22037518,0.050196987,1.3762531,3.3697972e-05,1.9181316e-05,1.7477987e-05,6.6441103e-06,1.5088978e-05,4.962799e-06,0.26968253,0.07405108,1.5969533,2.4031743e-07,1.3118482e-07,1.2675503e-07,6.907133e-08,9.267514e-08,2.7028596e-08,3.0
93,93,220049.0,175.29773,6.8169827,175.43022,-2.2269976,101.43349396446138,0.0033250523,-0.0001572594,0.106098324,0.00016020797,3.0,39,0.021141136,0.00012051023,0,-1.0315523664297265e-06,0.16278477,0.054280225,1.3577921,2.2911383e-05,1.8259396e-05,1.19492615e-05,9.43523e-06,6.7553297e-06,3.4983852e-06,0.17942502,0.070384584,1.6094643,1.3705144e-07,8.081166e-08,1.0519515e-07,3.840838e-08,7.786281e-08,3.5482948e-08,3.0
