True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,97.57599,376.80954,389.23837,-75.48199,4.677476275450317,-0.038091954,0.00023411862,6.0339135e-05,5.654726e-05,1.0,40,0.018567266,4.770153e-05,0,2.3712796162981754e-07,0.9628464,0.09921994,8.998031,2.2635098,0.2260425,27.249758,5.006387e-05,1.1425821e-05,0.00015177831,7.675557e-05,8.072931e-06,7.0452097e-06,3.9412066e-07,9.392759e-08,6.6941465e-07,7.184676e-07,1.0349993e-07,8.53131e-08,1.0
1,1,4765894.0,134.59634,377.21353,400.50745,-70.36272,6.751476853998611,-0.03806199,0.00013951519,8.8529596e-05,7.853113e-05,1.0,40,0.021559348,5.383008e-05,0,3.1368318404929594e-07,1.9267339,0.30897918,5.487271,3.029478,0.4083483,12.822723,0.00040983188,1.7465803e-05,1.833776e-05,5.2954434e-05,2.6970685e-05,4.1650505e-06,1.3359554e-06,1.7612696e-07,1.0728755e-07,8.8004464e-07,1.890346e-07,5.117386e-08,1.0
2,2,3244822.5,188.29803,441.98865,480.427,-66.924805,9.0144952814735,-0.03811354,0.00013425734,0.00011097319,9.392592e-05,1.0,40,0.019123489,3.9805193e-05,0,3.9606045506828496e-07,5.255695,0.07318577,7.078715,10.196729,0.092738725,15.276201,0.0010037066,4.9494105e-05,7.843491e-06,8.681938e-06,6.453429e-06,8.175107e-06,4.050369e-06,1.6372786e-07,1.0464612e-07,8.907549e-08,8.157386e-08,6.3066054e-08,1.0
3,3,2209211.8,266.0871,561.2766,621.1552,-64.63555,11.274489228817401,-0.03812594,0.00012804866,0.00012835294,0.00010479956,1.0,40,0.020774113,3.3444318e-05,0,4.6311271314593543e-07,1.1910058,0.061198317,7.611538,1.9138895,0.094088,15.736957,0.00021518214,0.00012045731,1.2514942e-05,4.831974e-06,6.9362254e-06,9.001681e-06,4.779904e-07,3.9890756e-07,7.968304e-08,5.8283845e-08,3.974454e-08,5.311195e-08,1.0
4,4,1504119.6,432.73196,724.1232,843.5706,-59.137695,13.534482802817365,-0.038136557,0.0001307149,0.00014612525,0.000107673135,1.0,40,0.021029117,2.4928697e-05,0,5.304970406345495e-07,0.43562853,0.080957346,7.759955,0.9685358,0.10962973,15.1880665,8.070179e-05,2.6895976e-05,1.5807806e-05,2.4069073e-05,1.3699388e-05,6.2370473e-06,1.2598406e-07,9.709816e-08,6.08235e-08,1.0792768e-07,8.610311e-08,7.7782616e-08,1.0
5,5,1024068.44,668.515,862.3604,1091.136,-52.21661,15.796477843570756,-0.03813434,0.00012806733,0.00018021972,0.00011256988,1.0,40,0.02058363,1.8864404e-05,0,6.139586820472182e-07,0.24717456,0.042727944,6.9634395,1.0319288,0.07904266,12.829952,3.9268583e-05,8.772843e-06,1.33046005e-05,9.184842e-06,1.5378884e-05,1.8612074e-05,3.2845122e-08,6.3552925e-08,2.2776947e-08,6.3015726e-08,7.0294924e-08,1.2978136e-07,1.0
6,6,697233.1,969.0194,913.1254,1331.4641,-43.298992,18.05949651109404,-0.038128436,0.00013304553,0.00024998368,0.00011757463,1.0,40,0.021412792,1.608214e-05,0,7.128422245126179e-07,0.13910744,0.055573728,5.322279,0.7727435,0.075487785,9.20845,2.1785783e-05,8.519077e-06,8.156816e-06,7.895966e-06,9.7975335e-06,5.512675e-06,1.8166228e-08,5.497346e-08,3.2741113e-08,3.075842e-08,3.727562e-08,8.805275e-08,1.0
7,7,474706.8,1318.2286,886.9298,1588.827,-33.933434,20.323482271953253,-0.038137525,0.00013024878,0.00037801184,0.000117796044,1.0,40,0.021148572,1.3310808e-05,0,7.762314139840277e-07,0.10828438,0.06672955,4.523112,0.6137068,0.09507972,7.7626934,1.3133277e-05,9.139443e-06,9.21895e-06,8.491774e-06,6.1977353e-06,5.518281e-06,1.6269738e-08,3.5003247e-08,2.4349996e-08,1.5442568e-08,4.1043705e-08,4.349449e-08,1.0
8,8,323198.12,1577.3323,782.21246,1760.6344,-26.377203,22.587494512816193,-0.038134452,0.00013092,0.00062954467,0.0001242618,1.0,40,0.021223016,1.2054187e-05,0,8.763050727146845e-07,0.09983282,0.06791417,3.377625,0.46377307,0.07539563,5.76347,8.921923e-06,6.8762015e-06,6.038172e-06,1.0101276e-05,6.8938903e-06,8.923667e-06,1.4435268e-08,2.6296116e-08,2.3948248e-08,1.3933313e-08,1.8851807e-08,2.7399885e-08,1.0
9,9,220049.0,1791.9196,613.9054,1894.1636,-18.911282,24.8514835536771,-0.038131602,0.00013643889,0.0011781465,0.00012375627,1.0,40,0.021291494,1.1240579e-05,0,9.698646976661647e-07,0.11390781,0.0743909,2.5994422,0.3523643,0.09286957,4.520038,7.774353e-06,1.0096232e-05,8.0782065e-06,1.2180713e-05,7.2809817e-06,9.868081e-06,1.3306356e-08,1.8290162e-08,1.391561e-08,1.2355144e-08,1.4428597e-08,1.8754971e-08,1.0
