True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,103.20828,617.27875,625.8474,-80.50801,2.766471358045237,-0.1567944,-2.0929094e-05,3.6833215e-05,3.583153e-05,1.0,40,0.012015254,1.9198376e-05,0,-1.1737702975501129e-08,6.9191556,0.14732501,4.877762,0.00025463864,6.64672e-05,0.000381411,0.0006899757,1.5649659e-05,3.315206e-06,21.679989,0.40690553,17.4944,1.0069654e-06,2.6958992e-07,8.8163307e-07,3.9280603e-06,1.12938594e-07,1.0092301e-07,1.0
1,1,4765894.0,204.97008,890.447,913.73334,-77.03701,4.207493399822852,-0.1567656,-9.692248e-06,3.7503145e-05,3.561598e-05,1.0,40,0.018937549,2.0725465e-05,0,-2.3600675197232905e-08,3.3763952,0.105310485,1.7829494,0.00063337677,6.099651e-05,4.198893e-06,1.6313948e-05,5.616297e-05,2.1921716e-05,10.655733,0.26077607,8.866374,2.1807612e-06,1.6389609e-07,2.1287963e-08,7.22202e-08,2.6455345e-07,1.2846493e-07,1.0
2,2,3244822.5,329.62698,1280.4276,1322.1758,-75.56352,4.886492498713778,-0.15679026,-3.3482415e-06,3.8306647e-05,3.5925746e-05,1.0,40,0.020549297,1.5542031e-05,0,-2.1479411050677298e-08,4.2141795,0.06978764,1.6387463,0.00083655154,0.00022324623,9.985783e-06,4.2775314e-06,8.465519e-06,7.1864315e-06,15.443377,0.14984378,8.280997,2.3661516e-06,3.736496e-07,6.3769235e-08,3.407081e-08,9.405758e-08,7.983867e-08,1.0
3,3,2209211.8,528.3369,1757.6648,1835.3542,-73.26974,5.700496164063225,-0.15681987,-6.380707e-06,4.0987055e-05,3.759058e-05,1.0,40,0.021330025,1.1621748e-05,0,-2.3442867689924344e-08,2.3462117,0.049710784,1.5483054,0.0003951763,0.0002905542,9.269069e-05,3.2534066e-05,1.0647759e-05,7.814225e-06,6.2435884,0.22658454,7.549133,4.3702076e-07,3.796947e-07,3.8369308e-07,1.8989059e-07,6.604182e-08,4.3624443e-08,1.0
4,4,1504119.6,831.2686,2394.3777,2534.5713,-70.85426,6.51547886946355,-0.15681763,-5.692356e-06,4.4192147e-05,3.9438593e-05,1.0,40,0.021048527,8.304571e-06,0,-1.9490715959894563e-08,1.31826,0.078839116,1.5416708,0.00020840243,0.0001304583,0.000115652125,3.5349727e-05,4.340986e-05,4.6365835e-06,3.7636998,0.18530336,6.005759,1.665715e-07,2.4615068e-07,1.0847869e-07,1.458917e-07,3.7914845e-08,7.73887e-08,1.0
5,5,1024068.44,1316.2732,3194.3765,3454.941,-67.60542,7.329498054779833,-0.15681335,-1.2650295e-05,4.8652488e-05,4.1590676e-05,1.0,40,0.021239085,6.1474525e-06,0,-2.626121069422677e-08,0.82305956,0.057231504,1.5229065,0.00013353086,7.355808e-05,6.710641e-05,2.8698942e-05,4.2223375e-05,1.4050031e-05,2.8848953,0.26723054,5.635929,1.0138715e-07,7.6986424e-08,6.416343e-08,6.3787105e-08,1.3181702e-07,5.5409878e-08,1.0
6,6,697233.1,2050.1636,4165.7524,4642.9155,-63.796024,8.144488200166961,-0.1568167,-9.766656e-06,5.4795975e-05,4.4111723e-05,1.0,40,0.021582166,4.648408e-06,0,-2.8562975647572684e-08,0.5805231,0.03724323,1.5096438,9.652858e-05,4.940958e-05,4.8189297e-05,1.9952551e-05,3.429283e-05,5.91847e-06,1.9716264,0.11132165,6.896611,5.4510483e-08,1.7250033e-08,3.9439065e-08,3.472403e-08,1.6465794e-08,3.683738e-08,1.0
7,7,474706.8,3265.3857,5308.5864,6232.482,-58.403744,9.123477766668657,-0.15681231,1.1266603e-06,6.315617e-05,4.5819623e-05,1.0,41,0.018091936,2.902846e-06,0,-2.8394049688943805e-08,0.38632503,0.056113522,1.7601222,5.615289e-05,2.9219163e-05,2.330462e-05,8.590961e-06,1.4926177e-05,4.6544715e-06,1.5855958,0.07557723,4.0320983,1.4723773e-08,7.803474e-09,1.718545e-08,1.5092038e-08,2.5160068e-08,2.4286496e-08,1.0
8,8,323198.12,4765.7207,6361.4307,7948.578,-53.16097,9.937501885317033,-0.15682225,-1.0222449e-06,7.7409895e-05,4.958236e-05,1.0,41,0.020836847,2.621456e-06,0,-3.031192290105385e-08,0.31434435,0.08325883,1.5375684,4.9313378e-05,2.6113172e-05,2.7209633e-05,1.3676241e-05,1.1733999e-05,6.7872875e-06,1.0228205,0.08441181,3.2915304,1.1608593e-08,5.6379297e-09,6.1573413e-09,8.45002e-09,1.3318953e-08,1.2207499e-08,1.0
9,9,220049.0,6655.679,7340.2783,9908.469,-47.80034,10.75149560396676,-0.15682653,-6.889183e-07,9.8534474e-05,5.4075455e-05,1.0,41,0.021041024,2.1235394e-06,0,-3.188529858359049e-08,0.22352396,0.056920595,1.4823306,3.4141864e-05,2.1674308e-05,1.6961321e-05,1.3202412e-05,6.1791625e-06,6.3198418e-06,0.7241734,0.100288734,2.908256,7.455991e-09,2.974375e-09,7.0880213e-09,7.371158e-09,4.2191854e-09,4.3023776e-09,1.0
10,10,149820.0,8887.772,8104.836,12028.336,-42.361958,11.565491669316543,-0.15681376,-8.7885644e-07,0.00013107085,5.950911e-05,1.0,41,0.020786496,1.7281274e-06,0,-3.143286408878667e-08,0.1524086,0.06325376,1.5238291,2.453035e-05,1.1692427e-05,5.708169e-06,1.0089106e-05,9.001829e-06,2.9165628e-06,0.7667814,0.0817838,2.55166,3.0285263e-09,1.9282704e-09,3.1528342e-09,3.6462067e-09,6.4185484e-09,6.7812667e-09,1.0
11,11,101998.59,11427.008,8553.405,14273.656,-36.815784,12.379501601302763,-0.15682912,-1.279216e-06,0.00018242607,6.550803e-05,1.0,41,0.02080121,1.4573149e-06,0,-3.207321783597826e-08,0.15664582,0.044163845,1.5158014,2.2187278e-05,1.085127e-05,1.6090247e-05,5.4035577e-06,6.7372553e-06,1.0187446e-05,0.47980526,0.04537055,2.2987647,2.436969e-09,1.7653902e-09,2.829795e-09,3.405741e-09,3.0118785e-09,2.469853e-09,1.0
