True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,7.547427,0.2612264,7.5519466,-1.982291,120.5034869502706,1.1604784,-0.027093291,0.087037,0.00010414062,2.0,38,0.0011337121,0.00015012184,0,-0.00050367855961972,11.323801,1.4547218,37.29142,1.5796972e-05,8.442782e-06,4.4819128e-05,0.00011801493,8.298386e-06,6.9301236e-06,16.648424,1.7487088,46.097572,1.6079066e-06,1.4372022e-06,8.5611455e-06,2.3304587e-05,8.121685e-07,8.953648e-07,2.0
43,43,4765894.0,7.4478464,-0.016094927,7.4478636,0.123817004,122.60050152984331,1.1605244,-0.026981493,-2.07485,-9.689499e-06,2.0,38,0.003340062,0.00044845906,0,-0.000519338481846799,4.238738,0.40993565,14.198305,0.00010985832,2.4801984e-05,7.3330816e-06,8.122898e-06,1.3791104e-05,8.336966e-05,4.6969876,0.4064709,13.393269,1.2157322e-05,1.3474464e-06,1.1521405e-06,1.103756e-06,2.5837696e-06,1.680106e-05,2.0
44,44,3244822.5,7.7422943,0.15770546,7.7439003,-1.166916,124.74549363172264,1.1605804,-0.02700942,0.31101578,0.0001289901,2.0,38,0.009909155,0.0012796078,0,-0.0005362900305781998,5.0254607,0.09313587,4.638272,0.00049057114,8.214282e-05,1.7407992e-05,1.1295037e-05,6.005654e-06,6.622167e-06,4.8929667,0.08596311,4.0396557,6.1572704e-05,1.0737159e-05,2.7985716e-06,1.395624e-06,1.18304e-06,9.427745e-07,2.0
45,45,2209211.8,7.9474955,0.3267501,7.9542093,-2.3543096,127.16148726650863,1.1605222,-0.028764552,0.2204789,0.00037205272,2.0,38,0.020124163,0.0025300018,0,-0.0005574413602845387,3.6885238,0.04546824,1.6102953,0.0007125484,0.00020504593,3.1913863e-05,9.783761e-06,7.0481706e-06,4.987625e-06,3.8565128,0.03134832,1.1992526,9.373371e-05,2.6732676e-05,3.849812e-06,1.3487012e-06,8.230873e-07,7.33576e-07,2.0
46,46,1504119.6,8.105633,0.44023487,8.117579,-3.1088061,129.30748267509625,1.1604662,-0.029649587,0.24035509,0.00070691813,2.0,38,0.02165705,0.0026679197,0,-0.000574670584785503,0.6605066,0.11028288,1.2437885,0.00012912785,4.8033475e-05,3.5679725e-05,7.057402e-06,6.837346e-06,6.26532e-06,0.6922992,0.09915825,0.78725845,1.6729826e-05,6.12266e-06,4.703141e-06,7.8663925e-07,9.196292e-07,8.0891306e-07,2.0
47,47,1024068.44,8.244603,0.50166893,8.259851,-3.4820497,131.45349085700582,1.1604594,-0.028555872,0.30979466,0.0011427832,2.0,38,0.021571256,0.0026115791,0,-0.0005836784373300066,0.43746525,0.04041578,1.2223883,8.83667e-05,2.4693034e-05,1.7863285e-05,5.221092e-06,7.777999e-06,4.008562e-06,0.4393562,0.02438674,0.76466787,1.0782792e-05,2.8815855e-06,2.3913922e-06,4.7341715e-07,7.760837e-07,5.5926364e-07,2.0
48,48,697233.1,8.383649,0.54692566,8.40147,-3.7325263,133.59949263892486,1.1604656,-0.02747706,0.41736287,0.001768723,2.0,38,0.021666624,0.0025789086,0,-0.0005936570983084869,0.34006986,0.046326242,1.2030439,6.623841e-05,2.1166554e-05,1.9511828e-05,3.1678794e-06,8.722236e-06,5.9431354e-06,0.33533597,0.047073998,0.75256056,7.897676e-06,2.3855584e-06,2.2924837e-06,5.1137744e-07,8.645325e-07,4.747287e-07,2.0
49,49,474706.8,8.52237,0.5799594,8.542081,-3.893057,135.74548844751553,1.1604617,-0.02786647,0.5780922,0.002664802,2.0,38,0.021386683,0.0025036854,0,-0.0006086353242913642,0.25687742,0.03235223,1.224522,5.008817e-05,1.3412794e-05,1.2973159e-05,6.291723e-06,6.298362e-06,4.870905e-06,0.25327086,0.022191327,0.765695,5.682365e-06,1.7967076e-06,1.8429678e-06,6.179139e-07,5.864398e-07,4.930828e-07,2.0
50,50,323198.12,8.655865,0.6134144,8.677573,-4.0535984,137.89148548277444,1.1604633,-0.028201852,0.8027814,0.0040115174,2.0,38,0.021347707,0.0024601012,0,-0.0006282988450890536,0.20360024,0.05910288,1.211792,3.7109276e-05,1.4905437e-05,1.26489385e-05,4.868006e-06,5.5996547e-06,4.3781865e-06,0.18387009,0.044095844,0.7826885,3.8830244e-06,1.6276689e-06,1.3535278e-06,3.3722733e-07,6.048555e-07,3.1791342e-07,2.0
51,51,220049.0,8.784207,0.66461486,8.809314,-4.3267665,140.0374928114179,1.1604643,-0.028898707,1.088255,0.00619422,2.0,38,0.0212717,0.0024146829,0,-0.0006450535874625428,0.15084401,0.054069392,1.2187359,2.4957795e-05,1.2902954e-05,9.453814e-06,9.061132e-06,5.5757173e-06,4.3441487e-06,0.14239953,0.055121105,0.7894574,2.768929e-06,1.3993754e-06,9.998823e-07,8.250129e-07,3.1676518e-07,3.9475228e-07,2.0
