True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
48,48,7000018.5,151.79828,1676.6676,1683.5251,-84.82679,163.91348319876124,-0.17729235,2.425472e-05,1.3560447e-05,1.3450199e-05,2.0,40,0.009379024,5.5710625e-06,0,-1.2413832132540042e-10,8.470709,0.7861242,41.190716,78.58606,6.2674737,555.51984,0.00020935235,5.632214e-05,0.00022956412,0.00072070945,5.0891656e-05,7.918242e-05,8.777034e-07,3.3676505e-07,3.783678e-07,3.965569e-06,2.4689203e-07,1.4120683e-06,2.0
49,49,4766293.0,159.7893,2363.8972,2369.2915,-86.132935,165.79949755503912,-0.17721888,-1.7423561e-07,1.4125726e-05,1.4061478e-05,2.0,40,0.021980954,9.277438e-06,0,-1.3996547424830474e-08,5.031279,0.32047006,15.20237,37.247562,5.4982066,179.49294,0.0010557213,0.0002068188,7.704047e-05,2.661968e-05,0.00018739539,0.0001439194,3.03525e-06,9.193369e-07,5.798546e-07,2.6244086e-07,9.924879e-07,6.343073e-07,2.0
50,50,3245370.0,287.6653,3372.313,3384.56,-85.12435,166.78649498856976,-0.17723753,-3.4575616e-05,1.454213e-05,1.4437079e-05,2.0,40,0.019350577,5.7173093e-06,0,-2.4630677947634875e-08,3.721583,0.39998344,18.834957,26.093828,3.1780028,232.91182,0.0007062919,6.411494e-05,9.114617e-05,2.7019982e-05,6.0348513e-05,3.5411093e-05,1.3420579e-06,2.9204315e-07,4.0966015e-07,2.3479615e-07,1.1004161e-07,2.936388e-07,2.0
51,51,2209768.5,237.67622,4876.2285,4882.0176,-87.20951,167.6374953222985,-0.17734393,3.3235713e-06,1.4770299e-05,1.4735291e-05,2.0,40,0.02095984,4.293274e-06,0,-2.9035123748169708e-08,0.96893,0.17126791,14.549531,33.157284,2.9576342,183.59712,0.0001395354,4.4815017e-05,0.00012611637,2.2063396e-05,9.156959e-06,3.5158737e-05,2.0693874e-07,4.1699263e-07,1.2961057e-06,1.7764839e-07,1.0895669e-07,1.7804322e-07,2.0
52,52,1504630.0,-77.59244,7146.4653,7146.8867,-90.62206,168.65548838398536,-0.17727874,-5.4363773e-06,1.4801274e-05,1.479953e-05,2.0,41,0.020415619,2.856575e-06,0,-4.2323914571246155e-08,0.631199,0.34052494,20.14361,17.79744,2.2992492,182.01215,7.725244e-05,2.071272e-05,6.5644046e-05,3.9968527e-05,3.2667e-05,5.415724e-05,1.0410495e-07,1.0297303e-07,3.0157685e-07,3.8383132e-07,6.490751e-08,3.1825272e-07,2.0
53,53,1024504.5,132.23993,10325.155,10326.002,-89.26622,169.50649682441144,-0.17736724,7.103554e-06,1.5045606e-05,1.5043139e-05,2.0,41,0.021320987,2.0647863e-06,0,-4.2080522749545025e-08,0.7750463,0.28984633,21.986803,16.61396,2.0164669,192.1832,1.9936455e-05,8.409386e-05,2.00665e-05,0.00010784186,5.0611645e-05,2.644462e-05,2.5801407e-08,8.702149e-08,9.496531e-08,1.9614266e-07,2.1173814e-07,1.11400475e-07,2.0
54,54,697585.75,172.18231,15468.902,15469.86,-89.362274,170.35750585151254,-0.17739736,7.6026176e-06,1.4749016e-05,1.4747189e-05,2.0,41,0.021290308,1.3762443e-06,0,-4.2934852648940495e-08,0.75537926,0.1665127,18.364986,36.766785,1.6077718,193.2782,5.3861037e-05,3.4195633e-05,0.0001319064,2.5303952e-05,4.5138764e-05,3.4399483e-05,4.6879038e-08,5.530178e-08,4.4246252e-07,9.008459e-08,1.9891634e-07,7.462901e-08,2.0
55,55,474985.16,-199.52182,23174.473,23175.332,-90.49328,171.2084966386028,-0.17734787,7.336326e-06,1.4458733e-05,1.4457661e-05,2.0,41,0.021358866,9.216207e-07,0,-4.218429676398225e-08,0.6713112,0.3754194,20.459303,27.787863,2.4321225,218.99773,0.00010076814,5.4885375e-05,2.7546685e-05,2.824049e-05,6.645007e-05,2.6809748e-05,3.3255468e-08,5.609343e-08,6.226346e-08,4.355551e-08,1.8673407e-07,1.3893866e-07,2.0
56,56,323420.8,618.6173,33104.793,33110.574,-88.92946,172.05950958569883,-0.17729524,-1.0900369e-06,1.4864875e-05,1.48596855e-05,2.0,41,0.021300953,6.433278e-07,0,-4.177119772673629e-08,0.5417176,0.27652103,17.146467,15.024066,0.74564034,125.99351,3.323902e-05,7.02788e-05,3.8427155e-05,4.581988e-05,3.6764042e-05,3.2607728e-05,1.2757087e-08,2.5610854e-08,4.2815746e-08,8.7354344e-08,6.542415e-08,5.856632e-08,2.0
57,57,220216.0,-322.71643,49348.93,49349.984,-90.37468,172.91149066618527,-0.17730755,3.2153212e-06,1.4645139e-05,1.46445145e-05,2.0,41,0.021202834,4.2964217e-07,0,-4.149134146000991e-08,0.43022463,0.6280509,18.385595,12.088346,3.2372868,112.19476,2.5782256e-05,3.6815836e-05,4.49608e-06,6.248053e-05,3.728128e-05,2.5163476e-05,1.21735875e-08,2.1671438e-08,1.3437068e-08,4.4995673e-08,2.3433909e-08,7.4167154e-08,2.0
58,58,149940.62,3178.2717,65855.59,65932.24,-87.23698,173.93049866121146,-0.17729095,-6.7675366e-08,1.6117889e-05,1.6080434e-05,2.0,42,0.01976054,2.997098e-07,0,-4.1286195604767425e-08,0.62435675,2.1724238,19.940115,19.612238,19.82917,192.376,3.0497386e-05,3.0023088e-05,8.029807e-05,4.458073e-05,5.5451994e-05,3.774476e-05,7.2596644e-09,1.5001905e-08,2.8037917e-08,2.2194452e-08,3.2168657e-08,2.6514789e-08,2.0
59,59,102100.66,1061.8877,101691.6,101697.15,-89.401726,174.78149118166766,-0.17738047,6.659679e-07,1.5328744e-05,1.532707e-05,2.0,42,0.020542705,2.0199883e-07,0,-4.1329073759297605e-08,0.60169595,1.0593333,19.368343,17.521732,8.411285,185.34981,4.4607794e-05,1.3595415e-05,6.846391e-05,4.6455418e-05,3.8458722e-05,4.0033938e-05,5.429938e-09,8.966519e-09,1.6950063e-08,2.0473008e-08,1.7096086e-08,1.5804337e-08,2.0
