True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,93.46643,212.62721,232.26344,-66.27072,128.91049609621405,-0.09395324,-0.004658435,0.00010693063,8.9614456e-05,2.0,39,0.017539574,7.551586e-05,0,-1.862326618231211e-05,2.03262,0.11075986,2.6896932,4.233413,0.14603795,7.190323,6.1415485e-05,1.0942685e-05,0.00012402229,0.00032806094,6.5277163e-06,7.630341e-06,1.7587233e-07,1.1163277e-07,3.1552287e-07,3.1682712e-06,1.01042495e-07,1.07430246e-07,2.0
43,43,4765894.0,101.2464,274.94446,292.99365,-69.78412,131.39150306742522,-0.09393735,-0.0036292046,0.00012145929,0.000106955784,2.0,39,0.020275176,6.9200054e-05,0,-2.108935685281914e-05,2.1075528,0.093781546,1.7326264,3.502368,0.17484364,4.8902807,0.00042598715,8.061629e-06,8.1811595e-06,1.5666059e-05,2.3779905e-05,9.9818135e-06,2.3999382e-06,6.8661684e-08,6.440822e-08,2.1414138e-07,1.9073225e-07,9.7132755e-08,2.0
44,44,3244822.5,130.2322,372.93246,395.0178,-70.75023,133.51950439516804,-0.0939529,-0.0036329355,0.00013152217,0.00011722657,2.0,39,0.019883601,5.0335962e-05,0,-2.326807555787117e-05,2.9256303,0.06900949,1.7155467,6.515877,0.19960219,5.3642254,0.0005793371,4.933937e-05,1.0376126e-05,7.527786e-06,6.6743664e-06,7.2149255e-06,3.2710323e-06,1.0296774e-07,1.076364e-07,8.9508696e-08,9.4411035e-08,8.811813e-08,2.0
45,45,2209211.8,239.5249,632.53345,676.36584,-69.25955,136.0854871836782,-0.09395284,-0.00036686263,0.00011389359,9.961e-05,2.0,40,0.018931322,2.7989767e-05,0,-2.3702990986109702e-05,1.090706,0.052676678,2.494923,2.181075,0.09171944,5.7677617,0.0001827287,9.334987e-05,1.5841422e-05,9.040557e-06,5.921333e-06,8.023016e-06,4.4971685e-07,3.8249615e-07,6.718684e-08,8.4053994e-08,7.391331e-08,5.712999e-08,2.0
46,46,1504119.6,390.67267,838.8148,925.3299,-65.02655,138.3495042778959,-0.093957014,-0.00037076004,0.00012614547,0.00010365988,2.0,40,0.02113986,2.2845756e-05,0,-2.3928095842562014e-05,0.4166833,0.082017064,2.0088603,1.010469,0.12093712,4.2955723,7.9290556e-05,2.3853854e-05,1.3534623e-05,1.7261013e-05,1.5861064e-05,7.637653e-06,1.3786645e-07,9.765802e-08,4.8035815e-08,1.1394021e-07,6.248122e-08,6.507207e-08,2.0
47,47,1024068.44,643.45325,1059.8324,1239.8696,-58.736916,140.61348659874056,-0.09396727,-0.0003676272,0.0001466405,0.00010714608,2.0,40,0.02062456,1.6634458e-05,0,-2.4158660938358884e-05,0.23305319,0.038987797,1.8989238,0.93309444,0.10315066,3.775252,3.7924638e-05,1.41192e-05,7.178937e-06,1.1322849e-05,1.4660668e-05,1.3216635e-05,6.278537e-08,5.0017675e-08,3.957912e-08,3.6681143e-08,8.8465676e-08,7.081136e-08,2.0
48,48,697233.1,1008.70807,1244.4213,1601.8977,-50.972324,142.87748742630356,-0.09396801,-0.00036173442,0.00018343182,0.00011069805,2.0,40,0.021204611,1.32371815e-05,0,-2.4405013664138754e-05,0.15739313,0.06669072,1.7477229,0.6179074,0.10217327,3.3476474,2.808876e-05,5.63217e-06,6.7504548e-06,5.160757e-06,8.884854e-06,8.9044315e-06,2.7539384e-08,3.104617e-08,1.6740803e-08,2.9359802e-08,4.4441094e-08,3.481079e-08,2.0
49,49,474706.8,1460.094,1328.6996,1974.1624,-42.302498,145.14149878718308,-0.09396811,-0.0003672169,0.00025232942,0.00011430251,2.0,40,0.021503324,1.0892379e-05,0,-2.462600763860165e-05,0.12165805,0.049985226,1.6683066,0.6939765,0.07948861,3.0642161,1.46434495e-05,8.981739e-06,9.610683e-06,1.0046348e-05,1.005215e-05,6.2183312e-06,1.5945215e-08,2.191212e-08,2.9666227e-08,2.1024283e-08,4.1035815e-08,2.8560029e-08,2.0
50,50,323198.12,1917.8499,1276.5674,2303.8604,-33.648697,147.40548636138556,-0.093977,-0.00035871344,0.00038575142,0.000118435724,2.0,40,0.021000227,9.115234e-06,0,-2.4856852376311457e-05,0.12283229,0.053876083,1.7053697,0.41898066,0.07999743,2.9481664,1.3928136e-05,1.08495005e-05,8.199864e-06,6.877299e-06,9.764974e-06,8.779059e-06,1.05020055e-08,1.397759e-08,9.3154675e-09,1.5126858e-08,1.543261e-08,1.955782e-08,2.0
51,51,220049.0,2311.6204,1111.2751,2564.8628,-25.67519,149.66950380222988,-0.09395778,-0.0003573149,0.00065084733,0.0001221783,2.0,40,0.021421269,8.351819e-06,0,-2.510314000886122e-05,0.11622804,0.077951714,1.6623645,0.3773668,0.09473512,2.8916938,1.5609978e-05,8.316245e-06,7.037388e-06,1.0855423e-05,7.081724e-06,6.4113333e-06,9.005428e-09,1.4792332e-08,1.0624515e-08,1.1358381e-08,1.2136908e-08,1.5191102e-08,2.0
