True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,105.747536,197.47066,224.00269,-61.830498,7.035478360805428,0.037236463,-0.0014568034,0.000115137926,8.947817e-05,1.0,39,0.017241346,7.696937e-05,0,-1.6460378908442282e-06,1.2295685,0.10591677,5.767867,1.8422073,0.19015548,6.304421,4.1397736e-05,7.648883e-06,0.00017514448,0.00010910737,8.284882e-06,1.4271744e-05,3.4146095e-07,7.133904e-08,8.945792e-07,1.0255114e-06,7.4521395e-08,9.2323575e-08,1.0
1,1,4765894.0,122.330055,197.90764,232.66301,-58.279087,9.380476765538333,0.037254035,-0.0006897898,0.00016873812,0.00012209099,1.0,39,0.01877752,8.070694e-05,0,-2.103135114433826e-06,2.1349752,0.17864816,5.72878,2.074175,0.15593842,4.3691087,0.00030182622,9.811591e-06,5.964533e-06,0.0002609223,1.8769766e-05,7.666264e-06,1.3721998e-06,1.2881267e-07,1.3270227e-07,9.006292e-07,1.765418e-07,1.0290021e-07,1.0
2,2,3244822.5,140.5895,262.915,298.14377,-61.865086,11.644498419744195,0.037215166,-0.0007134679,0.00018655797,0.00014507516,1.0,39,0.018904619,6.340773e-05,0,-2.452747647225806e-06,5.320465,0.050139178,5.344198,9.444462,0.10034389,4.455668,0.0010042139,4.725902e-05,8.8166125e-06,6.792874e-06,6.855829e-06,6.0283223e-06,5.983471e-06,7.303141e-08,7.860598e-08,9.670896e-08,7.726421e-08,8.869842e-08,1.0
3,3,2209211.8,178.79921,328.4885,373.99713,-61.440155,13.771487080754014,0.037213843,-0.0007084339,0.0002193121,0.00016918677,1.0,39,0.02107097,5.6339923e-05,0,-2.9197978695127757e-06,1.4576497,0.09683535,4.309706,2.2444413,0.1276425,4.1035843,0.00026079692,0.00016062104,1.5535508e-05,7.5481094e-06,6.5281015e-06,8.431202e-06,1.0308395e-06,6.826899e-07,1.7049136e-07,1.2044885e-07,8.6943345e-08,1.0852466e-07,1.0
4,4,1504119.6,232.28508,452.49823,508.6364,-62.82679,16.035485374944983,0.037215948,-0.00067487493,0.00023384113,0.00018507159,1.0,39,0.021141673,4.1565392e-05,0,-3.387237585432192e-06,0.4598126,0.10579328,4.627507,0.7675968,0.13277118,4.4980693,8.697723e-05,2.8650808e-05,1.3956174e-05,2.2316557e-05,1.5560985e-05,6.631047e-06,2.4896812e-07,1.6313034e-07,1.057393e-07,1.4829965e-07,6.69302e-08,8.0502225e-08,1.0
5,5,1024068.44,509.9555,948.1823,1076.6171,-61.727554,18.46549975706148,0.037199754,-7.5105774e-05,0.00016390768,0.00012713364,1.0,40,0.02020492,1.8767045e-05,0,-3.50172588649659e-06,0.24299504,0.046986055,4.9859385,0.85172266,0.07849756,4.616645,3.360812e-05,1.2368448e-05,9.56896e-06,1.8869852e-05,1.31081215e-05,2.0276442e-05,7.027968e-08,4.3704066e-08,3.95823e-08,3.8862943e-08,9.425273e-08,7.227844e-08,1.0
6,6,697233.1,825.0558,1151.5115,1416.5789,-54.37847,20.72948557123891,0.037214067,-7.0949536e-05,0.00019823204,0.0001309872,1.0,40,0.021320714,1.5050849e-05,0,-3.530706077918037e-06,0.14940952,0.06541304,4.6561074,0.5891261,0.0682789,4.2683425,2.0824576e-05,1.1909961e-05,8.511247e-06,1.2161555e-05,8.01231e-06,7.407551e-06,3.1184147e-08,2.5460444e-08,2.485791e-08,2.772636e-08,3.5172718e-08,5.0506035e-08,1.0
7,7,474706.8,1197.7051,1281.29,1753.9104,-46.931126,22.99349965210422,0.037215296,-6.2562554e-05,0.00026166596,0.00013964562,1.0,40,0.021244945,1.2112902e-05,0,-3.5585634874380756e-06,0.1308501,0.051640388,4.597266,0.521446,0.07353206,4.1008735,1.2861018e-05,1.001679e-05,1.3711276e-05,7.5627772e-06,1.0161281e-05,6.046844e-06,2.329678e-08,1.8708306e-08,1.873264e-08,1.79577e-08,3.6873605e-08,2.5271158e-08,1.0
8,8,323198.12,1681.18,1296.4512,2123.0054,-37.63781,25.257485892943805,0.03722739,-7.8423305e-05,0.00037983514,0.0001416463,1.0,40,0.021380855,1.0071032e-05,0,-3.630449776733283e-06,0.12249938,0.07113351,4.604903,0.4104045,0.09296775,3.965519,1.2422118e-05,8.5384e-06,1.0604986e-05,7.644827e-06,9.998493e-06,9.10875e-06,8.745131e-09,1.4187392e-08,1.37308716e-08,8.7173735e-09,2.104702e-08,2.3633115e-08,1.0
9,9,220049.0,2117.9324,1137.4023,2404.022,-28.237324,27.52149504047702,0.03722344,-6.653245e-05,0.00063589675,0.00014234362,1.0,40,0.021428017,8.913403e-06,0,-3.6702578709347713e-06,0.13263372,0.07810905,4.531849,0.31784564,0.065428846,3.9529912,1.1279895e-05,1.2867872e-05,1.5440337e-05,1.1535095e-05,5.199485e-06,7.0680703e-06,4.883213e-09,8.2434966e-09,6.490335e-09,1.2317482e-08,1.5590121e-08,1.3898526e-08,1.0
10,10,149820.0,2366.4236,940.27893,2546.3867,-21.66999,29.785479334677802,0.03722616,-8.887911e-05,0.0011297794,0.0001540488,1.0,40,0.020760125,8.152778e-06,0,-3.741828912526949e-06,0.13290901,0.0703026,4.4743333,0.2619189,0.4741051,3.9442482,1.3528942e-05,9.945077e-06,1.4350214e-05,7.743149e-06,7.4719906e-06,6.2063477e-06,7.997897e-09,5.653533e-09,9.3336565e-09,7.165735e-09,7.2878588e-09,1.01797655e-08,1.0
11,11,101998.59,2643.6223,731.99414,2743.092,-15.47691,32.04948858890566,0.0372237,-6.138847e-05,0.002131662,0.00015179337,1.0,40,0.021117523,7.698438e-06,0,-3.779988509188229e-06,0.12340688,0.04112398,4.2243156,0.20453754,0.07541175,4.1058106,5.9759423e-06,1.9668023e-05,9.114239e-06,8.636353e-06,4.058638e-06,4.5528595e-06,6.664557e-09,6.3272947e-09,4.112434e-09,6.9208315e-09,5.997599e-09,5.331612e-09,1.0
12,12,69449.59,2724.2124,530.68646,2775.421,-11.02337,34.313492456421955,0.037217252,-5.9561957e-05,0.004318296,0.00015788131,1.0,40,0.020453203,7.369406e-06,0,-3.818205018793277e-06,0.12589489,0.05577759,4.3081827,0.17191893,0.12390259,4.231094,8.525214e-06,1.2753974e-05,9.7351785e-06,1.0236051e-05,9.356072e-06,4.740442e-06,4.0923327e-09,2.992584e-09,3.0074634e-09,6.5664736e-09,4.6569877e-09,5.3547207e-09,1.0
13,13,47283.254,2843.525,455.32132,2879.7485,-9.097297,36.577493043994764,0.03721071,-6.4892345e-05,0.007392559,0.00018480838,1.0,40,0.020473,7.1093014e-06,0,-3.877203495587259e-06,0.14378215,0.044564515,4.0728455,0.20957008,0.05884654,4.3557878,9.015854e-06,1.414111e-05,8.9902405e-06,9.097656e-06,1.5825994e-05,8.428063e-06,3.4534813e-09,6.0199383e-09,4.974298e-09,4.757041e-09,8.58523e-09,5.0332325e-09,1.0
14,14,32196.41,2873.5513,366.01343,2896.7676,-7.2588596,38.705479598400416,0.037215203,-7.251519e-05,0.013505654,0.0002156167,1.0,40,0.02187133,7.5502535e-06,0,-3.924176910283803e-06,0.13663752,0.06905039,3.6356802,0.16804878,0.09502881,3.9897606,8.999212e-06,1.576606e-05,9.325755e-06,1.1284222e-05,1.271756e-05,7.492173e-06,3.5073995e-09,5.260494e-09,4.750043e-09,4.9955795e-09,6.457208e-09,3.6569172e-09,1.0
15,15,21915.822,2892.328,251.1536,2903.2117,-4.962797,40.96949677259545,0.037226792,-7.590724e-05,0.028914984,0.00021639357,1.0,40,0.020174699,6.9490966e-06,0,-3.9740958665579455e-06,0.14922652,0.0633394,3.7417126,0.19118145,0.09975489,4.3775063,8.72607e-06,1.3002981e-05,1.640946e-05,1.4087233e-05,6.2886616e-06,7.646988e-06,4.9990008e-09,5.8750342e-09,6.685193e-09,5.3844844e-09,3.143356e-09,3.850798e-09,1.0
