True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,162.28784,473.99503,501.0076,-71.09967,2.4574965700448956,-0.021411838,-5.7877463e-05,4.7967507e-05,4.2934473e-05,1.0,40,0.01063427,2.1225766e-05,0,-2.715701537526469e-08,7.043444,0.22208722,5.2124925,0.00020772815,4.6195262e-05,0.00022055092,0.0006832973,2.98266e-06,1.0458629e-05,18.71102,0.71749413,19.82135,7.987934e-07,1.18169865e-07,6.7046875e-07,3.8275375e-06,6.0842915e-08,6.6666324e-08,1.0
1,1,4765894.0,298.00916,617.7554,685.8798,-64.24704,4.437483170739142,-0.021381902,-8.477372e-05,5.4057906e-05,4.3852688e-05,1.0,40,0.019050017,2.777457e-05,0,-8.881881711944415e-08,3.2890787,0.13689308,1.7864718,0.00062248664,5.2536576e-05,1.113562e-05,7.715705e-06,4.0453862e-05,2.2527016e-05,9.627553,0.28000382,7.141756,2.6283217e-06,3.2095554e-07,5.6952054e-08,7.727324e-08,3.2099052e-07,1.3276109e-07,1.0
2,2,3244822.5,466.8634,805.3624,930.89746,-59.899406,5.116478936310159,-0.021437839,-7.6870856e-05,6.0902876e-05,4.5584464e-05,1.0,40,0.01819288,1.9543377e-05,0,-1.0668846813703365e-07,3.8913808,0.0765567,1.846683,0.0006970191,0.00012260431,1.061734e-05,6.6880434e-06,1.03786315e-05,5.2014057e-06,11.588416,0.17519738,6.9878983,2.2335016e-06,3.2490433e-07,1.2502714e-07,6.2791834e-08,6.071579e-08,5.6136226e-08,1.0
3,3,2209211.8,705.66736,983.0143,1210.0758,-54.32692,5.93149812167394,-0.021437615,-8.2220155e-05,7.328633e-05,4.836347e-05,1.0,40,0.020647516,1.7062994e-05,0,-1.2310672667561246e-07,1.8960576,0.055841286,1.6181046,0.00033545215,0.00019405418,5.1193827e-05,1.6387665e-05,3.3220854e-06,1.00440175e-05,3.9588213,0.15643893,5.608999,4.4015303e-07,4.2216774e-07,2.7476636e-07,4.748616e-08,5.0781875e-08,5.860973e-08,1.0
4,4,1504119.6,1031.0972,1135.5505,1533.8307,-47.760075,6.745486293715658,-0.021448862,-8.721535e-05,9.318184e-05,5.1072766e-05,1.0,40,0.020886613,1.3617288e-05,0,-1.392889523502466e-07,1.0169921,0.066507734,1.5698807,0.00017036847,9.4639916e-05,7.8258505e-05,2.5973492e-05,1.1943931e-05,1.2763246e-05,2.545655,0.1431562,4.838866,1.4819128e-07,1.5275394e-07,1.6569828e-07,1.3629541e-07,3.145817e-08,1.364659e-07,1.0
5,5,1024068.44,1427.0579,1207.535,1869.3943,-40.236935,7.559487292339327,-0.021442857,-9.152091e-05,0.0001287038,5.3701824e-05,1.0,40,0.021255933,1.1370492e-05,0,-1.631088858983958e-07,0.62192535,0.049195237,1.5379845,0.00010672256,5.556575e-05,4.4991928e-05,1.8534853e-05,2.1388269e-05,9.141534e-06,1.7042768,0.08006545,4.166639,8.823459e-08,7.120378e-08,9.311463e-08,5.3946884e-08,7.690515e-08,5.3990043e-08,1.0
6,6,697233.1,1834.9421,1164.0188,2173.0054,-32.38952,8.374477144418051,-0.021432634,-9.131587e-05,0.00019610205,5.6270466e-05,1.0,40,0.021528756,9.907364e-06,0,-1.6987074774728702e-07,0.42154783,0.046995625,1.5137668,7.69899e-05,3.1925018e-05,2.9857354e-05,1.1416883e-05,1.260772e-05,7.568029e-06,0.929008,0.14287575,3.4339948,4.4991854e-08,2.9583965e-08,3.3642625e-08,3.5005915e-08,3.1934626e-08,3.6495496e-08,1.0
7,7,474706.8,2196.647,1019.2508,2421.5967,-24.891441,9.188478223077254,-0.021434706,-8.812863e-05,0.00032893766,5.8273636e-05,1.0,40,0.021154504,8.735767e-06,0,-1.9124022851517313e-07,0.30417433,0.0482554,1.5298221,5.4760345e-05,2.0682393e-05,2.086006e-05,7.276997e-06,1.0065768e-05,8.621701e-06,0.6912378,0.0655864,3.1108384,2.3191149e-08,1.340024e-08,1.2013395e-08,1.5137863e-08,3.6042625e-08,3.0947124e-08,1.0
8,8,323198.12,2456.0771,823.01984,2590.3044,-18.525757,10.002496101747965,-0.021427823,-9.6292446e-05,0.0005983303,6.0403203e-05,1.0,40,0.0208376,8.04446e-06,0,-2.0729034060519148e-07,0.19066891,0.04968997,1.5649271,3.5036588e-05,8.887855e-06,4.8433417e-06,8.063262e-06,7.590616e-06,9.715909e-06,0.5656775,0.05375521,2.9550393,1.4075519e-08,8.223776e-09,1.0309544e-08,1.431586e-08,3.405311e-08,1.0621418e-08,1.0
9,9,220049.0,2625.3848,624.8672,2698.7227,-13.387863,10.816494380385848,-0.021441251,-9.27324e-05,0.0011574787,6.205431e-05,1.0,40,0.021325981,7.90225e-06,0,-2.226053355236167e-07,0.15068862,0.04322151,1.5329471,2.0611267e-05,1.2779451e-05,1.1540564e-05,1.1811145e-05,4.614626e-06,1.01820715e-05,0.3240962,0.11025837,2.7035933,1.2594754e-08,8.29342e-09,7.4480027e-09,4.4253214e-09,7.591007e-09,1.2660181e-08,1.0
