True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,281.6214,1924.3281,1944.8263,-81.67399,2.4654843037424143,-0.0800788,-6.332539e-06,1.181522e-05,1.1567472e-05,1.0,40,0.010165555,5.2269734e-06,0,7.995897635892233e-09,1.0
1,1,6057573.0,372.6237,2103.577,2136.325,-79.95493,3.017502409958979,-0.0800301,-3.1822034e-05,1.2490019e-05,1.2110031e-05,1.0,40,0.01439057,6.736134e-06,0,5.479739653525131e-09,1.0
2,2,5242039.0,333.62674,2411.4045,2434.3743,-82.122925,3.4334964563895483,-0.08007185,-2.1161131e-05,1.2590698e-05,1.2354219e-05,1.0,40,0.019985097,8.209541e-06,0,2.939449934514313e-09,1.0
3,3,4536288.0,299.0321,2733.0244,2749.335,-83.75586,4.665500728209736,-0.08004752,-1.0835137e-05,1.2837369e-05,1.2685504e-05,1.0,40,0.02022604,7.356703e-06,0,-6.179889104076766e-09,1.0
4,4,3925558.5,345.70935,3113.3943,3132.529,-83.66387,5.081488187977811,-0.080116436,3.6956694e-06,1.3022206e-05,1.2863601e-05,1.0,40,0.01924681,6.1441756e-06,0,-6.432107843945939e-09,1.0
5,5,3397055.0,428.67905,3559.1184,3584.8416,-83.13208,5.4974943410779815,-0.08012547,-8.435047e-06,1.3163613e-05,1.2975379e-05,1.0,40,0.020325214,5.6697663e-06,0,-6.045788591387059e-09,1.0
6,6,2939708.2,446.9463,4038.2769,4062.935,-83.68435,6.049496767314849,-0.08007729,-4.8138943e-05,1.3406636e-05,1.3244398e-05,1.0,40,0.020415321,5.024772e-06,0,-6.883667559058103e-09,1.0
7,7,2543924.5,394.48337,4569.0483,4586.0464,-85.06542,6.601501460216241,-0.08009287,-3.2752283e-05,1.3692734e-05,1.3591419e-05,1.0,40,0.020528754,4.476351e-06,0,-5.442206047999005e-09,1.0
8,8,2201436.2,301.5497,5531.962,5540.175,-86.87987,7.320501787675312,-0.08008072,-2.7157344e-06,1.3068774e-05,1.3030055e-05,1.0,41,0.02006281,3.6213314e-06,0,-5.8621658479485935e-09,1.0
9,9,1905053.1,155.18259,6272.3623,6274.2817,-88.58275,7.872499707242241,-0.080063894,-2.7957942e-06,1.3319314e-05,1.3311167e-05,1.0,41,0.020431377,3.2563692e-06,0,-5.702963789903808e-09,1.0
10,10,1648567.4,137.61821,7323.77,7325.063,-88.9235,8.424479573470308,-0.08013602,1.908071e-06,1.3181922e-05,1.31772695e-05,1.0,41,0.019909639,2.718016e-06,0,-5.4265344342038844e-09,1.0
11,11,1426616.2,282.261,8412.1455,8416.88,-88.07822,8.976494559639832,-0.08018821,3.6101032e-06,1.3261913e-05,1.3246999e-05,1.0,41,0.020565119,2.4433184e-06,0,-4.785817057287053e-09,1.0
