True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,7.5191174,0.22589067,7.5225096,-1.7207725,44.29748255733284,1.1607974,-0.027050437,0.10065206,9.0759844e-05,2.0,38,0.0011346623,0.0001508356,0,-0.00014978024870303407,11.458221,0.8384414,36.23655,9.9465915e-06,9.214114e-06,3.4363973e-05,0.000123573,1.1565906e-05,9.374811e-06,17.620522,1.009975,45.45318,2.2017887e-06,1.6463376e-06,6.7346614e-06,2.542122e-05,1.8298052e-06,1.3116438e-06,2.0
43,43,4765894.0,7.4525213,-0.02021266,7.4525485,0.15539671,45.06247963363421,1.1608497,-0.026159806,-1.6521606,-1.215317e-05,2.0,38,0.0033372191,0.0004477957,0,-0.0001555287094588275,4.034403,0.47426334,14.164414,0.000106577965,1.9476207e-05,1.4135024e-05,6.091136e-06,9.190424e-06,7.765506e-05,4.463378,0.6055314,13.387209,1.1067331e-05,1.7309753e-06,1.9837105e-06,3.131505e-07,2.360485e-06,1.6216634e-05,2.0
44,44,3244822.5,7.7437625,0.15495571,7.7453127,-1.1463579,45.877492099039955,1.1609066,-0.024982221,0.31653488,0.00012669482,2.0,38,0.009900133,0.0012782096,0,-0.0001620615012158491,4.89424,0.10635708,4.6899686,0.0004777619,7.835558e-05,1.2906947e-05,3.830578e-06,1.1413002e-05,6.5638465e-06,4.8375688,0.059772793,4.0808597,6.093275e-05,9.826485e-06,2.7359315e-06,1.0085124e-06,9.955454e-07,2.0349e-06,2.0
45,45,2209211.8,7.946726,0.3239912,7.9533277,-2.3346791,46.96149833718664,1.1608588,-0.027342906,0.22235636,0.00036899312,2.0,38,0.020056715,0.0025218017,0,-0.00016708772723327597,3.686961,0.063491315,1.627037,0.00070891745,0.00020778505,2.899274e-05,8.613198e-06,7.943384e-06,9.403823e-06,3.834267,0.04431809,1.1929748,9.27554e-05,2.7054295e-05,3.0140004e-06,1.8947671e-06,6.006674e-07,6.676536e-07,2.0
46,46,1504119.6,8.104026,0.4391541,8.115916,-3.1018026,47.77548317585024,1.1607902,-0.028470162,0.24094664,0.00070547167,2.0,38,0.021595424,0.002660873,0,-0.00017503586869682962,0.67573696,0.08728996,1.2582555,0.00013281671,4.7863876e-05,3.3000906e-05,1.1871976e-05,7.4739633e-06,5.487744e-06,0.6874266,0.10204862,0.79035515,1.6572414e-05,5.8534342e-06,4.9841724e-06,8.786374e-07,5.3719873e-07,8.229343e-07,2.0
47,47,1024068.44,8.242308,0.5035624,8.257676,-3.4961302,48.58948209453956,1.1607863,-0.028427308,0.3086298,0.0011477009,2.0,38,0.021594916,0.0026151324,0,-0.00018289418411529106,0.41061062,0.040223975,1.2210697,8.354061e-05,1.3478724e-05,2.4316842e-05,4.1821204e-06,8.089265e-06,4.205649e-06,0.42390943,0.023587102,0.7755609,1.0232125e-05,3.0377369e-06,2.7677638e-06,4.906744e-07,8.6008197e-07,6.23797e-07,2.0
48,48,697233.1,8.379752,0.5478027,8.397638,-3.7402282,49.403480186505476,1.1607734,-0.028643446,0.41669467,0.0017731764,2.0,38,0.02165403,0.0025785856,0,-0.000193374611238548,0.3190145,0.048162084,1.1928307,6.4669395e-05,1.3298661e-05,1.5900056e-05,4.941892e-06,5.9599274e-06,8.010794e-06,0.34108248,0.044244096,0.74311453,8.07748e-06,2.3107787e-06,2.3292655e-06,6.976661e-07,6.02867e-07,4.997011e-07,2.0
49,49,474706.8,8.521521,0.57862914,8.541143,-3.8845408,50.217492305178894,1.1607821,-0.027903736,0.5794212,0.002659273,2.0,38,0.021388436,0.0025041653,0,-0.00019739169545091378,0.2425263,0.04095435,1.2149622,4.4995675e-05,1.4170285e-05,1.9749727e-05,5.965534e-06,2.6396533e-06,4.4164494e-06,0.2417277,0.03751642,0.7665951,5.548441e-06,1.8503252e-06,1.123905e-06,3.2661845e-07,5.4034354e-07,7.4446325e-07,2.0
50,50,323198.12,8.652363,0.6133297,8.674074,-4.054675,51.031490263849264,1.1607827,-0.027804986,0.80289227,0.0040142,2.0,38,0.02133685,0.0024598418,0,-0.0002008185521568133,0.17653374,0.06833823,1.2217035,3.1916737e-05,1.3584504e-05,9.532324e-06,8.080445e-06,4.256427e-06,4.5267493e-06,0.1684269,0.04390091,0.7758,3.7025186e-06,1.3628858e-06,8.609548e-07,6.52813e-07,4.369638e-07,4.800953e-07,2.0
51,51,220049.0,8.783176,0.6632396,8.808183,-4.3183517,51.84550371582736,1.1607845,-0.027348494,1.0905117,0.00618299,2.0,38,0.02131001,0.0024193425,0,-0.00020241133695265227,0.15489511,0.06045355,1.2195804,2.8492364e-05,8.925193e-06,1.0495517e-05,1.4746424e-06,6.0881684e-06,5.028022e-06,0.14439975,0.05286809,0.79223555,2.9757718e-06,1.0391301e-06,1.2742458e-06,5.7849235e-07,3.0695952e-07,3.2562616e-07,2.0
