True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,95.690926,322.16638,336.07727,-73.45735,5.2974735582538415,-0.024436863,0.00017651265,7.0573355e-05,6.485193e-05,1.0,40,0.018257953,5.432665e-05,0,1.7596941850931417e-07,0.9693313,0.09457922,3.92539,1.799324,0.22100492,16.452808,4.1684416e-05,1.4237904e-05,0.00013935134,9.4216106e-05,9.733196e-06,8.730965e-06,2.1823945e-07,1.5275491e-07,5.986133e-07,6.3334915e-07,1.1031528e-07,7.373883e-08,1.0
1,1,4765894.0,135.99066,353.4239,378.68445,-68.95425,7.3724786968377884,-0.024397686,0.0001774075,9.448869e-05,8.2303195e-05,1.0,40,0.02143049,5.6591947e-05,0,2.8466706664549847e-07,2.0628178,0.11592511,3.2451375,4.000386,0.17457132,9.014806,0.000433939,1.7046968e-05,8.62018e-06,7.566248e-05,2.6388081e-05,9.273067e-06,1.9236554e-06,1.5616274e-07,8.88758e-08,1.140763e-06,2.4757554e-07,7.5433206e-08,1.0
2,2,3244822.5,190.63306,422.81714,463.80524,-65.731094,9.636489177675685,-0.024433674,0.00018378287,0.00011600497,9.640742e-05,1.0,40,0.01928916,4.1588923e-05,0,4.067582837918861e-07,4.8745933,0.05390939,3.534472,9.459561,0.14887233,8.581368,0.0009391595,3.966385e-05,8.154366e-06,7.707085e-06,1.1685669e-05,1.0575891e-05,3.927003e-06,9.927916e-08,9.084297e-08,6.981931e-08,8.154933e-08,1.17344136e-07,1.0
3,3,2209211.8,283.01602,537.2137,607.2039,-62.218746,11.90049219186767,-0.024440352,0.00018538609,0.00013410214,0.000104968916,1.0,40,0.020685788,3.4067285e-05,0,5.100777128814053e-07,1.0148745,0.06810881,3.2587342,1.6561855,0.107249886,7.1407,0.0001978868,6.517279e-05,8.053883e-06,1.0247489e-05,1.3815588e-05,1.3317214e-05,4.7286827e-07,1.7368554e-07,7.6201516e-08,8.060135e-08,1.594725e-07,1.2819805e-07,1.0
4,4,1504119.6,441.6215,664.3983,797.78107,-56.388256,14.16448312610737,-0.024458505,0.0001832983,0.00015926093,0.00011045842,1.0,40,0.020863771,2.6152253e-05,0,6.192456769564577e-07,0.3674052,0.05809881,3.2004032,0.98372364,0.11399338,6.3027735,6.582481e-05,2.5582907e-05,1.2592772e-05,2.0041844e-05,8.977149e-06,6.2730373e-06,1.2272294e-07,1.0868325e-07,7.914724e-08,1.1298703e-07,1.0900238e-07,6.309371e-08,1.0
5,5,1024068.44,669.9603,767.6458,1018.88513,-48.887276,16.428493686922593,-0.024458244,0.00018108,0.0002024558,0.000114921575,1.0,40,0.020837955,2.0451722e-05,0,7.313134533155789e-07,0.24151228,0.0775626,3.204963,0.839061,0.13065739,5.764936,3.6674355e-05,1.8909514e-05,7.6025476e-06,1.21738085e-05,2.0667336e-05,7.047975e-06,4.5680707e-08,3.746117e-08,2.9308088e-08,4.0712816e-08,1.0783731e-07,9.2197645e-08,1.0
6,6,697233.1,948.9901,803.4409,1243.4225,-40.252163,18.69348982119118,-0.02446871,0.00018536756,0.00028411107,0.00011862019,1.0,40,0.021244317,1.7085356e-05,0,8.321860030297709e-07,0.16006821,0.06812939,3.1489058,0.54327875,0.12127458,5.07332,2.6513037e-05,1.0928738e-05,5.6249314e-06,6.8922545e-06,1.1064967e-05,8.549358e-06,1.6266172e-08,2.4616455e-08,2.4279485e-08,4.182137e-08,4.890862e-08,4.5388063e-08,1.0
7,7,474706.8,1227.6045,752.49365,1439.8817,-31.50735,20.957481848745374,-0.024458934,0.0001820121,0.00044554524,0.00012168692,1.0,40,0.021120086,1.4667931e-05,0,9.26311480093975e-07,0.16759987,0.07448286,3.1631358,0.46096343,0.09181245,4.634803,2.5907895e-05,1.2575842e-05,7.832494e-06,1.3805268e-05,8.041589e-06,5.5854584e-06,1.2271119e-08,1.9625542e-08,2.0998975e-08,2.9165895e-08,3.7233903e-08,2.7772835e-08,1.0
8,8,323198.12,1449.9279,633.8329,1582.4143,-23.612442,23.221487876289757,-0.024461621,0.00017690436,0.0007769204,0.0001246481,1.0,40,0.02113416,1.3355643e-05,0,1.0444171460665832e-06,0.12976576,0.06211547,3.1590488,0.35134983,0.08091354,4.343804,1.5979704e-05,1.0236453e-05,7.4486215e-06,9.91253e-06,9.723832e-06,7.372481e-06,7.975601e-09,1.3965426e-08,1.4788335e-08,1.7303579e-08,2.5265166e-08,1.9416223e-08,1.0
9,9,220049.0,1602.379,495.4521,1677.2273,-17.181494,25.485481877141865,-0.024450408,0.00018868576,0.0014598191,0.00012738508,1.0,40,0.021163134,1.2617928e-05,0,1.189377482397352e-06,0.14107718,0.075367585,3.1516385,0.32566625,0.0793677,4.1234255,1.1559879e-05,1.0188537e-05,6.8793847e-06,1.6995924e-05,9.72033e-06,1.0804796e-05,6.5995898e-09,9.473313e-09,9.51383e-09,2.9294961e-08,1.537804e-08,1.56503e-08,1.0
10,10,149820.0,1695.4032,372.46353,1735.8344,-12.390489,27.75049761138507,-0.024471564,0.00018501341,0.002852112,0.00013131597,1.0,40,0.021019764,1.2109314e-05,0,1.3006730262723068e-06,0.11222423,0.07921179,3.175652,0.24012607,0.08178879,4.0293093,1.18369e-05,8.746394e-06,7.848438e-06,6.7871083e-06,1.01170335e-05,5.6252466e-06,6.531352e-09,7.787522e-09,9.588813e-09,9.5431325e-09,1.7516662e-08,1.116648e-08,1.0
