True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,84.51425,414.6364,423.16193,-78.47936,5.305496785294963,-0.06437896,0.00033074853,5.4834454e-05,5.2647192e-05,1.0,40,0.01790309,4.2307893e-05,0,3.419854750068478e-07,1.1971048,0.08399051,3.8582673,2.3178785,0.19601585,19.270317,5.1455238e-05,8.9080495e-06,0.0001891855,7.7925084e-05,5.2906857e-06,7.861883e-06,3.580786e-07,9.30443e-08,5.751051e-07,6.461642e-07,6.164797e-08,1.0690855e-07,1.0
1,1,4765894.0,125.768425,460.3577,477.22836,-74.719826,7.516491316986503,-0.064355865,0.00032804575,7.254047e-05,6.750231e-05,1.0,40,0.021394072,4.482984e-05,0,5.446319641974292e-07,2.5541003,0.102501236,3.1902566,4.9398556,0.17316854,10.867647,0.0005418564,8.522399e-06,9.67331e-06,1.7754932e-05,2.8296126e-05,5.8692214e-05,2.035464e-06,1.4389846e-07,9.147073e-08,1.4222138e-07,1.6004527e-07,7.9648527e-07,1.0
2,2,3244822.5,175.55362,570.4113,596.815,-72.89338,9.644489871367114,-0.064392366,0.00032689,8.598863e-05,7.854849e-05,1.0,40,0.018070173,3.0277677e-05,0,7.42651491967005e-07,4.226195,0.08212411,3.7879539,9.367005,0.17562054,11.476299,0.0007622516,4.269557e-05,1.1279585e-05,7.327711e-06,7.1936024e-06,3.0948595e-06,2.8258312e-06,1.2512373e-07,9.727998e-08,9.276485e-08,8.684601e-08,5.3686083e-08,1.0
3,3,2209211.8,264.5574,754.1998,799.25464,-70.670204,11.77248794582556,-0.064418465,0.00032843722,9.5520445e-05,8.505481e-05,1.0,40,0.02168522,2.7131804e-05,0,9.382866119541152e-07,0.89293385,0.055511773,3.1509686,1.6580162,0.12721278,8.87603,0.00018554565,5.1731553e-05,1.0947667e-05,6.9587077e-06,9.320205e-06,7.1463123e-06,3.9079143e-07,1.2092654e-07,7.790054e-08,8.998765e-08,8.005876e-08,8.616457e-08,1.0
4,4,1504119.6,427.14066,994.0764,1081.9598,-66.74748,14.03748669338529,-0.064425685,0.00032627487,0.000106443214,8.985355e-05,1.0,40,0.021681877,2.0039446e-05,0,1.1483061181963876e-06,0.32625479,0.087622754,3.124591,1.1864297,0.12455859,7.86267,5.847025e-05,2.978134e-05,7.934737e-06,1.8274643e-05,9.018473e-06,7.672617e-06,1.2399681e-07,9.238358e-08,9.2622905e-08,1.2138477e-07,5.928987e-08,7.070724e-08,1.0
5,5,1024068.44,684.9426,1261.5332,1435.4834,-61.500492,16.30248277427745,-0.06442689,0.00031402774,0.00012319481,9.514664e-05,1.0,40,0.021231629,1.4790578e-05,0,1.3443488337848192e-06,0.18381993,0.055568147,3.200829,0.998855,0.14794612,7.621623,2.5716217e-05,1.9464589e-05,6.350169e-06,1.237923e-05,9.623836e-06,1.1773133e-05,3.9747558e-08,3.624625e-08,4.039933e-08,8.458207e-08,5.99541e-08,6.5566574e-08,1.0
6,6,697233.1,1042.0176,1526.9128,1848.5842,-55.689037,18.56749842854333,-0.06441537,0.00030796943,0.00014949542,0.00010199476,1.0,40,0.02103663,1.1379861e-05,0,1.5390869567394374e-06,0.121388644,0.06424969,3.2161822,0.96021545,0.112013906,7.541368,1.3227338e-05,1.28552465e-05,1.0068995e-05,6.8560234e-06,7.078141e-06,5.8370624e-06,2.3535526e-08,2.2851118e-08,5.9689675e-08,4.006756e-08,4.9618702e-08,4.281129e-08,1.0
7,7,474706.8,1484.8218,1763.4626,2305.319,-49.90288,20.832489229476778,-0.06443077,0.00030830494,0.00019012026,0.000111249705,1.0,40,0.021450236,9.304671e-06,0,1.7454725269644263e-06,0.1232159,0.079898275,3.1654732,0.7778825,0.13761708,7.294457,9.888429e-06,1.1406245e-05,1.0688079e-05,8.705991e-06,1.0638102e-05,7.724539e-06,9.868689e-09,1.8228052e-08,1.5309077e-08,2.8405198e-08,4.6109808e-08,2.9679827e-08,1.0
8,8,323198.12,1981.83,1967.8445,2792.8591,-44.79712,23.097482883691555,-0.06441489,0.00029684074,0.00025024218,0.00012423501,1.0,40,0.021781566,7.799021e-06,0,1.9532871466251325e-06,0.11909132,0.060688734,3.1015267,0.62305176,0.12846583,6.8852453,8.934437e-06,1.7869368e-05,8.685829e-06,5.6619515e-06,7.1678637e-06,6.9716993e-06,8.258451e-09,9.345056e-09,1.4203625e-08,1.9047915e-08,1.9330347e-08,3.6341575e-08,1.0
9,9,220049.0,2553.229,2143.557,3333.7388,-40.015053,25.362481897958787,-0.06441681,0.00030761524,0.00033741604,0.00013949949,1.0,40,0.02131713,6.394361e-06,0,2.156104203928282e-06,0.13045725,0.06496459,3.173607,0.67639357,0.1385848,7.52748,8.754064e-06,9.766517e-06,7.778135e-06,1.6025224e-05,6.40417e-06,9.9010485e-06,1.0740414e-08,1.2114757e-08,1.08169464e-08,3.255693e-08,1.4654222e-08,1.5667979e-08,1.0
10,10,149820.0,3193.118,2254.9592,3909.072,-35.229492,27.62747909888276,-0.064423464,0.00029577818,0.0004710984,0.00015676233,1.0,40,0.021394147,5.4729476e-06,0,2.3467256236339785e-06,0.10516828,0.0803471,3.1552787,0.38818368,0.18945228,8.369797,1.0372499e-05,9.469416e-06,5.75733e-06,8.876705e-06,8.327514e-06,7.305103e-06,6.9822375e-09,5.183706e-09,6.2999312e-09,1.1402606e-08,1.1271145e-08,6.8357786e-09,1.0
11,11,101998.59,3875.6038,2258.833,4485.8257,-30.235079,29.892484059761046,-0.06440948,0.0002950325,0.0006907833,0.0001751561,1.0,40,0.020844756,4.6468044e-06,0,2.5219719730116594e-06,0.37442267,0.049981188,3.9473603,1.3907682,0.17154984,9.866623,1.0891144e-05,7.417922e-05,1.1328716e-05,1.1678391e-05,1.1523879e-05,4.776103e-06,5.5039013e-09,6.529708e-08,4.5309245e-09,7.887718e-09,7.129861e-09,1.0201746e-08,1.0
