True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,30.355476,1087.8463,1088.2698,-88.40162,2.7654766913328785,-0.19538295,0.00018311119,2.0900343e-05,2.0884081e-05,1.0,40,0.012090556,1.1109889e-05,0,8.002393364103316e-08,7.201462,0.10284015,4.900827,0.00029653998,6.149323e-05,0.00038770767,0.00071794697,1.5222828e-05,1.659806e-05,38.44524,0.84110373,30.580242,1.0693215e-06,2.1555365e-07,8.261708e-07,4.0406903e-06,5.996544e-08,1.5932427e-07,1.0
1,1,4765894.0,124.372116,1639.6396,1644.3499,-85.66223,4.071483900042949,-0.19533399,7.942892e-05,2.0367012e-05,2.0250498e-05,1.0,40,0.02144864,1.3043842e-05,0,1.1218346753490651e-07,3.0880961,0.11566818,1.6373185,0.0006511373,8.271738e-05,9.550404e-06,9.686741e-06,7.9567566e-05,3.662503e-05,16.504631,0.51696235,14.345191,2.0889868e-06,2.478144e-07,7.0054845e-08,5.4324524e-08,4.141661e-07,1.5396867e-07,1.0
2,2,3244822.5,120.543015,2409.592,2412.6052,-87.13609,4.885499565367354,-0.19536534,8.2875704e-05,2.0355683e-05,2.0304868e-05,1.0,40,0.020869335,8.650124e-06,0,1.2929028789296304e-07,4.1559258,0.07779223,1.6188358,0.0008410826,0.00021104437,1.1887017e-05,2.7458088e-06,7.2422e-06,6.8748327e-06,22.742453,0.40560666,15.292526,1.9432796e-06,2.1892384e-07,1.5179798e-07,9.47153e-08,8.58538e-08,6.179172e-08,1.0
3,3,2209211.8,177.84602,3517.088,3521.5815,-87.10523,5.699498857342405,-0.19539747,8.028596e-05,2.0483281e-05,2.0431042e-05,1.0,40,0.021435823,6.0869875e-06,0,1.4687073249916062e-07,2.4938347,0.050781317,1.5775692,0.00043317638,0.00029872186,8.823861e-05,2.9925675e-05,8.1061135e-06,6.9398548e-06,8.892387,0.48247686,14.550471,2.850618e-07,2.7867412e-07,3.013456e-07,1.6478837e-07,5.3468035e-08,8.844957e-08,1.0
4,4,1504119.6,208.0379,5081.0615,5085.319,-87.6554,6.513497616018867,-0.19538917,8.015554e-05,2.0824918e-05,2.0790065e-05,1.0,40,0.02079527,4.0892755e-06,0,1.6617984322662476e-07,1.3366473,0.095555395,1.5582557,0.0001971692,0.00014372884,0.00012392535,3.5765654e-05,3.0853753e-05,6.5850736e-06,3.6528397,0.24035397,8.619375,8.754769e-08,1.8696525e-07,6.931892e-08,1.01539655e-07,7.299907e-08,5.643214e-08,1.0
5,5,1024068.44,275.1972,7782.464,7787.328,-87.9748,7.493497929215664,-0.1953941,-1.3520853e-06,1.9969815e-05,1.9944873e-05,1.0,41,0.020119708,2.583647e-06,0,1.6688612532798588e-07,0.9288626,0.074375436,1.6222326,0.00012746305,8.752113e-05,7.972562e-05,2.7259282e-05,6.156082e-05,9.13768e-06,5.3698616,0.28639358,8.581182,6.2425606e-08,3.799587e-08,8.1052534e-08,3.7873633e-08,8.28705e-08,5.4099786e-08,1.0
6,6,697233.1,416.8296,11302.251,11309.935,-87.88788,8.307492101244861,-0.1953994,8.633765e-06,2.0196549e-05,2.0169116e-05,1.0,41,0.02118997,1.8735715e-06,0,1.6858224476370193e-07,0.5729596,0.04663794,1.5355233,8.9682886e-05,5.1123403e-05,4.762302e-05,1.6667804e-05,3.8587877e-05,4.9434175e-06,3.1950104,0.2402343,8.937117,2.5506976e-08,2.5084026e-08,1.5144082e-08,1.4360302e-08,3.8103373e-08,1.85361e-08,1.0
7,7,474706.8,605.4513,16442.982,16454.125,-87.89125,9.121486859890865,-0.19539294,8.2923825e-06,2.0389853e-05,2.0362246e-05,1.0,41,0.02138322,1.299566e-06,0,1.7091331239763325e-07,0.3911165,0.0542697,1.5391201,6.15136e-05,4.1321913e-05,3.0467147e-05,9.981327e-06,2.0051215e-05,5.9622434e-06,3.1245568,0.2630406,8.834315,1.409202e-08,9.7073825e-09,1.2656458e-08,2.4119945e-08,1.428919e-08,1.9639993e-08,1.0
8,8,323198.12,835.89215,23887.426,23902.047,-87.995865,9.936477165290853,-0.19539669,7.6040196e-06,2.0614934e-05,2.0589721e-05,1.0,41,0.021397928,8.952341e-07,0,1.7217506248011697e-07,0.2571769,0.047573816,1.5289414,3.817517e-05,2.8130244e-05,2.2426804e-05,5.8257638e-06,1.20498e-05,4.8018987e-06,1.8762385,0.21657945,6.8244357,5.7376144e-09,1.0365346e-08,1.0872847e-08,7.262834e-09,6.0883685e-09,9.207028e-09,1.0
9,9,220049.0,1215.7762,34836.832,34858.04,-88.001236,10.75049611061695,-0.19539575,7.531264e-06,2.0761661e-05,2.0736406e-05,1.0,41,0.021353418,6.125823e-07,0,1.7497498112062242e-07,0.19233975,0.069435254,1.5143276,3.1585496e-05,1.3310601e-05,1.5177272e-05,8.798549e-06,1.2382354e-05,4.4281146e-06,1.5197263,0.0997305,6.0147524,4.833923e-09,3.863111e-09,4.919311e-09,8.438815e-09,3.650349e-09,5.7375056e-09,1.0
10,10,149820.0,1732.6593,50653.535,50683.16,-88.0409,11.564499882602831,-0.19540088,7.559244e-06,2.0972037e-05,2.0947526e-05,1.0,41,0.021307826,4.2041233e-07,0,1.7623926151095602e-07,0.17673697,0.047019478,1.5283309,2.2156148e-05,1.8211975e-05,1.085718e-05,1.5963025e-05,1.3063618e-05,4.827733e-06,1.5653819,0.13952293,5.4266286,3.2391867e-09,1.8592268e-09,3.4873793e-09,3.452587e-09,5.147683e-09,8.428771e-09,1.0
11,11,101998.59,3259.8972,74308.28,74379.75,-87.48805,12.544477769144578,-0.19541126,7.585874e-07,2.0998523e-05,2.0958189e-05,1.0,42,0.01904425,2.560408e-07,0,1.769966697888038e-07,0.17250133,0.037877485,1.7204962,1.5574335e-05,1.6900025e-05,1.3366885e-05,1.09979965e-05,1.3448506e-05,7.2836588e-06,3.2797055,0.33658382,9.900856,2.242713e-09,7.140777e-10,2.502536e-09,4.0642245e-09,4.483752e-09,3.884513e-09,1.0
12,12,69449.59,4817.9116,108247.72,108354.88,-87.45155,13.223481881403131,-0.19539829,7.003949e-07,2.1170526e-05,2.1128673e-05,1.0,42,0.02187574,2.0188973e-07,0,1.771294829338122e-07,0.13328062,0.0686517,1.5080913,1.9313691e-05,1.2604562e-05,1.0929416e-05,6.7176243e-06,7.988381e-06,6.4248766e-06,2.075731,0.24661203,8.368486,1.521076e-09,1.061768e-09,1.8479932e-09,1.1231753e-09,1.8894235e-09,2.5893276e-09,1.0
13,13,47283.254,7527.934,157450.72,157630.58,-87.262695,14.038500320079038,-0.19540371,6.744693e-07,2.1378053e-05,2.1329295e-05,1.0,42,0.020335367,1.2900648e-07,0,1.772547693890285e-07,0.14375523,0.04050231,1.625763,1.5563872e-05,1.3207276e-05,1.1751451e-05,7.737998e-06,1.20512605e-05,6.9933913e-06,1.8284802,0.2542023,9.704653,9.056927e-10,3.7686695e-10,3.3653302e-10,1.4545263e-09,8.8278285e-10,1.1758201e-09,1.0
14,14,32196.41,11903.602,228827.8,229137.2,-87.02216,14.717477845697431,-0.19540747,6.64957e-07,2.1602493e-05,2.1544192e-05,1.0,42,0.021113276,9.214251e-08,0,1.773477293460248e-07,0.13259426,0.046177696,1.5431702,1.3547786e-05,2.14073e-05,6.8575364e-06,5.8544774e-06,4.844497e-06,5.2528208e-06,4.061382,0.19051218,7.438664,5.131365e-10,3.76119e-09,1.2503474e-09,7.8952855e-10,1.2150997e-09,1.6584187e-09,1.0
15,15,21915.822,19450.654,333738.12,334304.44,-86.664505,15.396478437905898,-0.19540483,6.1683625e-07,2.175988e-05,2.1686223e-05,1.0,42,0.021234056,6.351712e-08,0,1.774630889462014e-07,0.15495278,0.07973297,1.5451946,1.3190587e-05,1.9289733e-05,6.3926755e-06,1.4527294e-05,1.045438e-05,8.277909e-06,1.570499,0.24400832,6.732056,2.9943245e-10,3.6094427e-10,2.9097272e-10,2.3901253e-10,1.1671212e-09,5.7547456e-10,1.0
16,16,14919.832,30808.22,469207.4,470217.75,-86.24335,16.24248599811108,-0.1954039,7.531887e-08,2.2734812e-05,2.2637216e-05,1.0,43,0.020540103,4.368211e-08,0,1.7747673432207537e-07,0.16145596,0.055694193,1.5944773,2.042553e-05,1.5361727e-05,1.2388725e-05,1.06295765e-05,6.523289e-06,7.832154e-06,2.77052,0.2630928,16.916172,1.6802112e-10,4.0412015e-10,2.56025e-10,4.4728174e-10,8.8491403e-10,3.5900924e-10,1.0
17,17,10159.962,60743.58,703109.0,705728.0,-85.06232,16.92148800371797,-0.19541079,7.968229e-08,2.2279499e-05,2.2114444e-05,1.0,43,0.019440776,2.7547124e-08,0,1.7748516624039547e-07,0.16123065,0.05624754,1.687411,1.26512405e-05,2.0943298e-05,1.0179023e-05,1.0975583e-05,7.394517e-06,8.779706e-06,2.6702828,0.20967188,17.961857,1.3434884e-10,1.2965595e-10,3.1430802e-10,3.0676292e-10,2.8245653e-10,4.6285936e-10,1.0
18,18,6916.754,115639.05,1019120.8,1025660.56,-83.52637,17.81420735278516,-0.19542304,6.60326e-08,2.2578346e-05,2.229134e-05,1.0,43,0.02018304,1.9678088e-08,0,1.7749737351565602e-07,0.11665127,0.050550193,1.6030153,9.389955e-06,1.252006e-05,8.850557e-06,1.1527309e-05,6.571999e-06,6.232044e-06,2.9831338,0.2525403,17.113737,7.9142116e-11,1.3386284e-10,3.0117248e-10,1.6522526e-10,3.2315453e-10,3.0438127e-10,1.0
19,19,4708.491,223109.34,1470309.0,1487140.4,-81.37158,18.578821095798048,-0.19542462,5.5720754e-08,2.2989514e-05,2.247207e-05,1.0,43,0.020206789,1.3587681e-08,0,1.7751081920037955e-07,0.12890941,0.05913908,1.6114033,1.2118351e-05,1.7708713e-05,7.3692872e-06,5.5645223e-06,7.65319e-06,5.254842e-06,2.2083273,0.20555243,17.308657,5.546477e-11,9.496584e-11,1.3512112e-10,1.3226793e-10,8.233033e-11,1.8216346e-10,1.0
20,20,3206.0295,426903.38,2094128.5,2137199.2,-78.47772,19.32069235770905,-0.19540356,5.8070288e-08,2.3705508e-05,2.2759667e-05,1.0,43,0.020216696,9.459434e-09,0,1.775217791605436e-07,0.13715741,0.11816411,1.6297327,1.2307734e-05,1.6240489e-05,9.313041e-06,1.2566649e-05,4.798574e-06,6.7673977e-06,2.9513123,0.25898433,17.24426,5.647004e-11,8.138557e-11,3.936874e-11,6.87342e-11,2.0077946e-10,1.4497654e-10,1.0
21,21,2182.901,809393.4,2908754.8,3019266.8,-74.45018,20.064975006360328,-0.19541813,6.202347e-08,2.5065652e-05,2.3264314e-05,1.0,43,0.020212647,6.6945547e-09,0,1.775318337673188e-07,0.14134242,0.104398824,1.6169513,1.9011253e-05,1.5756983e-05,7.402717e-06,7.703962e-06,7.026128e-06,3.574382e-06,2.012034,0.3063744,17.251892,2.9207782e-11,4.2038758e-11,6.1860336e-11,7.639715e-11,5.112474e-11,5.3225424e-11,1.0
22,22,1486.4281,1461813.8,3942031.0,4204344.0,-69.65383,20.807562961621443,-0.19541061,5.935692e-08,2.7161654e-05,2.3878101e-05,1.0,43,0.020212637,4.8075606e-09,0,1.7754152892222467e-07,0.13708864,0.07770556,1.6410272,1.7610299e-05,1.3866152e-05,2.9579678e-06,1.0340698e-05,6.2817485e-06,6.2704826e-06,2.8579872,0.12596871,17.701744,2.4313636e-11,2.0633672e-11,3.535636e-11,8.599805e-11,3.012144e-11,6.411682e-11,1.0
23,23,1012.2657,2510715.5,5114656.0,5697666.0,-63.854202,21.550296303554205,-0.19541594,5.7995667e-08,3.0740375e-05,2.4771258e-05,1.0,43,0.020215126,3.5479661e-09,0,1.775529803429663e-07,0.12107085,0.08480302,1.6266023,9.271728e-06,1.1975809e-05,2.4377446e-06,1.1043011e-05,8.007601e-06,9.848126e-06,1.4579511,0.36224872,18.287739,1.1305771e-11,1.45011425e-11,2.3869273e-11,1.964265e-11,2.853439e-11,1.9325477e-11,1.0
24,24,688.8978,4072363.2,6288463.0,7491923.0,-57.073196,22.295079192292178,-0.19540386,6.0046816e-08,3.673845e-05,2.5883513e-05,1.0,43,0.020208642,2.6973905e-09,0,1.7756292620224032e-07,0.14918578,0.055636384,1.6183255,1.5490277e-05,1.5012204e-05,6.8404033e-06,1.6500884e-05,6.140826e-06,8.523904e-06,1.6379619,0.33154902,20.12891,2.0225996e-11,1.1679529e-11,2.0182559e-11,1.7965943e-11,1.4268829e-11,1.5112862e-11,1.0
25,25,468.94922,6120075.0,7264439.0,9498810.0,-49.886852,23.04021610764903,-0.1954004,6.5286656e-08,4.671886e-05,2.7324862e-05,1.0,43,0.020209648,2.1275979e-09,0,1.7757803781493387e-07,0.13344742,0.044003617,1.6200149,8.122112e-06,1.7695958e-05,1.1956553e-05,1.0048344e-05,6.0795765e-06,5.8626592e-06,1.926603,0.34849077,23.049675,5.0280747e-12,8.4339246e-12,1.18848134e-11,8.294839e-12,2.8527626e-11,2.0905827e-11,1.0
26,26,319.28494,8525288.0,7824580.5,11571715.0,-42.54597,23.786210569756804,-0.19540021,6.215393e-08,6.3706044e-05,2.9127774e-05,1.0,43,0.020200474,1.7456768e-09,0,1.7759004427849156e-07,0.16122352,0.032188162,1.6234531,9.127827e-06,1.4905002e-05,1.3891654e-05,1.9997497e-05,5.3001477e-06,1.0310999e-05,1.500292,0.35129935,26.158102,6.1518134e-12,4.7349962e-12,1.436739e-11,1.00123685e-11,1.0872063e-11,1.3223751e-11,1.0
27,27,217.43552,11141714.0,7775732.5,13586751.0,-34.91095,24.526540071557974,-0.19540107,5.4154302e-08,9.41344e-05,3.083186e-05,1.0,43,0.020201523,1.4868545e-09,0,1.7759962209973305e-07,0.16214778,0.07739631,1.593777,1.0333629e-05,2.4581723e-05,1.16347255e-05,1.2219333e-05,4.382823e-06,3.966783e-06,1.0637382,0.8167794,29.30138,4.715968e-12,7.313772e-12,4.186395e-12,4.280911e-12,8.0885385e-12,7.6373265e-12,1.0
28,28,148.05719,13550392.0,7232803.0,15359901.0,-28.091995,25.276397973852,-0.19540785,7.272682e-08,0.0001486223,3.2954933e-05,1.0,43,0.020199668,1.315091e-09,0,1.7761187855252795e-07,0.14281936,0.029002583,1.6412325,1.412318e-05,1.3315662e-05,7.598003e-06,1.33787335e-05,7.090074e-06,1.0114071e-05,1.8145304,1.2992971,33.294456,2.0119599e-11,5.319096e-12,4.401134e-12,3.9045386e-12,4.3711757e-12,7.841601e-12,1.0
29,29,100.80636,15555011.0,6249758.5,16763587.0,-21.889484,26.016152062366018,-0.19541554,6.252685e-08,0.00025262072,3.5112484e-05,1.0,43,0.020202063,1.2051158e-09,0,1.7762355272754248e-07,0.10066315,0.043675862,1.6062648,2.1997503e-06,1.6635682e-05,2.0377522e-06,7.1432946e-06,6.5529807e-06,4.3499085e-06,3.8183696,0.5245503,35.268745,1.0935939e-11,4.3419893e-11,4.590334e-12,7.127575e-12,1.9762267e-12,3.7301087e-12,1.0
30,30,68.616714,16598120.0,4843603.5,17290404.0,-16.26811,26.767779218091164,-0.19539857,5.4751002e-08,0.0004788744,3.7579284e-05,1.0,43,0.02019906,1.1682237e-09,0,1.7763742754748592e-07,0.1455507,0.060803022,1.6333776,1.0568876e-05,1.5307362e-05,8.5677e-06,1.828324e-05,6.359103e-06,5.500801e-06,1.910336,7.6952167,35.785336,8.06315e-12,1.4728932e-11,6.3887146e-12,3.024292e-12,1.2105587e-11,3.581329e-12,1.0
31,31,46.71924,18288106.0,4103394.8,18742804.0,-12.6462965,27.498385626095114,-0.19540423,6.44102e-08,0.0008301969,3.9792256e-05,1.0,43,0.020207146,1.0781283e-09,0,1.7765019454281727e-07,0.1428226,0.04587831,1.6029098,1.526206e-05,1.403994e-05,2.6384473e-06,1.7416665e-05,3.134026e-06,8.25619e-06,4.4127154,5.991498,38.96854,2.0111563e-11,6.4843747e-12,3.91186e-11,8.9342535e-12,8.758207e-12,9.336197e-12,1.0
32,32,31.801239,18842302.0,3330452.2,19134374.0,-10.023726,28.224447100568796,-0.19539896,7.2894636e-08,0.0015027021,4.552509e-05,1.0,43,0.020204332,1.0559181e-09,0,1.7766296852674182e-07,0.10287615,0.06386752,1.6420196,1.1594603e-05,8.3614495e-06,4.438933e-06,1.0619614e-05,4.6606183e-06,5.853819e-06,11.903244,2.7974536,38.55069,1.2369598e-10,1.10175515e-11,1.4021134e-11,7.549485e-12,7.878935e-12,3.3079414e-12,1.0
33,33,21.656305,19008028.0,2261489.0,19142086.0,-6.7848983,28.944474521413213,-0.1953933,7.0992634e-08,0.0032496853,4.5357774e-05,1.0,43,0.020202518,1.0553979e-09,0,1.776758857561056e-07,0.133799,0.037084375,1.6392249,1.0943927e-05,1.6766022e-05,4.996024e-06,1.5463627e-05,2.1829128e-06,3.3697481e-06,3.4339058,0.68337405,40.237793,8.152581e-12,2.8278387e-11,1.5488237e-11,7.807162e-12,9.5188675e-12,5.987997e-12,1.0
34,34,14.74984,19238966.0,1798558.6,19322852.0,-5.3407855,29.6971502105298,-0.19539839,6.105372e-08,0.0059994054,5.1977448e-05,1.0,43,0.020199869,1.0453876e-09,0,1.7769060529290846e-07,0.15499394,0.03529601,1.6345761,1.1073851e-05,2.1237118e-05,1.17974805e-05,1.0733118e-05,8.804715e-06,6.9573885e-06,27.99784,1.348248,29.94275,1.274771e-11,2.0015902e-11,2.9079036e-10,2.0075497e-11,6.824272e-12,6.832115e-12,1.0
