True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,193.43849,700.52875,726.7455,-74.56346,2.7674722380761523,0.21031073,-1.9924471e-05,3.2456002e-05,3.015659e-05,1.0,40,0.012167913,1.6743019e-05,0,-5.5302435246302494e-09,6.934994,0.1797082,4.846915,0.00026609245,6.4040476e-05,0.00038021363,0.0007016008,1.0960612e-05,1.0895601e-05,23.780394,0.46049988,20.210068,9.52193e-07,3.35138e-07,8.387077e-07,3.7546301e-06,1.3228684e-07,4.9184305e-08,1.0
1,1,4765894.0,342.468,977.4553,1035.7139,-70.69123,4.344494153017877,0.21037182,-3.7389302e-06,3.4164794e-05,3.0429377e-05,1.0,40,0.020383133,1.9680274e-05,0,9.548876298089858e-10,3.3892817,0.09279671,1.6969821,0.0006826673,7.5385025e-05,5.6482545e-06,1.7205437e-05,6.418923e-05,3.252987e-05,11.525842,0.30855644,9.152446,2.2208528e-06,2.9310252e-07,5.345105e-08,1.0160056e-07,2.9989235e-07,1.4393399e-07,1.0
2,2,3244822.5,545.7975,1353.942,1459.813,-68.044785,5.023498878552346,0.2103347,-5.0226167e-06,3.6226727e-05,3.116268e-05,1.0,40,0.021497471,1.4726182e-05,0,1.835257944498557e-09,4.2256856,0.060879223,1.5873964,0.00087698136,0.00023615557,1.2440037e-05,6.70936e-06,6.549998e-06,6.623073e-06,15.788786,0.23573229,8.61881,2.291227e-06,3.5159673e-07,6.992054e-08,1.006566e-07,7.320367e-08,6.487724e-08,1.0
3,3,2209211.8,834.22046,1771.6534,1958.2338,-64.78561,5.837491050566314,0.21030647,-1.2092176e-05,4.066343e-05,3.3283766e-05,1.0,40,0.02142383,1.09403845e-05,0,1.7858327557102408e-09,2.2674856,0.057214636,1.5303377,0.00038378354,0.00028076232,9.511505e-05,2.5089756e-05,4.7054777e-06,1.0717697e-05,5.7334847,0.25417778,7.997932,3.9817718e-07,3.0459196e-07,3.3349593e-07,1.306123e-07,6.936165e-08,6.203515e-08,1.0
4,4,1504119.6,1256.4517,2287.8848,2610.1892,-61.22546,6.651490022573853,0.21029694,-1.5161851e-05,4.6249137e-05,3.5532677e-05,1.0,40,0.021052973,8.065688e-06,0,3.0582112933012064e-09,1.337059,0.09346916,1.5514948,0.00020078899,0.00013889158,0.00012332223,4.873471e-05,4.4843124e-05,5.635234e-06,3.9642613,0.15860201,6.5397162,1.5968892e-07,2.0449014e-07,1.1588733e-07,1.948535e-07,7.5314375e-08,7.205989e-08,1.0
5,5,1024068.44,1862.5483,2852.7239,3406.9224,-56.859413,7.464481314498698,0.2102896,2.3818302e-06,5.4479282e-05,3.8196747e-05,1.0,40,0.02122045,6.228627e-06,0,3.6286886577398845e-09,0.81065536,0.07024087,1.5538046,0.00012912336,7.1149865e-05,6.616522e-05,3.3403106e-05,4.6877445e-05,1.0680711e-05,3.780371,0.17262128,6.1325297,8.658297e-08,8.234323e-08,9.2619295e-08,8.146459e-08,1.622475e-07,8.986761e-08,1.0
6,6,697233.1,2709.8367,3426.6445,4368.6504,-51.66258,8.278479353204602,0.21028343,-2.2692002e-06,6.661515e-05,4.098421e-05,1.0,40,0.021721669,4.972169e-06,0,9.91623923679678e-09,0.5996523,0.02434584,1.4981285,9.164502e-05,7.085472e-05,4.8983762e-05,1.6664357e-05,2.8850733e-05,4.1057547e-06,2.594012,0.17195222,6.312683,5.4446907e-08,2.8791407e-08,5.3131796e-08,4.141626e-08,5.7925103e-08,5.680747e-08,1.0
7,7,474706.8,3918.128,3900.3662,5528.5244,-44.86984,9.258494866400724,0.21028744,5.959488e-07,8.595859e-05,4.278402e-05,1.0,41,0.01815632,3.2841167e-06,0,3.943397535250723e-09,0.42749324,0.058903612,1.7529253,5.8101123e-05,3.4488316e-05,2.871562e-05,1.2646965e-05,1.916738e-05,7.3889287e-06,1.2439486,0.099221,3.4381526,1.8605267e-08,1.2405952e-08,1.3994068e-08,1.569991e-08,2.2812157e-08,1.0650495e-08,1.0
8,8,323198.12,5215.7188,4097.8486,6632.9546,-38.155758,10.072492131701438,0.21029294,-7.205733e-07,0.00012016981,4.5866243e-05,1.0,41,0.020912927,3.1528825e-06,0,3.6186587660217304e-09,0.28808194,0.058017842,1.5060482,4.419718e-05,2.3862984e-05,2.259861e-05,8.655648e-06,2.102984e-05,7.5404214e-06,0.83518684,0.10488316,2.7141705,9.906148e-09,5.2670477e-09,6.433281e-09,1.16152e-08,1.2600399e-08,8.224061e-09,1.0
9,9,220049.0,6577.15,3995.8914,7695.846,-31.280415,10.886491237062728,0.21029873,-1.3760463e-06,0.00018100353,4.879796e-05,1.0,41,0.020904323,2.7163126e-06,0,1.0234789650556623e-09,0.20747365,0.067635454,1.4774125,3.43304e-05,1.2001728e-05,1.9607616e-05,5.13221e-06,1.0481825e-05,5.3810354e-06,0.62726665,0.07216829,2.261685,6.8759296e-09,6.188295e-09,5.9012772e-09,6.567009e-09,4.2750057e-09,6.6691004e-09,1.0
