True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,119.0176,394.69275,412.24695,-73.21958,5.299496705032652,0.024217088,0.0003100757,5.7605215e-05,5.2803804e-05,1.0,40,0.017177325,4.166756e-05,0,3.1429715954661537e-07,1.8136171,0.09718414,7.28227,8.554144,0.27458104,23.123432,3.5097873e-05,1.4843895e-05,0.00013914786,0.0002724417,8.573967e-06,8.653384e-06,3.206761e-07,1.2832632e-07,5.860392e-07,3.4904172e-06,6.90929e-08,1.3239286e-07,1.0
1,1,4765894.0,91.79761,376.36734,387.40054,-76.29294,7.51049545002752,0.024239514,0.0003100199,8.872864e-05,8.374661e-05,1.0,40,0.018935433,4.8878177e-05,0,5.028762870041924e-07,2.2738051,0.10158921,5.408677,4.297302,0.21263142,13.336843,0.00042595525,1.3111113e-05,8.64075e-06,5.0577113e-05,2.313409e-05,7.448345e-06,1.8656536e-06,1.03842815e-07,9.395373e-08,9.1817486e-07,1.7096089e-07,9.459527e-08,1.0
2,2,3244822.5,190.06287,448.30548,486.9309,-67.02508,9.775484330923064,0.0241903,0.00031609688,0.00010940952,9.274031e-05,1.0,40,0.019909268,4.0887255e-05,0,6.919095364802261e-07,4.712744,0.07089524,5.1993337,9.1306305,0.13794254,12.42173,0.00093512307,5.5085824e-05,5.8787605e-06,1.25007355e-05,9.180076e-06,8.579503e-06,3.7176949e-06,1.0738151e-07,8.879403e-08,1.0572842e-07,7.892287e-08,9.4763266e-08,1.0
3,3,2209211.8,292.66003,583.4525,652.73785,-63.361637,12.040478331880877,0.024190355,0.00029311253,0.0001234745,9.8653094e-05,1.0,40,0.02133636,3.2687487e-05,0,8.604336308967883e-07,0.9720368,0.06527114,4.872515,1.7391275,0.10291285,11.111045,0.00019822126,5.3522934e-05,2.232533e-05,9.16624e-06,7.4499044e-06,7.75471e-06,4.4146944e-07,1.6768779e-07,2.4385233e-07,7.339807e-08,8.69843e-08,5.872666e-08,1.0
4,4,1504119.6,377.36377,800.0766,884.605,-64.74864,14.305493772757472,0.024190672,0.00028569344,0.0001322532,0.00010818588,1.0,40,0.021258274,2.4031375e-05,0,1.0624986639911134e-06,0.37334037,0.05803143,4.613643,0.86666214,0.14506789,9.794804,6.855827e-05,2.7123553e-05,1.664673e-05,1.7539876e-05,1.1691602e-05,4.370675e-06,1.00304725e-07,6.882921e-08,5.9321067e-08,8.658859e-08,1.0384937e-07,5.2987875e-08,1.0
5,5,1024068.44,779.2101,1073.226,1326.2664,-54.018673,16.570497107022675,0.024201578,0.00029514442,0.00014481047,9.482455e-05,1.0,40,0.020880796,1.5744045e-05,0,1.2447501094664707e-06,0.19410932,0.07959761,4.549826,0.9490147,0.16040367,10.030859,2.9775327e-05,1.667727e-05,1.1651057e-05,1.16246665e-05,8.658038e-06,8.3163195e-06,3.705321e-08,3.5445243e-08,4.0968786e-08,7.672059e-08,4.518806e-08,9.163181e-08,1.0
6,6,697233.1,1104.9978,1205.3842,1635.2281,-47.487946,18.83550038796966,0.024195425,0.00028824728,0.00018937238,0.000102898935,1.0,40,0.021013923,1.2850759e-05,0,1.423158151333559e-06,0.166561,0.052400086,4.350724,0.8477655,0.1547648,9.025685,2.3607865e-05,1.5271438e-05,9.864349e-06,9.429752e-06,6.344883e-06,7.4280256e-06,2.5890708e-08,2.2856746e-08,3.932609e-08,3.7902318e-08,5.8973882e-08,5.2778617e-08,1.0
7,7,474706.8,1508.1934,1219.4701,1939.5243,-38.95774,21.10048934884253,0.0241941,0.00028528337,0.00027493088,0.00010868645,1.0,40,0.021349981,1.10078445e-05,0,1.5828126768721834e-06,0.14884773,0.044820596,3.919929,0.7425135,0.0919718,7.7616663,1.6618318e-05,1.1762844e-05,7.4893774e-06,7.834828e-06,8.7964545e-06,1.5225964e-05,1.2381307e-08,2.0833433e-08,3.072591e-08,1.5107602e-08,3.6177028e-08,5.0370232e-08,1.0
8,8,323198.12,1821.5054,927.4379,2044.0212,-26.983381,23.36550217642798,0.024203533,0.00029863036,0.0005309657,0.00010931137,1.0,40,0.020932088,1.0240641e-05,0,1.7755650567658248e-06,0.1213047,0.071782544,3.541804,0.42605343,0.096398175,6.5699472,1.460436e-05,1.0313094e-05,5.5267387e-06,8.183555e-06,1.02531085e-05,5.228594e-06,6.0068786e-09,1.2043761e-08,1.4473723e-08,2.2317218e-08,1.4375135e-08,2.282301e-08,1.0
9,9,220049.0,2192.349,871.6328,2359.2666,-21.681747,25.630484897381393,0.024190223,0.000298388,0.000829788,0.00011326097,1.0,40,0.021463538,9.097546e-06,0,1.9529389714810148e-06,0.13910355,0.06916226,3.0816596,0.44979653,0.089655414,5.9301376,1.2542099e-05,8.153294e-06,3.958897e-06,2.034174e-05,1.0461419e-05,6.790365e-06,5.1187428e-09,1.1559014e-08,9.227261e-09,2.9105038e-08,1.6894674e-08,1.36806255e-08,1.0
