True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,108.39664,1164.9022,1169.9346,-84.683815,2.4674748638353776,-0.0036495489,3.1622472e-05,1.9517827e-05,1.9350282e-05,1.0,40,0.010164389,8.687998e-06,0,3.675576331008617e-09,1.0
1,1,6057573.0,214.97151,1453.6552,1469.4646,-81.587875,3.0194877967296634,-0.0036575417,3.7110934e-05,1.8074243e-05,1.7687425e-05,1.0,40,0.014472454,9.8487935e-06,0,1.1985954387859642e-10,1.0
2,2,5242039.0,229.54762,1658.1328,1673.9464,-82.11822,3.4354902698250953,-0.0035843374,2.9966499e-05,1.8310517e-05,1.7966195e-05,1.0,40,0.02016058,1.2043743e-05,0,-1.2148165481246705e-10,1.0
3,3,4536288.0,187.07639,1884.432,1893.6952,-84.33056,4.667480008356506,-0.0035504464,-2.6854344e-05,1.8618257e-05,1.8436558e-05,1.0,40,0.018832225,9.944697e-06,0,-1.8642890982063262e-08,1.0
4,4,3925558.5,251.01631,2150.6729,2165.272,-83.34283,5.083492881414713,-0.0036849675,6.8586087e-06,1.8851431e-05,1.859808e-05,1.0,40,0.018395292,8.495604e-06,0,-2.1991609784562468e-08,1.0
5,5,3397055.0,320.47852,2437.14,2458.1206,-82.50871,5.499490074493224,-0.0036002677,-3.3775566e-05,1.9223704e-05,1.8896946e-05,1.0,40,0.019510783,7.937277e-06,0,-2.6913714115734264e-08,1.0
6,6,2939708.2,329.02493,2767.6409,2787.13,-83.22034,5.915491134248441,-0.0035886788,-2.7021793e-05,1.9561681e-05,1.9289067e-05,1.0,40,0.021361766,7.664432e-06,0,-3.0647646196686964e-08,1.0
7,7,2543924.5,356.3807,3265.735,3285.123,-83.77211,6.467489293805556,-0.0036954014,1.4803118e-05,1.9157329e-05,1.8931873e-05,1.0,40,0.02044153,6.222455e-06,0,-3.268676389581692e-08,1.0
8,8,2201436.2,411.78107,3635.8567,3659.1006,-83.53847,7.019500840018736,-0.003598628,-1.3309641e-05,1.988416e-05,1.963234e-05,1.0,40,0.021122122,5.77249e-06,0,-3.2982078608711164e-08,1.0
9,9,1905053.1,476.1296,4310.462,4336.6787,-83.69672,7.571503399609355,-0.0035932807,-5.7627673e-05,1.9381581e-05,1.9147952e-05,1.0,40,0.020598808,4.7499043e-06,0,-3.81640919066639e-08,1.0
10,10,1648567.4,696.08936,4872.713,4922.1816,-81.87004,8.123486412485363,-0.0036190113,-6.670711e-05,1.9812653e-05,1.9416413e-05,1.0,40,0.019849885,4.0327413e-06,0,-4.046943761287973e-08,1.0
11,11,1426616.2,656.7127,5803.2773,5840.317,-83.54374,8.842479006649228,-0.0036400277,-3.1105133e-06,1.9223819e-05,1.8980754e-05,1.0,41,0.019471228,3.3339336e-06,0,-3.59151015168714e-08,1.0
12,12,1234551.2,965.4438,6701.7065,6770.89,-81.80241,9.394503246207023,-0.0036217128,-2.8982095e-06,1.9236479e-05,1.8845378e-05,1.0,41,0.020652646,3.0502115e-06,0,-3.615657659515629e-08,1.0
13,13,1068345.5,890.7433,7658.451,7710.0776,-83.36582,9.946498792414786,-0.0037033756,3.885712e-06,1.9452144e-05,1.9192514e-05,1.0,41,0.02061904,2.6742973e-06,0,-3.667640427997298e-08,1.0
14,14,924510.06,1459.8011,8877.022,8996.252,-80.66145,10.498493111954303,-0.0035851386,-3.3637562e-06,1.9392828e-05,1.88822e-05,1.0,41,0.020130577,2.2376626e-06,0,-3.831310854937916e-08,1.0
15,15,800039.0,2496.639,10245.528,10545.333,-76.30502,11.050502284866525,-0.0036321464,1.6920656e-06,1.9416662e-05,1.8328323e-05,1.0,41,0.02092722,1.9845006e-06,0,-3.95700804207719e-08,1.0
16,16,692334.1,1777.8502,11724.887,11858.909,-81.37789,11.60250015105703,-0.0036169803,-4.8944635e-06,1.9606305e-05,1.916565e-05,1.0,41,0.020688087,1.7445185e-06,0,-3.938981256255639e-08,1.0
17,17,599122.25,2482.3672,13446.887,13674.097,-79.54065,12.154499830590794,-0.003598684,-3.914958e-06,1.9755269e-05,1.9104213e-05,1.0,41,0.020590678,1.5058163e-06,0,-3.778017149744054e-08,1.0
18,18,518454.94,3180.8848,15417.312,15742.03,-78.34237,12.706500150175998,-0.0035681094,-4.8497723e-06,1.9911338e-05,1.9098368e-05,1.0,41,0.020534828,1.3044587e-06,0,-3.725927227722221e-08,1.0
19,19,448662.03,4223.5137,17099.771,17613.639,-76.12606,13.258501163072651,-0.0036228865,-6.114507e-07,2.074486e-05,1.9552079e-05,1.0,41,0.020158764,1.1444974e-06,0,-3.710908830927906e-08,1.0
20,20,388258.97,5291.8066,19241.814,19956.219,-74.622894,13.810496549267555,-0.003724653,7.840981e-06,2.1303582e-05,1.9805608e-05,1.0,41,0.020702098,1.0373758e-06,0,-3.63146605004232e-08,1.0
21,21,335983.9,6196.008,20565.777,21478.867,-73.23362,14.362497162161162,-0.0036459153,-7.039696e-06,2.3033319e-05,2.11166e-05,1.0,41,0.020860644,9.712171e-07,0,-3.6455583338036173e-08,1.0
22,22,290751.2,8589.106,25269.55,26689.379,-71.227135,14.914496521727415,-0.0036576346,-1.263214e-06,2.1662127e-05,1.9418658e-05,1.0,41,0.020571044,7.7075765e-07,0,-3.730860276901006e-08,1.0
23,23,251605.19,11021.378,27109.043,29263.816,-67.87544,15.466480227914872,-0.0036700063,4.444026e-07,2.3333847e-05,2.002409e-05,1.0,41,0.020556143,7.024423e-07,0,-3.699644783846325e-08,1.0
24,24,217729.38,13590.386,30281.553,33191.43,-65.829414,16.01849860078073,-0.0036214334,-1.3581896e-06,2.4139315e-05,2.0092286e-05,1.0,41,0.02016486,6.075321e-07,0,-3.709848039652444e-08,1.0
25,25,188418.58,17542.576,33190.7,37541.504,-62.141804,16.570498626999324,-0.0036239487,-2.1738235e-06,2.5449543e-05,1.9892504e-05,1.0,41,0.020769969,5.532535e-07,0,-3.689213964765159e-08,1.0
26,26,163051.14,21447.084,36019.164,41920.848,-59.228935,17.1225019065605,-0.0035982553,-2.7064075e-06,2.7099588e-05,2.000644e-05,1.0,41,0.020345112,4.8532206e-07,0,-3.664475457715197e-08,1.0
27,27,141098.2,24992.045,38377.61,45797.85,-56.927254,17.67450097281835,-0.003721113,-3.4177486e-08,2.9391429e-05,2.063889e-05,1.0,41,0.020170987,4.404352e-07,0,-3.594555704020131e-08,1.0
28,28,122105.11,29333.234,42689.582,51796.13,-55.505928,18.39348538030754,-0.003596299,-6.087347e-07,3.0532643e-05,2.0740232e-05,1.0,42,0.018939033,3.6564572e-07,0,-3.5124815204112715e-08,1.0
29,29,105663.59,34886.88,43447.14,55720.27,-51.236477,18.809487346705282,-0.0036378666,-5.5118306e-07,3.466838e-05,2.1078007e-05,1.0,42,0.020153467,3.6169004e-07,0,-3.5164020474765166e-08,1.0
30,30,91439.65,41177.47,46261.594,61933.184,-48.327705,19.225484513124684,-0.0035846357,-4.1447436e-07,3.7624002e-05,2.099227e-05,1.0,42,0.021316914,3.4419213e-07,0,-3.52028813845868e-08,1.0
31,31,79127.08,47719.547,46064.945,66325.97,-43.989258,19.77750011268654,-0.0036214148,-4.0683832e-07,4.366409e-05,2.106194e-05,1.0,42,0.020203084,3.046029e-07,0,-3.5190018726759164e-08,1.0
32,32,68475.36,54091.97,46001.742,71007.76,-40.37903,20.193483199138427,-0.0036901657,-3.7502367e-08,5.0525603e-05,2.1205498e-05,1.0,42,0.020977536,2.95426e-07,0,-3.519674114568685e-08,1.0
33,33,59252.523,60450.484,44973.754,75345.2,-36.648388,20.609487378882477,-0.0036236504,-5.1505026e-07,5.9724716e-05,2.127949e-05,1.0,42,0.021689607,2.8786977e-07,0,-3.520424021478963e-08,1.0
34,34,51282.285,66590.53,43684.35,79640.58,-33.265453,21.16149756507366,-0.0036250106,-9.763942e-07,7.104391e-05,2.1375185e-05,1.0,42,0.020469056,2.5701792e-07,0,-3.531998093578912e-08,1.0
