True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,209.44579,1339.2203,1355.4994,-81.1113,2.465484410437057,-0.02165101,-2.2835497e-05,1.6977312e-05,1.6571978e-05,1.0,40,0.010056057,7.41871e-06,0,4.889115915203332e-09,1.0
1,1,6057573.0,264.56857,1526.024,1548.7886,-80.16433,3.017493529972853,-0.021671206,-4.631561e-05,1.7217104e-05,1.67147e-05,1.0,40,0.01419599,9.165867e-06,0,2.0158573220404227e-09,1.0
2,2,5242039.0,267.84872,1803.8551,1823.6327,-81.55405,3.433482643071329,-0.021611659,-1.4053849e-05,1.6831322e-05,1.6468226e-05,1.0,40,0.019647859,1.07740225e-05,0,-2.3001740158482184e-09,1.0
3,3,4536288.0,252.09091,2091.0488,2106.1897,-83.125755,4.801481108035659,-0.02172997,-1.304915e-05,1.6778586e-05,1.6538219e-05,1.0,40,0.02024949,9.614276e-06,0,-4.39675249466139e-09,1.0
4,4,3925558.5,298.0429,2376.798,2395.412,-82.8526,5.217502354440512,-0.021826463,-1.3886402e-05,1.7057931e-05,1.6793858e-05,1.0,40,0.01887491,7.879608e-06,0,-5.0279130631073104e-09,1.0
5,5,3397055.0,297.65585,2703.4812,2719.8179,-83.71699,5.633483574230922,-0.02163113,-3.3310425e-05,1.7329827e-05,1.7122267e-05,1.0,40,0.019786367,7.2748867e-06,0,-7.993801036055478e-09,1.0
6,6,2939708.2,378.70328,3003.7776,3027.5562,-82.81431,6.049479593959404,-0.021780368,7.932529e-07,1.8023873e-05,1.7741864e-05,1.0,40,0.0215308,7.11161e-06,0,-1.0049490302789207e-08,1.0
7,7,2543924.5,361.9464,3589.703,3607.904,-84.24238,6.601481753546977,-0.021730175,-4.7041198e-05,1.7428396e-05,1.7252993e-05,1.0,40,0.020859838,5.781705e-06,0,-1.157211571694461e-08,1.0
8,8,2201436.2,443.29666,4218.1323,4241.3623,-84.00063,7.153498873085482,-0.021760171,-1.4891086e-05,1.713933e-05,1.6952099e-05,1.0,40,0.020907857,4.9295145e-06,0,-4.0117192148095965e-09,1.0
9,9,1905053.1,536.4498,4757.5454,4787.6943,-83.566635,7.705494712601649,-0.021758048,-2.1477397e-05,1.7560225e-05,1.7339762e-05,1.0,40,0.020227062,4.224802e-06,0,-2.5208148141852384e-09,1.0
10,10,1648567.4,594.3905,5473.512,5505.6914,-83.80231,8.424501253437484,-0.021716367,-7.3972496e-06,1.7637918e-05,1.7432345e-05,1.0,41,0.019002497,3.4514278e-06,0,-2.494236154941771e-09,1.0
11,11,1426616.2,658.06134,6268.888,6303.3325,-84.00746,8.840495993179502,-0.021661274,-7.296676e-06,1.7796003e-05,1.7602042e-05,1.0,41,0.021888062,3.4724587e-06,0,-3.255858436794373e-09,1.0
12,12,1234551.2,1059.8252,6719.0635,6802.1353,-81.036354,9.392496579414,-0.021737162,-7.8463444e-07,1.9186788e-05,1.8721008e-05,1.0,41,0.020878756,3.0694416e-06,0,-2.790918310261582e-09,1.0
13,13,1068345.5,1164.3513,8681.394,8759.127,-82.36106,9.944497885619057,-0.021809136,2.7572303e-06,1.7160066e-05,1.6856842e-05,1.0,41,0.020838445,2.379055e-06,0,-4.5304233584199475e-09,1.0
14,14,924510.06,1430.1001,9782.11,9886.095,-81.68254,10.49649572520866,-0.021761158,-1.9391864e-06,1.7598511e-05,1.7230248e-05,1.0,41,0.020442799,2.0678335e-06,0,-6.104742435690961e-09,1.0
15,15,800039.0,-1129.7806,10627.282,10687.167,-96.06829,11.048490258079255,-0.021721845,-2.1480851e-07,1.8719176e-05,1.8509982e-05,1.0,41,0.020746216,1.9412269e-06,0,-6.795767932424547e-09,1.0
16,16,692334.1,1554.2507,13110.414,13202.222,-83.23909,11.600491190940375,-0.021793988,4.5486477e-06,1.7534283e-05,1.7291266e-05,1.0,41,0.020447304,1.5487775e-06,0,-6.72210790021034e-09,1.0
17,17,599122.25,2864.936,14453.505,14734.709,-78.78831,12.152501723874593,-0.021684974,-2.0881616e-06,1.8379409e-05,1.768458e-05,1.0,41,0.020501554,1.3913783e-06,0,-3.734130545356922e-09,1.0
18,18,518454.94,3638.1567,16364.809,16764.342,-77.46608,12.704478950094199,-0.021771332,1.9658032e-06,1.8758503e-05,1.787504e-05,1.0,41,0.020543221,1.2254118e-06,0,-4.1228094648002096e-09,1.0
19,19,448662.03,4347.556,19182.135,19668.645,-77.22988,13.256492602959042,-0.02172028,-3.0602191e-06,1.8492852e-05,1.7589313e-05,1.0,41,0.02020846,1.0274455e-06,0,-3.299283508021568e-09,1.0
20,20,388258.97,6067.0938,21978.977,22800.988,-74.56832,13.808503775828285,-0.021660492,-7.935404e-06,1.8650531e-05,1.7330009e-05,1.0,41,0.02113034,9.267292e-07,0,-3.1505997564870037e-09,1.0
