True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,189.3985,705.7529,730.725,-74.977844,46.85549387880019,0.21034007,-1.7189668e-05,3.221575e-05,3.0051471e-05,2.0,40,0.012151271,1.6629063e-05,0,-3.1801524635915767e-09,6.9770937,0.16046254,4.841264,0.0002754132,6.395657e-05,0.0003904192,0.0006970608,1.8570536e-05,6.3942343e-06,24.465527,0.38368723,20.428616,9.1934567e-07,2.1409457e-07,8.6369437e-07,3.8579883e-06,1.4785547e-07,4.9687962e-08,2.0
43,43,4765894.0,344.97977,979.92206,1038.8735,-70.60548,48.43148656698759,0.21035856,-3.7017223e-06,3.4078792e-05,3.0320887e-05,2.0,40,0.020328503,1.9567833e-05,0,-1.075907915461332e-08,3.36023,0.09802206,1.707194,0.00067563937,6.829643e-05,1.128723e-05,1.6513326e-05,6.4183696e-05,2.9424691e-05,11.552738,0.2679355,9.278255,2.2155068e-06,2.2699433e-07,6.564939e-08,1.1899141e-07,3.359961e-07,1.17617034e-07,2.0
44,44,3244822.5,543.8829,1356.7196,1461.676,-68.1551,49.11150190597982,0.21030486,-1.6738729e-06,3.615256e-05,3.1147058e-05,2.0,40,0.021460185,1.4681903e-05,0,-1.319752789066797e-08,4.2339244,0.07183183,1.610898,0.0008770043,0.00023698993,1.0276411e-05,6.1109104e-06,8.567505e-06,4.1469434e-06,15.917156,0.35660148,8.66284,2.3107527e-06,2.8492857e-07,1.328113e-07,8.068178e-08,7.5416146e-08,9.2908756e-08,2.0
45,45,2209211.8,829.2592,1777.1666,1961.1201,-64.98537,49.92649175800034,0.21028015,8.934976e-07,4.0537285e-05,3.3289136e-05,2.0,40,0.021416076,1.0920328e-05,0,-9.126944072887809e-09,2.2864776,0.049555674,1.5577894,0.00039504317,0.00027395555,8.697075e-05,2.3768385e-05,1.9558847e-05,4.3987666e-06,5.7761397,0.24358258,8.014225,4.024322e-07,3.0808263e-07,2.9768705e-07,2.1039367e-07,4.69757e-08,2.620949e-08,2.0
46,46,1504119.6,1251.1636,2293.6978,2612.7495,-61.38847,50.73949158328469,0.2102948,-2.7855944e-07,4.6131925e-05,3.5553177e-05,2.0,40,0.02100158,8.038114e-06,0,-9.565886638957485e-09,1.3083906,0.070725024,1.5597757,0.00020021669,0.00013708253,0.00011637806,3.4006192e-05,4.265896e-05,6.3100993e-06,3.9701774,0.23511063,6.4421773,1.6270317e-07,2.1485364e-07,1.226739e-07,1.9567243e-07,7.0193806e-08,2.0961874e-08,2.0
47,47,1024068.44,1860.9542,2870.9197,3421.3054,-57.048355,51.552503941900795,0.21029319,6.884026e-06,5.4133998e-05,3.8117858e-05,2.0,40,0.02123426,6.206479e-06,0,-6.97414123942508e-09,0.80801415,0.04503505,1.5332808,0.0001249448,7.7842e-05,6.531515e-05,2.7523189e-05,5.0876064e-05,7.939208e-06,2.8482847,0.2625602,5.9713306,9.883842e-08,7.22446e-08,6.827668e-08,4.448376e-08,1.118848e-07,6.400163e-08,2.0
48,48,697233.1,2712.471,3454.4475,4392.1187,-51.8606,52.3664973139239,0.21028401,3.795741e-06,6.607901e-05,4.0876395e-05,2.0,40,0.02173871,4.9494815e-06,0,-1.6851624689751235e-09,0.5704188,0.055707425,1.4943342,9.4843635e-05,4.846043e-05,5.1832485e-05,2.1547872e-05,2.8916926e-05,3.6232475e-06,2.1848066,0.24503115,6.399681,5.0795588e-08,3.3796294e-08,4.7863683e-08,4.4551484e-08,4.162212e-08,3.719856e-08,2.0
49,49,474706.8,3923.3188,3930.9385,5553.8013,-45.055584,53.34647984048934,0.21029264,3.79939e-07,8.529006e-05,4.2727774e-05,2.0,41,0.018162904,3.2703556e-06,0,-1.7118582808374564e-09,0.3794529,0.057519063,1.7668301,5.200427e-05,3.0952964e-05,2.2959797e-05,1.0048475e-05,1.9110264e-05,7.495807e-06,1.085154,0.085659154,3.4628818,1.9253397e-08,1.0350761e-08,1.0745332e-08,1.0118383e-08,1.28124e-08,1.6482032e-08,2.0
50,50,323198.12,5233.7734,4156.748,6683.6323,-38.457176,54.16048345246236,0.21029904,-1.7112384e-06,0.00011846706,4.5822617e-05,2.0,41,0.020824254,3.115709e-06,0,-2.5886088788051134e-09,0.2767137,0.058366653,1.5333201,4.3508888e-05,2.5254118e-05,2.1062546e-05,6.7276706e-06,1.4027829e-05,5.5256137e-06,0.60918844,0.111633085,2.7671974,7.44987e-09,6.977656e-09,6.1648504e-09,7.387587e-09,5.711163e-09,7.808829e-09,2.0
51,51,220049.0,6617.928,4054.2854,7761.07,-31.492535,54.97448450446245,0.21030164,-1.1954165e-06,0.00017839654,4.868239e-05,2.0,41,0.020952614,2.699707e-06,0,-4.121911192631463e-09,0.23932777,0.07163747,1.5262159,3.2425723e-05,2.5679557e-05,1.7757471e-05,1.2781021e-05,1.6110393e-05,5.1000593e-06,0.6186444,0.09968553,2.2559605,6.714282e-09,2.2760556e-09,8.119033e-09,7.563516e-09,6.0633565e-09,2.793565e-09,2.0
52,52,149820.0,7837.1313,3634.884,8639.04,-24.882006,55.788480116432765,0.21029966,-2.9972276e-07,0.00029225354,5.1738036e-05,2.0,41,0.020596173,2.3840812e-06,0,-2.9861730262186686e-09,0.16570082,0.052942336,1.5583472,2.3541716e-05,1.3625946e-05,1.0278957e-05,8.68192e-06,1.251668e-05,8.7801955e-06,0.45534903,0.11104733,1.8941032,4.1374246e-09,2.9464933e-09,1.9238537e-09,4.8371804e-09,4.089543e-09,3.8380605e-09,2.0
53,53,101998.59,8811.509,3030.001,9317.918,-18.976484,56.60249746180489,0.21029817,-7.1684e-07,0.0005149715,5.4454147e-05,2.0,41,0.020760238,2.227991e-06,0,-3.2160492759140247e-09,0.17004193,0.06889941,1.5232887,1.8627967e-05,9.7097145e-06,1.9368637e-05,1.3755845e-05,9.479919e-06,5.440615e-06,0.35086396,0.078735285,1.5318451,2.142915e-09,1.3826935e-09,1.86668e-09,2.7914597e-09,3.780205e-09,4.3366337e-09,2.0
54,54,69449.59,9460.336,2401.2268,9760.32,-14.242077,57.41650259375456,0.21028863,-1.4076847e-06,0.000954371,5.7763762e-05,2.0,41,0.020474544,2.0977327e-06,0,-4.105953633411572e-09,0.115696326,0.046377737,1.5527959,1.0129617e-05,1.1928563e-05,1.1207364e-05,1.046717e-05,5.865294e-06,3.0703084e-06,0.24499634,0.058901798,1.3142985,1.463507e-09,1.8595487e-09,1.5195046e-09,2.7525016e-09,1.5790599e-09,1.9271928e-09,2.0
55,55,47283.254,9884.541,1845.1932,10055.292,-10.573965,58.23048057910637,0.21029139,-6.8330536e-07,0.0018241935,6.142785e-05,2.0,41,0.020370988,2.0258972e-06,0,-3.3202776366899734e-09,0.13445073,0.04591725,1.5368377,1.2940555e-05,1.0531313e-05,9.105656e-06,1.2679912e-05,9.333463e-06,9.14209e-06,0.18167906,0.021605039,1.1749693,1.0025115e-09,1.939014e-09,1.2311703e-09,1.4894405e-09,1.0350653e-09,1.3424192e-09,2.0
56,56,32196.41,10136.678,1420.6127,10235.74,-7.9778028,59.04449800445582,0.21029676,-9.2352064e-07,0.0034796614,6.702701e-05,2.0,41,0.020343589,1.9875054e-06,0,-4.30624941829352e-09,0.115836225,0.06770676,1.5449375,8.64106e-06,1.2600854e-05,9.700883e-06,1.1566601e-05,7.5030243e-06,3.679168e-06,0.21606264,0.058225255,1.1516758,8.7663865e-10,3.0186567e-09,8.470204e-10,2.247827e-09,1.0242613e-09,8.544556e-10,2.0
57,57,21915.822,10292.079,1124.3915,10353.315,-6.2347374,59.72447979674325,0.2102798,-5.5108865e-07,0.006458696,7.6176504e-05,2.0,41,0.021347906,2.061939e-06,0,-2.7321376026602845e-09,0.1259359,0.05721809,1.4774555,8.621273e-06,1.6108845e-05,1.0790769e-05,9.151213e-06,7.1494997e-06,5.800935e-06,0.15056583,0.045329854,1.0735372,7.407133e-10,1.5201481e-09,1.187846e-09,1.8213491e-09,1.0127094e-09,7.9972906e-10,2.0
58,58,14919.832,10399.737,956.20715,10443.6045,-5.2533083,60.40348406895646,0.2102919,-1.3946394e-06,0.01115589,9.352061e-05,2.0,41,0.021427302,2.0517152e-06,0,-3.4232259172850063e-09,0.13041443,0.05553572,1.4785613,1.1149392e-05,1.8645515e-05,1.0380872e-05,7.989209e-06,4.1299677e-06,4.6081977e-06,0.12331046,0.040034696,1.0337104,6.810846e-10,1.581551e-09,8.944387e-10,1.3896976e-09,3.1972963e-10,5.620908e-10,2.0
59,59,10159.962,10496.846,858.91693,10531.928,-4.677874,61.08248487455421,0.21029906,-1.6627965e-06,0.018237988,0.00012130075,2.0,41,0.020556524,1.9518293e-06,0,-4.507050446518532e-09,0.15512995,0.041202325,1.5342611,6.205084e-06,1.770287e-05,1.5769121e-05,1.710156e-05,7.1703953e-06,6.6650546e-06,0.13571204,0.027440831,1.0937558,6.9962003e-10,1.6110683e-09,9.80941e-10,1.2564847e-09,6.8704614e-10,7.8473056e-10,2.0
60,60,6916.754,10584.054,856.10223,10618.621,-4.624361,61.9752097169694,0.2104106,9.423555e-07,0.026877705,0.00017470575,2.0,41,0.020273374,1.9092286e-06,0,-2.9543093953539785e-09,0.13571052,0.07119596,1.5720094,7.1693e-06,1.7324839e-05,9.692215e-06,1.2187829e-05,4.895744e-06,1.10728615e-05,0.14769393,0.06812124,1.1115326,5.4806915e-10,1.6672212e-09,9.0606533e-10,1.8113522e-09,4.3049433e-10,6.3642164e-10,2.0
