True,index,freq,Re,Im,Z,Phase,time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),cycle
0,0,7000018.5,128.75761,1408.8485,1414.72,-84.77812,2.4684970505477395,-0.06339116,-5.4669323e-05,1.6138258e-05,1.600458e-05,1.0,40,0.009462167,6.688367e-06,0,1.3315922831888352e-09,1.0
1,1,6057573.0,247.64328,1747.674,1765.1321,-81.93495,3.0204977700777818,-0.06348549,2.0025864e-06,1.5033534e-05,1.4737625e-05,1.0,40,0.013283651,7.525585e-06,0,-6.3388571825524e-10,1.0
2,2,5242039.0,244.10432,2016.231,2030.954,-83.09682,3.4364894432073925,-0.063495286,1.4300761e-05,1.50584265e-05,1.4840892e-05,1.0,40,0.018363202,9.041663e-06,0,6.083846585940793e-09,1.0
3,3,4536288.0,101.006195,2378.4595,2380.6033,-87.568275,5.212488834193209,-0.06355541,5.365117e-05,1.4751078e-05,1.4724523e-05,1.0,40,0.022300871,9.367739e-06,0,-1.2280423774449724e-08,1.0
4,4,3925558.5,212.90701,2630.6306,2639.2322,-85.37292,5.628485147288302,-0.06337053,-5.682764e-05,1.5411993e-05,1.5311698e-05,1.0,40,0.019493617,7.386094e-06,0,-1.7897192821022954e-08,1.0
5,5,3397055.0,271.91724,3008.1094,3020.3743,-84.8348,6.044479167059762,-0.06347703,-3.792456e-05,1.5574853e-05,1.5448619e-05,1.0,40,0.020711105,6.857132e-06,0,-1.8241975397194843e-08,1.0
6,6,2939708.2,347.3951,3425.7666,3443.3357,-84.209625,6.596489299932728,-0.06339039,-6.916302e-05,1.5803676e-05,1.5642816e-05,1.0,40,0.020605268,5.984101e-06,0,-1.3616330614240724e-08,1.0
7,7,2543924.5,289.5449,3913.1804,3923.878,-85.76827,7.148496819514548,-0.063536115,-4.8752896e-05,1.5987702e-05,1.5900647e-05,1.0,40,0.020270027,5.165815e-06,0,-1.9256588915147353e-08,1.0
8,8,2201436.2,221.95332,4418.2075,4423.779,-87.1241,7.700484579050681,-0.06353587,-6.0163175e-06,1.6363187e-05,1.6321997e-05,1.0,40,0.02088669,4.721459e-06,0,-2.293406475791926e-08,1.0
9,9,1905053.1,264.57193,5236.972,5243.651,-87.10787,8.252498178597307,-0.063543975,1.1828013e-08,1.5952648e-05,1.5912035e-05,1.0,40,0.020606242,3.929751e-06,0,-2.6602724371868032e-08,1.0
10,10,1648567.4,86.755226,6405.8716,6406.459,-89.22408,8.971502079424681,-0.0634693,-9.49965e-06,1.5070761e-05,1.5067999e-05,1.0,41,0.01910978,2.9828927e-06,0,-2.7865095738285698e-08,1.0
11,11,1426616.2,254.85635,7086.625,7091.206,-87.94036,9.387491352536017,-0.06334743,-1.2050821e-05,1.5742493e-05,1.572216e-05,1.0,41,0.021974185,3.0987937e-06,0,-2.8188254642061515e-08,1.0
12,12,1234551.2,221.44382,8528.066,8530.941,-88.512566,9.939497725426918,-0.063402355,-6.6356033e-06,1.5116819e-05,1.5106632e-05,1.0,41,0.021003202,2.4620028e-06,0,-2.7541712277856757e-08,1.0
13,13,1068345.5,508.2227,9813.994,9827.145,-87.03556,10.491498551651603,-0.06352724,2.4332098e-06,1.517968e-05,1.5139081e-05,1.0,41,0.021042101,2.1412222e-06,0,-2.6526019742482858e-08,1.0
14,14,924510.06,831.54785,10670.709,10703.061,-85.54405,11.043500311177922,-0.06372206,2.128964e-05,1.6133003e-05,1.6035621e-05,1.0,41,0.020077102,1.8758282e-06,0,-2.6421501031743777e-08,1.0
15,15,800039.0,-457.0188,8109.333,8122.201,-93.22562,11.731494077161187,-0.06355912,2.8242684e-06,2.4531484e-05,2.4453813e-05,1.0,41,0.018580964,2.287676e-06,0,-2.622458616562372e-08,1.0
16,16,692334.1,-151.5891,15485.674,15486.416,-90.56085,12.2835040500795,-0.06356122,5.1203356e-06,1.4844798e-05,1.48433755e-05,1.0,41,0.020137109,1.3003079e-06,0,-2.7020332279347512e-08,1.0
17,17,599122.25,798.804,16937.791,16956.617,-87.29987,12.835496609652182,-0.063455395,-1.1743561e-05,1.5683678e-05,1.5648871e-05,1.0,41,0.020718291,1.2218411e-06,0,-2.7276685926358902e-08,1.0
18,18,518454.94,394.0573,19566.727,19570.693,-88.84627,13.387497169169364,-0.0634216,-3.7101208e-06,1.5688844e-05,1.5682484e-05,1.0,41,0.020449772,1.0449181e-06,0,-2.686680082170915e-08,1.0
19,19,448662.03,765.3723,22068.021,22081.29,-88.01364,13.939481862034881,-0.06373855,1.4312053e-05,1.6074497e-05,1.6055186e-05,1.0,41,0.020316731,9.200881e-07,0,-2.667175649012332e-08,1.0
20,20,388258.97,-376.66293,25011.12,25013.955,-90.8628,14.491492448287318,-0.06342894,-1.1393472e-05,1.6389493e-05,1.6385777e-05,1.0,41,0.020865887,8.3416984e-07,0,-2.548121832818209e-08,1.0
21,21,335983.9,1866.1162,27004.91,27069.31,-86.04698,15.043502207816346,-0.06350075,-2.609571e-06,1.7541184e-05,1.7457818e-05,1.0,41,0.020399027,7.53585e-07,0,-2.4600114030290598e-08,1.0
22,22,290751.2,1220.145,34406.832,34428.46,-87.96901,15.595484740711981,-0.063276514,-1.552751e-05,1.5909405e-05,1.5889422e-05,1.0,41,0.020534175,5.964302e-07,0,-2.443749192292118e-08,1.0
23,23,251605.19,1323.1437,39936.254,39958.168,-88.1024,16.147487726964755,-0.06361653,8.90987e-06,1.58392e-05,1.582183e-05,1.0,41,0.02035574,5.094263e-07,0,-2.3778218516794167e-08,1.0
24,24,217729.38,2066.6382,45821.69,45868.273,-87.41761,16.699495513137663,-0.06332837,-1.2471674e-05,1.5952619e-05,1.5920234e-05,1.0,41,0.020270025,4.4191822e-07,0,-2.4720894092922564e-08,1.0
25,25,188418.58,1652.838,51602.36,51628.824,-88.16543,17.417495307250647,-0.06363674,7.663577e-07,1.6369177e-05,1.63524e-05,1.0,42,0.019831508,3.84117e-07,0,-2.5865466609157118e-08,1.0
26,26,163051.14,513.7971,59450.15,59452.367,-89.50484,17.83349679366802,-0.06336619,-1.851216e-06,1.6418873e-05,1.6417649e-05,1.0,42,0.021713639,3.652275e-07,0,-2.5889739858840936e-08,1.0
27,27,141098.2,2678.351,69903.41,69954.695,-87.805786,18.38549783322378,-0.06352976,-2.6699686e-08,1.6136164e-05,1.6112512e-05,1.0,42,0.020316359,2.9042167e-07,0,-2.5930146348153532e-08,1.0
28,28,122105.11,3065.4204,118157.23,118196.984,-88.51388,18.937480446096743,-0.06334886,-1.7046365e-06,1.1031283e-05,1.1023863e-05,1.0,42,0.02082088,1.7615407e-07,0,-2.6074893026622112e-08,1.0
29,29,105663.59,3987.9612,91012.54,91099.87,-87.491035,19.353480892517837,-0.06350889,-3.816944e-07,1.654983e-05,1.6518115e-05,1.0,42,0.021518404,2.3620674e-07,0,-2.6132037471388556e-08,1.0
30,30,91439.65,-1192.1755,104236.266,104243.086,-90.65527,19.905490305420244,-0.063497715,-5.215692e-07,1.6698088e-05,1.6695903e-05,1.0,42,0.020299293,1.9473036e-07,0,-2.611088708901457e-08,1.0
31,31,79127.08,12741.487,125698.36,126342.484,-84.21195,20.32150048520998,-0.063494004,-3.2287236e-08,1.6001673e-05,1.5838928e-05,1.0,42,0.021497292,1.7015094e-07,0,-2.604474526651352e-08,1.0
32,32,68475.36,3347.96,143990.42,144029.34,-88.66804,20.87349093807279,-0.06345294,-4.0311332e-07,1.6141808e-05,1.6133086e-05,1.0,42,0.020218775,1.4037956e-07,0,-2.6039825936034945e-08,1.0
33,33,59252.523,7723.746,164566.36,164747.52,-87.31286,21.28948917114758,-0.06346561,-8.890768e-08,1.6321957e-05,1.6286082e-05,1.0,42,0.020867214,1.2666177e-07,0,-2.5954814701722956e-08,1.0
34,34,51282.285,11636.645,190843.72,191198.16,-86.51073,21.705490710941376,-0.06358014,3.9792027e-08,1.6262034e-05,1.6201799e-05,1.0,42,0.021435192,1.12109824e-07,0,-2.608120917475443e-08,1.0
35,35,44369.8,283.50827,222918.75,222918.94,-89.92713,22.12149830404087,-0.063584276,3.00916e-07,1.6091111e-05,1.6091084e-05,1.0,42,0.02186093,9.806672e-08,0,-2.6025028280204192e-08,1.0
36,36,38403.727,23295.88,252857.89,253928.75,-84.73618,22.537487257126486,-0.063594505,6.378444e-07,1.6389671e-05,1.6251726e-05,1.0,42,0.022057652,8.686552e-08,0,-2.60217350070246e-08,1.0
37,37,33226.32,12156.777,300284.6,300530.56,-87.681694,23.08950237664976,-0.06348415,-4.5433242e-07,1.5951622e-05,1.5925521e-05,1.0,42,0.020274661,6.746289e-08,0,-2.6068647773125934e-08,1.0
38,38,28754.086,22856.88,343860.9,344619.72,-86.19707,23.505480529769557,-0.06351735,2.4038457e-07,1.6096734e-05,1.6025926e-05,1.0,42,0.02034496,5.9035973e-08,0,-2.5961662133269175e-08,1.0
39,39,24884.947,40288.816,380245.22,382373.66,-83.951805,23.92149310951936,-0.06342017,-1.4554324e-06,1.6819753e-05,1.6633025e-05,1.0,42,0.02019959,5.2826834e-08,0,-2.600234792535488e-08,1.0
40,40,21553.963,8181.6587,448704.3,448778.9,-88.95538,24.338500515994383,-0.06332755,-1.0156936e-06,1.645632e-05,1.6450851e-05,1.0,42,0.020298753,4.5231076e-08,0,-2.6047927913816356e-08,1.0
41,41,18631.234,24331.67,538029.1,538579.0,-87.41064,24.92048561028787,-0.06364153,1.33832865e-08,1.5877156e-05,1.5844753e-05,1.0,43,0.019996913,3.7129027e-08,0,-2.6077425799989024e-08,1.0
42,42,16126.037,27309.092,605743.5,606358.8,-87.41865,25.33648179002921,-0.063403636,-2.6255233e-07,1.62931e-05,1.6260048e-05,1.0,43,0.019757554,3.258393e-08,0,-2.6092205760175345e-08,1.0
43,43,13954.87,5353.7114,671242.5,671263.9,-89.54303,25.75249460982741,-0.063382864,-1.9076103e-07,1.6990842e-05,1.698976e-05,1.0,43,0.019449163,2.8973945e-08,0,-2.6101824034317058e-08,1.0
44,44,12080.609,42471.793,735795.9,737020.6,-86.69643,26.168486389593454,-0.063525826,1.090645e-08,1.7904982e-05,1.7845525e-05,1.0,43,0.018939827,2.5697824e-08,0,-2.6107330973650393e-08,1.0
