True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,THD_I,NSD_I,NSR_I,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
0,0,7000018.5,97.52655,140.34735,170.90584,-55.20479,7.0364775608468335,0.059588958,0.00032559896,0.00016200065,0.00010924747,1.0,39,0.017302249,0.00010123849,0,5.47595304176664e-07,3.152655,0.523483,2.879984,5.9910502,0.49074566,5.144414,7.499457e-05,7.5306684e-06,0.00020062302,0.0005013045,8.2389615e-06,7.905412e-06,3.52473e-07,7.985136e-08,1.0687497e-06,5.9542485e-06,7.930109e-08,1.3629e-07,1.0
1,1,4765894.0,92.514915,173.74112,196.83746,-61.96527,9.791495105047943,0.059588864,0.002052208,0.00019220874,0.00014974862,1.0,39,0.01924938,9.779327e-05,0,2.056251995136942e-06,1.7910413,0.12039922,5.253682,2.229273,0.09495769,5.0840383,0.00034327598,8.2608185e-06,4.0723776e-06,1.5324124e-05,2.2030532e-05,9.619481e-06,2.1295602e-06,1.5645556e-07,1.2783968e-07,2.550468e-07,2.8330143e-07,8.9179274e-08,1.0
2,2,3244822.5,112.69844,234.0906,259.80637,-64.2924,11.919488592800917,0.059533697,0.0021213393,0.0002095295,0.00017010362,1.0,39,0.018202674,7.0062466e-05,0,3.357524618222164e-06,3.3905993,0.06880172,5.7960434,6.279654,0.13471128,6.0054884,0.00061660237,2.2376737e-05,6.4477463e-06,7.3482474e-06,3.8257845e-06,6.6394746e-06,4.391667e-06,1.2631187e-07,9.5087394e-08,8.594524e-08,9.884811e-08,1.2638999e-07,1.0
3,3,2209211.8,159.22746,311.64307,349.964,-62.9362,14.184488700382644,0.05952853,0.0021436997,0.00023116672,0.00018331311,1.0,39,0.020714521,5.919044e-05,0,4.74343469073958e-06,0.7796262,0.05373381,3.2729568,1.3551114,0.10042182,5.444206,0.00015851032,2.7154914e-05,6.245759e-06,6.8608174e-06,5.625538e-06,7.6046163e-06,7.191841e-07,2.7329395e-07,8.153035e-08,1.1090944e-07,8.4834674e-08,1.1673328e-07,1.0
4,4,1504119.6,234.80832,404.3816,467.61032,-59.857967,16.446485767810373,0.059521858,0.002131401,0.00026166544,0.00019568655,1.0,39,0.021156183,4.524319e-05,0,6.1138182241660005e-06,0.28624803,0.080628276,2.4650881,0.6051983,0.09645611,5.708764,5.1536477e-05,2.1683127e-05,1.2485511e-05,1.1667096e-05,7.5718435e-06,7.933302e-06,1.9539733e-07,1.10102576e-07,8.583393e-08,1.0968108e-07,1.17803886e-07,1.02280175e-07,1.0
5,5,1024068.44,476.95743,591.41174,759.7738,-51.114773,19.012498609692557,0.059511863,0.000205684,0.00026278538,0.00015922544,1.0,40,0.018868841,2.4834815e-05,0,6.397577876632053e-06,0.20272821,0.07519421,3.6362348,0.7336858,0.08153378,4.554332,2.8277236e-05,1.5126654e-05,9.1878355e-06,1.1588459e-05,7.5929747e-06,9.481297e-06,5.017463e-08,8.5643535e-08,7.152187e-08,6.882947e-08,7.9016324e-08,5.2417864e-08,1.0
6,6,697233.1,678.88715,649.30676,939.40784,-43.72417,21.276489223906538,0.059525494,0.00021316281,0.00035155413,0.00016795142,1.0,40,0.02067389,2.2007363e-05,0,6.54760034276276e-06,0.13300046,0.06331974,3.2272286,0.4765213,0.066412546,3.7782981,1.562975e-05,1.2714914e-05,8.762162e-06,7.9014135e-06,4.174539e-06,9.807445e-06,2.009242e-08,4.2271243e-08,2.3593236e-08,2.8796023e-08,4.2336154e-08,5.7942078e-08,1.0
7,7,474706.8,902.33716,653.2025,1113.9506,-35.900806,23.5404853047512,0.059541993,0.00021200653,0.00051327114,0.00017648618,1.0,40,0.021058826,1.8904633e-05,0,6.680191395539294e-06,0.1377626,0.03539064,3.069355,0.4814218,0.06128377,3.3799465,1.1836976e-05,1.6642798e-05,7.2275784e-06,6.3236075e-06,1.0526986e-05,7.1359405e-06,1.30926e-08,2.2848509e-08,2.4539274e-08,1.844265e-08,5.238495e-08,3.979842e-08,1.0
8,8,323198.12,1109.1675,599.9691,1261.0375,-28.409773,25.80450218563783,0.059534032,0.00020883598,0.0008207718,0.00018579079,1.0,40,0.021129698,1.6755805e-05,0,6.80451907087071e-06,0.11970335,0.11856128,2.948509,0.31583005,0.09873563,3.1364262,9.9757e-06,1.586145e-05,6.937289e-06,9.300965e-06,4.6902323e-06,7.5154035e-06,6.2255388e-09,1.684527e-08,1.5060284e-08,2.0189885e-08,2.5132925e-08,2.754002e-08,1.0
9,9,220049.0,1278.6748,508.13504,1375.9398,-21.672474,28.068482559843687,0.05952441,0.00020857487,0.0014233824,0.00019412479,1.0,40,0.021234276,1.543256e-05,0,6.9666194202062695e-06,0.10495952,0.07183052,2.8316882,0.25128168,0.06994283,3.0005984,8.285506e-06,1.2413829e-05,6.569999e-06,6.2981794e-06,7.389725e-06,7.893227e-06,5.228248e-09,1.438309e-08,9.661749e-09,1.5122767e-08,1.2768772e-08,2.471153e-08,1.0
