True,index,freq,Re(Z),Im(Z),Z,Phase(Z),time,Ewe_meas,I_meas,Cs,Cp,cycle_number,I_Range,Ewe,I,Ns,(QQo),THD_Ewe,NSD_Ewe,NSR_Ewe,Ewe_h2,Ewe_h3,Ewe_h4,Ewe_h5,Ewe_h6,Ewe_h7,THD_I,NSD_I,NSR_I,I_h2,I_h3,I_h4,I_h5,I_h6,I_h7,cycle
42,42,7000018.5,37.274147,1087.5759,1088.2145,-88.03709,45.86948572532856,-0.21569927,-6.6598346e-05,2.090554e-05,2.0881012e-05,2.0,40,0.0119259,1.0959145e-05,0,-1.199357252699519e-07,6.7377462,0.117496945,5.34287,0.00027246884,5.5121596e-05,0.00029517515,0.00069359824,5.8829246e-06,7.640777e-06,36.277534,0.5926384,29.932045,9.707518e-07,1.7016113e-07,6.699944e-07,3.790309e-06,5.5177036e-08,1.2373313e-07,2.0
43,43,4765894.0,116.304955,1590.5536,1594.8002,-85.81784,47.31049603378051,-0.2156553,-7.744328e-05,2.0995558e-05,2.0883896e-05,2.0,40,0.02034799,1.2758959e-05,0,-1.456756988416312e-07,2.7617223,0.10419689,1.7296305,0.0005540109,6.894069e-05,6.834913e-06,1.3573054e-05,5.592805e-05,2.6619318e-05,13.392264,0.29982787,14.446781,1.6628351e-06,2.4241425e-07,8.849576e-08,4.6815252e-08,2.4989612e-07,1.3675476e-07,2.0
44,44,3244822.5,113.73861,2360.346,2363.0847,-87.24121,47.98948993269005,-0.21569291,-7.863586e-05,2.078038e-05,2.0732241e-05,2.0,40,0.021678625,9.173867e-06,0,-1.5895595399603321e-07,3.7977862,0.08190917,1.6020845,0.00080308464,0.00017980734,1.4979137e-05,9.6610665e-06,5.990633e-06,1.2129372e-05,20.016003,0.32681906,13.873798,1.8097542e-06,2.7024277e-07,2.0766842e-08,7.7589924e-08,7.951137e-08,8.170205e-08,2.0
45,45,2209211.8,163.8708,3421.809,3425.7307,-87.258194,48.8034927980334,-0.2157116,-7.7480545e-05,2.1053631e-05,2.1005457e-05,2.0,40,0.021750588,6.349182e-06,0,-1.772625724368066e-07,2.1218648,0.04445377,1.5662804,0.00040169395,0.00021239578,7.612523e-05,2.2322476e-05,1.1985365e-05,4.947809e-06,7.0131283,0.48584628,13.844819,2.534454e-07,2.0329368e-07,2.5685804e-07,5.26416e-08,6.5059986e-08,1.2841774e-07,2.0
46,46,1504119.6,200.49954,4979.3857,4983.421,-87.694176,49.617498223349685,-0.21573235,-8.264218e-05,2.1250149e-05,2.121575e-05,2.0,40,0.021091672,4.232368e-06,0,-1.953090842098809e-07,1.1472788,0.10066859,1.5761641,0.00019279124,0.00010164266,9.744118e-05,2.9716944e-05,2.4819536e-05,2.5323834e-06,3.3489857,0.21434975,8.337419,5.8900092e-08,1.6106259e-07,6.553062e-08,4.784018e-08,9.472459e-08,9.472335e-08,2.0
47,47,1024068.44,212.40826,7575.617,7578.594,-88.393936,50.597500803211005,-0.21572544,-9.611428e-06,2.0515075e-05,2.0498961e-05,2.0,41,0.019856198,2.620037e-06,0,-2.0839004859897238e-07,0.7498764,0.06397783,1.6523502,0.00012142262,5.396482e-05,5.4942975e-05,1.936211e-05,3.2462194e-05,6.549057e-06,3.3932006,0.29611725,8.445988,3.840147e-08,3.7447e-08,2.9938867e-08,1.2063124e-08,5.5133803e-08,4.0778097e-08,2.0
48,48,697233.1,333.40442,11033.837,11038.873,-88.26925,51.41149508187664,-0.21573663,-9.523786e-06,2.068786e-05,2.0668987e-05,2.0,41,0.021130174,1.9141605e-06,0,-2.1095368167004756e-07,0.47194296,0.055448096,1.5355701,8.771892e-05,2.8410826e-05,2.8944396e-05,1.0438148e-05,1.99496e-05,6.654908e-06,2.2505891,0.17805658,8.6494055,2.2739062e-08,1.1497749e-08,2.0926285e-08,1.5685197e-08,1.534206e-08,1.4494011e-08,2.0
49,49,474706.8,517.67694,16070.387,16078.723,-88.15496,52.2264836805698,-0.2157216,-9.223545e-06,2.0862597e-05,2.084097e-05,2.0,41,0.021255707,1.3219774e-06,0,-2.123759349851571e-07,0.33653516,0.08005846,1.558572,6.0894323e-05,2.2210117e-05,2.4076639e-05,9.8633645e-06,1.3338746e-05,5.1227307e-06,2.633148,0.24433179,8.570242,6.1423577e-09,1.1972971e-08,1.4012777e-08,1.4282415e-08,1.8203444e-08,1.3739969e-08,2.0
50,50,323198.12,723.4475,23357.691,23368.893,-88.22597,53.04048977259663,-0.21571861,-9.40257e-06,2.1082464e-05,2.1062258e-05,2.0,41,0.021358782,9.139835e-07,0,-2.140142779782421e-07,0.24024841,0.06627891,1.5370133,4.3165626e-05,1.7443033e-05,1.4982882e-05,7.148209e-06,7.461374e-06,9.015209e-06,2.4288487,0.17797498,6.715749,2.4768494e-09,5.9337344e-09,4.246588e-09,4.5140935e-09,9.515746e-09,2.5195174e-08,2.0
51,51,220049.0,1085.0558,34177.2,34194.418,-88.18159,53.85450199790648,-0.21572602,-9.016545e-06,2.1162368e-05,2.114106e-05,2.0,41,0.021266153,6.2191884e-07,0,-2.1640853009689367e-07,0.1618985,0.09002856,1.5485369,2.3146331e-05,1.0569739e-05,1.6287722e-05,6.410258e-06,8.5697975e-06,7.1685354e-06,1.9252348,0.24825782,6.068978,3.3006897e-09,5.0636833e-09,6.6947886e-10,6.9923463e-09,4.930228e-09,1.3748927e-08,2.0
