"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal","validation"
"SSna_15",1.99e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",2.1978e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",2.7586e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",4.7281e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",4.603e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",1.2862e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_15",1.3115e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 17.1 NaTFSI",2024-04-12,"PCB print",3,0.028,1.0067,"PCB print",FALSE,"NO"
"SSna_16",1.7021e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_16",1.6461e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_16",2.7778e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_16",2.5316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_16",1.3245e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_16",1.3937e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"NaTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 20 NaTFSI",2024-04-12,"PCB print",3,0.028,0.85,"PCB print",FALSE,"NO"
"SSna_173",2.3529e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",2.454e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",2.5316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",2.5316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",3.8835e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",3.8462e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",2.2599e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_173",2.1978e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.6733,"PCB print",FALSE,"NO"
"SSna_174",3.1008e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",3.1746e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",3.0769e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",3.2258e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",5.0378e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",5.0188e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",2.2472e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",FALSE,"NO"
"SSna_174",1.0363e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.98,"PCB print",TRUE,"NO"
"SSna_175",2.7211e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",2.6846e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",3.6364e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",3.252e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",5.0063e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",4.878e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",2.1978e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_175",2.1622e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8567,"PCB print",FALSE,"NO"
"SSna_176",2.3952e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",2.454e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",2.5641e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",2.6846e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",2.0408e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",2.0833e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",FALSE,"NO"
"SSna_176",1.0499e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.94,"PCB print",TRUE,"NO"
"SSna_177",1.2012e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",1.2232e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",1.3289e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",1.3889e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",2.1858e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",2.0619e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",1.0929e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_177",1.1236e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9167,"PCB print",FALSE,"NO"
"SSna_178",1.3072e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",1.2579e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",1.5504e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",1.5267e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",2.2472e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",2.1622e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",1.6129e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_178",1.4337e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_179",1.2903e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",1.2422e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",1.5209e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",1.6529e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",2.1739e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",2.2727e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",1.3423e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_179",1.3889e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9533,"PCB print",FALSE,"NO"
"SSna_180",1.4815e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",1.5564e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",1.7699e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",1.8018e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",2.5157e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",2.5478e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",1.1905e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_180",1.1173e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.9567,"PCB print",FALSE,"NO"
"SSna_181",2.1277e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_181",2.0513e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_181",6.9808e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_181",7.2202e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_181",3.5714e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_181",3.3058e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0433,"PCB print",FALSE,"NO"
"SSna_182",1.9139e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",1.9417e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",5.3191e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",5.2493e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",7.5614e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",7.5901e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",2.5974e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_182",2.649e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,1.0033,"PCB print",FALSE,"NO"
"SSna_183",1.9704e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
"SSna_183",1.8349e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
"SSna_183",3.6697e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
"SSna_183",3.6697e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
"SSna_183",5.148e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
"SSna_183",5.3548e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 10 LiTFSI",2024-07-02,"PCB print",3,0.028,0.8933,"PCB print",FALSE,"NO"
